"TID","FR"
"TID_LEGEND_LEAGUE_INFO_TAB1_TEXT","Dans la ligue légendes, vous pouvez utiliser un plan différent de celui que les autres joueurs peuvent voir s'ils visitent votre base. Vous pouvez changer le plan et les troupes de château de clan dans l'onglet Défense du menu Attaque. Les paramètres de défense choisis resteront en place jusqu'à ce que vous les changiez ou que vous redescendiez de ligue.\n\nLes défenses seront actives même si vous jouez dans votre village principal. Vous ne perdez aucune ressource lors d'une défense en ligue légendes et vous pouvez toujours jouer même si vous subissez une attaque."
"TID_LEGEND_LEAGUE_INFO_TAB2_TEXT","Vous ne pouvez pas utiliser de bouclier ou de protection lorsque vous subissez une attaque en ligue légendes. Vous pouvez cependant vous mettre en pause en achetant des boucliers. Si votre bouclier est actif lors du changement de jour de ligue, vous évitez à la fois l'attaque et la défense pendant le jour de ligue qui arrive. Il est impossible d'acheter ou de supprimer le bouclier pour le jour de ligue en cours, seulement pour le suivant.\n\nSi vous quittez la ligue légendes après avoir acheté un bouclier pour le jour suivant, il restera actif dans le système habituel."
"TID_MASTER_BUILDER_BUSY","Maître ouvrier occupé"
"TID_CHALLENGE_TH10_BOBAT","Des chauves-souris au bowling"
"TID_NPC_CHALLENGE_TH10_BOBAT_ARCHER_QUEEN","Déployez la <c9916c8>Reine des archères</c> pour détruire deux <cf70d16>tours de sorciers</c> et protéger les <c54a0fe>chauves-souris</c> qui viendront plus tard."
"TID_NPC_CHALLENGE_TH10_BOBAT_RAGE","Utilisez un <cf07bf8>sort de rage</c> pour donner un coup de fouet à la <c9916c8>Reine des archères</c> et aux <c54a0fe>sapeurs</c>."
"TID_NPC_CHALLENGE_TH10_BOBAT_WALL_BREAKERS","Détruisez le mur pour atteindre la <cf70d16>tour de sorciers</c>. Les <c54a0fe>sapeurs</c> causent plus de dégâts sous l'emprise d'un <cf07bf8>sort de rage</c>."
"TID_NPC_CHALLENGE_TH10_BOBAT_WALL_WRECKER","Utilisez les unités restantes pour vous débarrasser des <cf70d16>tours de sorciers</c> et des <cf70d16>tours de l'enfer</c>. Commencez par avec le <c54a0fe>démolisseur</c>."
"TID_NPC_CHALLENGE_TH10_BOBAT_PEKKAS","Déployez des <c54a0fe>P.E.K.K.A</c> pour dégager le chemin."
"TID_NPC_CHALLENGE_TH10_BOBAT_BOWLERS","Déployez des <c54a0fe>boulistes</c> pour appuyer l'attaque."
"TID_NPC_CHALLENGE_TH10_BOBAT_BATWAVE","Utilisez des <c9916c8>sorts de chauve-souris</c> pour créer un essaim de <c54a0fe>chauves-souris</c> et détruire les défenses restantes."
"TID_NPC_CHALLENGE_TH10_BOBAT_FREEZES","Utilisez le <c38eaff>sort de gel</c> sur toutes les défenses anti-aériennes afin d'aider les <c54a0fe>chauves-souris</c>."
"TID_NOT_ENOUGH_WORKERS_TEXT_GEAR_UP","Terminer d'équiper pour libérer le maître ouvrier ?"
"TID_COMPLETE_NEXT_TASK_TO_UPGRADE","Terminer la prochaine tâche pour réaliser l'amélioration."
"TID_DECORATION_BATTLEMACHINE","Statue machine de combat"
"TID_OTTO_TASKS_UPDATED","Améliorer"
"TID_TUTORIAL_ARTO_START_1","Vous vous rappelez de votre arrivée ? J'avais dit que ça me tentait bien de visiter votre chez-vous."
"TID_TUTORIAL_ARTO_START_2","Bon, euh... En fait, j'ai changé d'avis. J'aime bien être ici, avec O.T.T.O."
"TID_TUTORIAL_ARTO_START_3","Mais ne vous inquiétez pas, je ne vous laisse pas sans rien ! Quelqu'un est en route pour vous aider à ma place."
"TID_CHALLENGE_TH12_DRAGBAT","Cirque du sol-air"
"TID_NPC_CHALLENGE_TH12_DRAGBAT_SNIPE_ARCHER_TOWER","Visez les <cf70d16>tour d'archères</c> avec vos <c54a0fe>ballons</c> !"
"TID_NPC_CHALLENGE_TH12_DRAGBAT_SPAWN_BATS1","Utilisez des <c9916c8>sorts de chauve-souris</c> pour vous débarrasser de l'<cf70d16>aigle artilleur</c> et de la <cf70d16>tour de l'enfer</c>."
"TID_NPC_CHALLENGE_TH12_DRAGBAT_ICE_GOLEMS","Déployez des <c54a0fe>golems de glace</c> pour protéger la <c9916c8>Reine des archères</c>."
"TID_NPC_CHALLENGE_TH12_DRAGBAT_STONE_SLAMMER","Déployez un <c54a0fe>broyeur de pierres</c> pour détruire les multiples <cf70d16>tours de l'enfer</c>."
"TID_NPC_CHALLENGE_TH12_DRAGBAT_DRAGONS","Déployez des <c54a0fe>dragons</c> en formant une ligne."
"TID_NPC_CHALLENGE_TH12_DRAGBAT_BALLOONS","Déployez les <c54a0fe>ballons</c> qu'il vous reste."
"TID_NPC_CHALLENGE_TH12_DRAGBAT_SPAWN_BATS2","Utilisez des <c9916c8>sorts de chauves-souris</c> pour détruire les <cf70d16>tours de sorciers</c> restantes."
"TID_NPC_CHALLENGE_TH12_DRAGBAT_FREEZE1","Utilisez un <c38eaff>sort de gel</c> pour garder en vie les <c54a0fe>chauves-souris</c>. Visez à la fois la <cf70d16>tour de sorciers</c> et les <cf70d16>défenses anti-aériennes</c>."
"TID_NPC_CHALLENGE_TH12_DRAGBAT_FREEZE2","Utilisez le <c38eaff>sort de gel</c> qui reste et la <c9916c8>capacité du Grand gardien</c> pour assurer la chute de l'<cf70d16>hôtel de ville</c>."
"TID_CURRENT_DAY","Jour actuel"
"TID_UPCOMING_DAYS","Jours à venir"
"TID_LEGENDS_SHIELD","Bouclier des légendes"
"TID_LEGENDS_TODAY_SHIELD_ACTIVE","Votre bouclier est activé. Aujourd'hui, vous ne pourrez ni attaquer, ni subir d'attaque."
"TID_LEGENDS_TODAY_SHIELD_INACTIVE","Vous n'avez pas de bouclier. Aujourd'hui, vous pourrez attaquer et défendre."
"TID_LEGENDS_UPCOMING_SHIELD_ACTIVE","Votre bouclier sera activé pendant le prochain jour de ligue. Pour participer aux attaques, vous pouvez le supprimer avant le changement de jour de ligue."
"TID_LEGENDS_UPCOMING_SHIELD_INACTIVE","Vous n'aurez pas de bouclier pendant le prochain jour de ligue. Pour éviter de devoir attaquer ou défendre, vous pouvez acheter un bouclier avant le changement de jour de ligue."
"TID_LEGENDS_MATCHMAKING_COUNTDOWN","Début du prochain jour de ligue dans :"
"TID_SHIELD_ACTIVE","Bouclier actif"
"TID_NO_SHIELD","Aucun bouclier"
"TID_LEGENDS_SIGNUP","S'inscrire ?"
"TID_BUY_SHIELD","Acheter un bouclier"
"TID_REMOVE_SHIELD","Supprimer le bouclier"
"TID_BARBARIAN_KING_PEKKA","Roi P.E.K.K.A"
"TID_CLANGAMES_TASK_USE_HOGGLIDERS","Ça plane pour lui"
"TID_CLANGAMES_TASK_INFO_USE_HOGGLIDERS","Gagnez <num> étoiles en combat des ouvriers en utilisant <num2> chevaucheurs du ciel."
"TID_CLANGAMES_TASK_DESTROY_BB_LAVALAUNCHER","Un lance-lave s'éteint, un être s'éveille"
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_LAVALAUNCHER","Détruisez <building> <num> fois en combat des ouvriers."
"TID_PARTY_WIZARD","Sorcier de fête"
"TID_CHARACTER_INFO_PARTY_WIZARD","Quand au loin roulent les tambours, ça ne peut vouloir dire qu'une chose : le sorcier de fête arrive en fanfare. Il met l'ambiance à coups de chenille et de boules de feu, et n'a pas d'égal sur la piste de danse en soirée après la bataille."
"TID_LEGENDS_CANNOT_ATTACK_DAY_END_TOO_SOON","Attaques désactivées : le jour de ligue se termine bientôt."
"TID_LEGENDS_SHIELDED","Votre bouclier est actif. Aujourd'hui, vous ne pouvez ni attaquer, ni subir d'attaques."
"TID_POPUP_BREAK_LEGENDS_SHIELD_TEXT","Voulez-vous supprimer votre bouclier ? Vous pourrez recommencer à attaquer et défendre dès le début du prochain jour de ligue."
"TID_LEGEND_ATTACK_CONFIRM_INFO","Assurez-vous que tout est prêt ! En continuant, vous utiliserez l'une de vos attaques restantes."
"TID_LEGEND_SIGN_UP_CONFIRM_SHIELD_REMOVAL","Votre bouclier sera supprimé si vous vous inscrivez à la ligue légendes. Voulez-vous continuer ?"
"TID_LEGEND_SIGN_UP_CONFIRM_TITLE","S'inscrire à la ligue légendes ?"
"TID_LEGEND_SIGN_UP_FAILED","L'inscription à la ligue légendes est momentanément indisponible. Veuillez réessayer plus tard."
"TID_LEGEND_SIGN_UP_IN_PROGRESS","Inscription à la ligue légendes en cours."
"TID_LEGENDS_LIVE_UNDER_ATTACK","Vous subissez l'attaque de :"
"TID_LEGENDS_ESTIMATED_SEARCH_TIME","Durée estimée : <time>"
"TID_CLANGAMES_TASK_WIN_STARS_VS_LEGENDLEAGUE","Clash des légendes"
"TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_LEGENDLEAGUE","Gagnez <num> étoiles contre des adversaires de la ligue légendes en combat multijoueur."
"TID_TUTORIAL_FAILED","Une erreur s'est produite. Veuillez redémarrer et réessayer."
"TID_DIAMOND_BUNDLE_BH9_ALT","Pack ouvrier de compétition"
"TID_SINGLE_PLAYER_LEVEL_WARNING_HEADER","Attention !"
"TID_SINGLE_PLAYER_LEVEL_WARNING","Hôtel de ville de niveau <number> minimum recommandé pour ce combat."
"TID_BUILDING_UNDER_CONSTRUCTION","<building> est en cours de construction."
"TID_VALKYRIE_QUEEN","Reine valkyrie"
"TID_ACHIEVEMENT_SEASON_CHALLENGE_POINTS_TITLE","Chevronné"
"TID_ACHIEVEMENT_SEASON_CHALLENGE_POINTS","Gagnez <number> points dans des défis de saison."
"TID_ACHIEVEMENT_SEASON_CHALLENGE_POINTS_COMPLETED","Total des points de défis de saison : <value>"
"TID_TAB_COMMUNITY","Communauté"
"TID_LEGENDS_MP_SUMMARY","Journal de combat"
"TID_LEGENDS_MP_CURRENT_DAY_TITLE","Jour de ligue actuel"
"TID_LEGENDS_MP_PREVIOUS_DAY_TITLE","Jour de ligue précédent"
"TID_SKIN_PREVIEW","Aperçu du skin"
"TID_ALLIANCE_GAMES_REVIVE_TASK","Ajouter"
"TID_GAMES_TASK_REVIVE_CONFIRM_TITLE","Ajouter du temps ?"
"TID_GAMES_TASK_REVIVE_CONFIRM_TEXT","Ajouter <time> pour vous permettre de finir cette tâche ? Votre progression sera conservée."
"TID_ERROR_DOWNLOADING_SKIN","Impossible de charger le skin. Veuillez libérer de l'espace de stockage et redémarrer le jeu."
"TID_DECORATION_DRAGON_STATUE","Statue de dragon"
"TID_CLAN_GAMES_ALREADY_CLAIMED","Vous avez déjà récupéré cette récompense !"
"TID_CLAN_GAMES_CHOOSE_BONUS_REWARD","Choisir une récompense supplémentaire"
"TID_CLAN_GAMES_CLAIM_BONUS_REWARD_BUTTON","Récupérer"
"TID_BUTTON_DISABLED_PICK_A_REWARD","Choisissez une récompense d'un palier atteint."
"TID_CLAN_TAG_CLAN_GAMES","Jeux de clan"
"TID_CLAN_TAG_CLAN_WARS","Guerres de clans"
"TID_CLAN_TAG_CLAN_WAR_LEAGUE","Ligue de guerre de clans"
"TID_CLAN_TAG_FARMING","Farming"
"TID_CLAN_TAG_TROPHY_PUSHING","Collecte de trophées"
"TID_CLAN_TAG_FRIENDLY_WARS","Guerres amicales"
"TID_CLAN_TAG_COMPETITIVE","Compétitif"
"TID_CLAN_TAG_FRIENDLY","Amical"
"TID_CLAN_TAG_TALKATIVE","Communicatif"
"TID_CLAN_TAG_RELAXED","Détendu"
"TID_CLAN_TAG_NEWBIE_FRIENDLY","Accueillant"
"TID_CLAN_TAG_INTERNATIONAL","International"
"TID_CLAN_TAG_DONATIONS","Dons"
"TID_CLAN_TAG_UNDERDOG","Sous-estimé"
"TID_CLAN_TAG_BASE_DESIGNING","Création de plans"
"TID_CLAN_TAG_BUILDER_BASE","Base des ouvriers"
"TID_CLAN_TAG_ACTIVE_DONATOR","Donneur généreux"
"TID_CLAN_TAG_ACTIVE_DAILY","Joueur quotidien"
"TID_CLAN_TAG_AMATEUR_ATTACKER","Attaquant amateur"
"TID_CLAN_TAG_HUNGRY_LEARNER","Apprenant avide"
"TID_CLAN_TAG_TEACHER","Professeur"
"TID_CLAN_TAG_VETERAN","Vétéran"
"TID_CLAN_TAG_NEWBIE","Débutant"
"TID_CLAN_GAMES_BONUS_REWARD_AVAILABLE","Gagnez encore <num> points pour choisir une récompense de plus à la fin des jeux !"
"TID_CLAN_GAMES_BONUS_REWARD_UNLOCKED","Vous pourrez choisir une récompense supplémentaire à la fin des jeux."
"TID_SUPPORT_CREATOR_TITLE","Boost créateur de contenu"
"TID_SUPPORTING_CURRENT","Vous soutenez : <name>"
"TID_SUPPORTING_NOBODY","Soutenir un créateur"
"TID_SUPPORT_CREATOR_BUTTON","Saisir le code"
"TID_CANCEL_CREATOR_SUPPORT_BUTTON","Arrêter de soutenir"
"TID_SUPPORT_CREATOR_INFO","Soutenez un créateur de contenu en saisissant son code créateur."
"TID_SUPPORT_TEXTBOX_TITLE","Soutenir un créateur"
"TID_SUPPORT_TEXTBOX_PROMPT","Saisir le code créateur"
"TID_SUPPORT_SEND_CODE","Valider le code"
"TID_SUPPORT_CREATOR_INVALID_CODE","Code créateur erroné. Veuillez le vérifier et réessayer."
"TID_SUPPORT_CREATOR_CODE_SET","Vous soutenez désormais <name>."
"TID_RECRUITING","Recrute"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LIGHTNING","Coup de foudre"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HEAL","Guérison miraculeuse"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RAGE","Vaccin pour la rage"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_JUMP","Surmonter les obstacles"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_FREEZE","Froid de canard"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_CLONE","Jamais deux sans quatre"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_POISON","Poison d'avril"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HASTE","Accélérateur"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_EARTHQUAKE","Fureur sismique"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_SKELETON","L'armée des squelettes"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BAT","Les chauves vous sourient"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LIGHTNING_INFO","Gagnez <num> combats multijoueurs en utilisant des sorts de foudre."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HEAL_INFO","Gagnez <num> combats multijoueurs en utilisant des sorts de guérison."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RAGE_INFO","Gagnez <num> combats multijoueurs en utilisant des sorts de rage."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_JUMP_INFO","Gagnez <num> combats multijoueurs en utilisant des sorts de saut."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_FREEZE_INFO","Gagnez <num> combats multijoueurs en utilisant des sorts de gel."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_CLONE_INFO","Gagnez <num> combats multijoueurs en utilisant des sorts de clonage."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_POISON_INFO","Gagnez <num> combats multijoueurs en utilisant des sorts d'empoisonnement."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HASTE_INFO","Gagnez <num> combats multijoueurs en utilisant des sorts de précipitation."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_EARTHQUAKE_INFO","Gagnez <num> combats multijoueurs en utilisant des sorts sismiques."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_SKELETON_INFO","Gagnez <num> combats multijoueurs en utilisant des sorts squelettiques."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BAT_INFO","Gagnez <num> combats multijoueurs en utilisant des sorts de chauves-souris."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BARBARIANS","Baston des barbares"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_ARCHERS","En plein dans le mille"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_GOBLINS","Victoire dérobée"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_GIANTS","Puissant comme Atlas"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_WALLBREAKERS","Faire son chemin"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LOONS","Parade aérienne"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_WIZARDS","Démonstration de magie"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HEALERS","Soutien tactique"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_MINIONS","Les gargouilles sont vos amies"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HOGRIDERS","Moi, je pense à la cavalerie"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_DRAGONS","Des attaques et des ailes"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_PEKKAS","Attaque au ralenti"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_VALKYRIES","Y aller avec des hachettes"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_GOLEMS","Victoire écrasante"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_WITCHES","Chasse des sorcières"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LAVAHOUNDS","Coule comme la lave"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BABYDRAGONS","Dur, dur d'être un bébé"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BOWLERS","Comme des quilles"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_MINERS","Creuser plus profond"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RAGEDBARBARIANS","Vainqueur enragé"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_SNEAKYARCHERS","Contre la montre"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BETAMINIONS","L'heure des bêtas"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BOXERGIANTS","Jouer des poings"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BOMBERS","En plein dans le mur"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_CANNONCARTS","Charrette de destruction"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_DROPSHIPS","Tombés du ciel"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BABYDRAGONS2","Toujours dur d'être un bébé"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_NIGHTWITCHES","La charge des sorcières"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_MEGAPEKKA","Super succès"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HOGGLIDERS","Cochons volants"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_ELECTRODRAGON","Déluge choquant"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BARBARIANS","Gagnez <num> combats multijoueurs en utilisant des barbares."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_ARCHERS","Gagnez <num> combats multijoueurs en utilisant des archères."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_GOBLINS","Gagnez <num> combats multijoueurs en utilisant des gobelins."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_GIANTS","Gagnez <num> combats multijoueurs en utilisant des géants."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_WALLBREAKERS","Gagnez <num> combats multijoueurs en utilisant des sapeurs."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_LOONS","Gagnez <num> combats multijoueurs en utilisant des ballons."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_WIZARDS","Gagnez <num> combats multijoueurs en utilisant des sorciers."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_HEALERS","Gagnez <num> combats multijoueurs en utilisant des guérisseuses."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_MINIONS","Gagnez <num> combats multijoueurs en utilisant des gargouilles."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_HOGRIDERS","Gagnez <num> combats multijoueurs en utilisant des chevaucheurs de cochon."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_DRAGONS","Gagnez <num> combats multijoueurs en utilisant des dragons."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_PEKKAS","Gagnez <num> combats multijoueurs en utilisant des P.E.K.K.As."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_VALKYRIES","Gagnez <num> combats multijoueurs en utilisant des valkyries."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_GOLEMS","Gagnez <num> combats multijoueurs en utilisant des golems."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_WITCHES","Gagnez <num> combats multijoueurs en utilisant des sorcières."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_LAVAHOUNDS","Gagnez <num> combats multijoueurs en utilisant des molosses de lave."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BABYDRAGONS","Gagnez <num> combats multijoueurs en utilisant des bébés dragons."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BOWLERS","Gagnez <num> combats multijoueurs en utilisant des boulistes."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_MINERS","Gagnez <num> combats multijoueurs en utilisant des mineurs."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_RAGEDBARBARIANS","Gagnez une étoile dans un combat des ouvriers <num> fois en utilisant <num2> barbare(s) enragé(s)."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_SNEAKYARCHERS","Gagnez une étoile dans un combat des ouvriers <num> fois en utilisant <num2> archère(s) furtive(s)."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BETAMINIONS","Gagnez une étoile dans un combat des ouvriers <num> fois en utilisant <num2> bêta-gargouille(s)."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BOXERGIANTS","Gagnez une étoile dans un combat des ouvriers <num> fois en utilisant <num2> géant(s) boxeur(s)."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BOMBERS","Gagnez une étoile dans un combat des ouvriers <num> fois en utilisant <num2> bombardier(s)."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_CANNONCARTS","Gagnez une étoile dans un combat des ouvriers <num> fois en utilisant <num2> charrette(s) à canon."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_DROPSHIPS","Gagnez une étoile dans un combat des ouvriers <num> fois en utilisant <num2> ballon(s) livreur(s)."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BABYDRAGONS2","Gagnez une étoile dans un combat des ouvriers <num> fois en utilisant <num2> bébé(s) dragon(s)."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_NIGHTWITCHES","Gagnez une étoile dans un combat des ouvriers <num> fois en utilisant <num2> sorcière(s) de la nuit."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_MEGAPEKKA","Gagnez une étoile dans <num> combats des ouvriers avec <num2> giga-P.E.K.K.A."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_HOGGLIDERS","Gagnez une étoile dans un combat des ouvriers <num> fois en utilisant <num2> chevaucheur(s) du ciel."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_ELECTRODRAGON","Gagnez <num> combats multijoueurs en utilisant des électro-dragons."
"TID_BATTLEPASS_TASK_WIN_WARATTACKS","Héros de guerre"
"TID_BATTLEPASS_TASK_INFO_WIN_WARATTACKS","Gagnez un combat de guerre de clans <num> fois."
"TID_CREATOR_TAG_NOT_ENTERED","Saisir un code"
"TID_CREATOR_TAG_BEING_SENT","Envoi du code..."
"TID_PLAYER_AVAILABLE_FOR_RECRUITING_TITLE","Vous cherchez un clan ?"
"TID_PLAYER_AVAILABLE_FOR_RECRUITING_DESC","Souhaitez-vous recevoir des invitations de la part de clans ? Votre profil sera suggéré à des clans à la recherche de membres."
"TID_PLAYER_AVAILABLE_FOR_RECRUITING_DESC_CN","Souhaitez-vous recevoir les invitations à rejoindre un clan ?"
"TID_GOLD_PASS_SKIN_DETAILS","Skin de héros exclusif pour cette saison : <skin> !\n\nSi vous n'avez pas encore le héros correspondant (<hero>), le skin sera disponible dès que vous l'aurez débloqué."
