"TID","CN"
"TID_CLANGAMES_TASK_INFO_USE_SIEGERAMS","在联机模式中赢得<num>颗胜利之星，每场战斗需使用<num2>台攻城战车。"
"TID_CLANGAMES_TASK_INFO_USE_SIEGEZEPPELINS","在联机模式中赢得<num>颗胜利之星，每场战斗需使用<num2>艘攻城飞艇。"
"TID_CLANGAMES_TASK_INFO_USE_ELECTRODRAGON","在联机模式中赢得<num>颗胜利之星，每场战斗需使用<num2>条雷电飞龙。"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TEXT_WITH_SIEGE","部落城堡增援：<number>"
"TID_NEWS_CW_BD_GIFTS_TEXT","部落对战周年庆！您每次购买<c80d8e8>宝石 + 部落礼物</c>，部落成员都有机会领取赠送的宝石。"
"TID_NAME_REPORT_TITLE","举报<name>？"
"TID_NAME_REPORT_TEXT","确定要以不当名称为由举报<name>吗？"
"TID_FREE_NAME_CHANGE_INTRO_TEXT","您只有一次免费更改名称的机会，请谨慎使用。以后再次更改名称需要花费宝石。"
"TID_PAID_NAME_CHANGE_INTRO_TEXT","想花费宝石更改名称？\n如果您更改的名称令人不适，我们保留对其进行修改的权利，且不会退还宝石。"
"TID_NAME_CHANGE_LIMIT_EXCEEDED","您更改名称的次数已达上限。"
"TID_OBSTACLE_BIRTHDAY2018","6周岁生日蛋糕"
"TID_DIAMOND_BUNDLE_TH12_INFO","• 1级攻城机器工坊\n• <res0>暗黑重油\n• <res1>金币\n\n礼包中的建筑无需花费建造时间，存放礼包中的物品不受最大储量限制！获取攻城机器工坊，立即建造攻城机器！\n\n该<cffec78><value>倍超值礼包</c>只可购买\n一次，千万不要错过哦！"
"TID_DIAMOND_BUNDLE_TH12_ALT_INFO","• <res0>暗黑重油\n• <res1>金币\n• <res2>圣水\n\n存放礼包中的资源不受最大储量限制！\n\n该<cffec78><value>倍超值礼包</c>只可购买\n一次，千万不要错过哦！"
"TID_DIAMOND_BUNDLE_TH12","12级大本营礼包"
"TID_PLAYER_PROFILE_SIEGE","攻城机器"
"TID_SIEGE_MACHINES_OVERVIEW","概况"
"TID_SIEGE_MACHINES_BATTLE","战斗中"
"TID_SIEGE_MACHINES_OVERVIEW_TEXT","攻城机器为您带来了部署部落援军的全新方式。相比在村庄外围部署援军，攻城机器可以直接将援军运送到敌军村庄核心地带。您可以在攻城机器工坊中建造攻城机器，也可以请求部落成员为您增援攻城机器。请注意，您的部落城堡必须达到6级才能接收攻城机器。"
"TID_SIEGE_MACHINES_BATTLE_TEXT","术业有专攻，每种攻城机器擅长的进攻方式各不相同。您可以建造多个攻城机器，并在战斗开始前选择您希望带上战场的攻城机器。另外，如果您不想使用攻城机器，您也可以像之前一样直接点击部队栏中的部落城堡标识来部署部落援军。别忘了向您的部落成员请求部落援军！如果部落城堡中没有援军，这意味着您的攻城机器也不会搭载任何援军。攻城机器的选择并无对错之分，关键在于您需要根据您的部落援军选择合适的攻城机器！"
"TID_NAME_CHANGE_ON_COOLDOWN","您需要等待<time>后才能再次更改名称。"
"TID_OVERQUEUE_HELPER_SIEGE_MACHINE","当您有剩余的攻城机器容量时，这些攻城机器将会自动补充至军队！"
"TID_SIEGE_MACHINES_TROOP_BAR_HINT","您的<name>为空！"
"TID_WL_WARLESS_DAY","没有对战"
"TID_WL_WARLESS_DAY_INFO","今天您的部落没有对战，其他部落正在对战中。请做好准备迎接明天的对战。"
"TID_WL_WARLESS_DAY_INFO_END","今天您的部落没有对战，其他部落正在对战中。联赛结果将于明天公布。"
"TID_WL_LEAGUE_INFO_BUTTON","赛季信息"
"TID_OBSTACLE_HALLOWEEN2018","女巫帽"
"TID_NPC51","入侵者"
"TID_NPC52","核心连弩"
"TID_NPC53","丛林迷宫"
"TID_NPC54","骷髅来了"
"TID_NPC55","魔法实践"
"TID_NPC56","高压区"
"TID_NPC57","禁飞区"
"TID_NPC58","毕业典礼"
"TID_NPC59","午夜石油"
"TID_NPC60","烈焰四起"
"TID_NPC61","烈火燃烧"
"TID_NPC62","地底伏击"
"TID_NPC63","团队精神"
"TID_NPC64","保龄球道"
"TID_NPC65","稳如泰山"
"TID_NPC66","群英荟萃"
"TID_NPC67","烟花工厂"
"TID_NPC68","哥布林之都"
"TID_NPC69","送命难题"
"TID_NPC70","竞技场"
"TID_NPC71","纸质地图"
"TID_NPC72","危险陷阱"
"TID_NPC73","康庄大道"
"TID_NPC74","兵临城下"
"TID_NPC75","龙穴历险"
"TID_MAP_LOCATION_15","女皇港"
"TID_MAP_LOCATION_16","焦黑之丘"
"TID_MAP_LOCATION_17","飞龙湖泊"
"TID_MAP_LOCATION_18","天鹰小道"
"TID_MAP_LOCATION_19","鳗鱼湖"
"TID_MAP_LOCATION_20","呼啸山脉"
"TID_MAP_LOCATION_21","祸水之地"
"TID_MAP_LOCATION_22","干涸湖泊"
"TID_WL_TAB_BRACKET_LEADERBOARD","小组"
"TID_WL_TAB_BRACKET_WARS","回合"
"TID_WL_TAB_CLAN_WARS","赛季记录"
"TID_PERSONALISED_SHOP_DESCRIPTION","将该功能设置为\q开启\q后，您在商店中看到的商品以及收到的通知可能会与您的游戏习惯关联性更强。"
"TID_WL_COLUMN_POSITION","排名"
"TID_WL_COLUMN_CLAN_NAME","部落"
"TID_WL_COLUMN_WINS","胜场"
"TID_WL_COLUMN_STARS","胜利之星"
"TID_WL_COLUMN_DETAILS","详细信息"
"TID_WL_SEASON_NAME","<year>年<month>部落对战联赛赛季"
"TID_WL_CURRENT_ROUND","当前回合：<x>/<y>"
"TID_WL_SEASON_ENDED","赛季已结束"
"TID_SETTINGS_TROOP_REQUEST","只显示相关的增援请求"
"TID_SETTINGS_TROOP_REQUEST_HELP","将该功能设置为\q开启\q后，您将只会看到您可以增援的请求。"
"TID_WL_DAY_TITLE","第<x>回合"
"TID_WL_OTHER_PLAYER_EDITING_ROSTER","部落其他成员正在编辑参战成员名单。"
"TID_WL_CANNOT_EDIT_ROSTER","现在无法编辑参战成员名单。"
"TID_WL_FAILED_TO_EDIT_ROSTER","修改参战成员名单失败。"
"TID_BUILDING_GOBLIN_CASTLE","哥布林城堡"
"TID_BUILDING_DRAGON_CAVE","不祥洞窟"
"TID_DECORATION_SWORD_IN_STONE","冠军雕像"
"TID_WL_BREAK_DAY","休战回合"
"TID_WL_UPCOMING_WAR_TITLE","即将到来的对战"
"TID_BOOSTER_FREE_BUILDING_UPGRADE","建筑之锤"
"TID_BOOSTER_FREE_BUILDING_UPGRADE_INFO","挥舞这把魔法锤即可将任一建筑立即升至更高一级。使用这把魔法锤需要建筑工人。在家乡和建筑大师基地都可使用！"
"TID_BOOSTER_FREE_HERO_UPGRADE","英雄之锤"
"TID_BOOSTER_FREE_HERO_UPGRADE_INFO","挥舞这把魔法锤即可将任一英雄或战宠立即升至更高一级。在家乡和建筑大师基地都可使用！"
"TID_BOOSTER_FREE_TROOP_UPGRADE","战斗之锤"
"TID_BOOSTER_FREE_TROOP_UPGRADE_INFO","挥舞这把魔法锤即可将任一兵种立即升至更高一级。在家乡和建筑大师基地都可使用！"
"TID_BOOSTER_FREE_SPELL_UPGRADE","法术之锤"
"TID_BOOSTER_FREE_SPELL_UPGRADE_INFO","挥舞这把魔法锤即可将任一法术立即升至更高一级。只可在家乡使用！"
"TID_SHOP_CATEGORY_OFFERS","特惠"
"TID_SHOP_CATEGORY_PRIZES","联赛商店"
"TID_SHOP_CATEGORY_BUILD","建筑和陷阱"
"TID_SHOP_CATEGORY_TRAPS","陷阱"
"TID_SELECT_TROOP_OR_SPELL","请选择要部署的兵种或法术"
"TID_WL_ROUND_INFO_BUTTON","对战信息"
"TID_SHOP_CATEGORY_FLAGS","旗帜"
"TID_MEDALS","联赛奖章"
"TID_WL_BREAK_DAY_INFO","本赛季您的部落所在小组中，每个部落都会休战一天，今天轮到您的部落休战！"
"TID_CHARACTER_SKELETON_BARREL","骷髅飞桶"
"TID_CHARACTER_INFO_SKELETON_BARREL","鸟儿？飞机？都不是，这是坐在骷髅桶里的哈里、拉里、特里还有几个朋友，他们正飞向最近的建筑！"
"TID_WL_BUTTON_CHANGE_MEMBERS","更换成员"
"TID_WL_WAR_TITLE","第<x>场对战"
"TID_WL_WAR_INDICATOR_SHORT","对战<x>/<y>"
"TID_LEAGUE_EXACT_SIZE","选择<num>名成员参战"
"TID_POPUP_BOOSTER_INSTANT_UPGRADE_TITLE","现在升级！"
"TID_POPUP_BOOSTER_INSTANT_UPGRADE","使用<booster>立即升级<item>？"
"TID_TRAP_TORNADO","飓风陷阱"
"TID_TRAP_TORNADO_INFO","飞沙走石会造成皮肉伤，而飓风陷阱还能让敌人晕头转向！把飓风陷阱埋在地下，它产生的漩涡能把敌军卷至飓风中心，阻挡他们的进攻。"
"TID_ACHIEVEMENT_NPC_STARS_MORE_TITLE","消灭更多哥布林！"
"TID_CLANGAMES_TASK_DESTROY_MV_BUILDINGS","拆毁建筑"
"TID_CLANGAMES_TASK_DESTROY_BB_BUILDINGS","捣毁建筑"
"TID_CLANGAMES_TASK_DESTROY_MV_WALLS","暴力拆墙"
"TID_CLANGAMES_TASK_DESTROY_BB_WALLS","疯狂拆墙"
"TID_CLANGAMES_TASK_SPEEDY_STARS_BB","速星狂人"
"TID_CLANGAMES_TASK_SPEEDY_STARS_MV","得星狂人"
"TID_CLANGAMES_TASK_INFO_DESTROY_MV_BUILDINGS","在联机模式中摧毁<num>座建筑。"
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_BUILDINGS","在建筑大师基地战斗中摧毁<num>座建筑。"
"TID_CLANGAMES_TASK_INFO_DESTROY_MV_WALLS","在联机模式中摧毁<num>块城墙。"
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_WALLS","在建筑大师基地战斗中摧毁<num>块城墙。"
"TID_CLANGAMES_TASK_INFO_SPEEDY_STARS_BB","在建筑大师基地战斗前<num2>秒内累计赢得<num>颗胜利之星。"
"TID_CLANGAMES_TASK_INFO_SPEEDY_STARS_MV","在联机模式战斗前<num2>秒内累计赢得<num>颗胜利之星。"
"TID_WL_LEAGUE_RESULT","赛季结果"
"TID_WL_COLUMN_LOSSES","战败"
"TID_WL_COLUMN_DRAWS","平局"
"TID_POPUP_GIFT_RECEIVED_TITLE","额外资源"
"TID_POPUP_GIFT_RECEIVED_TEXT","您已成功使用优惠码兑换了额外资源，快快点击游戏内收件箱了解详情吧！"
"TID_POPUP_GIFT_RECEIVED_BUTTON","确定"
"TID_WL_TAB_CLAN_MEMBERS","部落"
"TID_WL_TAB_SEASON_SUMMARY","赛季结果"
"TID_WL_TAB_SELECT_BONUSES","选择额外奖励"
"TID_STREAM_EVENT_STARTED_WAR_LEAGUE","已开始搜索部落对战联赛对手"
"TID_STREAM_EVENT_CANCELLED_WAR_LEAGUE","已取消搜索部落对战联赛对手"
"TID_WL_COLUMN_PLAYER_NAME","名称"
"TID_WL_COLUMN_WARS","对战"
"TID_WL_COLUMN_DESTRUCTION","摧毁率 (%)"
"TID_WL_COLUMN_ATTACKS","进攻"
"TID_WL_RESULT_PROMOTED","您的部落晋级到"
"TID_WL_RESULT_STAYED","您的部落保持在"
"TID_WL_RESULT_DEMOTED","您的部落降级到"
"TID_WL_PERSONAL_REWARDS","您获得了奖励"
"TID_WL_BUTTON_SEND_BONUSES","发放额外奖励"
"TID_WL_BONUSES_FAILED_NO_RIGHTS","只有部落首领或副首领可以发放额外奖励！"
"TID_GIFT_RECEIVED_INBOX_TEXT","您已成功使用优惠码兑换额外资源，左侧的资源已添加至您的库存中。"
"TID_TRAP_SHRINK_SP","哥布林玲珑陷阱"
"TID_TRAP_FREEZE_SP","哥布林冰冻陷阱"
"TID_WL_INFO_SIGNUP_TITLE","部落对战联赛"
"TID_WL_INFO_SIGNUP_TAB0_HEADER","概况"
"TID_WL_INFO_SIGNUP_TAB1_HEADER","加入"
"TID_WL_INFO_SIGNUP_TAB2_HEADER","奖励"
"TID_WL_INFO_SIGNUP_TAB0_TEXT","<cFCE27F>部落对战联赛是什么？</c>\n\n部落对战联赛是各部落间的终极对决。在每个月的部落对战联赛中，您的部落将和其他7个部落进行对战，决出最强部落。在7天时间内，您的部落将参加7次对战，即与其他7个部落一一对战。最终，获得更多胜利之星的部落将晋级到更高联赛段位，其他部落则保持在原有联赛段位或降级。下个月新的联赛开始时，您的部落将以上个赛季结束时所在的联赛段位为起点继续战斗。您的部落所在的联赛段位越高，部落赢得的奖励和荣誉也越多。和您的部落成员一起勇攀高峰，努力晋级到更高联赛段位，为登顶最强部落而战！"
"TID_WL_SELECT_BONUS","选择"
"TID_WL_MUST_SELECT_ALL_BONUSES","请选择更多成员，以分配所有额外奖励！"
"TID_WL_ALL_BONUSES_ALLOCATED","已分配所有额外奖励，请取消一位成员。"
"TID_PROMOTED_TO_TEXT","晋级到"
"TID_STAYS_AT_TEXT","保持在"
"TID_DEMOTED_TO_TEXT","降级到"
"TID_NOT_ENOUGH_SPACE_IN_TREASURY","您的大本营空间不足，不能存放<booster>。"
"TID_WL_SEARCHING_FOR_OPPONENTS","搜索对战部落......"
"TID_WL_PARTICIPANTS_HEADER","加入联赛成员："
"TID_WL_STARTWAR_INFO_LEADER","在<size>个部落组成的小组中与其他部落对战，决出最强部落。赢取荣誉、资源奖励、部落经验值和联赛奖章！\n\n您的部落准备好了吗？快来加入联赛吧！\n离报名结束还有：<time>"
"TID_WL_STARTWAR_INFO_CLANMEMBER","在<size>个部落组成的小组中与其他部落对战，决出最强部落。赢取荣誉、资源奖励、部落经验值和联赛奖章！\n\n\n准备好了吗？请求部落首领加入联赛吧。\n离报名结束还有：<time>"
"TID_WL_NORMAL_WAR_AVAILABLE_TEXT","至少需要15名部落成员。未加入联赛的部落可在联赛报名结束后开启常规的部落对战。"
"TID_ACHIEVEMENT_DRAGON_SLAYER_TITLE","屠龙勇士"
"TID_ACHIEVEMENT_DRAGON_SLAYER","在单人模式关卡\q龙穴历险\q中击败巨龙"
"TID_BUY_PRIZE_SHOP_ITEM_HEADER","购买<item>？"
"TID_BUY_PRIZE_SHOP_ITEM_TEXT","您确定要购买<item>吗？"
"TID_PRIZE_SHOP_ITEM_PURCHASED_INVENTORY","<item>已添加至您的库存中"
"TID_PRIZE_SHOP_ITEM_PURCHASED_TREASURY","<item>已添加至您的大本营"
"TID_PRIZE_SHOP_ITEM_PURCHASED_RESOURCE","已添加<count><resource>"
"TID_WL_INFO_SIGNUP_TAB1_TEXT","<cFCE27F>我的部落如何加入部落对战联赛？</c>\n\n部落首领和副首领可在报名期为部落报名加入联赛。第一次加入部落对战联赛时，系统会根据排名前15位的成员的实力来确定该部落所在的联赛段位。一旦系统找到7个与您的部落所在联赛段位相同的部落，将立即进入第1回合的准备阶段！<cFCE27F>\n\n我的部落实力不强，可以加入联赛吗？</c>\n\n当然！只要您的部落有至少15名成员就可以加入。即使未能成功晋级到更高联赛段位，部落仍然可以获得丰厚的奖励！"
"TID_WL_INFO_SIGNUP_TAB2_TEXT","<cFCE27F>部落对战联赛有哪些奖励？</c>\n\n您将赢得荣誉和部落对战联赛专属奖励！在对战周内赢得胜利之星可获得联赛奖章。您的部落所在的联赛段位越高，您获得的联赛奖章也越多。您可以使用来之不易的联赛奖章在商店中兑换稀有的魔法物品和其他的独特物品。\n\n<cFCE27F>是否有其他方式可以获得联赛奖章？</c>\n\n部落首领或副首领可以将限定数量的额外联赛奖章发放给加入联赛的成员，即使他们没有进行战斗！您的部落所在的联赛段位越高，可分配的额外奖励也越多；同时部落每赢得一次战斗日，可增加一个额外奖励的分配名额！"
"TID_WL_INFO_LIVE_TAB0_HEADER","对战周"
"TID_WL_INFO_LIVE_TAB1_HEADER","积分和排行榜"
"TID_WL_INFO_LIVE_TAB2_HEADER","结果和奖励"
"TID_WL_INFO_LIVE_TAB0_TEXT","<cFCE27F>什么是对战周？</c>\n\n在对战周，您的部落将与其他7个处于同一联赛段位的部落匹配到一个小组。在接下来的7天内，您的部落将与其他7个部落一一对战，决出最强部落！在对战周中表现优异的部落将晋级到更高联赛段位，而排名靠后的部落将被降级到更低联赛段位。\n\n对战周开始后，您的部落将进入第1个战斗日的准备阶段。在准备日，您可以在所有加入联赛的成员中选择下一个战斗日的参战成员。24小时后，立即开始第1个战斗日，而第1个战斗日即为第2个战斗日的准备日，以此类推！"
"TID_WL_INFO_LIVE_TAB1_TEXT","<cFCE27F>排行榜简介！</c>\n\n点击排行榜，即可查看到您的部落和其他7个部落在联赛小组中的排名情况。排行榜记录着您的部落在整个对战周中的表现，部落排名由部落在对战周中获得的胜利之星总数决定。您的部落每赢得一次战斗日可额外获得10颗胜利之星，您的部落获得的胜利之星越多，排名就越靠前！"
"TID_WL_INFO_LIVE_TAB2_TEXT","您可获得的奖励上限取决于您部落所在的联赛段位和赛季结束时的排名。您至少能获得20%的奖励，且每赢得一颗胜利之星可以多获得10%的奖励。赢得8颗或以上的胜利之星，您可以获得全部奖励。"
"TID_WL_INFO_LIVE_TITLE","部落对战联赛对战周"
"TID_EFFECT_TIME","持续时间：<number>秒"
"TID_VALUE","超值！"
"TID_BOOSTER_CLOCKTOWER","时光钟楼药水"
"TID_BOOSTER_CLOCKTOWER_INFO","这瓶粘稠药水由碾碎的魔法齿轮提炼而成，可以开启时光钟楼提速效果并使其持续运转<time>。只可在建筑大师基地使用。"
"TID_EVENT_TITLE_6TH_ANNIVERSARY_PACK","6周年生日礼包"
"TID_LOCAL_NOTIFICATION_EVENT_6TH_ANNVERSARY_PACK","首领，《部落冲突》6周岁啦！快来看看6周年专属生日礼包吧！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOKS_AND_RUNES_INFO_9999","• <booster1>本英雄之书，可用于立即完成任一正在进行的英雄升级\n• <booster2>本建筑之书，可用于立即完成任一建筑的升级\n• <booster3>块金币符石，可使家乡的金币立即达到最大储量\n• <booster4>块暗黑重油符石，可使家乡的暗黑重油立即达到最大储量\n\n• 存放礼包中的物品不受最大储量限制！\n• 该礼包可购买2次！\n\n限时生日礼包，千万不要错过哦！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOKS_AND_RUNES_INFO_4999","• <booster1>本英雄之书，可用于立即完成任一正在进行的英雄升级\n• <booster2>本建筑之书，可用于立即完成任一建筑的升级\n• <booster3>块金币符石，可使家乡的金币立即达到最大储量\n• <booster4>块暗黑重油符石，可使家乡的暗黑重油立即达到最大储量\n\n• 存放礼包中的物品不受最大储量限制！\n• 该礼包可购买4次！\n\n限时生日礼包，千万不要错过哦！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOK_AND_RUNES_INFO_1999","• <booster1>块金币符石，可使家乡的金币立即达到最大储量\n• <booster2>块暗黑重油符石，可使家乡的暗黑重油立即达到最大储量\n• <booster3>本建筑之书，可用于立即完成任一建筑的升级\n\n• 存放礼包中的物品不受最大储量限制！\n• 该礼包可购买10次！\n\n限时生日礼包，千万不要错过哦！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOK_AND_GOLD_INFO_999","• <res0>金币\n• <booster1>本建筑之书，可用于立即完成任一建筑的升级\n\n• 存放礼包中的物品不受最大储量限制！\n• 该礼包可购买20次！\n\n限时生日礼包，千万不要错过哦！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOKS_AND_ALLRUNES_INFO_9999","• <booster1>枚壁垒之戒，可用于立即升级城墙（升级高等级城墙需要多枚壁垒之戒）\n• <booster2>块圣水符石，可使家乡的圣水立即达到最大储量\n• <booster3>块金币符石，可使家乡的金币立即达到最大储量\n• <booster4>块暗黑重油符石，可使家乡的暗黑重油立即达到最大储量\n\n• 存放礼包中的物品不受最大储量限制！\n• 该礼包可购买2次！\n\n限时生日礼包，千万不要错过哦！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_RING_AND_ALLRUNES_INFO_4999","• <booster1>枚壁垒之戒，可用于立即升级城墙（升级高等级城墙需要多枚壁垒之戒）\n• <booster2>块圣水符石，可使家乡的圣水立即达到最大储量\n• <booster3>块金币符石，可使家乡的金币立即达到最大储量\n• <booster4>块暗黑重油符石，可使家乡的暗黑重油立即达到最大储量\n\n• 存放礼包中的物品不受最大储量限制！\n• 该礼包可购买4次！\n\n限时生日礼包，千万不要错过哦！"
