"Barbarian",,,,,,,,,,,,,,,,,,
,"spawn","TRUE",1,,"super_archer_cheer1","TRUE","TRUE",130,"sc/chr_super_archer.sc",,,,,,,,,
"SuperMinion",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","TRUE",,,"Super_Gargoyle1_FastFly","TRUE","TRUE",120,"sc/chr_super_minion.sc",,,,,,,,,
,"idle","TRUE",1,,"Super_Gargoyle1_Fly","TRUE","TRUE",120,"sc/chr_super_minion.sc",,,,,,,,,
,"attack","TRUE",1,10,"Super_Gargoyle1_Attack1","FALSE","TRUE",120,"sc/chr_super_minion.sc",,,,,,,,,
,"celebrate","FALSE",,,"Super_Gargoyle1_Attack1_3","FALSE","TRUE",120,"sc/chr_super_minion.sc",,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","TRUE","TRUE",120,,,,,,,,,,
"DartGoblin",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","TRUE",,,"goblin2_run1","TRUE","TRUE",180,"sc/chr_goblin.sc",,,,,,,,,
,"idle","TRUE",1,,"goblin2_idle1","TRUE","TRUE",180,"sc/chr_goblin.sc",,,,,,,,,
,"attack","TRUE",1,10,"goblin2_attack1","FALSE","TRUE",180,"sc/chr_goblin.sc",,,,,,,,,
,"celebrate","FALSE",1,,"goblin2_idle1_2","TRUE","TRUE",180,"sc/chr_goblin.sc",,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",100,,,,,,,,,,
"BarbarianKingClockworkSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean",,,,,
,"walk",,,,"sc3d/barbking_clockwork_anim_walk1_dl_opt.scw",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/barbking_clockwork_anim_idle1_dl_opt.scw",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/barbking_clockwork_anim_sleep1_dl_opt.scw",,"TRUE",,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/barbking_clockwork_anim_sleep1_dl_opt.scw",,"TRUE",,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/barbking_clockwork_anim_attack1_dl_opt.scw",25,"FALSE",,,,50,,"TRUE",,,,,
,,,,,"sc3d/barbking_clockwork_anim_attack2_dl_opt.scw",18,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/barbking_clockwork_anim_cheer1_dl_opt.scw",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/barbking_clockwork_anim_stunned1_dl_opt.scw",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,90,"sc3d/barbking_clockwork_anim_menu1_dl_opt.scw",,"TRUE",,,,,,,,,,,
,"wardrobe",,,90,"sc3d/barbking_clockwork_anim_menu1_dl_opt.scw",,"TRUE",,,,,,,,,,,
"HeadHunter_lvl1",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","TRUE",,,"headhunter1_run1","TRUE","TRUE",100,"sc/chr_headhunter.sc",,,,,,,,,
,"idle","TRUE",1,,"headhunter1_idle1","TRUE","TRUE",100,"sc/chr_headhunter.sc",,,,,,,,,
,,"TRUE",1,,"headhunter1_idle1","TRUE","TRUE",100,"sc/chr_headhunter.sc",,,,,,,,,
,"attack","TRUE",1,12,"headhunter1_attack1","FALSE","TRUE",100,"sc/chr_headhunter.sc",,,,,,,,,
,,"TRUE",1,12,"headhunter1_attack1","FALSE","TRUE",100,"sc/chr_headhunter.sc",,,,,,,,,
,"celebrate","TRUE",1,,"headhunter1_idle1","TRUE","TRUE",100,"sc/chr_headhunter.sc",,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",100,,,,,,,,,,
"HeadHunter_lvl2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","TRUE",,,"headhunter2_run1","TRUE","TRUE",105,"sc/chr_headhunter.sc",,,,,,,,,
,"idle","TRUE",1,,"headhunter2_idle1","TRUE","TRUE",105,"sc/chr_headhunter.sc",,,,,,,,,
,,"TRUE",1,,"headhunter2_idle1","TRUE","TRUE",105,"sc/chr_headhunter.sc",,,,,,,,,
,"attack","TRUE",1,12,"headhunter2_attack1","FALSE","TRUE",105,"sc/chr_headhunter.sc",,,,,,,,,
,,"TRUE",1,12,"headhunter2_attack1","FALSE","TRUE",105,"sc/chr_headhunter.sc",,,,,,,,,
,"celebrate","TRUE",1,,"headhunter2_idle1","TRUE","TRUE",105,"sc/chr_headhunter.sc",,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",100,,,,,,,,,,
"HeadHunter_lvl3",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","TRUE",,,"headhunter3_run1","TRUE","TRUE",110,"sc/chr_headhunter.sc",,,,,,,,,
,"idle","TRUE",1,,"headhunter3_idle1","TRUE","TRUE",110,"sc/chr_headhunter.sc",,,,,,,,,
,,"TRUE",1,,"headhunter3_idle1","TRUE","TRUE",110,"sc/chr_headhunter.sc",,,,,,,,,
,"attack","TRUE",1,12,"headhunter3_attack1","FALSE","TRUE",110,"sc/chr_headhunter.sc",,,,,,,,,
,,"TRUE",1,12,"headhunter3_attack1","FALSE","TRUE",110,"sc/chr_headhunter.sc",,,,,,,,,
,"celebrate","TRUE",1,,"headhunter3_idle1","TRUE","TRUE",110,"sc/chr_headhunter.sc",,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",100,,,,,,,,,,
"ArcherQueenClockworkSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","EffectFrame","Effect",,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","int","String",,,
,"walk",,,,"sc3d/archerqueen_clockwork_anim_walk1_dl_opt.scw",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/archerqueen_clockwork_anim_idle1_dl_opt.scw",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/archerqueen_clockwork_anim_sleep1_dl_opt.scw",,"TRUE",,,,,,,,,,,
,"upgrade",,,,"sc3d/archerqueen_clockwork_anim_sleep1_dl_opt.scw",,"TRUE",,,,,,,,,,,
,"attack",,,,"sc3d/archerqueen_clockwork_anim_attack1_dl_opt.scw",2,"FALSE",,,,50,,"TRUE",,,,,
,"celebrate",,,,"sc3d/archerqueen_clockwork_anim_cheer1_dl_opt.scw",,"FALSE",,"TRUE",,50,,,100,"Wood ArcherQueen Arrow Anim",,,
,"die",,,,"sc3d/archerqueen_clockwork_anim_stunned1_dl_opt.scw",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,170,"sc3d/archerqueen_clockwork_anim_menu1_dl_opt.scw",,"TRUE",,,,,,,,,,,
,"wardrobe",,,170,"sc3d/archerqueen_clockwork_anim_menu1_dl_opt.scw",,"TRUE",,,,,,,,,,,
"GrandWardenGladiatorSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","EffectFrame","Effect",,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","int","String",,,,
,"walk",,,,"sc3d/grandwarden_gladiator_anim_walk1_dl_opt.scw",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/grandwarden_gladiator_anim_idle1_dl_opt.scw",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/grandwarden_gladiator_anim_sleep1_dl_opt.scw",,"TRUE",,,,,,,,,,,
,"upgrade",,,,"sc3d/grandwarden_gladiator_anim_sleep1_dl_opt.scw",,"TRUE",,,,,,,,,,,
,"attack",,,,"sc3d/grandwarden_gladiator_anim_attack1_dl_opt.scw",24,"FALSE",,,,50,,,,,,,
,"menu",,,110,"sc3d/grandwarden_gladiator_anim_menu1_dl_opt.scw",,"TRUE",,,,,,,,,,,
,"wardrobe",,,110,"sc3d/grandwarden_gladiator_anim_menu1_dl_opt.scw",,"TRUE",,,,,,30,"GladiatorWardenScream",,,,
,"celebrate",,,,"sc3d/grandwarden_gladiator_anim_cheer1_dl_opt.scw",,"FALSE",,"TRUE",,50,,30,"GladiatorWardenScream",,,,
,"die",,,,"sc3d/grandwarden_gladiator_anim_stunned1_dl_opt.scw",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
"GrandWardenFlyGladiatorSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","OffsetY","StopToLast","EffectFrame","Effect",,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","int","String",,,,
,"walk",,,,"sc3d/grandwarden_gladiator_anim_fly_walk1_dl_opt.scw",,"TRUE",,,,30,,,,,,,
,"idle",,,,"sc3d/grandwarden_gladiator_anim_fly_idle1_dl_opt.scw",,"TRUE",,,,30,,,,,,,
,"sleep",,,,"sc3d/grandwarden_gladiator_anim_fly_sleep1_dl_opt.scw",,"TRUE",,,,13,,,,,,,
,"upgrade",,,,"sc3d/grandwarden_gladiator_anim_fly_sleep1_dl_opt.scw",,"TRUE",,,,30,,,,,,,
,"attack",,,,"sc3d/grandwarden_gladiator_anim_fly_attack1_dl_opt.scw",24,"FALSE",,,,30,,,,,,,
,"menu",,,110,"sc3d/grandwarden_gladiator_anim_menu1_dl_opt.scw",,"TRUE",,,,30,,,,,,,
,"wardrobe",,,110,"sc3d/grandwarden_gladiator_anim_menu1_dl_opt.scw",,"TRUE",,,,30,,30,"GladiatorWardenScream",,,,
,"celebrate",,,,"sc3d/grandwarden_gladiator_anim_fly_cheer1_dl_opt.scw",,"FALSE",,"TRUE",,30,,30,"GladiatorWardenScream",,,,
,"die",,,,"sc3d/grandwarden_gladiator_anim_fly_stunned1_dl_opt.scw",,"TRUE",,"TRUE","stunned_stars_3d",30,,,,,,,
"BarbarianKingPartySkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","Effect","EffectFrame",,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int",,,
,"walk",,,,"sc3d/barbking_party_anim_walk1_dl_opt.scw",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/barbking_party_anim_idle1_dl_opt.scw",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/barbking_party_anim_sleep1_dl_opt.scw",,"TRUE",,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/barbking_party_anim_sleep1_dl_opt.scw",,"TRUE",,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/barbking_party_anim_attack1_dl_opt.scw",25,"FALSE",,,,50,,"TRUE",,,,,
,,,,,"sc3d/barbking_party_anim_attack2_dl_opt.scw",18,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/barbking_party_anim_cheer2_dl_opt.scw",,"FALSE",,"TRUE",,50,,,"Party King Scream",-1,,,
,"die",,,,"sc3d/barbking_party_anim_stunned1_dl_opt.scw",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"wardrobe",,,207,"sc3d/barbking_party_anim_menu1_dl_opt.scw",,"TRUE",,,,,,,"Party King Select",-1,,,
,"menu",,,,"sc3d/barbking_party_anim_idle1_dl_opt.scw",,"TRUE",,,,,,,,,,,
"ArcherQueenPirateSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean",,,,,
,"walk",,,,"sc3d/archerqueen_pirate_anim_walk1_dl_opt.scw",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/archerqueen_pirate_anim_idle1_dl_opt.scw",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/archerqueen_pirate_anim_sleep1_dl_opt.scw",,"TRUE",,,,,,,,,,,
,"upgrade",,,,"sc3d/archerqueen_pirate_anim_sleep1_dl_opt.scw",,"TRUE",,,,,,,,,,,
,"attack",,,,"sc3d/archerqueen_pirate_anim_attack1_dl_opt.scw",2,"FALSE",,,,50,,"TRUE",,,,,
,"celebrate",,,,"sc3d/archerqueen_pirate_anim_cheer1_dl_opt.scw",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/archerqueen_pirate_anim_stunned1_dl_opt.scw",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,182,"sc3d/archerqueen_pirate_anim_menu1_dl_opt.scw",,"TRUE",,,,,,,,,,,
,"wardrobe",,,182,"sc3d/archerqueen_pirate_anim_menu1_dl_opt.scw",,"TRUE",,,,,,,,,,,
"BarbarianKingChampionSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","Effect","EffectFrame",,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int",,,
,"walk",,,,"sc3d/barbking_champ_anim_walk1_dl_opt.scw",,"TRUE",,,,50,"champ_sword",,,,,,
,"idle",,,,"sc3d/barbking_champ_anim_idle1_dl_opt.scw",,"TRUE",,,,50,"champ_sword",,,,,,
,"sleep",,,,"sc3d/barbking_champ_anim_sleep1_dl_opt.scw",,"TRUE",,"TRUE",,,,,"champion_sword_smoke",1,,,
,"upgrade",,,,"sc3d/barbking_champ_anim_sleep1_dl_opt.scw",,"TRUE",,"TRUE",,,,,"champion_sword_smoke",1,,,
,"attack",,,,"sc3d/barbking_champ_anim_attack1_dl_opt.scw",25,"FALSE",,,,50,"champ_sword","TRUE",,,,,
,,,,,"sc3d/barbking_champ_anim_attack2_dl_opt.scw",18,"FALSE",,,,50,"champ_sword","TRUE",,,,,
,"celebrate",,,,"sc3d/barbking_champ_anim_cheer1_dl_opt.scw",,"FALSE",,"TRUE",,50,"champ_sword",,,,,,
,"die",,,,"sc3d/barbking_champ_anim_stunned1_dl_opt.scw",,"TRUE",,"TRUE","stunned_stars_3d",50,,,"champion_sword_smoke",1,,,
,"menu",,,115,"sc3d/barbking_champ_anim_menu1_dl_opt.scw",,"TRUE",,,,,"champ_sword_menu",,,,,,
,"wardrobe",,,115,"sc3d/barbking_champ_anim_menu1_dl_opt.scw",,"TRUE",,,,,"champ_sword_menu",,,,,,
"GrandWardenPirateSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","SWF","ExportName","DepthBias","StopToLast","ParticleEffect3D","Effect3DFrame",,,
,"String","int","int","int","String","int","boolean","int","boolean","String","String","int","boolean","String","int",,,
,"walk",,,,"sc3d/grandwarden_pirate_anim_walk1_dl_opt.scw",,"TRUE",,,,,50,,,,,,
,"idle",,,,"sc3d/grandwarden_pirate_anim_idle1_dl_opt.scw",,"TRUE",,,,,50,,,,,,
,"sleep",,,,"sc3d/grandwarden_pirate_anim_sleep1_dl_opt.scw",,"TRUE",,,,,,,,,,,
,"upgrade",,,,"sc3d/grandwarden_pirate_anim_sleep1_dl_opt.scw",,"TRUE",,,,,,,,,,,
,"attack",,,,"sc3d/grandwarden_pirate_anim_attack1_dl_opt.scw",24,"FALSE",,,,,50,,"pirate_warden_puff",22,,,
,"celebrate",,,,"sc3d/grandwarden_pirate_anim_cheer1_dl_opt.scw",,"FALSE",,"TRUE",,,50,,,,,,
,"die",,,,"sc3d/grandwarden_pirate_anim_stunned1_dl_opt.scw",,"TRUE",,"TRUE","sc/hero_gw_pirate_dl_opt.sc","stunned_birds_3d",50,,,,,,
,"menu",,,120,"sc3d/grandwarden_pirate_anim_menu1_dl_opt.scw",,"TRUE",,,,,,,,,,,
,"wardrobe",,,120,"sc3d/grandwarden_pirate_anim_menu1_dl_opt.scw",,"TRUE",,,,,,,,,,,
"GrandWardenFlyPirateSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","SWF","ExportName","OffsetY","StopToLast","ParticleEffect3D","Effect3DFrame",,,
,"String","int","int","int","String","int","boolean","int","boolean","String","String","int","boolean","String","int",,,
,"walk",,,,"sc3d/grandwarden_pirate_anim_fly_idle1_dl_opt.scw",,"TRUE",,,,,30,,,,,,
,"idle",,,,"sc3d/grandwarden_pirate_anim_fly_idle1_dl_opt.scw",,"TRUE",,,,,30,,,,,,
,"sleep",,,,"sc3d/grandwarden_pirate_anim_fly_sleep1_dl_opt.scw",,"TRUE",,,,,0,,,,,,
,"upgrade",,,,"sc3d/grandwarden_pirate_anim_fly_sleep1_dl_opt.scw",,"TRUE",,,,,0,,,,,,
,"attack",,,,"sc3d/grandwarden_pirate_anim_fly_attack1_dl_opt.scw",24,"FALSE",,,,,30,,"pirate_warden_puff2",22,,,
,"celebrate",,,,"sc3d/grandwarden_pirate_anim_fly_cheer1_dl_opt.scw",,"FALSE",,"TRUE",,,30,,,,,,
,"die",,,,"sc3d/grandwarden_pirate_anim_fly_stunned1_dl_opt.scw",,"TRUE",,"TRUE","sc/hero_gw_pirate_dl_opt.sc","stunned_birds_3d_offset",30,,,,,,
,"menu",,,120,"sc3d/grandwarden_pirate_anim_menu1_dl_opt.scw",,"TRUE",,,,,30,,,,,,
,"wardrobe",,,120,"sc3d/grandwarden_pirate_anim_menu1_dl_opt.scw",,"TRUE",,,,,30,,,,,,
"BarbarianChamp",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"barbarianChamp_run","TRUE","TRUE","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,"idle","TRUE",1,,"barbarianChamp_idle1","TRUE","TRUE","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,,"barbarianChamp_idle1","TRUE","TRUE","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,"attack","TRUE",1,11,"barbarianChamp_attack1","FALSE","TRUE","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,11,"barbarianChamp_attack2","FALSE","TRUE","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,11,"barbarianChamp_attack1","FALSE","TRUE","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,11,"barbarianChamp_attack2","FALSE","TRUE","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,"celebrate","TRUE",1,,"barbarianChamp_cheer1","TRUE","TRUE","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
,"spawn","TRUE",1,,"barbarianChamp_cheer1","TRUE","TRUE","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
"BarbarianKingPirateSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","ParticleEffect3D","Effect3DFrame","Effect","EffectFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","String","int","String","int",,
,"walk",,,,"sc3d/barbking_pirate_anim_walk1_dl_opt.scw",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/barbking_pirate_anim_idle1_dl_opt.scw",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/barbking_pirate_anim_sleep1_dl_opt.scw",,"TRUE",,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/barbking_pirate_anim_sleep1_dl_opt.scw",,"TRUE",,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/barbking_pirate_anim_attack1_dl_opt.scw",24,"FALSE",,,,50,"TRUE",,,,,,
,,,,,"sc3d/barbking_pirate_anim_attack2_dl_opt.scw",24,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/barbking_pirate_anim_cheer1_dl_opt.scw",,"FALSE",,"TRUE",,50,,"pirate_king_sword_sparks_cheer",29,"Pirate_King_Skin_celebrate",15,,
,"die",,,,"sc3d/barbking_pirate_anim_stunned1_dl_opt.scw",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"wardrobe",,,130,"sc3d/barbking_pirate_anim_menu1_dl_opt.scw",,"TRUE",,,,,,"pirate_king_sword_sparks",55,"Pirate_King_Skin_menu",1,,
,"menu",,,,"sc3d/barbking_pirate_anim_idle1_dl_opt.scw",,"TRUE",,,,,,,,,,,
"SiegeMachine_LogLauncher_lvl1",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias","SyncChildAnimations","SWF",,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int","boolean","String",,,,,,,
,"walk","TRUE",,,"SM_LogLauncher1_run1","TRUE",9,90,150,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"idle","TRUE",,,"SM_LogLauncher1_idle1","FALSE",9,90,150,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"attack","TRUE",,1,"SM_LogLauncher1_attack1","FALSE",9,90,150,"TRUE","sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"die","FALSE",,,"Siege_Machine_Ram1_die1_1","FALSE",1,,150,,,,,,,,,
,"celebrate","TRUE",,,"SM_LogLauncher1_idle1","FALSE",9,90,150,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"parked","FALSE",1,,"SM_LogLauncher1_idle1_3","FALSE",1,70,100,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,,"FALSE",1,,"SM_LogLauncher1_idle1_7","FALSE",1,70,,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,,"FALSE",1,,"SM_LogLauncher1_idle1_7","FALSE",1,70,,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
"SiegeMachine_LogLauncher_lvl2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias","SyncChildAnimations","SWF",,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int","boolean","String",,,,,,,
,"walk","TRUE",,,"SM_LogLauncher2_run1","TRUE",9,90,150,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"idle","TRUE",,,"SM_LogLauncher2_idle1","FALSE",9,90,150,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"attack","TRUE",,1,"SM_LogLauncher2_attack1","FALSE",9,90,150,"TRUE","sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"die","FALSE",,,"Siege_Machine_Ram1_die1_1","FALSE",1,,150,,,,,,,,,
,"celebrate","TRUE",,,"SM_LogLauncher2_idle1","FALSE",9,90,150,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"parked","FALSE",1,,"SM_LogLauncher2_idle1_3","FALSE",1,70,100,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,,"FALSE",1,,"SM_LogLauncher2_idle1_7","FALSE",1,70,,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,,"FALSE",1,,"SM_LogLauncher2_idle1_7","FALSE",1,70,,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
"SiegeMachine_LogLauncher_lvl3",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias","SyncChildAnimations","SWF",,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int","boolean","String",,,,,,,
,"walk","TRUE",,,"SM_LogLauncher3_run1","TRUE",9,90,150,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"idle","TRUE",,,"SM_LogLauncher3_idle1","FALSE",9,90,150,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"attack","TRUE",,1,"SM_LogLauncher3_attack1","FALSE",9,90,150,"TRUE","sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"die","FALSE",,,"Siege_Machine_Ram1_die1_1","FALSE",1,,150,,,,,,,,,
,"celebrate","TRUE",,,"SM_LogLauncher3_idle1","FALSE",9,90,150,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"parked","FALSE",1,,"SM_LogLauncher3_idle1_3","FALSE",1,70,100,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,,"FALSE",1,,"SM_LogLauncher3_idle1_7","FALSE",1,70,,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,,"FALSE",1,,"SM_LogLauncher3_idle1_7","FALSE",1,70,,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
"SiegeMachine_LogLauncher_lvl4",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias","SyncChildAnimations","SWF",,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int","boolean","String",,,,,,,
,"walk","TRUE",,,"SM_LogLauncher4_run1","TRUE",9,90,150,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"idle","TRUE",,,"SM_LogLauncher4_idle1","FALSE",9,90,150,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"attack","TRUE",,1,"SM_LogLauncher4_attack1","FALSE",9,90,150,"TRUE","sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"die","FALSE",,,"Siege_Machine_Ram1_die1_1","FALSE",1,,150,,,,,,,,,
,"celebrate","TRUE",,,"SM_LogLauncher4_idle1","FALSE",9,90,150,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,"parked","FALSE",1,,"SM_LogLauncher4_idle1_3","FALSE",1,70,100,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,,"FALSE",1,,"SM_LogLauncher4_idle1_7","FALSE",1,70,,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
,,"FALSE",1,,"SM_LogLauncher4_idle1_7","FALSE",1,70,,,"sc/chr_siege_machine_log_launcher.sc",,,,,,,
"SuperWizard",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String","int",,,,,,,,,
