"TID","AR"
"TID_BOOSTER_HERO_POTION_OFFER_INFO","<num>تُعزز جرعة البطل كل الأبطال والحيوانات الأليفة إلى أقصى مستوى مسموح به في مستوى قاعة المدينة لمدة <time>. تعمل في القريتين."
"TID_BOOSTER_HERO_POTION_STARTED","تم تعزيز الأبطال والحيوانات الأليفة"
"TID_BOOSTER_HERO_POTION_MAXED","يتعذر تعزيز الأبطال إذ أن مستواهم قد بلغ حده الأقصى!"
"TID_BOOSTER_HERO_POTION_ENABLED","الأبطال الذين تم تعزيزهم"
"TID_BOOSTER_USE_HERO_POTION","تعزيز الأبطال"
"TID_BOOSTER_USE_HERO_POTION_QUESTION","هل تريد استخدام <booster> لتعزيز كل الأبطال والحيوانات الأليفة مؤقتًا إلى أقصى مستوى مسموح به لمستوى قاعة المدينة لمدة <time>؟"
"TID_BOOSTER_USE_HERO_POTION_QUESTION_TITLE","هل ترغب في تعزيز الأبطال؟"
"TID_EL_PRIMO","إل بريمو"
"TID_CHARACTER_INFO_EL_PRIMO","يبدو أن هذا المقاتل المقنّع الغامض ظهر من العدم، وسدد اللكمات التي حطمت الجدران بسهولة! لا أحد يعرف هويته الحقيقية. ولا نعرف سوى أنه رجل قوي ويقاتل لصالح قبيلتك."
"TID_PERSONAL_WAR_PREFERENCE_SHORT","تفضيل الحرب"
"TID_POPUP_STORE_DECORATION","هل تريد أن تخزن الزينة؟"
"TID_POPUP_TEXT_STORE_DECORATION","سيتم نقل <item> إلى المتجر، ويمكن وضع هذه الزينة مرة أخرى دون مقابل."
"TID_BUTTON_STORE_DECO","التخزين"
"TID_SIEGE_MACHINE_BALLOON","بالون الحجارة"
"TID_SIEGE_MACHINE_BALLOON_INFO","بالون الحجارة هو جبل طائر متين يستهدف مباني دفاعية عن طريق سحقها بإسقاط الصخور الضخمة التي تحدث الزلازل. يتمتع بمناعة ضد تأثير التعويذات."
"TID_SPELL_BATS","تعويذة الخفافيش"
"TID_SPELL_BATS_INFO","استدعِ جيشًا من الخفافيش إلى أي مكان في ساحة المعركة!\n\nانشر التعزيزات الجوية في أي مكان تكون في أشد الحاجة إليها فيه. الخفافيش لا تفعّل الفخاخ."
"TID_SPELL_IMMORTALITY_INFO","اجعل قواتك لا تُقهر في أي مكان في الميدان!\n\nألقِ هذه التعويذة على مجموعة من القوات لتجعلها محصنة تمامًا ضد التعرض للضرر لبعض الوقت."
"TID_CHOOSE_WAR_LEAGUE_SIZE","اختيار حجم حرب للدوري"
"TID_DECORATION_GOLDEN_HOG","الخنزير الذهبي"
"TID_DECORATION_GOLDEN_HOG_INFO","يشبه الذهب في مظهره، والذهب في رائحته، والذهب في ملمسه. إنه ذهب على الأغلب."
"TID_DECORATION_HOG_FLAG","علم الخنازير"
"TID_DECORATION_HOG_FLAG_INFO","هذه منطقة الخنازير السعيدة."
"TID_SHOP_STORAGE","التخزين:"
"TID_NOT_ENOUGH_BOOSTER_SPACE","لا توجد مساحة كافية. استخدم العناصر السحرية الموجودة بالفعل أو قم ببيعها لتوفير مساحة."
"TID_BOOSTER_HERO_POTION_NOT_AVAILABLE","لا يمكن تعزيز الأبطال. جميع أبطالك مشغولون."
"TID_DECORATION_SNOWMAN","رجل الثلج"
"TID_DECORATION_SNOWMAN_INFO","لديه جميع المزايا التقليدية لرجل الثلج: شعر أصفر رائع، وعينان صغيرتان براقتان، وهيكل من الثلج الصلب."
"TID_HINT_CLAN_GAMES","سجّل قبيلتك في ألعاب القبائل لإكمال التحديات واربح بعض الجوائز الرائعة مع زملائك في القبيلة!"
"TID_HINT_TRADER","يمتلك التاجر على أطراف قريتك مجموعة مختارة من السلع السحرية التي تتغير بشكل أسبوعي. ترقب هداياه المجانية."
"TID_HINT_TH12_WEAPON","هناك سلاح في قاعة المدينة 12 يتم تفعيله عندما يتعرض المبنى للضرر. تقدم بحذر!"
"TID_HINT_TH12_MAX_LEVEL_WEAPON","احترس من الاندفاع إلى قاعة المدينة 12 التي تمت ترقيتها بالكامل؛ فهي تنفجر عند تدميرها!"
"TID_HINT_CLAN_WAR_LEAGUES_1","هل تتعامل مع حروب القبائل بجدية؟ سجّل قبيلتك في دوريات حروب القبائل واكتشف مدى روعة قبيلتك بحق!"
"TID_HINT_LEAGUE_SHOP","يقدم متجر الدوري بعضًا من أفضل الجوائز على الإطلاق، ولكنك ستحتاج إلى القتال في دوريات حروب القبائل للحصول عليها!"
"TID_SETTINGS_2_ROW_DEPLOYMENT_BAR","استخدام صفين"
"TID_ACHIEVEMENT_SCID_BOUND_TITLE","قم بربط حسابك بـ Supercell ID للحفاظ على أمانه."
"TID_INFO_POP_UP_TOS_PP_NOTE_AMAZON","تتوفر لعبة Clash of Clans مجانًا، ولكن يمكنك تسريع تقدمك بواسطة عمليات الشراء داخل التطبيق (لحجب تلك الخاصية، قم بتعطيل عمليات الشراء داخل التطبيق في إعدادات متجر تطبيقات Amazon Appstore). اضغط على 'موافق' لقبول الشروط وسياسة الخصوصية لدينا."
"TID_RATE_APP_MESSAGE_AMAZON","يُرجى تقييم Clash of Clans أو مراجعتها على متجر تطبيقات Amazon Appstore لمنحنا تعليقاتك القيّمة!"
"TID_IAP_NOT_AVAILABLE_AMAZON","عمليات الشراء غير متاحة! احرص على استخدامك حساب Amazon صالحًا، وأن تكون وسيلة الدفع الرئيسية لديك محدّثة."
"TID_CHAT_RULES","قواعد المحادثة"
"TID_CHAT_RULES_WARNING","قد يؤدي سوء السلوك إلى حظر حسابك."
"TID_CHAT_RULES_OK","مفهوم"
"TID_CHAT_RULES_RESPECT","عامل زملاءك المقاتلين باحترام!"
"TID_CHAT_RULES_PRIVATE","لا تنس الحفاظ على خصوصية معلوماتك الخاصة."
"TID_CHAT_RULES_REPORT","استعمل ميزة \qالإبلاغ\q للإبلاغ عن اللاعبين الذين يسيئون إلى غيرهم."
"TID_DEATH_FREEZE_TIME","مدة التجميد بعد التدمير: <number> ث"
"TID_OBSTACLE_LANTERN_CNY2019","الفانوس المتوهج"
"TID_EVENT_TEXT_HALLOWEEN_GIANT_SKELETON","طارد أعداءك بشجاعة واربح 200 جوهرة وجرعة قوة باستخدام الهيكل العظمي العملاق خلال حدث الشبح العملاق!"
"TID_EVENT_TEXT_HALLOWEEN_SKEL_BARREL","ألقِ براميل الهياكل العظمية على أعدائك وشاهد الهرج والمرج! يمكنك أن تربح 200 جوهرة وجرعة قوة مقابل مجهوداتك أيضًا!"
"TID_EVENT_TEXT_TH12_INFERNO_PACK","مجموعة النار لقاعة المدينة 12"
"TID_DETAILS_TEXT_TH12_INFERNO_PACK","مجموعة حصرية لقاعة المدينة 12 لفترة محدودة فقط!"
"TID_NOTIFICATION_WL_SIGNUP_STARTED","تم فتح الاشتراك في دوريات حروب القبائل! المجد والجوائز بانتظارك!"
"TID_NOTIFICATION_WL_LEAGUE_STARTED","دخلت قبيلتك دوريات حروب القبائل!"
"TID_NOTIFICATION_WL_DAY_CHANGED","بدأ يوم جديد في دوريات حروب القبائل. ستحارب قبيلتك اليوم ضد <clan>."
"TID_NOTIFICATION_WL_ENDED","انتهت دوريات حروب القبائل! تعال لترى كيف أبلت قبيلتك!"
"TID_NEED_TO_GIVE_WL_BONUSES","عليك منح أوسمة مكافآت دوري الحروب قبل بدء الحرب."
"TID_CHAT_RULES_MUTE","عطل الإشعارات من اللاعبين المزعجين في المحادثة."
"TID_DECORATION_FIRECRACKER","مفرقعات احتفالية"
"TID_WL_MEDALS_RECEIVED","تسلمت <num> من الأوسمة ضمن جوائز دوريات حروب القبائل."
"TID_WL_MEDALS_ALT_GEMS_RECEIVED","تسلمت <num> من الجواهر ضمن جوائز دوريات حروب القبائل"
"TID_WL_MEDALS_BONUSES_RECEIVED","مُنحت <num> من الأوسمة الإضافية ضمن جوائز دوريات حروب القبائل"
"TID_WL_MEDALS_BONUSES_ALT_GEMS_RECEIVED","حصلت على <num> من الجواهر الإضافية من جوائز دوريات حروب القبائل"
"TID_EVENT_GET_GEM_ALTERNATIVE_TITLE","المخزن ممتلئ"
"TID_EVENT_GET_GEM_ALTERNATIVE_TEXT","لا يتسع مخزن عناصرك السحرية لكل مكافآت الأحداث. هل تريد بيع المكافآت الزائدة مقابل <amount> من الجواهر؟"
"TID_TASK_GET_STAR_BONUS","النجوم اليومية"
"TID_TASK_INFO_GET_STAR_BONUS","احصل على مكافأة النجوم اليومية في القرية الأم."
"TID_TASK_GET_VS_BONUS","نجوم البنّاء اليومية"
"TID_TASK_INFO_GET_VS_BONUS","احصل على مكافأة النجوم اليومية في قاعدة البنّاء."
"TID_TASK_DONATE_TROOPS","التبرعات اليومية"
"TID_BP_DAILY_TASKS_HEADER","التحديات اليومية"
"TID_BP_SEASONAL_TASKS_HEADER","التحديات الجارية"
"TID_BP_COMPLETED_TASKS_HEADER","التحديات المكتملة"
"TID_BP_UPCOMING_TASKS_HEADER","نشطة بعد <time>"
"TID_BP_DAILY_REFRESH_IN","تتجدد التحديات اليومية بعد:"
"TID_BP_TAB_TASKS","التحديات"
"TID_BP_TAB_REWARDS","الجوائز"
"TID_BP_TAB_PERKS","المزايا"
"TID_BATTLE_PASS_PIGGY_BANK_TITLE","بنك الموسم"
"TID_BP_DAILY_TASKS_REFRESH","تتجدد التحديات اليومية بعد <time>"
"TID_BP_TITLE","تحديات الموسم"
"TID_BP_PERK_TRAINING_BOOST","تعزيز التدريب"
"TID_BP_PERK_TRAINING_BOOST_DESC","يستهلك تدريب القوات وصنع التعويذات وآلات الحصار وقتًا أقل بنسبة <num>%. يحتاج الأبطال إلى وقت أقل بنسبة <num>% لاسترجاع صحتهم."
"TID_BP_PERK_BUILDING_BOOST","تعزيز البنّاء"
"TID_BP_PERK_BUILDING_BOOST_DESC","تتطلب المباني موارد ووقتًا أقل بنسبة <num>% للبناء والترقية. تتطلب الصياغة في ورشة الصياغة موارد ووقتًا أقل بنسبة <num>%."
"TID_BP_PERK_SAVINGS_PAYOUT","بنك الموسم"
"TID_BP_PERK_SAVINGS_PAYOUT_DESC","يمتلئ بنك الموسم فجأة كلما حصلت على غنائم من المعارك متعددة اللاعبين. في نهاية الموسم ستتلقى المحتويات في المخازن."
"TID_BP_PERK_GEM_DONATION_COST","تبرعات الجوهرة الواحدة"
"TID_BP_PERK_GEM_DONATION_COST_DESC","تكلف كل التبرعات السريعة جوهرة واحدة فقط."
"TID_BP_TIER_NUMBER","المستوى <num>"
"TID_PREMIUM_PASS_PACKAGE","التذكرة الذهبية"
"TID_PREMIUM_PASS_PACKAGE_INFO","احصل على التذكرة الذهبية الخاصة بهذا الموسم لربح مزيد من الجوائز عبر تحديات الموسم!\n\nجوائز حصرية:\n•مظهر بطل جديد تمامًا\n•تبرعات الجوهرة الواحدة\n•تعزيزات البنّائين والمعمل والتدريب\n•5 أمثال سعة بنك الموسم كحد أقصى"
"TID_SETTINGS_API_TOKEN_HEADER","رمز API"
"TID_SETTINGS_API_TOKEN_SHOW","المس 'عرض' لإظهار رمز API"
"TID_SETTINGS_API_TOKEN_RECEIVED","رمز API: <token>"
"TID_SETTINGS_API_TOKEN_SHOW_BUTTON","عرض"
"TID_SETTINGS_API_TOKEN_COPY_BUTTON","نسخ"
"TID_SETTINGS_API_TOKEN_COPY_NOTIFICATION","تم نسخ رمز API إلى حافظة الجهاز."
"TID_BATTLEPASS_TASK_DEPLOY_TROOPS","هجوم!"
"TID_BATTLEPASS_TASK_DEPLOY_SPELLS","لحظات ساحرة"
"TID_BATTLEPASS_TASK_DEPLOY_SIEGE_MACHINES","تحت الحصار"
"TID_BATTLEPASS_TASK_DONATE_SIEGE_MACHINES","متبرع القبيلة"
"TID_BATTLEPASS_TASK_COLLECT_GOLD","استخراج الذهب"
"TID_BATTLEPASS_TASK_COLLECT_ELIXIR","جامع الإكسير"
"TID_BATTLEPASS_TASK_COLLECT_DARKELIXIR","استخراج إكسير الظلام"
"TID_BATTLEPASS_TASK_START_HOME_UPGRADE","تحسين القرية الأم"
"TID_BATTLEPASS_TASK_START_BB_UPGRADE","تحسين قاعدة البنّاء"
"TID_BATTLEPASS_TASK_START_ANY_UPGRADE","متعة البنّاء"
"TID_BATTLEPASS_TASK_UPGRADE_HOME_WALL","تحصين القرية"
"TID_BATTLEPASS_TASK_UPGRADE_BB_WALL","تحصين القلعة"
"TID_BATTLEPASS_TASK_UPGRADE_ANY_WALL","تحصينات عديدة"
"TID_BATTLEPASS_TASK_COMPLETE_EVENT","خبير الأحداث"
"TID_BATTLEPASS_TASK_GET_CLANGAMES_POINTS","صديق سترونجمان"
"TID_BATTLEPASS_TASK_GET_STAR_BONUSES","مواد النجوم"
"TID_BATTLEPASS_TASK_GET_BB_LOOT","مهاجم النجوم"
"TID_BATTLEPASS_TASK_INFO_DEPLOY_TROOPS","انشر من القوات ما يعادل <num> من مساحات التسكين في المعارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_DEPLOY_SPELLS","انشر من التعويذات ما يعادل <num> من مساحات التسكين في المعارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_DEPLOY_SIEGE_MACHINES","انشر <num> من آلات الحصار في المعارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_DONATE_SIEGE_MACHINES","تبرع بـ <num> من آلات الحصار لأعضاء قبيلتك."
"TID_BATTLEPASS_TASK_INFO_COLLECT_GOLD","اجمع <num> من الذهب من مناجم الذهب."
"TID_BATTLEPASS_TASK_INFO_COLLECT_ELIXIR","اجمع <num> من الإكسير من مستخرجي الإكسير."
"TID_BATTLEPASS_TASK_INFO_COLLECT_DARKELIXIR","اجمع <num> من إكسير الظلام من مستخرجي إكسير الظلام."
"TID_BATTLEPASS_TASK_INFO_START_HOME_UPGRADE","ابدأ <num> من ترقيات المباني في القرية الأم."
"TID_BATTLEPASS_TASK_INFO_START_BB_UPGRADE","ابدأ <num> من ترقيات المباني في قاعدة البنّاء."
"TID_BATTLEPASS_TASK_INFO_START_ANY_UPGRADE","ابدأ <num> من ترقيات أي مبانٍ في أي من القريتين."
"TID_BATTLEPASS_TASK_INFO_UPGRADE_HOME_WALL","قم بترقية <num> من قطع الجدران في القرية الأم."
"TID_BATTLEPASS_TASK_INFO_UPGRADE_BB_WALL","قم بترقية <num> من قطع الجدران في قاعدة البنّاء."
"TID_BATTLEPASS_TASK_INFO_UPGRADE_ANY_WALL","قم بترقية <num> من قطع الجدران في أي من القريتين."
"TID_BATTLEPASS_TASK_INFO_COMPLETE_EVENT","أكمل <num> من الأحداث في علامة تبويب الأحداث."
"TID_BATTLEPASS_TASK_INFO_GET_CLANGAMES_POINTS","سجّل <num> من النقاط في مباريات القبيلة."
"TID_BATTLEPASS_TASK_INFO_GET_STAR_BONUSES","احصل على مكافأة النجوم اليومية <num> من المرات في القرية الأم."
"TID_BATTLEPASS_TASK_INFO_GET_BB_LOOT","احصل على مكافأة النجوم اليومية <num> من المرات في قاعدة البنّاء."
