"TID","FA"
"TID_SIEGE_WORKSHOP_INFO","کارگاه جایی است که در آن ماشین‌های محاصره ساخته می‌شوند. برای بازگشایی قفل ماشین‌های محاصره مختلف، کارگاه را ارتقاء دهید!"
"TID_REQUIRED_SIEGE_WORKSHOP_LEVEL","کارگاه سطح <number> لازم است."
"TID_WAR_ATTACK_CONFIRM_SIEGE_MACHINE_TEXT","ماشین محاصره: <number>"
"TID_DIAMOND_BUNDLE_TH3","بسته تالار شهر سطح 3"
"TID_DIAMOND_BUNDLE_TH3_REVISED_INFO","• <gems> جواهرات\n• <res0> طلا\n• <res1> اکسیر\n• <booster1> معجون سازنده\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد <cffec78>به ارزش <value></c> فقط یک بار اتفاق می‌افتد؛ دستش ندهید!"
"TID_DIAMOND_BUNDLE_TH4_REVISED_INFO","• <res0> طلا\n• <res1> اکسیر\n• <booster1> معجون سازنده\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد <cffec78>به ارزش <value></c> فقط یک بار اتفاق می‌افتد، از دستش ندهید!"
"TID_DIAMOND_BUNDLE_TH5_REVISED_INFO","• <booster1> کتاب ساختمان\n• <res0> طلا\n• <res1> اکسیر\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد <value>به ارزش <cffec78></c> فقط یک بار اتفاق می‌افتد؛ آن را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH6_REVISED_INFO","• <booster1> کتاب ساختمان\n• <res0> طلا\n• <res1> اکسیر\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد <value>به ارزش <cffec78></c> فقط یک بار اتفاق می‌افتد؛ آن را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH7_REVISED_INFO","• قهرمان شاه بربرها\n• <booster1> کتاب قهرمانان\n• <res0> اکسیر سیاه\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد <cffec78>به ارزش <value></c> فقط یک بار اتفاق می‌افتد؛ آن را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH8_REVISED_INFO","• <booster1> کتاب مبارزه\n• <booster2> کتاب طلسم‌ها\n• <res0> اکسیر\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد <cffec78>به ارزش <value></c> فقط یک بار اتفاق می‌افتد؛ آن را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH9_REVISED_INFO","• قهرمان ملکه کماندار\n• <booster1> کتاب قهرمانان\n• <res0> اکسیر سیاه\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد <cffec78>به ارزش <value></c> فقط یک بار اتفاق می‌افتد؛ آن را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH10_REVISED_INFO","• برج جهنمی سطح 1\n• <booster1>x کتاب قهرمانان\n• <res0> اکسیر سیاه\n• <booster2> معجون سازنده\n\nبدون نیاز به صرف زمان برای ساخت، بدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد <cffec78>به ارزش <value></c> فقط یک بار اتفاق می‌افتد؛ آن را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH10_ALT_REVISED_INFO","• <booster1> کتاب ساختمان\n• <booster2> کتاب قهرمانان\n• <res0> طلا\n• <res1>اکسیر\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد <cffec78>به ارزش <value></c> فقط یک بار اتفاق می‌افتد؛ آن را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH11_REVISED_INFO","• توپخانه عقاب سطح 1\n• قهرمان نگهبان بزرگ\n• <booster1> کتاب قهرمانان\n• <res0> اکسیر\n\nبدون نیاز به صرف زمان برای ساخت، بدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد <cffec78>به ارزش <value></c> فقط یک بار اتفاق می‌افتد؛ آن را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH11_ALT_REVISED_INFO","• <booster1> کتاب ساختمان\n• <booster2> کتاب قهرمانان\n• <res0> طلا\n• <res1>اکسیر\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد <cffec78>به ارزش <value></c> فقط یک بار اتفاق می‌افتد؛ آن را از دست ندهید!"
"TID_TUTORIAL_CLANCASTLE_1","رئیس، انبارهایمان پر از طلاست. بیایید قلعه قبیله را تعمیر کنیم!"
"TID_TUTORIAL_CLANCASTLE_2","روی قلعه قبیله ضربه بزنید و آن را بازسازی کنید!"
"TID_SIEGE_MACHINE_FLYER","کشتی هوایی"
"TID_CHARACTER_INFO_SIEGE_MACHINE_FLYER","کشتی هوایی موانع زمینی را دور می‌زند و نیروهای قلعه قبیله شما را مستقیماً به قلب دهکده دشمن می‌رساند و به‌طور همزمان در طول مسیرش بمب می‌اندازد. اما به خاطر پوسته نازکش راحت با شلیک به زیر کشیده می‌شود. در برابر تأثیرات طلسم ایمن است."
"TID_ICEGOLEM","گالم یخی"
"TID_CHARACTER_INFO_ICEGOLEM","گالم یخی شخصیت سردی دارد و مطلقاً شوخی سرش نمی‌شود. یه هر چیزی دست بزند، منجمد می‌شود، وقتی نابود می‌شود محیط اطرافش یخ می‌زند و وقتی در مهمانی دهانش را باز می‌کند، مجلس یخ می‌کند. شدت و مدت اثر انجمادش روی ساختمان دفاعی کمتر است."
"TID_SPECIAL_OFFER_EASTER_LIMITED_9999","ویژه بهار"
"TID_SPECIAL_OFFER_INFO_EASTER_LIMITED_9999","• <booster1> حلقه دیوار\n• <booster2> کتیبه اکسیر\n• <booster3> کتیبه اکسیر سیاه\n• <booster4> کتیبه طلا\n\n• بدون محدودیت ذخیره‌سازی!\n• این پیشنهاد را 2 بار می‌توان خریداری کرد!\n\nبا این بسته شگفت‌انگیز، ارتقاء انجام دهید و سطح دیوارها را بالا ببرید!"
"TID_SPECIAL_OFFER_EASTER_LIMITED_4999","ویژه بهار"
"TID_SPECIAL_OFFER_INFO_EASTER_LIMITED_4999","• <booster1> حلقه دیوار\n• <booster2> کتیبه اکسیر\n• <booster3> کتیبه اکسیر سیاه\n• <booster4>× کتیبه طلا\n\n• بدون محدودیت ذخیره‌سازی!\n• این پیشنهاد را 4 بار می‌توان خریداری کرد!\n\nمنابع موردنیازتان را به‌دست بیاورید و دیوارهایتان را با این پیشنهاد فوق‌العاده ارتقاء دهید!"
"TID_SPECIAL_OFFER_EASTER_LIMITED_1999","ویژه بهار"
"TID_SPECIAL_OFFER_INFO_EASTER_LIMITED_1999","• <booster1> حلقه دیوار\n• <booster2> کتیبه اکسیر سیاه\n• <booster3> معجون سازنده\n\n• بدون محدودیت ذخیره‌سازی!\n• این پیشنهاد را 10 بار می‌توان خریداری کرد!\n\nدیوارهایتان را ارتقاء دهید، انبار اکسیر سیاهتان را پر کنید و سرعت سازنده‌هایتان را با این بسته خارق‌العاده افزایش دهید!"
"TID_SPECIAL_OFFER_EASTER_LIMITED_999","ویژه بهار"
"TID_SPECIAL_OFFER_INFO_EASTER_LIMITED_999","• <res0> طلا\n• <res1> اکسیر سیاه\n• <gems> جواهرات\n\n• بدون محدودیت ذخیره‌سازی!\n• این پیشنهاد را 20 بار می‌توان خریداری کرد!\n\nارتقاء ساختمان‌های دفاعی، قهرمانان و نیروهای اکسیر سیاه یکجا با قیمتی مقرون بصرفه!"
"TID_SPECIAL_OFFER_EASTER_UNLIMITED","تقویت سازنده"
"TID_SPECIAL_OFFER_INFO_EASTER_UNLIMITED","• <res0> طلا\n• <booster1> کتاب ساختمان\n• <booster2> معجون سازنده\n• بدون محدودیت ذخیره‌سازی!\n• این پیشنهاد را 10 بار می‌توان خریداری کرد!\n\nهمه آنچه برای ارتقاء تالار شهر یا ساختمان‌های دفاعی نیاز دارید!"
"TID_LIGHTNINGDRAGON","اژدهای الکتریکی"
"TID_CHARACTER_INFO_LIGHTNINGDRAGON","اژدهای الکتریکی با پوستی از فلس‌های محکم آهنی و نفس صاعقه‌ای مخرب، عاشق این است که صاعقه خود را مانند بارانی مخرب از بالا فرو بریزد.وقتی شکست می‌خورد، زمین را با صاعقه‌هایش در هم می‌کوبد!"
"TID_DIAMOND_BUNDLE_TH4_UPDATED_INFO","• دفاع هوایی سطح 2\n• <res0> طلا\n• <res1> اکسیر\n• <gems> جواهرات\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد <cffec78>به ارزش <value></c> فقط یک بار اتفاق می‌افتد؛ آن را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH4_ALT_UPDATED_INFO","• <res0> طلا\n• <res1> اکسیر\n• <gems> جواهر\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد یک‌باره به ارزش <cffec78><value> برابر</c> را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH5_UPDATED_INFO","• برج جادوگر سطح 2\n• <res0> طلا\n• <res1> اکسیر\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد یک‌باره به ارزش <cffec78><value> برابر</c> را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH5_ALT_UPDATED_INFO","• <res0> طلا\n• <res1> اکسیر\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد یک‌باره به ارزش <cffec78><value> برابر</c> را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH6_UPDATED_INFO","• برج جادوگر سطح 3\n• خمپاره‌انداز سطح 4\n• <res0> طلا\n• <res1> اکسیر\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد یک‌باره به ارزش <cffec78><value> برابر</c> را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH6_ALT_UPDATED_INFO","• <res0> طلا\n• <res1> اکسیر\n• <gems> جواهر\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد یک‌باره به ارزش <cffec78><value> برابر</c> را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH7_UPDATED_INFO","• برج تسلا سطح 2\n• قهرمان شاه بربرها\n• <res0> اکسیر سیاه\n• <res1> طلا\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد یک‌باره به ارزش <cffec78><value> برابر</c> را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH7_ALT_UPDATED_INFO","• <res0> اکسیر سیاه\n• <res1> طلا\n• <res2> اکسیر\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد یک‌باره به ارزش <cffec78><value> برابر</c> را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH8_UPDATED_INFO","• برج بمب سطح 2\n• برج جادوگر سطح 5\n• <res0> اکسیر سیاه\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد یک‌باره به ارزش <cffec78><value> برابر</c> را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH8_ALT_UPDATED_INFO","• <res0> اکسیر سیاه\n• <res1> طلا\n• <res2> اکسیر\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد یک‌باره به ارزش <cffec78><value> برابر</c> را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH9_UPDATED_INFO","• کمان ایکس سطح 2\n• قهرمان ملکه کماندار\n• <res0> اکسیر سیاه\n• <res1> طلا\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد یک‌باره به ارزش <cffec78><value> برابر</c> را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH9_ALT_UPDATED_INFO","• <res0> اکسیر سیاه\n• <res1> طلا\n• <res2> اکسیر\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد یک‌باره به ارزش <cffec78><value> برابر</c> را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH10_UPDATED_INFO","• برج جهنمی سطح 1\n• کمان ایکس سطح 2\n• <res0> اکسیر سیاه\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد یک‌باره به ارزش <cffec78><value> برابر</c> را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH10_ALT_UPDATED_INFO","• <res0> اکسیر سیاه\n• <res1> طلا\n• <res2> اکسیر\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد یک‌باره به ارزش <cffec78><value> برابر</c> را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH11_UPDATED_INFO","• توپخانه عقاب سطح 1\n• قهرمان نگهبان بزرگ\n• <res0> اکسیر سیاه\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد یک‌باره به ارزش <cffec78><value> برابر</c> را از دست ندهید!"
"TID_DIAMOND_BUNDLE_TH11_ALT_UPDATED_INFO","• <res0> اکسیر سیاه\n• <res1> طلا\n• <res2> اکسیر\n\nبدون محدودیت ذخیره‌سازی!\n\nاین پیشنهاد یک‌باره به ارزش <cffec78><value> برابر</c> را از دست ندهید!"
"TID_NO_PRIVILEDGE_TO_EDIT","برای ویرایش یادداشت‌ها، باید در قبیله‌تان مقام بالاتری داشته باشید."
"TID_SPECTATOR_CAN_NOT_CLAIM","شما در این جنگ قبیله‌‏ای شرکت نمی‌کنید"
"TID_CLAN_WAR_LEAGUE","لیگ جنگ قبیله‌‏ای"
"TID_CLAN_WAR_LEAGUE_JOIN_BUTTON","پیوستن به لیگ"
"TID_CLAN_WAR_LEAGUE_SIGNUP_EXPIRY","پایان ثبت‌نام در لیگ ظرف:<time>"
"TID_CLAN_WAR_LEAGUE_BUILDING_LEAGUE_BRACKET","در حال ساختن گروه لیگ..."
"TID_CLAN_WAR_LEAGUE_STARTS_IN","آغاز لیگ ظرف:<time>"
"TID_WAR_LEAGUES","لیگ‌های جنگ"
"TID_ACCOUNT_DELETION_SOON_WARNING_TEXT","طبق درخواست شما، حسابتان به زودی حذف می‌شود."
"TID_SELECT_LEAGUE_PARTICIPANTS","انتخاب شرکت‌کنندگان در لیگ"
"TID_LEAGUE_WAR_SIZE","اندازه جنگ لیگ <num> در برابر <num>"
"TID_LEAGUE_MIN_SIZE","حداقل <num> عضو را برای لیگ انتخاب کنید"
"TID_CHANGE_LEAGUE_WAR_PARTICIPANTS","تغییر شرکت‌کنندگان در جنگ"
"TID_LEAGUE_SIZE","لیگ: <num> عضو انتخاب شده"
"TID_POPUP_BOOST_SIEGE_WORKSHOP","آیا ساخت ماشین محاصره برای مدت <time>، <multiplier> برابر سریع‌تر بشود؟"
"TID_BOOST_SIEGE_WORKSHOP_POPUP_TITLE","تسریع ساخت ماشین محاصره!"
"TID_TRAINING_SCREEN_TAB_SIEGE_MACHINES","ساخت ماشین محاصره"
"TID_LEADER_CANNOT_LEAVE_ALLIANCE","باید قبل از ترک قبیله خود، عضو دیگری از قبیله را به‌عنوان رهبر انتخاب کنید"
"TID_BUTTON_UPGRADE_WEAPON","ارتقا اسلحه"
"TID_HOUSING_SIEGE_MACHINES_INSIDE","ماشین‌های محاصره:"
"TID_STREAM_EVENT_NAME_CHANGED","نامش را به <name> تغییر داد"
"TID_TUTORIAL_TH12_1","تالار شهرتان حالا می‌تواند به سمت مهاجمین شلیک کند!"
"TID_TUTORIAL_TH12_2","شما می‌توانید برای قوی‌تر کردن اسلحه، آن را ارتقا دهید."
"TID_WEAPON_TOWN_HALL","گیگا تسلا"
"TID_TOWN_HALL_WEAPON_INFO","دشمنان شما به زودی با سورپرایزی بزرگ، یعنی گیگا تسلا روبرو خواهند شد. گیگا تسلا برادر بزرگ بداخلاق خانواده تسلا است. هر دشمنی که جرأت کند کوچکترین آسیبی به تالار شهرتان برساند، شعبده برقی آن‌ها را به گلوله می‌بندد، به‌طوری که فقط بویی مثل نارگیل...و فلز به جا می‌ماند."
"TID_CLAN_CASTLE_DEFEND","نگهبانی"
"TID_CLAN_CASTLE_SLEEP","خوابیده"
"TID_NOTIFICATION_ARMY","سازه های نظامی"
"TID_NOTIFICATION_SHIELD_AND_GUARD","سپر و گارد"
"TID_NOTIFICATION_UPGRADES","ارتقاءها"
"TID_NOTIFICATION_RESOURCES","منابع و پاداش‌های روزانه"
"TID_NOTIFICATION_EVENTS","رویدادها"
"TID_NOTIFICATION_CLAN_GAMES","بازی‌های قبیله‌ای"
"TID_NOTIFICATION_CLAN_WARS","جنگ‌های قبیله‌ای"
"TID_SETTINGS_NOTIFICATIONS","تنظیم اعلان‏ها"
"TID_EVENT_DONATION_INFO","اهدا تنها با 1 جواهر!"
"TID_SIEGE_MACHINE_STORAGE_CAPACITY","گنجایش ماشین محاصره: <number>"
"TID_SPECIAL_OFFER_BUILDERBASE_ANNIVERSARY_ALLPRICEPOINTS","بسته سالگرد"
"TID_SPECIAL_OFFER_INFO_BUILDERBASE_ANNIVERSARY_9999","• <booster1> کتیبه طلای سازنده\n• <booster2> کتیبه اکسیر سازنده\n• <booster3> کتاب مبارزه\n• <booster4> کتاب ساختمان\n\n• بدون محدودیت ذخیره‌سازی!\n• این پیشنهاد را می‌توان 2 بار خریداری کرد!\n\nبا این بسته شگفت‌انگیز، به ارتقاهای خود رسیدگی کنید!"
"TID_SPECIAL_OFFER_INFO_BUILDERBASE_ANNIVERSARY_4999","• <booster1> کتیبه طلای سازنده\n• <booster2> کتیبه اکسیر سازنده\n• <booster3> کتاب مبارزه\n• <booster4> کتاب ساختمان\n\n• بدون محدودیت ذخیره‌سازی!\n• این پیشنهاد را می‌توان 4 بار خریداری کرد!\n\nبا این بسته شگفت‌انگیز، به ارتقاهای خود رسیدگی کنید!"
"TID_SPECIAL_OFFER_INFO_BUILDERBASE_ANNIVERSARY_1999","• <booster1> کتیبه طلای سازنده\n• <booster2> کتیبه اکسیر سازنده\n• <booster3> کتاب مبارزه\n• <booster4> کتاب ساختمان\n\n• بدون محدودیت ذخیره‌سازی!\n• این پیشنهاد را می‌توان 10 بار خریداری کرد!\n\nبا این بسته شگفت‌انگیز، به ارتقاهای خود رسیدگی کنید!"
"TID_SPECIAL_OFFER_INFO_BUILDERBASE_ANNIVERSARY_NOTIFICATION","رئیس! یک پیشنهاد بسیار ویژه سالگرد پایگاه سازنده برایتان موجود است!"
"TID_CLAN_GAMES_REWARD_TIME_COUNTDOWN","زمان باقیمانده: <time>"
"TID_ACCOUNT_DELETION_WARNING_CONTACT_PS","شما درخواست حذف این حساب را کرده‌اید. برای لغو این حذف <time> فرصت دارید."
