"TID","CNT"
"TID_BATTLEPASS_TASK_INFO_GET_CLANGAMES_POINTS","在部落競賽中累計獲得<num>積分。"
"TID_BATTLEPASS_TASK_INFO_GET_STAR_BONUSES","在家鄉贏取<num>次每日勝利之星獎勵。"
"TID_BATTLEPASS_TASK_INFO_GET_BB_LOOT","贏得建築大師基地每日勝利之星獎勵<num>次。"
"TID_BP_TASK_AVAILABLE_IN","新挑戰開始倒數計時：<time>"
"TID_BP_PERK_RESEARCH_BOOST","研究加成"
"TID_BP_PERK_RESEARCH_BOOST_DESC","升級兵種、法術、戰寵和攻城機器所需的資源和時間減少<num>%。"
"TID_BP_PERK_INCREASED_SAVINGS","更大儲存量"
"TID_NPC_CHALLENGE_TH6_GIWIWA_GIANT","派出一個<c54a0fe>巨人</c>為<c54a0fe>炸彈人</c>吸引火力。"
"TID_NPC_CHALLENGE_TH6_GIWIWA_WALL_BREAKERS1","在<c54a0fe>巨人</c>陣亡前摧毀第一排城牆。"
"TID_NPC_CHALLENGE_TH6_GIWIWA_GIANTS","全面進攻！先派出<c54a0fe>巨人</c>，保護後面登場的<c54a0fe>法師</c>！"
"TID_NPC_CHALLENGE_TH6_GIWIWA_HEAL1","<c54a0fe>巨人</c>正遭受<cf70d16>法師塔</c>的攻擊，使用一個<cffe346>療傷法術</c>保護他們！"
"TID_NPC_CHALLENGE_TH6_GIWIWA_WIZARDS1","趁防禦建築在攻擊其他部隊時，派出<c54a0fe>法師</c>！"
"TID_NPC_CHALLENGE_TH6_GIWIWA_WALL_BREAKERS2","在<cf70d16>迫擊炮</c>的炮彈落地後，炸開第二排城牆，讓您的部隊可以直達<cf70d16>敵方大本營</c>！"
"TID_NPC_CHALLENGE_TH6_GIWIWA_WIZARDS2","沿線的防禦已清理完畢，派出更多<c54a0fe>法師</c>！"
"TID_NPC_CHALLENGE_TH6_GIWIWA_HEAL2","再使用一個<cffe346>療傷法術</c>，幫助<c54a0fe>巨人</c>恢復生命值！"
"TID_GUIDANCE_WRONG_UNIT","請選擇正確的兵種或法術！"
"TID_GUIDANCE_WRONG_LOCATION","請在正確的位置部署部隊或法術！"
"TID_NPC_CHALLENGE_LOON_1","派出多個<c54a0fe>氣球兵</c>摧毀防禦建築，您的首要目標是<cf70d16>防空火箭</c>。"
"TID_NPC_CHALLENGE_LOON_2","分批派出氣球兵，減少陷阱和<cf70d16>法師塔</c>造成的濺射傷害。"
"TID_NPC_CHALLENGE_LOON_3","集中摧毀能夠攻擊空中目標的防禦建築。"
"TID_NPC_CHALLENGE_LOON_4","派出剩下的<c54a0fe>氣球兵</c>來摧毀最後一座<cf70d16>箭塔</c>。"
"TID_BUTTON_SWAP_SKIN","更換造型"
"TID_POPUP_REMOVE_OTHERS_WAR_DONATION_DESCR","您確定要移除該成員部落城堡中的這一增援部隊嗎？"
"TID_NPC_CHALLENGE_INFO_AIR_SWEEPER","從<cf70d16>空氣炮</c>後方靠近基地。"
"TID_NPC_CHALLENGE_TH7_DRAGON_LIGHTNING","使用<c38eaff>雷電法術</c>摧毀一座<cf70d16>防空火箭</c>。"
"TID_NPC_CHALLENGE_TH7_DRAGON_BARBARIAN_KING","派出<c9916c8>野蠻人之王</c>為<c54a0fe>飛龍</c>吸引敵方<cf70d16>箭塔</c>的火力。"
"TID_NPC_CHALLENGE_TH7_DRAGON_DRAGONS1","派出<c54a0fe>飛龍</c>清理外圍建築。"
"TID_NPC_CHALLENGE_TH7_DRAGON_DRAGONS2","再派出一隻<c54a0fe>飛龍</c>摧毀邊緣的建築，讓您剩下的部隊可以免受干擾，直奔敵方核心地帶。"
"TID_NPC_CHALLENGE_TH7_DRAGON_DRAGONS3","派出剩餘的<c54a0fe>飛龍</c>。"
"TID_BUTTON_SELECT_SKIN","選擇"
"TID_NPC_CHALLENGE_BOWIGI_HEALERS","開始\q天女滑步\q戰術，請在角落的位置派出<c54a0fe>天使</c>。"
"TID_NPC_CHALLENGE_BOWIGI_ARCHERQUEEN","在<c54a0fe>天使</c>前方派出<c9916c8>弓箭女皇</c>。"
"TID_NPC_CHALLENGE_BOWIGI_BALLOON1","<c54a0fe>氣球兵</c>很適合用來清除對空陷阱，避免<c54a0fe>天使</c>受到威脅，快部署一個！"
"TID_NPC_CHALLENGE_RAGE_THE_HEALERS","使用一瓶<cf07bf8>狂暴法術</c>，提升<c54a0fe>天使</c>的治療能力。"
"TID_NPC_CHALLENGE_BOWIGI_QUEENABILITY","如果您的弓箭女皇身陷險境，立即使用她的<c9916c8>英雄技能</c>幫她擺脫困境！"
"TID_NPC_CHALLENGE_BOWIGI_GIANTS","在6點和8點的方向分別派出您的<c54a0fe>巨人</c>。"
"TID_NPC_CHALLENGE_BOWIGI_WALLWRECKER","再派出<c54a0fe>攻城戰車</c>、<c9916c8>大守護者</c>和<c9916c8>野蠻人之王</c>跟在巨人身後。"
"TID_NPC_CHALLENGE_BOWIGI_WITCHES","<c54a0fe>女巫</c>能為部隊提供掩護，將她們與主力部隊一同派出。"
"TID_NPC_CHALLENGE_BOWIGI_BOWLERS","<c54a0fe>巨石投手</c>是這支部隊的主要傷害輸出，在陣型6點和8點的方向派出他們。"
"TID_NPC_CHALLENGE_BOWIGI_FREEZE1","施放<c38eaff>冰凍法術</c>凍住<cf70d16>地獄之塔</c>，保護<c54a0fe>攻城戰車</c>！"
"TID_NPC_CHALLENGE_BOWIGI_FREEZE2","現在，再次施放<c38eaff>冰凍法術</c>凍住另一座<cf70d16>地獄之塔</c>！"
"TID_NPC_CHALLENGE_BOWIGI_WALLBREAKERS","在陣型6點的方向派出<c54a0fe>炸彈人</c>，為您的<c54a0fe>巨石投手</c>炸出一條通道！"
"TID_NPC_CHALLENGE_BOWIGI_RAGE2","使用<cf07bf8>狂暴法術</c>幫助部隊攻破敵方左側與下方防線！"
"TID_NPC_CHALLENGE_WARDENABILITY","在關鍵時刻使用<c9916c8>大守護者的英雄技能</c>，保護您的部隊！"
"TID_NPC_CHALLENGE_JUMP_TO_CLOSED_COMPARTMENTS","使用<c85ff3b>彈跳法術</c>幫助部隊躍過城牆！"
"TID_NPC_CHALLENGE_BOWIGI_KINGABILITY","<c9916c8>野蠻人之王</c>的生命值正在減少，快使用他的<c9916c8>英雄技能</c>！"
"TID_NPC_CHALLENGE_BOWIGI_CLEANUP","派出剩餘的部隊幫助清理戰場。"
"TID_NPC_CHALLENGE_TH4_GIANT_GIANTS1","派出一個<c54a0fe>巨人</c>為<c54a0fe>炸彈人</c>吸引火力。"
"TID_NPC_CHALLENGE_TH4_GIANT_WALL_BREAKERS","在<c54a0fe>巨人</c>陣亡前快速摧毀城牆。"
"TID_NPC_CHALLENGE_TH4_GIANT_GIANTS2","現在繼續派出<c54a0fe>巨人</c>摧毀所有防禦建築。"
"TID_NPC_CHALLENGE_TH4_GIANT_GOBLINS","<cf70d16>迫擊炮</c>被摧毀後，派出<c54a0fe>哥布林</c>清場。"
"TID_BATTLEPASS_PURCHASE_TEXT","使用黃金通行證解鎖超讚獎勵！"
"TID_BP_SEASON_BANK_CURRENT_CAP","儲存量：<value>"
"TID_BP_SEASON_BANK_NEXT_CAP","下一級儲存量：<value>"
"TID_BP_SEASON_BANK_MAX_CAP","最大儲存量：<value>"
"TID_BP_SEASON_BANK_CAP_INCREASES","提升儲存量："
"TID_BUTTON_TRY_AGAIN","再來一次"
"TID_BUTTON_ENABLE_TUTORIAL","開始教學"
"TID_BUTTON_DISABLE_TUTORIAL","結束教學"
"TID_BP_CONFIRM_TIER_UNLOCK","購買<num>積分以立即解鎖下一級獎勵？"
"TID_BP_CONFIRM_TIER_UNLOCK_TITLE","購買積分？"
"TID_BP_SEASON_ENDS","周期挑戰剩餘："
"TID_WL_LEADERBOARD_BRACKET_POS1","小組第1名"
"TID_WL_LEADERBOARD_BRACKET_POS2","小組第2名"
"TID_WL_LEADERBOARD_BRACKET_POS3","小組第3名"
"TID_WL_LEADERBOARD_BRACKET_POS4","小組第4名"
"TID_WL_LEADERBOARD_BRACKET_POS5","小組第5名"
"TID_WL_LEADERBOARD_BRACKET_POS6","小組第6名"
"TID_WL_LEADERBOARD_BRACKET_POS7","小組第7名"
"TID_WL_LEADERBOARD_BRACKET_POS8","小組第8名"
"TID_DAILY_TASK_1_TITLE","每日多人遊戲"
"TID_DAILY_TASK_1_DESC","在家鄉村莊多人遊戲中贏得1顆勝利之星。"
"TID_DAILY_TASK_2_TITLE","每日建築大師基地戰鬥"
"TID_DAILY_TASK_2_DESC","在建築大師基地戰鬥中贏得1顆勝利之星。"
"TID_BP_REWARDS_LIST_TITLE","獎勵一覽"
"TID_NPC_CHALLENGE_TH7_HOG_BARBARIAN_KING","派出您的<c9916c8>野蠻人之王</c>對付敵軍蠻王，保護您的<c54a0fe>野豬騎士</c>免被殲滅。"
"TID_NPC_CHALLENGE_TH7_HOG_WIZARDS","派出<c54a0fe>法師</c>幫助您的野蠻人之王！"
"TID_NPC_CHALLENGE_TH7_HOG_HOGS","派出所有<c54a0fe>野豬騎士</c>發動攻擊。"
"TID_NPC_CHALLENGE_TH7_HOG_HEAL1","<c54a0fe>野豬騎士</c>損傷慘重，趕快使用<cffe346>療傷法術</c>！"
"TID_NPC_CHALLENGE_TH7_HOG_HEAL2","使用剩下的<cffe346>療傷法術</c>治療<c54a0fe>野豬騎士</c>，讓他們繼續清理戰場。"
"TID_BP_SEASON_BANK_INCREASE","周期挑戰資源箱儲存量提升至：\n金幣：<gold>\n聖水：<elixir>\n闇黑重油：<de>"
"TID_NPC_CHALLENGE_TH7_MINION_BALLOONS","派出<c54a0fe>氣球兵</c>摧毀所有<cf70d16>防空火箭</c>。"
"TID_NPC_CHALLENGE_TH7_MINION_RAGE1","使用<cf07bf8>狂暴法術</c>讓<c54a0fe>氣球兵</c>飛得更快以造成更多傷害！"
"TID_NPC_CHALLENGE_TH7_MINION_BARBARIAN_KING","派出<c9916c8>野蠻人之王</c>吸引<cf70d16>法師塔</c>的火力。"
"TID_NPC_CHALLENGE_TH7_MINION_MINIONS","派出<c54a0fe>亡靈</c>摧毀<cf70d16>法師塔</c>，協助清理戰場。"
"TID_NPC_CHALLENGE_TH7_MINION_RAGE2","您可以用<cf07bf8>狂暴法術</c>幫助<c54a0fe>亡靈</c>迅速解決敵方防禦。"
"TID_BATTLE_PASS_SEASON_END_TITLE","本次周期挑戰已結束！"
"TID_BATTLE_PASS_SEASON_END_TEXT","您收到了："
"TID_NPC_DEPLOY_STEPS_OFF_TITLE","準備好了嗎？"
"TID_NPC_DEPLOY_STEPS_OFF_TEXT","結束教學並重玩當前關卡嗎？"
"TID_NPC_DEPLOY_STEPS_ON_TITLE","仍需要提示？"
"TID_NPC_DEPLOY_STEPS_ON_TEXT","開始教學並重玩當前關卡嗎？"
"TID_BP_REWARD_LOCKED_NOT_ENOUGH_POINTS","您還需要<num>積分才能解鎖這項獎勵。"
"TID_BP_REWARD_LOCKED_NOT_ENOUGH_POINTS_AND_NEED_PREMIUM","您還需要<num>積分和黃金通行證才能解鎖這項獎勵。"
"TID_BP_REWARD_LOCKED_NEED_PREMIUM","您需要有黃金通行證才能解鎖這項獎勵。"
"TID_BP_REWARD_AVAILABLE","該獎勵已解鎖，等待收集。"
"TID_BP_REWARD_CLAIMED","您已收集該獎勵。"
"TID_BARBARIAN_KING_GLADIATOR","角鬥士之王"
"TID_NPC_CHALLENGE_TH8_GOWIPE_EARTHQUAKE","施放<ca9561f>地震法術</c>削弱排列密集的防禦建築和城牆。"
"TID_NPC_CHALLENGE_TH8_GOWIPE_FUNNEL_PEKKAS","派出<c54a0fe>2個皮卡超人</c>清理村莊周邊建築。"
"TID_NPC_CHALLENGE_TH8_GOWIPE_WIZARDS1","派出<c54a0fe>法師</c>提供支援。"
"TID_NPC_CHALLENGE_TH8_GOWIPE_GOLEM","<c54a0fe>戈侖石人</c>生命值較高，先派出戈侖石人掩護後方部隊。"
"TID_NPC_CHALLENGE_TH8_GOWIPE_WALL_BREAKERS","趁敵方防禦攻擊我方部隊時，派出<c54a0fe>炸彈人</c>摧毀敵軍城牆。"
"TID_NPC_CHALLENGE_TH8_GOWIPE_BARBARIAN_KING","外圍建築都已被摧毀，現在就派出<c9916c8>野蠻人之王</c>吧，他將直奔戰場中心。"
"TID_NPC_CHALLENGE_TH8_GOWIPE_SUPPORT_PEKKAS","派出<c54a0fe>皮卡超人</c>，她們也會直奔戰場中心。"
"TID_NPC_CHALLENGE_TH8_GOWIPE_WIZARDS2","繼續派出<c54a0fe>法師</c>支援<c9916c8>野蠻人之王</c>和<c54a0fe>皮卡超人</c>。"
"TID_NPC_CHALLENGE_TH8_GOWIPE_HEAL1","在城牆缺口處使用<cffe346>療傷法術</c>，讓部隊順利通過。"
"TID_NPC_CHALLENGE_TH8_GOWIPE_HEAL2","使用<cffe346>療傷法術</c>為您的<c54a0fe>法師</c>提供治療，讓他們保持戰鬥力！"
"TID_NPC_CHALLENGE_RAGE_ON_ENTRANCE","在城牆缺口處施放<cf07bf8>狂暴法術</c>，讓更多部隊享受狂暴效果。"
"TID_NPC_CHALLENGE_TH8_GOWIPE_CLEAN_UP","部署剩餘的部隊清理戰場。"
"TID_NPC_CHALLENGE_FOUR_EARTHQUAKES","疊加使用4個<ca9561f>地震法術</c>即可摧毀任何等級的城牆。施放地震法術，開啟敵軍防禦的缺口！"
"TID_NPC_CHALLENGE_TH8_GOWIVA_HOG_RIDER","派出一個<c54a0fe>野豬騎士</c>將敵方的援軍引出<cf70d16>部落城堡</c>。"
"TID_NPC_CHALLENGE_TH8_GOWIVA_ARCHER","派出一個<c54a0fe>弓箭手</c>將敵方基地中心的<cf70d16>部落援軍</c>引出來。"
"TID_NPC_CHALLENGE_TH8_GOWIVA_POISON","使用<ce98714>施毒法術</c>減緩<cf70d16>敵方氣球兵</c>的移動和攻擊速度。"
"TID_NPC_CHALLENGE_TH8_GOWIVA_GOLEM","派出一個<c54a0fe>戈侖石人</c>吸引<cf70d16>敵軍氣球兵</c>，讓<c54a0fe>法師</c>趁機將氣球兵一網打盡。"
"TID_NPC_CHALLENGE_TH8_GOWIVA_WIZARDS","<c54a0fe>法師</c>可以攻擊空中目標並造成大量傷害。"
"TID_NPC_CHALLENGE_DEPLOY_BARBARIAN_KING","部署<c9916c8>野蠻人之王</c>。"
"TID_NPC_CHALLENGE_TH8_GOWIVA_VALKYRIES","派出<c54a0fe>瓦基麗武神</c>，她們很適合對付排列密集的建築群。"
"TID_NPC_CHALLENGE_TH8_GOWIVA_HEAL","當您的部隊進入敵軍基地中心地帶時，記得為部隊施放一個<cffe346>療傷法術</c>。"
"TID_NAME_ALREADY_IN_USE","您已經在使用這個名稱了！"
"TID_BP_BONUSES_INFO","尊享福利可透過獎勵之路解鎖，且其效果將持續至本次周期挑戰結束。"
"TID_TUTORIAL_MODE_TITLE","教學模式"
"TID_TUTORIAL_MODE_TEXT","教學模式中不提供獎勵"
"TID_NPC_CHALLENGE_TH9_LAVALOON_BARBARIAN_KING_1","<cf70d16>弓箭女皇</c>是<c54a0fe>氣球兵</c>的致命剋星，先把她消滅吧。"
"TID_NPC_CHALLENGE_TH9_LAVALOON_BARBARIAN_KING_2","只要她一跳出城牆，馬上派出您的<c9916c8>野蠻人之王</c>對付她。"
"TID_NPC_CHALLENGE_TH9_LAVALOON_KING_ABILITY","立即使用<c9916c8>野蠻人之王</c>的英雄技能，讓他能快速擊敗敵方的<cf70d16>弓箭女皇</c>。"
"TID_NPC_CHALLENGE_TH9_LAVALOON_ARCHER_QUEEN","派出<c9916c8>弓箭女皇</c>摧毀<cf70d16>法師塔</c>、<cf70d16>防空火箭</c>和<cf70d16>箭塔</c>。"
"TID_NPC_CHALLENGE_ACTIVATE_QUEEN_ABILITY","趕快使用<c9916c8>弓箭女皇的英雄技能</c>。"
"TID_NPC_CHALLENGE_TH9_LAVALOON_HASTE1","使用<cf07bf8>加速法術</c>讓這些速度較慢的空中部隊飛得更快，迅速靠近<cf70d16>空氣炮</c>。"
"TID_NPC_CHALLENGE_TH9_LAVALOON_HOUNDS","派出<c54a0fe>熔岩獵犬</c>為<c3e8cb8>氣球兵</c>吸引火力，並觸發敵方陷阱。"
"TID_NPC_CHALLENGE_TH9_LAVALOON_BALLOONS","再派出<c54a0fe>氣球兵</c>跟在<c54a0fe>熔岩獵犬</c>後方。"
"TID_NPC_CHALLENGE_TH9_LAVALOON_FREEZE","當您的部隊靠近時，使用<c38eaff>冰凍法術</c>來凍住敵方的<cf70d16>空氣炮</c>。"
"TID_NPC_CHALLENGE_TH9_LAVALOON_RAGE1","在適當的位置施放<cf07bf8>狂暴法術</c>，讓它的加成效果覆蓋大多數部隊。"
"TID_NPC_CHALLENGE_TH9_LAVALOON_RAGE2","再用一個<cf07bf8>狂暴法術</c>協助部隊摧毀剩下的<cf70d16>防空火箭和空氣炮</c>。"
"TID_NPC_CHALLENGE_TH9_LAVALOON_HASTE2","再使用一個<cf07bf8>加速法術</c>來加快<c54a0fe>氣球兵</c>的移動速度。"
"TID_NPC_CHALLENGE_TH9_LAVALOON_CLEAN_UP","部署剩餘的部隊和法術徹底摧毀敵方基地。"
"TID_BP_PURCHASE_BUTTON_PROMPT",",\qشراء التذكرة الذهبية"
"TID_OFFER_SEASON_CHALLENGES_TEXT_1","全新英雄造型！"
"TID_OFFER_SEASON_CHALLENGES_TEXT","最多可獲得20倍超值的周期挑戰獎勵！"
"TID_OFFER_SEASON_CHALLENGES_TEXT_2","魔法物品和尊享福利！"
"TID_OFFER_SEASON_CHALLENGES_TEXT_3","高達20倍超值！"
"TID_OFFER_SEASON_CHALLENGES_TEXT_4","更大的周期挑戰資源箱儲存量！"
"TID_BP_PERK_NEEDS_PREMIUM","使用黃金通行證解鎖"
"TID_BP_PERK_MAXIMUM","已啟用最大加成效果"
"TID_BP_PERK_MAXIMUM_QUICK_DONATE","已啟用1寶石快速增援"
"TID_BP_PERK_MAXIMUM_SEASON_BANK","已解鎖最大儲存量"
"TID_BP_PERK_CURRENT_AMOUNT","已啟用"
"TID_BP_PERK_NEXT_AMOUNT","下次升級："
"TID_BP_PERK_NEXT_SCORE","需達到："
"TID_BP_PERK_NEEDS_PREMIUM_SEASON_BANK","使用黃金通行證升級"
"TID_BP_POINTS","挑戰積分"
"TID_BP_COMPLETED","已完成！"
"TID_BP_REWARD_CATEGORY_SKINS","英雄造型"
"TID_BP_UNLOCKS_TEXT","周期挑戰在大本營達到<value>級時解鎖"
"TID_DOWNLOADING_SKIN","正在下載造型..."
"TID_BP_BUTTON_REWARDS_LIST","獎勵一覽"
"TID_BP_SKIN_TITLE","英雄造型"
"TID_BP_MULTIPLE_REWARD_FORMAT","<reward>x<num>"
"TID_BP_SKIN_UNLOCKED","<skin>已解鎖！"
"TID_BP_SEASON_BANK_EXPANDED","周期挑戰資源箱儲存量已提升！"
"TID_BP_PERK_ACTIVATED","已啟用<perk> <num>%！"
"TID_BP_PERK_GEM_DONATION_COST_DESC_STARTER","所有快速增援僅需1寶石"
"TID_BP_PERK_BUILDING_BOOST_DESC_STARTER","減少建造及升級建築所需的資源和時間。減少在鑄幣工坊鑄造首都金幣所需的資源和時間。"
"TID_BP_PERK_TRAINING_BOOST_DESC_STARTER","減少訓練部隊、配製法術和建造攻城機器所需時間，減少英雄恢復所需時間。"
"TID_BP_PERK_RESEARCH_BOOST_DESC_STARTER","减少在實驗室中升級兵種、法術和攻城機器所需的資源和時間。"
"TID_NPC_KING_HEALTH_LOW","<c9916c8>野蠻人之王</c>的生命值正在減少，快使用他的技能！"
"TID_NPC_QUEEN_HEALTH_LOW","<c9916c8>弓箭女皇</c>的生命值正在減少，快使用她的技能！"
"TID_NPC_WARDEN_HEALTH_LOW","<c9916c8>大守護者</c>的生命值正在減少，快使用他的技能！"
"TID_AUTOMATED_ALLIANCE_MAIL_SENDER_NAME","系統郵件"
"TID_LEADER_ROTATION_MAIL_TEXT","本部落的首領已超過<daysInactive>天未登入遊戲。<daysToRotation>天後，部落首領的職位將移交給加入部落時間最長且職位最高的活躍成員。\n\n在此期間，如果現任部落首領上線，則首領職位將保持不變；如果現任首領一直未上線，首領職位將移交給 <newLeader>。"
"TID_NPC_CHALLENGE_PROGRESS_WARNING_TITLE","太棒了！"
"TID_NPC_CHALLENGE_PROGRESS_WARNING_TEXT","您做得非常好！想在不使用教學的情況下自行練習嗎？"
"TID_GEM_COMPENSATION_CLAN_GAMES","首領，您好！我們注意到您沒有收到上一次部落競賽的獎勵。很抱歉，我們無法直接為您發放資源和魔法物品，因此對於每列已解鎖的獎勵，我們已為您送上50顆寶石。由此為您帶來不便，請您諒解。祝您遊戲愉快！"
"TID_OFFER_TITLE_GENERIC","特惠活動"
"TID_BP_SEASON_BANK_SIZE_INCREASE","更大的\n周期挑戰資源箱"
"TID_BP_PERK_INCREASE","<perk>\n<num>%"
"TID_BOOSTER_FINISH_TROOP_UPGRADE_ALT_2_LINE","戰鬥之書"
"TID_BOOSTER_FINISH_BUILDING_UPGRADE_ALT_2_LINE","建築之書"
"TID_BOOSTER_FINISH_SPELL_UPGRADE_ALT_2_LINE","法術之書"
"TID_BOOSTER_FINISH_HERO_UPGRADE_ALT_2_LINE","英雄之書"
"TID_BOOSTER_FINISH_ANY_UPGRADE_ALT_2_LINE","萬能之書"
"TID_BOOSTER_MAX_LEVEL_ARMY_ALT_2_LINE","力量藥水"
"TID_BOOSTER_BOOST_RESOURCES_ALT_2_LINE","資源藥水"
"TID_BOOSTER_BOOST_PRODUCTION_ALT_2_LINE","訓練藥水"
"TID_BOOSTER_FILL_GOLD_STORAGE_ALT_2_LINE","金幣符石"
"TID_BOOSTER_FILL_ELIXIR_STORAGE_ALT_2_LINE","聖水符石"
"TID_BOOSTER_FILL_DARK_ELIXIR_STORAGE_ALT_2_LINE","闇黑重油符石"
"TID_BOOSTER_FILL_GOLD2_STORAGE_ALT_2_LINE","建築大師金幣符石"
"TID_BOOSTER_FILL_ELIXIR2_STORAGE_ALT_2_LINE","建築大師聖水符石"
"TID_BOOSTER_WALL_UPGRADE_ALT_2_LINE","壁壘之戒"
"TID_BOOSTER_BUILDERS_ALT_2_LINE","建築工人藥水"
"TID_BOOSTER_FREE_TROOP_UPGRADE_ALT_2_LINE","戰鬥之錘"
"TID_BOOSTER_FREE_BUILDING_UPGRADE_ALT_2_LINE","建築之錘"
"TID_BOOSTER_FREE_SPELL_UPGRADE_ALT_2_LINE","法術之錘"
"TID_BOOSTER_FREE_HERO_UPGRADE_ALT_2_LINE","英雄之錘"
"TID_BOOSTER_CLOCKTOWER_ALT_2_LINE","時光鐘樓藥水"
"TID_BOOSTER_MOVE_OBSTACLE_ALT_2_LINE","移位任意鏟"
"TID_BOOSTER_HERO_POTION_ALT_2_LINE","英雄藥水"
"TID_SETTINGS_DARK_CLOUDS","尋找對手時顯示烏雲效果"
"TID_STREAM_EVENT_PROMOTED_AUTOMATICALLY","被自動晉升"
"TID_NPC_CHALLENGE_TH11_LAVALOON_INFO_EAGLE","開始進攻！在觸發<cf70d16>天鷹火炮</c>之前先將它摧毀。"
"TID_NPC_CHALLENGE_TH11_LAVALOON_INFO_QUEEN","您還要設法消滅<cf70d16>敵方弓箭女皇</c>。"
"TID_NPC_CHALLENGE_TH11_LAVALOON_JUMP","使用<c85ff3b>彈跳法術</c>，讓您的<c9916c8>弓箭女皇</c>跳過城牆，接近目標！"
"TID_NPC_CHALLENGE_TH11_LAVALOON_ICE_GOLEM","派出<c54a0fe>戈侖冰人</c>，利用它的死亡附加效果凍住附近大部分的防禦建築。"
"TID_NPC_CHALLENGE_TH11_LAVALOON_BARBARIAN_KING","派出<c9916c8>野蠻人之王</c>。"
"TID_NPC_CHALLENGE_DEPLOY_ARCHER_QUEEN","部署<c9916c8>弓箭女皇</c>。"
"TID_NPC_CHALLENGE_TH11_LAVALOON_KING_ABILITY","在野蠻人之王被擊敗之前使用他的<c9916c8>英雄技能</c>。"
"TID_NPC_CHALLENGE_POISON_TO_SLOW_DOWN_QUEEN","使用<ce98714>施毒法術</c>減緩<cf70d16>敵方弓箭女皇</c>的速度。"
"TID_NPC_CHALLENGE_TH11_LAVALOON_HASTE1","氣球兵移動速度較慢，使用<cf07bf8>加速法術</c>讓他們的移動速度變快！試試用多根手指同時派兵。"
"TID_NPC_CHALLENGE_TH11_LAVALOON_HOUNDS1","先派出<c54a0fe>熔岩獵犬</c>為您的<c54a0fe>氣球兵</c>吸引火力！"
