"TID","MS"
"TID_WL_INFO_LIVE_TAB1_TEXT","<cFCE27F>Bagaimana kedudukan di papan pemimpin ditetapkan?</c>\n\nAnda boleh semak kedudukan semasa klan anda berbanding dengan tujuh klan lain di dalam kumpulan liga anda dengan melihat pada papan pemimpin. Papan pemimpin menunjukkan status prestasi klan anda di sepanjang Minggu Pertempuran dan adalah berdasarkan jumlah bintang yang diperoleh. Klan anda akan memperoleh 10 bintang tambahan bagi setiap peperangan yang dimenangi. Lebih bintang diperoleh, lebih tinggi kedudukan klan anda!"
"TID_WL_INFO_LIVE_TAB2_TEXT","Had ganjaran anda adalah bergantung pada tahap dan kedudukan liga klan pada akhir musim. Anda dapat sekurang-kurangnya 20% daripada ganjaran dan 10% lagi bagi setiap bintang yang diperoleh. 8 atau lebih bintang akan memberikan anda ganjaran penuh."
"TID_WL_INFO_LIVE_TITLE","Minggu Pertempuran Liga Perang"
"TID_EFFECT_TIME","Tempoh terkesan: <number> saat"
"TID_VALUE","NILAI!"
"TID_BOOSTER_CLOCKTOWER","Posyen Menara Jam"
"TID_BOOSTER_CLOCKTOWER_INFO","Eliksir pekat diperbuat daripada gigi roda ajaib akan mengaktifkan penggalak Menara Jam selama <time>. Berfungsi di Pangkalan Pembina."
"TID_EVENT_TITLE_6TH_ANNIVERSARY_PACK","Pek Ulang Tahun ke-6"
"TID_LOCAL_NOTIFICATION_EVENT_6TH_ANNVERSARY_PACK","Ketua, Pek Ulang Tahun ke-6 eksklusif dah tiba!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOKS_AND_RUNES_INFO_9999","• <booster1>x Buku Wira-wira - melengkapkan mana-mana naik taraf wira dengan serta-merta\n• <booster2>x Buku Bangunan - melengkapkan mana-mana naik taraf bangunan dengan serta-merta\n• <booster3>x Rune Emas - mengisi penuh Penyimpan Emas anda\n• <booster4>x Rune Eliksir Kejahatan - mengisi penuh Penyimpan Eliksir Kejahatan anda\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli sebanyak 2 kali!\n\nDapatkan Pek Ulang Tahun sekarang untuk tempoh terhad!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOKS_AND_RUNES_INFO_4999","• <booster1>x Buku Wira-wira - melengkapkan mana-mana naik taraf wira dengan segera\n• <booster2>x Buku Bangunan - melengkapkan mana-mana naik taraf bangunan dengan segera\n• <booster3>x Rune Emas - mengisi penuh Penyimpan Emas anda\n• <booster4>x Rune Eliksir Kejahatan - mengisi penuh Penyimpan Eliksir Kejahatan anda\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli sebanyak 4 kali!\n\nDapatkan Pek Ulang Tahun sekarang untuk tempoh terhad!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOK_AND_RUNES_INFO_1999","• <booster1>x Rune Emas - mengisi penuh Penyimpan Emas anda\n• <booster2>x Rune Eliksir Kejahatan - mengisi penuh Penyimpan Eliksir Kejahatan anda\n• <booster3>x Buku Bangunan - melengkapkan mana-mana naik taraf bangunan dengan segera\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli sebanyak 10 kali!\n\nDapatkan Pek Ulang Tahun sekarang untuk tempoh terhad!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOK_AND_GOLD_INFO_999","• <res0> Emas\n• <booster1>x Buku Bangunan - melengkapkan mana-mana naik taraf bangunan dengan segera\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli sebanyak 20 kali!\n\nDapatkan Pek Ulang Tahun sekarang untuk tempoh terhad!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOKS_AND_ALLRUNES_INFO_9999","• <booster1>x Cincin Benteng - menaik taraf benteng dengan serta-merta (benteng bertahap lebih tinggi mungkin memerlukan beberapa cincin untuk menaik taraf)\n• <booster2>x Rune Eliksir - mengisi penuh Penyimpan Eliksir anda\n• <booster3>x Rune Emas - mengisi penuh Penyimpan Emas anda\n• <booster4>x Rune Eliksir Kejahatan - mengisi penuh Penyimpan Eliksir Kejahatan anda\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli sebanyak 2 kali!\n\nDapatkan Pek Ulang Tahun sekarang untuk tempoh terhad!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_RING_AND_ALLRUNES_INFO_4999","• <booster1>x Cincin Benteng - menaik taraf benteng dengan segera (benteng bertahap lebih tinggi memerlukan beberapa cincin untuk menaik taraf)\n• <booster2>x Rune Eliksir - mengisi penuh Penyimpan Eliksir anda\n• <booster3>x Rune Emas - mengisi penuh Penyimpan Emas anda\n• <booster4>x Rune Eliksir Kejahatan - mengisi penuh Penyimpan Eliksir Kejahatan anda\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli sebanyak 4 kali!\n\nDapatkan Pek Ulang Tahun sekarang untuk tempoh terhad!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_RING_AND_GOLD_ELIXIR_INFO_1999","• <res0> Emas\n•<res1> Eliksir\n• <booster1>x Cincin - menaik taraf benteng dengan segera (benteng bertahap lebih tinggi memerlukan beberapa cincin untuk menaik taraf)\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli sebanyak 10 kali!\n\nDapatkan pek Ulang Tahun sekarang untuk tempoh terhad!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOK_AND_GOLD_ELIXIR_INFO_999","• <res0> Emas\n•<res1> Eliksir\n• <booster1>x Buku Bangunan - melengkapkan mana-mana naik taraf bangunan dengan segera\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli sebanyak 20 kali!\n\nDapatkan pek Ulang Tahun sekarang untuk tempoh terhad!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_POTION_AND_GOLD_ELIXIR_INFO_1999","• <res0> Emas\n•<res1> Eliksir\n• <booster1>x Posyen Pembina - membolehkan pembina bekerja 10x lebih pantas selama 1j\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli sebanyak 10 kali!\n\nDapatkan pek Ulang Tahun sekarang untuk tempoh terhad!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_POTION_AND_GOLD_ELIXIR_INFO_999","• <res0> Emas\n•<res1> Eliksir\n• <booster1>x Posyen Pembina - membolehkan pembina anda bekerja 10x lebih pantas selama 1 j\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli sebanyak 20 kali!\n\nDapatkan pek Ulang Tahun sekarang untuk tempoh terhad!"
"TID_LOCAL_NOTIFICATION_EVENT_6TH_1_GEM_BOOST","Ia Ulang Tahun kami yang ke-6! Menggandakan pengeluaran sumber anda! Galakkan pengumpul sumber dengan hanya 1 Permata masing-masing."
"TID_EVENT_TITLE_END_OF_SUMMER_OFFER_TH0712","Pek Kejahatan Hebat"
"TID_EVENT_TITLE_END_OF_SUMMER_OFFER_TH0206","Pek Menuju Kemenangan"
"TID_LOCAL_NOTIFICATION_EVENT_END_OF_SUMMER_OFFER_TH0212","Musim Panas mungkin telah berakhir, tapi, pertempuran sengit tiada penghujungnya! Jangan terlepas tawaran eksklusif ini!"
"TID_ENDOFSUMMER_OFFER_INFO_9999_4999","• <res0> Eliksir Kejahatan\n• <booster1>x Buku Wira-wira - melengkapkan serta-merta mana-mana wira yang sedang dinaik taraf\n• <res1> Emas\n• <res2> Eliksir\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 2 kali!\n\nKini hanya untuk masa terhad!"
"TID_ENDOFSUMMER_OFFER_INFO_TH0712_1999","• <res0> Eliksir Kejahatan\n• <booster1>x Buku Wira-wira - melengkapkan serta-merta mana-mana wira yang sedang dinaik taraf\n• <res1> Emas\n• <res2> Eliksir\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 5 kali!\n\nKini hanya untuk masa terhad!"
"TID_ENDOFSUMMER_OFFER_INFO_TH0712_0999","• <res0> Eliksir Kejahatan\n• <booster1>x Buku Wira-wira - melengkapkan serta-merta mana-mana wira yang sedang dinaik taraf\n•\nTiada had penyimpanan!\n• Tawaran ini boleh dibeli 5 kali!\n\nKini hanya untuk masa terhad!"
"TID_ENDOFSUMMER_OFFER_INFO_TH0206_1999_0999","• <res0> Emas\n• <res1> Eliksir\n• <booster1>x Posyen Kuasa - mengalakkan askar dan sihir anda ke tahap maksimum selama 1 jam\n• <booster2>x Posyen Pembina - membuat pembina anda bekerja 10x lebih cepat selama 1 jam\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 5 kali!\n\nKini hanya untuk masa terhad!"
"TID_LOCAL_NOTIFICATION_EVENT_GEM_BOOST_ATTACK","Galakan 1 Permata sedang berlangsung! Dapatkan tentera penuh 4x lebih cepat dengan menggalakkan latihan askar, bru sihir dan wira!"
"TID_CLAN_GAMES_THEME_DARKHEROIC","Permainan\nKejahatan &\nKewiraan"
"TID_EVENT_TITLE_REGULAR_THEMED_BUILD_TH0212","Ketenangan Sebelum Ribut"
"TID_LOCAL_NOTIFICATION_EVENT_REGULAR_THEMED_BUILD_TH0212","Relax, ketua, ribut belum sampai lagi. Gunakan masa ini untuk menaik taraf pertahanan anda dengan tawaran istimewa ini."
"TID_REGULAR_THEMED_BUILD_OFFER_INFO_TH0712_9999","• <res0> Emas\n•<res1> Eliksir\n• <booster1>x Cincin Benteng - naik taraf sebarang benteng serta-merta, namun benteng bertahap lebih tinggi mungkin memerlukan berbilang cincin\n• <booster2>x Buku Bangunan - naik taraf sebarang bangunan serta-merta\n\n• Tiada had penyimpanan!\n• Tawaran ini hanya boleh dibeli 1 kali dalam tempoh disiarkan\nGunakan masa ini untuk menaik taraf pertahanan anda!"
"TID_REGULAR_THEMED_BUILD_OFFER_INFO_TH0712_4999","• <res0> Emas\n•<res1> Eliksir\n• <booster1>x Cincin Benteng - naik taraf sebarang benteng serta-merta, namun benteng bertahap lebih tinggi mungkin memerlukan berbilang cincin\n• <booster2>x Buku Bangunan - naik taraf sebarang bangunan serta-merta\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 2 kali dalam tempoh disiarkan\n• Gunakan masa ini untuk menaik taraf pertahanan anda!"
"TID_REGULAR_THEMED_BUILD_OFFER_INFO_TH0712_1999","• <res0> Emas\n•<res1> Eliksir\n• <booster1>x Buku Bangunan - naik taraf sebarang bangunan serta-merta\n•\nTiada had penyimpanan!\nTawaran ini boleh dibeli 3 kali dalam tempoh disiarkan\n• Gunakan masa ini untuk menaik taraf pertahanan anda!"
"TID_REGULAR_THEMED_BUILD_OFFER_INFO_TH0712_999","• <res0> Emas\n•<booster1>x Buku Bangunan - naik taraf sebarang bangunan serta-merta\n\nTiada had penyimpanan!\n• Tawaran ini boleh dibeli 4 kali dalam tempoh disiarkan\n• Gunakan masa ini untuk menaik taraf pertahanan anda!"
"TID_REGULAR_THEMED_BUILD_OFFER_INFO_TH0206_1999","• <res0> Emas\n•<res1> Eliksir\n• <booster1>x Posyen Pembina - Pembina anda akan bekerja 10x lebih cepat selama 1 jam\n\n• Tiada had penyimpanan!\nTawaran ini boleh dibeli 3 kali dalam tempoh disiarkan\n• Gunakan masa ini untuk menaik taraf pertahanan anda!"
"TID_REGULAR_THEMED_BUILD_OFFER_INFO_TH0206_999","• <res0> Emas\n•<booster1>x Posyen Pembina - Pembina anda akan bekerja 10x lebih cepat selama 1 jam\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 4 kali dalam tempoh disiarkan\n• Gunakan masa ini untuk menaik taraf pertahanan anda!"
"TID_EVENT_TITLE_REGULAR_THEMED_PREPARE_TH0212","Bangkitkan Pertahanan"
"TID_LOCAL_NOTIFICATION_EVENT_REGULAR_THEMED_PREPARE_TH0212","Himpunkan tentera anda untuk pertempuran! Naik taraf wira dan askar anda serta membru sihir dengan tawaran naik taraf ini!"
"TID_REGULAR_THEMED_PREPARE_OFFER_INFO_TH0712_9999","• <res0> Eliksir Kejahatan\n•<res1> Emas\n• <booster1>x Buku Wira-wira - melengkapkan sebarang wira yang sedang dinaik taraf serta-merta\n• <booster2>x Buku Sihir - melengkapkan sebarang sihir yang sedang dinaik taraf serta-merta\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 1 kali dalam tempoh disiarkan\n• Naik taraf wira & askar serta membru sihir anda!"
"TID_REGULAR_THEMED_PREPARE_OFFER_INFO_TH0712_4999","• <res0> Eliksir Kejahatan\n•<res1> Emas\n• <booster1>x Buku Wira-wira - melengkapkan sebarang wira yang sedang dinaik taraf serta-merta\n• <booster2>x Buku Sihir - melengkapkan sebarang sihir yang sedang dinaik taraf serta-merta\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 2 kali dalam tempoh disiarkan\n• Naik taraf wira dan askar serta membru sihir anda!"
"TID_REGULAR_THEMED_PREPARE_OFFER_INFO_TH0712_1999","• <res0> Eliksir Kejahatan\n•<res1> Eliksir\n• <booster1>x Buku Wira-wira - melengkapkan sebarang wira yang sedang dinaik taraf serta-merta\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 3 kali dalam tempoh disiarkan\n• Naik taraf wira dan askar serta membru sihir anda!"
"TID_REGULAR_THEMED_PREPARE_OFFER_INFO_TH0712_999","• <res0> Eliksir\n• <booster1>x Buku Wira-wira - melengkapkan sebarang wira yang sedang dinaik taraf serta-merta\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 4 kali dalam tempoh disiarkan\n• Naik taraf wira dan askar serta membru sihir anda!"
"TID_REGULAR_THEMED_PREPARE_OFFER_INFO_TH0206_1999","• <res0> Eliksir\n• <booster1>x Posyen Latihan - meningkatkan keberkesanan berek, kilang sihir, bengkel dan pemulihan wira selama 1j\n• <booster2>x Posyen Kuasa - mengalakkan askar dan sihir anda ke maksimum 1j yang dibenarkan tahap Dewan Bandaran anda\n• <booster3>x Posyen Sumber - mengalakkan keberkesanan pengumpul sumber anda selama 1 hari\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 3 kali dalam tempoh dipaparkan\n• Naik taraf wira dan askar serta menggunakan sihir!"
"TID_REGULAR_THEMED_PREPARE_OFFER_INFO_TH0206_999","• <res0> Eliksir\n• <booster1>x Posyen Latihan - meningkatkan keberkesanan berek, kilang sihir, bengkel dan pemulihan wira selama 1j\n• <booster2>x Posyen Kuasa - mengalakkan askar dan sihir anda ke maksimum 1j yang dibenarkan tahap Dewan Bandaran anda\n• <booster3>x Posyen Sumber - mengalakkan keberkesanan pengumpul sumber anda selama 1 hari\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 4 kali dalam tempoh dipaparkan\n• Naik taraf wira dan askar serta menggunakan sihir!"
"TID_EVENT_TITLE_REGULAR_THEMED_BATTLE_TH0212","Barisan Ketenteraan"
"TID_LOCAL_NOTIFICATION_EVENT_REGULAR_THEMED_BATTLE_TH0212","Tidakkah anda dahagakan kemenangan? Naik taraf askar anda dan memimpin klan anda ke pertempuran dengan tawaran khas ini!"
"TID_REGULAR_THEMED_BATTLE_OFFER_INFO_TH0712_9999","• <res0> Eliksir Kejahatan\n•<res1> Emas\n•<res2> Eliksir\n• <booster1>x Buku Laga - melengkapkan sebarang askar yang sedang dinaik taraf serta-merta\n\n• Tiada had penyimpanan!\n• Tawaran ini hanya boleh dibeli 1 kali dalam tempoh disiarkan\n• Memimpin klan anda ke pertempuran dengan tawaran khas ini!"
"TID_REGULAR_THEMED_BATTLE_OFFER_INFO_TH0712_4999","• <res0> Eliksir Kejahatan\n•<res1> Emas\n•<res2> Eliksir\n• <booster1>x Buku Laga - melengkapkan sebarang askar yang sedang dinaik taraf serta-merta\n\n• Tiada had penyimpanan!\n• Tawaran ini hanya boleh dibeli 2 kali dalam tempoh disiarkan\n• Memimpin klan anda ke pertempuran dengan tawaran khas ini!"
"TID_REGULAR_THEMED_BATTLE_OFFER_INFO_TH0712_1999","• <res0> Eliksir\n•<booster1>x Buku Laga - melengkapkan sebarang askar yang sedang dinaik taraf serta-merta\n\n• Tiada had penyimpanan!\n• Tawaran ini hanya boleh dibeli 3 kali dalam tempoh disiarkan\n• Memimpin klan anda ke pertempuran dengan tawaran khas ini!"
"TID_REGULAR_THEMED_BATTLE_OFFER_INFO_TH0712_999","• <res0> Eliksir\n•<booster1>x Buku Laga - melengkapkan sebarang askar yang sedang dinaik taraf serta-merta\n\n• Tiada had penyimpanan!\n• Tawaran ini hanya boleh dibeli 4 kali dalam tempoh disiarkan\n• Memimpin klan anda ke pertempuran dengan tawaran khas ini!"
"TID_REGULAR_THEMED_BATTLE_OFFER_INFO_TH0206_1999","• <res0> Emas\n•<res1> Eliksir\n•<booster1>x Posyen Kuasa - mengalakkan askar dan sihir anda ke maksimum 1j yang dibenarkan tahap Dewan Bandaran anda\n\n• Tiada had penyimpanan!\n• Tawaran ini hanya boleh dibeli 3 kali dalam tempoh dipaparkan\n• Memimpin klan anda ke pertempuran dengan tawaran istimewa ini!"
"TID_REGULAR_THEMED_BATTLE_OFFER_INFO_TH0206_999","• <res0> Emas\n•<res1> Eliksir\n•<booster1>x Posyen Kuasa - mengalakkan askar dan sihir anda ke maksimum 1j yang dibenarkan tahap Dewan Bandaran anda\n\n• Tiada had penyimpanan!\n• Tawaran ini hanya boleh dibeli 4 kali dalam tempoh dipaparkan\n• Memimpin klan anda ke pertempuran dengan tawaran istimewa ini!"
"TID_EVENT_TITLE_NOOB_PACK_0099_0299","Tawaran Diraja Satu Kali!"
"TID_LOCAL_NOTIFICATION_EVENT_NOOB_PACK_0099_0299","Ketua, ini tawaran satu kali untuk membantu anda. Gunakan dengan sebaik-baiknya. Demi kegemilangan!"
"TID_CONVERSION_OFFER_GEMS_NOOB_INFO_0099_0299","• <res0>x Permata\n• <booster1>x Posyen Latihan - meningkatkan keberkesanan Berek, Kilang Sihir, Bengkel dan pemulihan wira selama 1j\n\n• Tiada had penyimpanan!\n• Tawaran ini hanya boleh dibeli 1 kali dalam tempoh disiarkan!\n\nDapatkan bantuan dengan tawaran hebat satu kali ini!"
"TID_EVENT_TITLE_END_OF_SEP_OFFER_TH071","Mengaup Sumber"
"TID_EVENT_TITLE_END_OF_SEP_OFFER_TH0206","Memungut Simpanan"
"TID_ENDOFSEP_OFFER_INFO_9999","• <booster1> x Rune Emas - mengisi sepenuhnya Penyimpanan Emas anda\n• <booster2>x Rune Eliksir - mengisi sepenuhnya Penyimpanan Eliksir anda\n• <booster3> Buku Laga - melengkapkan serta-merta askar yang sedang dinaik taraf\n• <booster4> Buku Bangunan - melengkapkan merta naik taraf mana-mana bangunan\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 1 kali dalam tempoh disiarkan!\n\nDah tiba masanya untuk Keunggulan Musim Luruh!"
"TID_ENDOFSEP_OFFER_INFO_4999","• <booster1> Buku Laga - melengkapkan serta-merta mana-mana askar yang sedang dinaik taraf\n• <booster2> Buku Bangunan - melengkapkan serta-merta naik taraf mana-mana bangunan\n• <res0> x Emas\n• <res1>x Eliksir\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 2 kali dalam tempoh disiarkan!\n\nDah tiba masanya untuk Keunggulan Musim Luruh!"
"TID_ENDOFSEP_OFFER_INFO_TH0712_1999","• <booster1> Buku Bangunan - melengkapkan serta-merta naik taraf mana-mana bangunan\n• <res0> x Emas\n• <res1>x Eliksir\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 3 kali dalam tempoh disiarkan!\n\nDah tiba masanya untuk Keunggulan Musim Luruh!"
"TID_ENDOFSEP_OFFER_INFO_TH0712_0999","• <booster1> Buku Bangunan - melengkapkan serta-merta naik taraf mana-mana bangunan\n• <res0> x Emas\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 4 kali dalam tempoh disiarkan!\n\nDah tiba masanya untuk Keunggulan Musim Luruh!"
"TID_ENDOFSEP_OFFER_INFO_TH0206_1999_0999","• <booster1> Posyen Pembina - pembina anda akan bekerja 10x lebih cepat selama 1 jam\n• <res0> x Emas\n• <res1>x Eliksir\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli 3 kali dalam tempoh disiarkan!\n\nDah tiba masanya untuk Keunggulan Musim Luruh!"
"TID_ENDOFSEP_OFFER_INFO_TH0206_0999","• <booster1> Posyen Pembina - pembina anda akan bekerja 10x lebih cepat selama 1 j\n• <booster2> Posyen Kuasa - mengalakkan askar dan sihir ke tahap maksimum yang dibenarkan tahap Dewan Bandaran anda selama 1j\n• <res0>x emas\n• Tiada had penyimpanan!\nTawaran ini boleh dibeli 4 kali dalam tempoh dipaparkan!\nSudah tiba masa untuk Keunggulan Musim Luruh!"
"TID_CLAN_GAMES_THEME_DONATEDESTRUCT","Permainan\n\nDermaan &\n\nPemusnahan"
"TID_CONVERSION_OFFER_GEMS_NOOB_INFO_0099_0299_NEW","• <gems>x Permata\n• <booster1>x Posyen Latihan - meningkatkan keberkesanan Berek, Kilang Sihir, Bengkel dan pemulihan wira selama 1j\n\n• Tiada had penyimpanan!\n• Tawaran ini hanya boleh dibeli 1 kali dalam tempoh disiarkan!\n\nDapatkan bantuan dengan tawaran hebat satu kali ini!"
"TID_DECORATION_LEAGUE_I_STATUE","Patung Jaguh"
"TID_DECORATION_LEAGUE_II_STATUE","Patung Pesaing"
"TID_DECORATION_LEAGUE_III_STATUE","Patung Pencabar"
"TID_WL_SELECT_BONUSES_TEXT","Pilih ahli Klan yang layak dapat Pingat Liga bonus tambahan. Ruang Sembang Klan akan umum siapa yang anda pilih ke Klan. Bonus diberikan bagi pihak klan dan hanya boleh diberi sekali setiap musim liga, jadi pilih dengan teliti!"
"TID_BONUSES_ASSIGNED","Bonus telah diperuntukkan"
"TID_WL_EXPLAIN_REWARDS_TEXT","Ganjaran Pingat Liga anda adalah berdasarkan jumlah bintang anda peroleh dan tahap liga serta kedudukan klan anda."
"TID_BUY_PRIZE_SHOP_ITEM_MULTI_HEADER","Beli <num>x <item>?"
"TID_BUY_PRIZE_SHOP_ITEM_MULTI_TEXT","Adakah anda pasti ingin beli <num>x <item>?"
"TID_REQUIRED_LEAGUE","<league> diperlukan"
"TID_PRIZE_SHOP_ITEM_PURCHASED_TREASURY_MULTI","<num>x <item> telah ditambah ke Dewan Bandaran anda"
"TID_NOT_ENOUGH_SPACE_IN_TREASURY_MULTI","Dewan Bandaran anda tidak mempunyai ruang yang cukup untuk <num>x <booster>."
"TID_BUY_PREV_SLOT_FIRST","Beli dahulu slot sebelumnya"
"TID_BUY_LAYOUT_SLOT_HEADER","Slot Baharu?"
"TID_BUY_LAYOUT_SLOT_TEXT","Adakah anda pasti ingin beli slot susun atur baharu?"
"TID_LAYOUT_SLOT_UNLOCK","Beli slot Susun Atur tambahan dengan Permata"
"TID_WL_BONUS_CONFIRM_TEXT","Beri bonus kepada ahli terpilih?"
"TID_WL_BONUSES_BEING_SENT","Bonus sedang dihantar!"
"TID_WL_BONUSES_SENDING_FAILED","Bonus tidak dapat dihantar, sila cuba lagi."
"TID_WL_BONUSES_SENDING_FAILED_OTHER_PLAYER_SENT","Bonus telah diperuntukkan oleh ketua lain."
"TID_TUTORIAL_WAR_LEAGUE_1","Kita berjaya, Ketua! Kita berjaya masuk Liga Perang!"
"TID_TUTORIAL_WAR_LEAGUE_2","Akhirnya, kita boleh tunjukkan bahawa kita adalah salah sebuah klan terhebat!"
"TID_TUTORIAL_WAR_LEAGUE_3","Marilah bersedia. Saya boleh kongsi seperkara dua untuk bantu kita bersiap sedia!"
"TID_TUTORIAL_WAR_LEAGUE_4","Pertama, pertempuran adalah berterusan."
"TID_TUTORIAL_WAR_LEAGUE_5","Di bawah, anda boleh ketik butang untuk bergerak antara perang!"
"TID_TUTORIAL_WAR_LEAGUE_6","Pastikan anda dermakan askar untuk hari esok terlebih dahulu, Ketua!"
"TID_TUTORIAL_WAR_LEAGUE_7","Untuk menang, kita perlu kumpul lebih bintang dari pihak lawan."
"TID_TUTORIAL_WAR_LEAGUE_8","Setiap ahli klan hanya boleh buat satu serangan, oleh itu pastikannya berkesan!"
"TID_TUTORIAL_WAR_LEAGUE_9","Mari lihat gambaran keseluruhan. Ketik butang di bawah."
"TID_TUTORIAL_WAR_LEAGUE_10","Anda boleh lihat prestasi kita berbanding klan lain di sini."
"TID_TUTORIAL_WAR_LEAGUE_11","Klan yang mengutip paling banyak bintang secara keseluruhan menang seluruh liga."
"TID_TUTORIAL_WAR_LEAGUE_12","Jika kita menang, kita boleh naik ke liga yang lebih tinggi!"
"TID_TUTORIAL_WAR_LEAGUE_13","Ketik butang maklumat untuk maklumat lanjut. Rasanya kita dah bersedia!"
"TID_TUTORIAL_WAR_LEAGUE_14","Oh, satu perkara penting! Kita peroleh Pingat Liga dari bintang dan kemenangan."
"TID_TUTORIAL_WAR_LEAGUE_15","Kita boleh gunakannya untuk beli item-item yang sangat berkuasa."
"TID_TUTORIAL_WAR_LEAGUE_16","Gunakannya di kedai apabila anda dah bersedia!"
"TID_DECORATION_CERTIFIED_CLASHER_STATUE","Patung Clasher Diperakui"
"TID_WL_STARS_BREAKDOWN_TEXT","Daripada Serangan: <num>\nDaripada Kemenangan: <num2>"
"TID_WL_INFO_LIVE_BONUS","Bonus"
"TID_WL_INFO_LIVE_BONUS_MINIMUM","Terjamin"
"TID_WL_INFO_LIVE_STAR","Bintang"
"TID_WL_INFO_LIVE_WIN","Menang"
"TID_WL_INFO_LIVE_REWARDS","Ganjaran"
"TID_USE_CLOCKTOWER_POTION_TITLE","Galakkan Pangkalan Pembina?"
"TID_OFFER_DONT_MISS_ONE_TIME_OFFER","Jangan terlepas tawaran SATU KALI ini!"
