"TID","FI"
"TID_CLANPERK_DESC_DONATION_UPGRADE_VALUE_PLURAL","<value> tasoa"
"TID_CLANPERK_DESC_WAR_LOOT_CAPACITY_VALUE","<value> %"
"TID_CLANPERK_DESC_WAR_LOOT_MULT_VALUE","<value> %"
"TID_CLANPERK_DESC_LOCKED_VALUE","Avautuu klaanin tasolla <num>."
"TID_ALLIANCE_WAR_XP_EARNED","klaanipistettä ansaittu"
"TID_ALLIANCE_WAR_OBJECTIVES","Klaanin tavoitteet"
"TID_CLAN_PERK_BONUS","Lisäetu"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP","Klaanipisteet"
"TID_WAR_STATS_HEADER_DEFEAT_BASES","Tuhoa vihollisten sotakylät"
"TID_WAR_STATS_HEADER_DEFEAT_BASES_SHORT","Tuhoa sotakylät"
"TID_WAR_STATS_HEADER_COLLECT_STARS","Hanki <num> tähteä."
"TID_WAR_STATS_HEADER_WIN_WAR","Voita sota."
"TID_WAR_STATS_HEADER_ALLIANCE_EXP_INFO","Klaanipisteet jaetaan sodan päätteeksi."
"TID_WAR_STATS_HEADER_TOTAL","Kaikki"
"TID_REGION_CUSTOM1",
"TID_REGION_CUSTOM2",
"TID_REGION_CUSTOM3",
"TID_REGION_CUSTOM4",
"TID_REGION_CUSTOM5",
"TID_ALLIANCE_TAB_BOOKMARKS","Kirjanmerkit"
"TID_NO_BOOKMARKS","Et ole lisännyt yhtään klaania kirjanmerkkeihin.\n\nVoit tehdä sen klaanin tiedoissa."
"TID_ERROR_BOOKMARKS_FULL","Sinulla on liikaa kirjanmerkkejä! Poista yksi lisätäksesi uuden."
"TID_CHANGE_NAME_ALREADY_USED","Nimeä ei voi muuttaa! Nimenvaihtomahdollisuuksia on vain yksi, ja se on jo käytetty."
"TID_CHANGE_NAME_BUTTON","Muuta nimeä"
"TID_CHANGE_NAME_TITLE","Muuta nimeä"
"TID_SETTINGS_PLAYERNAME_CURRENT","Nykyinen nimi:"
"TID_SETTINGS_PLAYERNAME_ENTERNEW","Kirjoita uusi nimi:"
"TID_CONTINUE","Jatka"
"TID_NAMECHANGE_WARNING","HUOMAA: Voit vaihtaa nimen vain kerran!"
"TID_CONFIRM","Vahvista"
"TID_SETTINGS_PLAYERNAME_REENTERNEW","Kirjoita uusi nimesi uudelleen:"
"TID_NAME_ALREADY_CHANGED","Voit vaihtaa nimen vain kerran."
"TID_NAME_CHANGE_TH_LEVEL_TOO_LOW","Nimen voi vaihtaa päärakennuksen tasolta <level> lähtien."
"TID_BOOKMARKS_NOT_LOADED_YET","Kirjanmerkkien lataus epäonnistui. Yritä myöhemmin uudelleen."
"TID_ALLIANCE_UNAVAILABLE","Klaanin tiedot eivät ole saatavilla."
"TID_BOOKMARK_ADDED","Kirjanmerkki lisätty."
"TID_BOOKMARK_REMOVED","Kirjanmerkki poistettu."
"TID_BOOKMARKS_FULL","Kirjanmerkit täynnä."
"TID_NAME_CHANGE_ALREADY_USED","Olet jo vaihtanut nimeäsi kerran."
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","Haluatko varmasti vaihtaa nimesi?\nUusi nimesi on:"
"TID_ERROR_NAMES_DONT_MATCH","Nimet eivät täsmää. Yritä uudelleen."
"TID_BUTTON_ROTATE","Käännä"
"TID_NAME_CHANGED_SUCCESS","Nimesi muutettiin."
"TID_NAME_CHANGE_IN_PROGRESS","Nimeä ei voi muuttaa. Edellinen nimenmuutosprosessi on käynnissä."
"TID_PLAYER_TAG","Pelaajatunniste"
"TID_ALLIANCE_WAR_ATTACK_CONFIRM","Vahvista hyökkäys."
"TID_BUTTON_WAR_ATTACK_CONFIRM_ATTACK","Hyökkää"
"TID_WAR_ATTACK_CONFIRM_TITLE","Hyökkää nyt?"
"TID_WAR_ATTACK_CONFIRM_TROOPS_TEXT","Joukot: <number>"
"TID_WAR_ATTACK_CONFIRM_SPELLS_TEXT","Loitsut: <number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TEXT","Klaanilinnan joukot ja loitsut: <number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TROOPS_ONLY_TEXT","Klaanilinnan joukot: <number>"
"TID_WAR_ATTACK_CONFIRM_HEROES","Sankarit: <number>"
"TID_WAR_ATTACK_CONFIRM_INFO","Olethan valmistautunut huolella? Käytät yhden sotahyökkäyksistäsi, jos etenet nyt."
"TID_AIR_BLASTER","Puhallin"
"TID_AIR_BLASTER_INFO","Puhaltimet kontrolloivat kyläsi ilmatilaa voimakkailla tuulenpuuskilla, joilla ne työntävät lentävät viholliset loitommaksi. Puhaltimet voivat puhaltaa vain yhteen suuntaan kerrallaan, joten säädä niiden suunta harkitusti maksimoidaksesi niiden puolustusvoima."
"TID_STREAM_EVENT_CHANGED_SETTINGS","päivitetyt klaaniasetukset"
"TID_KNOCKBACK","Puhallusvoima: <number> ruutua"
"TID_NEWS_UPDATE_AIR_MORTAR_TITLE",
"TID_NEWS_UPDATE_AIR_MORTAR_TEXT",
"TID_NEWS_UPDATE_BOOKMARKS_TITLE",
"TID_NEWS_UPDATE_BOOKMARKS_TEXT",
"TID_SETTINGS_CLAN_CHAT_FILTER","Klaanichatin suodatus"
"TID_INFO_SPELL_STORAGE","Loitsuvarasto:"
"TID_BUILDING_MINI_SPELL_FACTORY","Musta loitsukattila"
"TID_MINI_SPELL_FACTORY_INFO","Vain kaikkein viisaimmat ja hurjapäisimmät mestarivelhot päästetään puuhastelemaan mustan loitsukattilan ääreen. Heidän luomansa mustat loitsut vaativat taikojiltaan vankkaa kokemusta, mutta niiden ainutlaatuisista voimista saa taktista etua taistelukentällä."
"TID_POPUP_BOOST_MINI_SPELL_FACTORY","Tehosta mustien loitsujen valmistusta <multiplier>-kertaiseksi <time> ajaksi?"
"TID_LEAGUE_CHAMPION1","Mestaruusliiga I"
"TID_LEAGUE_CHAMPION2","Mestaruusliiga II"
"TID_LEAGUE_CHAMPION3","Mestaruusliiga III"
"TID_LEAGUE_CHAMPION1_SHORT","Mestaruusliiga I"
"TID_LEAGUE_CHAMPION2_SHORT","Mestaruusliiga II"
"TID_LEAGUE_CHAMPION3_SHORT","Mestaruusliiga III"
"TID_LEAGUE_HERO","Titaaniliiga"
"TID_LEAGUE_HERO1","Titaaniliiga I"
"TID_LEAGUE_HERO2","Titaaniliiga II"
"TID_LEAGUE_HERO3","Titaaniliiga III"
"TID_LEAGUE_HERO1_SHORT","Titaaniliiga I"
"TID_LEAGUE_HERO2_SHORT","Titaaniliiga II"
"TID_LEAGUE_HERO3_SHORT","Titaaniliiga III"
"TID_LEAGUE_LEGENDARY","Legendaliiga"
"TID_LEAGUE_LEGENDARY_SHORT","Legendaliiga"
"TID_HINT_STORAGES_SPELL_IMMUNITY","Resurssivarastot eivät vahingoitu loitsuista!"
"TID_STORAGES_SPELL_IMMUNITY","Resurssivarastot eivät vahingoitu loitsuista!"
"TID_POPUP_ARMY_OVERVIEW","Armeijan yleiskatsaus"
"TID_SPEEDUP","Vauhtiloitsu"
"TID_SPEEDUP_INFO","Pistä vipinää raskaimpienkin joukkojesi kinttuihin!\n\nVauhtiloitsu ei tehosta tuhoa kuten raivoloitsu, mutta se nopeuttaa joukkoja sitäkin enemmän. Ne myös vievät varastossa vähemmän tilaa, joten voit ottaa useamman loitsun mukaasi taisteluun!"
"TID_HINT_SPELL_SPEEDUP","Vauhtiloitsuista on hyötyä erityisesti joukoille, jotka ovat hitaita mutta tekevät paljon tuhoa, kuten kuumailmapallolle tai P.E.K.K.A:lle."
"TID_EARTHQUAKE","Järistysloitsu"
"TID_EARTHQUAKE_INFO","Heikennä muureja ja rakennuksia vavisuttavilla maanjäristyksillä!\n\nJäristysloitsut vahingoittavat rakennelmia niiden elämäpisteiden mukaisesti. Jos käytät usean peräkkäisen järistysloitsun samoihin rakennuksiin, niiden teho heikkenee. Jos käytät usean peräkkäisen järistysloitsun samoihin muureihin, niiden teho kasvaa. Mikään muuri ei kestä neljää peräkkäistä järistysloitsusta!"
"TID_HINT_SPELL_EARTHQUAKE1","Järistysloitsu voi tehdä suurta tuhoa tiiviiseen rakennusrykelmään, jolla on korkeat elämäpisteet."
"TID_HINT_SPELL_EARTHQUAKE2","Jos käytät usean peräkkäisen järistysloitsun samoihin rakennuksiin, järistysten teho heikkenee."
"TID_POISON_CLOUD","Myrkkyloitsu"
"TID_POISON_CLOUD_INFO","Anna armeijallesi etulyöntiasema vihollista vastaan tällä kuolettavalla myrkyllä!\n\nMyrkkyloitsun syövyttävässä pilvessä harhailevat puolustusyksiköt liikkuvat ja hyökkäävät hitaammin sekä kärsivät suurempaa tuhoa. Myrkkyloitsut eivät vaikuta rakennuksiin tai muureihin."
"TID_HINT_SPELL_POISON_CLOUD1","Myrkkyloitsut ovat erittäin tehokkaita vihollisen suuria luurankojoukkoja vastaan."
"TID_HINT_SPELL_POISON_CLOUD2","Armeijasi pystyy vahingoittamaan paljon tehokkaammin myrkkyloitsun sisällä olevia klaanilinnan joukkoja."
"TID_HINT_CLAN_CHAT_PROFANITY_FILTER","Voit aktivoida klaanichatin kirosanasuodattimen asetuksissa."
"TID_HINT_DARK_SPELLS","Mustat loitsut vievät vähemmän varastotilaa kuin tavalliset loitsut, minkä ansiosta voit valmistaa niitä enemmän!"
"TID_SPELL_STORAGE_BREWING_CAPACITY","Valmistuskapasiteetti: <number>"
"TID_ARMY_OVERVIEW_HINT_SPELLS","Saatavana päärakennuksen tasolla <number>."
"TID_ARMY_OVERVIEW_HINT_CLAN_CASTLE","Liity klaaniin saadaksesi klaanilinnan joukkoja ja loitsuja."
"TID_ARMY_OVERVIEW_HINT_HEROES","Saatavana päärakennuksen tasolla <number>."
"TID_INFO_TARGET_TYPE_BUILDINGS_AND_WALLS","Rakennukset ja muurit"
"TID_INFO_TARGET_TYPE_UNITS","Joukot"
"TID_SPELL_DAMAGE_PERCENT","Tuho: <number> %"
"TID_LEADERBOARDBANNER_PLAYERTOURNAMENTS","Legendaliigan turnaus"
"TID_LEADERBOARDBANNER_PLAYER_REWARD","Viimeisimmän turnauksen parhaat pelaajat:\n(Napauta alla nähdäksesi lisää.)"
"TID_LEADERBOARDBANNER_PLAYER_TIMELEFT","Päättyy:"
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_TITLE","Viimeisimmän turnauksen legendat:"
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_INFO","Pelaajat, joilla on tarpeeksi pokaaleita, lisätään aina uudelleen legendaliigaan jokaisen turnauksen jälkeen. Vähennetyt pokaalit lisätään pysyvästi Legendaliigan pokaaleihin."
"TID_PRESTIGE_TROPHIES","Legendaliigan pokaalit"
"TID_LEGEND_SEASON_END_INTRO","Onnittelut legendaarisesta suorituksesta!"
"TID_LEGEND_SEASON_END_INFO","Olet päässyt sijalle <rank> maailmanlaajuisissa tuloksissa. Upea suorituksesi on tallennettu pelaajaprofiiliisi kaikkien katseltavaksi."
"TID_LEGEND_SEASON_END_INFO_WITH_PRESTIGE","Olet päässyt sijalle <rank> maailmanlaajuisissa tuloksissa ja sait <prestige> legendaliigan pokaalia! Upea suorituksesi on tallennettu pelaajaprofiiliisi kaikkien katseltavaksi."
"TID_LEGEND_SEASON_END_TROPHY_RESET","Pokaalilukemasi on palautettu <value>:een seuraavan legendaliigan alkua varten."
"TID_LEGEND_SEASON_INFO","Päätettyäsi legendaliigan kauden lopulliset tuloksesi näkyvät profiilissasi."
"TID_LEGEND_SEASON_INFO_PRESTIGE","Kaikkien legendaliigalaisten pokaalimäärä lasketaan <value> pokaaliin, jotta jokainen uusi kausi voidaan aloittaa puhtaalta pöydältä. Vähennetyt pokaalit lahjoitetaan legendaliigan pokaaleina!"
"TID_PROFILE_BEST_TROHPIES","Kaikkien aikojen paras:"
"TID_PROFILE_LEGEND_BEST","Paras: kausi <month> <year>"
"TID_PROFILE_LEGEND_LAST","Edellinen: kausi <month> <year>"
"TID_PROFILE_LEGEND_RANK","Sijoitus"
"TID_PROFILE_LEGEND_RANK_INLINE","Sijoitus: <value>."
"TID_BUTTON_EDIT","Muokkaa armeijaa"
"TID_MONTH_1","tammikuu"
"TID_MONTH_2","helmikuu"
"TID_MONTH_3","maaliskuu"
"TID_MONTH_4","huhtikuu"
"TID_MONTH_5","toukokuu"
"TID_MONTH_6","kesäkuu"
"TID_MONTH_7","heinäkuu"
"TID_MONTH_8","elokuu"
"TID_MONTH_9","syyskuu"
"TID_MONTH_10","lokakuu"
"TID_MONTH_11","marraskuu"
"TID_MONTH_12","joulukuu"
"TID_SEASON_NAME","Kausi <month> <year>"
"TID_PROFILE_BEST_WAR_STARS","Voitetut sotatähdet:"
"TID_PROFILE_LEGEND_NO_LAST_RANK","Ei sijoitusta"
"TID_PREFERRED_TARGET_EFFECT_BONUS","(Teho x <number>)"
"TID_SETTING_CHANGE_FAILED","Asetuksen muuttaminen epäonnistui. Yritä myöhemmin uudelleen."
"TID_SLOW_SPEED","Hidasta: <number> %"
"TID_REQUIRED_DARK_SPELL_FORGE_LEVEL","Vaatii tason <number> mustan loitsukattilan"
"TID_LEADERBOARDBANNER_PLAYER_NO_TOP_3","Legendaliigan turnausvoittajat näkyvät täällä."
"TID_LEADERBOARDBANNER_PLAYER_NO_HISTORY","Yksikään legendaliigan pelaajista ei sijoittunut viime turnauksessa."
"TID_LEGEND_SEASON_END_TIP","HUOMAA: Legendaliigassa on erityiset palkinnot ja säännöt kauden päätökselle!"
"TID_LEGEND_SEASON_INFO_PRESTIGE_MORE","Legendaliigan pokaalit ovat korkein mahdollinen arvovallan symboli. Niitä ei voi menettää, vaan ne kerääntyvät kausi kaudelta."
"TID_NEWS_DARK_SPELLS_TITLE",
"TID_NEWS_UPDATE_DARK_SPELLS_TEXT",
"TID_NEWS_UPDATE_LEGEND_LEAGUE_TITLE",
"TID_NEWS_UPDATE_LEGEND_LEAGUE_TEXT",
"TID_NEWS_UPDATE_OTHER_TITLE","Pelin tasapainotus"
"TID_NEWS_UPDATE_OTHER_TEXT","* Jääloitsut hyökkäävät nyt myös ilmajoukkoja vastaan.\n* Laavahurtat eivät voi enää hyökätä ilmajoukkoja vastaan.\n* Hyökkäävät joukot aloittavat nyt sodankäynnin puolustusta vastaan jo kauempaa.\n* Titaaniliigoissa III ja II voi nyt ostaa kaupasta yhden viikon mittaisia kilpiä."
"TID_REMOVE_ARMY_CONFIRMATION","Vahvista muokkaus?"
"TID_PROFILE_LEGEND","Legendaliigan turnaus"
"TID_PROFILE_LEGEND_PRESTIGE","Legendaliigan pokaalit"
"TID_SPELL_ALREADY_AT_MAX_LEVEL","Loitsu on jo päivitetty korkeimmalle tasolleen!"
"TID_LEGEND_SEASON_TITLE","Legendaliigan turnaus <month> <year>"
"TID_LEGEND_SEASON_END_PRESTIGE","Ansaitut legendaliigan pokaalit:"
"TID_LEGEND_SEASON_INFO_TEXT","Legendaliigassa on erityiset palkinnot ja säännöt kauden päätökselle!"
"TID_WAR_STATS_HEADER_TIEBREAKERS","Jatkoaika"
"TID_ALLIANCE_WAR_TOTAL_DESTRUCTION","<friendly> Kokonaistuho <enemy>"
"TID_ALLIANCE_WAR_TOTAL_DURATION","Paras hyökkäyksen kesto"
"TID_BUTTON_GENERATE_CODE","Yhdistämiskoodi"
"TID_GOOGLE_PLAY_KUNLUN_TUTORIAL_BUTTON","Katso opastus!"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_TITLE","Päivitetään uuteen versioon."
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_MESSAGE","Päivitämme Clash of Clansia uuteen versioon. Kyläsi on pian valmis. Palaa peliin hetken päästä uudelleen."
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_BUTTON","OK"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TUTORIAL_BUTTON","Lataa kylä"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TITLE","Lataa kylä"
"TID_BUILDING_ARTILLERY","Kotka-tykistö"
"TID_ARTILLERY_INFO","Kotka-tykistöllä on lähes rajaton vaikutusalue, ja se hyökkää hankalia vihollisia vastaan räjähtävillä ammuksilla. Se kuitenkin aktivoituu vasta, kun suuri määrä joukkoja on sijoitettu taistelukentälle."
"TID_BUTTON_GENERATE_CODE_TITLE","Siirrä tili"
"TID_BUTTON_GENERATE_CODE_TEXT","Siirrä pelisi toiseen Android-sovelluskauppaan. Tilin siirtäminen auttaa sinua pitämään tietosi tallessa!"
"TID_LINK_CODE_GENERATE_CODE_TEXT","Käytä alla olevaa yhdistämiskoodia siirtääksesi kyläsi toiselle laitteelle. Katso opastusvideolta tarkemmat ohjeet!"
"TID_LINK_DEVICES_ENTER_CODE_KUNLUN_TEXT","Saat yhdistämiskoodin menemällä kyläsi asetuksiin ja valitsemalla Yhdistä laite. Katso opastusvideolta tarkemmat ohjeet!"
"TID_MORE_WECHAT","关注官方认证微信订阅号cocsupercell"
"TID_NEWS_ACCOUNT_TRANSFER","Get the official Chinese CoC Android version!"
"TID_NEWS_ACCOUNT_TRANSFER_TEXT","Siirrä nyt kyläsi tuettuun Android-sovelluskauppaan tallentaaksesi kyläsi, saadaksesi apua virallisesta pelaajatuesta, saadaksesi päivityksiä, ja paljon muuta!"
"TID_SLOW_SPEED_AND_ATTACK","Liikuminen/hyökkäys hidastuu: <number> %"
"TID_WAR_TEAM_TAB_ATTACKS","Hyökkäykset"
"TID_WAR_TEAM_TAB_DEFENSES","Puolustus"
"TID_SLOW_ATTACK","Hyökkäyksen hidastuminen: <number> %"
"TID_MAX_DPS","Enimmäistuho sekuntia kohden: <number>"
"TID_NEWS_SPELLS_TITLE","Parannellut ja uudelleen ladatut loitsut"
"TID_NEWS_SPELLS_TEXT","Salamaloitsu\n*Tason 7 salamaloitsu tuhoaa sekä rakennuksia että joukkoja.\n*Salamaloitsun tasojen 5 ja 6 tuhovoimaa on lisätty.\n*Salamaloitsun salamat iskevät nyt lähemmäs toisiaan ohilaukausten välttämiseksi\n\nMyrkkyloitsu\n*Myrkkyloitsu aiheuttaa nyt aluksi pienempää tuhoa, mutta ajan myötä paljon enemmän kuin ennen.\n*Myrkkyloitsun tuho on nyt hurjan suurta ja sen vaikutus viipyy vielä hetken joukon poistuttua loitsun alueelta.\n*Myrkkyloitsu nyt myös laskee puolustusjoukkojen hyökkäysnopeutta.\n\nJäristysloitsu\n*Järistysloitsu tekee paljon enemmän tuhoa rakennusten elämäpisteistä riippumatta.\n*Toistetut järistysloitsut tekevät nyt vähemmän tuhoa samoille rakennuksille.\n*Neljä järistysloitsua tuhoavat yhä minkä tahansa tasoisen muurin."
"TID_MORE_WECHAT_SERVICE","关注官方认证微信服务号coc-kefu"
"TID_ERROR_POP_UP_LOGIN_FAILED_15","Pääset tallennettuun kylääsi asentamalla ja avaamalla Clash of Clansin <APP_STORE> Android -sovelluskaupasta."
"TID_KUNLUN_APP_STORE_360","360"
"TID_KUNLUN_APP_STORE_ANZHI","Anzhi"
"TID_KUNLUN_APP_STORE_BAIDU","Baidu"
"TID_KUNLUN_APP_STORE_HUAWEI","Huawei"
"TID_KUNLUN_APP_STORE_LANDING_PAGE","Kunlunin aloitussivu"
"TID_KUNLUN_APP_STORE_LENOVO","Lenovo"
"TID_KUNLUN_APP_STORE_OPPO","Oppo"
"TID_KUNLUN_APP_STORE_UC","UC"
"TID_KUNLUN_APP_STORE_VIVO","Vivo"
"TID_KUNLUN_APP_STORE_WANDOUJIA","Wandoujia"
"TID_KUNLUN_APP_STORE_XIAOMI","Xiaomi"
"TID_ALLIANCE_DONATE_HEADER_TROOPS","Lahjoita joukkoja:"
"TID_ALLIANCE_DONATE_HEADER_SPELLS","Lahjoita loitsuja:"
"TID_ALLIANCE_DONATE_DONATED","Lahjoitetut joukot ja loitsut:"
"TID_ALLIANCE_DONATE_DONATED_TROOPS","Lahjoitetut joukot:"
"TID_OBSTACLE_HALLOWEEN2015","Halloween-pata"
"TID_OBSTACLE_HALLOWEEN2016","Kammottava kurpitsa"
"TID_AVATAR_MESSAGE_BUTTON_MORE_INFO","Lisätietoja"
"TID_AVATAR_MESSAGE_BUTTON_SUPPORT","Ota yhteyttä tukeen"
"TID_AVATAR_MESSAGE_SENDER_PLAYER_SUPPORT","Pelaajatuki"
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE","Tälle tilille on pyydetty hyvitystä, ja se on myönnetty <refundDate>. Summa hyvitetään käyttämällä samaa maksutapaa kuin ostosta tehtäessä.\n\nTililtäsi on poistettu <totalRevokedGems> jalokiveä, mikä vastaa hyvitettyä summaa. Tästä syytä jalokivien määrä pelissä saattaa olla miinuksella. Pääset nollan yläpuolelle tekemällä uuden jalokiviostoksen tai keräämällä resursseja pelissä."
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE_PLURAL","Tälle tilille on pyydetty hyvityksiä, ja ne on myönnetty <refundDate>. Summa hyvitetään käyttämällä samaa maksutapaa kuin ostoksia tehtäessä.\n\nTililtäsi on poistettu <totalRevokedGems> jalokiveä, mikä vastaa hyvitettyä summaa. Tästä syytä jalokivien määrä pelissä saattaa olla miinuksella. Pääset nollan yläpuolelle tekemällä uuden jalokiviostoksen tai keräämällä resursseja pelissä."
"TID_IAP_INFO_TEXT","청약철회는 구매일로부터 7일 이내 가능(단, 사용시 철회불가) 법정대리인 동의 없는 미성년자명의 결제 시 취소가능 (자세히보기)"
"TID_INFO_POP_UP_TOS_PP_TITLE","Tärkeä ilmoitus"
"TID_INFO_POP_UP_TOS_PP_NOTE","Clash of Clansia voi pelata ilmaiseksi, mutta voit myös nopeuttaa etenemistäsi pelinsisäisten ostojen avulla. (Voit estää ostot laitteesi asetuksissa.) Napauta OK hyväksyäksesi käyttöehdot ja yksityisyyskäytännön."
"TID_INFO_POP_UP_TOS_PP_NOTE_ANDROID","Clash of Clansia voi pelata ilmaiseksi, mutta voit myös nopeuttaa etenemistäsi pelinsisäisten ostojen avulla. (Voit estää ostot asettamalla salasanaeston ostoille Google Play Kauppa -sovelluksen asetuksissa.) Napauta OK hyväksyäksesi käyttöehdot ja yksityisyyskäytännön."
"TID_INFO_POP_UP_TOS_PP_NOTE_KUNLUN","Clash of Clansia voi pelata ilmaiseksi, mutta voit myös nopeuttaa etenemistäsi pelinsisäisten ostojen avulla. Napauta OK hyväksyäksesi käyttöehdot ja yksityisyyskäytännön."
"TID_INFO_POP_UP_TOS_PP_BUTTON1","OK"
"TID_INFO_POP_UP_TOS_PP_BUTTON2","Käyttöehdot"
"TID_MORE_CLASH_COM","Tutustu Clash-maailmaan osoitteessa ClashofClans.com."
"TID_ACHIEVEMENT_SPELL_DONATION_TITLE","Klaanikavereiden omaisuus on yhteistä"
"TID_ACHIEVEMENT_SPELL_DONATION","Lahjoita <number> varastotilan verran loitsuja."
"TID_ACHIEVEMENT_SPELL_DONATION_COMPLETED","Lahjoitusten määrä: <value>"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY_TITLE","Tykistöjen tuho"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY","Tuhoa <number> Kotka-tykistöä moninpelitaisteluissa."
"TID_ACHIEVEMENT_DESTROY_ARTILLERY_COMPLETED","Tuhotut Kotka-tykistöt: <value>"
"TID_POPUP_BREAK_SHIELD","Poista kilpi?"
"TID_POPUP_BREAK_SHIELD_TEXT","Haluatko varmasti poistaa kilpesi? Saat hieman suoja-aikaa joka kerta, kun kilpi päättyy."
"TID_POPUP_BREAK_GUARD","Poista suoja?"
"TID_POPUP_BREAK_GUARD_TEXT","Ilma suojaa muut pelaajat voivat hyökätä kylääsi. Haluatko varmasti poistaa suojasi?"
"TID_LOCAL_NOTIFICATION_GUARD_WILL_DISAPPEAR","Päällikkö, suojamme päättyy pian!"
"TID_GUARD_NOT_AVAILABLE","Suojaa ei voi ostaa, jos kilpi on aktivoitu."
"TID_GUARD_ON_COOLDOWN","Suoja ei ole vielä saatavilla."
"TID_ATTACK_FAIL_TARGET_HAS_GUARD","Hyökkäys epäonnistui! Kylän suoja on aktivoituna."
"TID_GROWTH_AURA_PERCENT","Elinvoimapistelisä: <number> %"
"TID_GROWTH_AURA_MAX","Elinvoimapistelisä enintään: <number>"
"TID_BUY_SHIELD_WHILE_GUARDED_TEXT","Haluatko varmasti ostaa tuotteen <name>?\n<cff0000>HUOMAA: Tämä poistaa aktiivisen suojasi.</c>"
"TID_FAQ_TITLE_GUARD","Mikä suoja on ja miten se toimii?"
"TID_FAQ_TEXT_GUARD","Suoja estää hyökkäykset kylääsi kuten kilpikin. Toisin kuin kilven kanssa, voit kuitenkin hyökätä muihin kyliin niin useasti kuin haluat ilman, että se vaikuttaa suojaan. Saat automaattisesti hieman suoja-aikaa joka kerta, kun kilven aika päättyy. Mitä paremmassa liigassa olet, sitä enemmän suojaa saat. Voit myös ostaa lisäsuojia kaupasta päivittäin pientä määrää jalokiviä vastaan."
"TID_HINT_GUARD_GAIN","Saat jonkin verran suoja-aikaa aina, kun kilpesi aika päättyy. Se on mainio hetki hyökätä!"
"TID_HINT_GUARD_GAIN_TIME","Mitä paremmassa liigassa olet, sitä enemmän suojaa saat, kun kilpesi aika päättyy."
"TID_HINT_GUARD_LOSE","Voit hyökätä miten paljon haluat menettämättä aikaa aktiivisesta suojastasi."
"TID_GRAND_WARDEN","Suursuojelija"
"TID_GRAND_WARDEN_INFO","Suursuojelija on nerokas taktikko, joka on vuosien ajan opetellut valjastamaan käyttöönsä mahtavia mystisiä esineitä. Hän tekee vihollisen kyliin hyökkäävistä ja kylääsi suojelevista joukoista vahvempia."
"TID_HERO_INSTRUCTIONS_WARDEN","Tämä taistelukenttien veteraani asettuu joukkojesi taakse ja tehostaa niitä elämän aurallaan. Se toimii puolustusrakennuksen tavoin. Hyökätessään hän voi kävellä muurien yli tai lentää korkealle. Hän myös tekee lähistöllään olevista omista joukoistasi tuhonkestäviä, kun hänen Ikuisuuden kirjansa on avattu!"
"TID_HERO_AURA_WARDEN_TITLE","Elämän aura"
"TID_HERO_AURA_WARDEN_DESC","Suursuojelijan mystiset esineet muodostavat parantavan auran, joka paranee joka tasolla. Kaikki lähistöllä olevat joukkosi, hyökkäävät tai puolustavat, saavat lisää elämäpisteitä. Ne kuitenkin menettävät tehostuksen, jos erkanevat liian kauaksi!"
"TID_HERO_ABILITY_WARDEN_TITLE","Ikuisuuden kirja"
"TID_HERO_ABILITY_WARDEN_DESC","Suursuojelija vapauttaa mystisen kirjansa voimat, ja tekee näin itsestään ja kaikista lähistöllä olevista joukoistasi täysin immuuneita tuholle joksikin aikaa!"
"TID_HINT_ARTILLERY","Pieni määrä joukkoja voi auttaa hyökkäyksen valmistelussa, ennen kuin Kotka-tykistö aktivoituu."
"TID_HINT_ARTILLERY2","Nopea hyökkäys voi musertaa Kotka-tykistön ennen kuin se ehtii tehdä suurta tuhoa."
"TID_HINT_ARTILLERY3","Kotka-tykistöllä on ympärillään laaja katvealue. Varmista, että kallisarvoisimmat rakennuksesi ovat sen sisäpuolella!"
"TID_HINT_HERO_GRAND_WARDEN","Suursuojelija on valjastanut käyttöönsä mahtavia mystisiä esineitä, joiden avulla hän tekee lähistöllä olevista joukoistasi kovan palan vihollisen purtavaksi."
"TID_HINT_HERO_GRAND_WARDEN_MODE","Käytätkö lentävää armeijaa? Kokeile asettaa Suursuojelija ilmatilaan!"
"TID_HINT_ARTILLERY_TARGET","Kotka-tykistö ottaa kohteekseen lähimmän tai suurimman vihollisryhmän vaikeimmin voitettavat joukot."
"TID_HINT_ARTILLERY_TARGET2","Kotka-tykistön tähtäin ilmestyy sinne, minne sen ammukset osuvat."
