"TID","CN"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_TITLE","正在升级至最新版本"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_MESSAGE","我们正在将《部落冲突》(Clash of Clans)更新至最新版本，您的村庄马上就能准备就绪了。请稍后重新尝试进入游戏！"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_BUTTON","确定"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TUTORIAL_BUTTON","加载村庄"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TITLE","加载村庄"
"TID_BUILDING_ARTILLERY","天鹰火炮"
"TID_ARTILLERY_INFO","天鹰火炮的攻击范围几乎覆盖了地图的每个角落，它发射的火炮可以对汹汹而来的敌方部队造成溅射伤害。然而，只有大规模的部队才会触发天鹰火炮。"
"TID_BUTTON_GENERATE_CODE_TITLE","转移帐户"
"TID_BUTTON_GENERATE_CODE_TEXT","将您的游戏转换为官方安卓版本，以保护您的村庄！"
"TID_LINK_CODE_GENERATE_CODE_TEXT","现在，请记住以下关联代码，您将在之后转移至官方安卓版本的过程中使用此代码。您可以查看教程以获得详细指南。"
"TID_LINK_DEVICES_ENTER_CODE_KUNLUN_TEXT","您可通过登录原有村庄，点击\q设置 - 关联另一设备/账号\q来获得村庄的关联代码。查看我们的教程以获得详细的指导说明。"
"TID_MORE_WECHAT","关注官方认证微信订阅号cocsupercell"
"TID_NEWS_ACCOUNT_TRANSFER","获取《部落冲突》中文官方安卓版本！"
"TID_NEWS_ACCOUNT_TRANSFER_TEXT","还在担心村庄丢失吗？还在担心无法正常购买宝石吗？还在担心无法获得官方客服支持吗？快快将您的游戏转换为官方安卓版吧，这样您遇到的以上问题都将迎刃而解了！如何转移，请点击右方\q查看教程\q按钮。"
"TID_SLOW_SPEED_AND_ATTACK","移动/进攻减速：<number>%"
"TID_WAR_TEAM_TAB_ATTACKS","进攻"
"TID_WAR_TEAM_TAB_DEFENSES","防御"
"TID_SLOW_ATTACK","攻击速度降低：<number>%"
"TID_MAX_DPS","每秒最大伤害值：<number>"
"TID_NEWS_SPELLS_TITLE","重做与重新修改的法术"
"TID_NEWS_SPELLS_TEXT","雷电法术\n* 新增7级雷电法术，既可以用来摧毁建筑，也可以消灭敌军哦！\n* 提高了5级和6级雷电法术的总伤害\n* 雷电法术现在攻击更精准，范围更集中了哦\n\n毒药法术\n* 被毒药法术击中的部队在刚开始受到的伤害较小，但随着时间推移伤害会逐渐加深\n* 大幅度提高了毒药法术的伤害，并且部队在离开法术范围后仍会受到持续伤害\n* 毒药法术现在还可以减缓敌方部队的攻击速度哦\n\n地震法术\n* 地震法术所带来的伤害更高了，且建筑物当前生命值对法术伤害值没有影响哦\n* 对同一建筑重复使用地震法术，造成的伤害将会递减\n* 投掷四次地震法术依然可以摧毁任意等级的城墙哦！"
"TID_MORE_WECHAT_SERVICE","关注官方认证微信服务号coc-kefu"
"TID_ERROR_POP_UP_LOGIN_FAILED_15","您之前的村庄是从<APP_STORE>下载的，请回到该安卓应用商店安装《部落冲突》，登录正确的账号和密码，您就可以加载您的村庄了。"
"TID_KUNLUN_APP_STORE_360","360手机助手"
"TID_KUNLUN_APP_STORE_ANZHI","安智市场"
"TID_KUNLUN_APP_STORE_BAIDU","百度手机助手"
"TID_KUNLUN_APP_STORE_HUAWEI","华为游戏中心"
"TID_KUNLUN_APP_STORE_LANDING_PAGE","昆仑游戏官方网站"
"TID_KUNLUN_APP_STORE_LENOVO","联想乐商店"
"TID_KUNLUN_APP_STORE_OPPO","OPPO应用商店"
"TID_KUNLUN_APP_STORE_UC","九游游戏中心"
"TID_KUNLUN_APP_STORE_VIVO","vivo应用商店"
"TID_KUNLUN_APP_STORE_WANDOUJIA","豌豆荚"
"TID_KUNLUN_APP_STORE_XIAOMI","小米应用商店"
"TID_ALLIANCE_DONATE_HEADER_TROOPS","增援部队："
"TID_ALLIANCE_DONATE_HEADER_SPELLS","增援法术："
"TID_ALLIANCE_DONATE_DONATED","增援的部队和法术："
"TID_ALLIANCE_DONATE_DONATED_TROOPS","增援的部队："
"TID_OBSTACLE_HALLOWEEN2015","万圣节坩埚"
"TID_OBSTACLE_HALLOWEEN2016","恐怖南瓜"
"TID_AVATAR_MESSAGE_BUTTON_MORE_INFO","更多信息"
"TID_AVATAR_MESSAGE_BUTTON_SUPPORT","联系支持团队"
"TID_AVATAR_MESSAGE_SENDER_PLAYER_SUPPORT","玩家支持"
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE","此帐户申请退款，且申请已于<refundDate>获得批准。退款将通过订单的付款方式退回。\n\n您的帐户已被扣除共<totalRevokedGems>颗宝石，该数额与您的退款金额相符。您的宝石余额可能因此变为负数，您可以再次购买宝石或在游戏中获取宝石来将其变为正数。"
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE_PLURAL","此帐户申请退款，且请求已于<refundDate>获得批准。退款将通过订单的付款方式退回。\n\n您的帐户已被扣除共<totalRevokedGems>颗宝石，该数额与您的退款金额相符。您的宝石余额可能因此变为负数，您可以再次购买宝石或在游戏中获取宝石来将其变为正数。"
"TID_IAP_INFO_TEXT","请适度娱乐理性消费"
"TID_INFO_POP_UP_TOS_PP_TITLE","重要提醒"
"TID_INFO_POP_UP_TOS_PP_NOTE","《部落冲突》是一款免费游戏，但是您可以通过应用内购买加速游戏进度（您可在设备的设置中禁用该功能）。轻按确定以接受我们的条款与隐私保护政策。"
"TID_INFO_POP_UP_TOS_PP_NOTE_ANDROID","《部落冲突》是一款免费游戏，但是您可以通过应用内购买加速游戏进度（要禁用此功能，请在Google Play Store的应用设置中设置密码保护）。轻按确定以接受我们的条款与隐私保护政策。"
"TID_INFO_POP_UP_TOS_PP_NOTE_KUNLUN","《部落冲突》是一款免费游戏，但是您可以通过应用内购买加速游戏进度。轻按确定以接受我们的条款与隐私保护政策。"
"TID_INFO_POP_UP_TOS_PP_BUTTON1","确定"
"TID_INFO_POP_UP_TOS_PP_BUTTON2","服务条款"
"TID_MORE_CLASH_COM","前往ClashofClans.com探索一个激烈的战争世界"
"TID_ACHIEVEMENT_SPELL_DONATION_TITLE","分享即关爱"
"TID_ACHIEVEMENT_SPELL_DONATION","增援的法术容量达到<number>"
"TID_ACHIEVEMENT_SPELL_DONATION_COMPLETED","增援法术所占容量：<value>"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY_TITLE","火炮杀手"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY","在联机模式中摧毁<number>门天鹰火炮"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY_COMPLETED","总共摧毁天鹰火炮：<value>"
"TID_POPUP_BREAK_SHIELD","要解除护盾吗？"
"TID_POPUP_BREAK_SHIELD_TEXT","确定要解除护盾吗？护盾每次结束时，您将获得村庄守卫。"
"TID_POPUP_BREAK_GUARD","要解除村庄守卫吗？"
"TID_POPUP_BREAK_GUARD_TEXT","解除村庄守卫后，其他玩家就能攻击您。确定要解除吗？"
"TID_LOCAL_NOTIFICATION_GUARD_WILL_DISAPPEAR","首领，我们的村庄守卫就要失效了！"
"TID_GUARD_NOT_AVAILABLE","无法在护盾有效期间购买村庄守卫！"
"TID_GUARD_ON_COOLDOWN","村庄守卫暂不可用！"
"TID_ATTACK_FAIL_TARGET_HAS_GUARD","玩家有村庄守卫保护，不能攻击哦！"
"TID_GROWTH_AURA_PERCENT","生命值提升：<number>%"
"TID_GROWTH_AURA_MAX","最大生命值提升：<number>"
"TID_BUY_SHIELD_WHILE_GUARDED_TEXT","确定购买<name>吗？\n<cff0000>注意：这会让您当前开启的村庄守卫失效</c>"
"TID_FAQ_TITLE_GUARD","什么是村庄守卫？它的作用是什么？"
"TID_FAQ_TEXT_GUARD","和护盾一样，村庄守卫能保护您免受攻击；不过与前者不同的是，即使您攻击其他村庄，守卫时间也不会减少。护盾每次失效时，您将自动获得一个村庄守卫；联赛等级越高，您获得的村庄守卫时间越长！此外，您每天也可花费少量宝石从商店购买村庄守卫。"
"TID_HINT_GUARD_GAIN","每当护盾失效时，您将获得村庄守卫。此时是进攻的绝佳时机！\n请关注官方微信订阅号cocsupercell和服务号coc-kefu"
"TID_HINT_GUARD_GAIN_TIME","联赛等级越高，您在护盾失效时获得的村庄守卫时间就越长！\n请关注官方微信订阅号cocsupercell和服务号coc-kefu"
"TID_HINT_GUARD_LOSE","您可以随意攻击，并且不会减少当前村庄守卫的有效时间。\n请关注官方微信订阅号cocsupercell和服务号coc-kefu"
"TID_GRAND_WARDEN","大守护者"
"TID_GRAND_WARDEN_INFO","大守护者是位了不起的战术家，他多年来潜心研究来历不明的强大神器。他能让您的部队在进攻和防守中变得更强大。"
"TID_HERO_INSTRUCTIONS_WARDEN","这个身经百战的贤者在防守时会像一座高塔一样矗立在那，利用生命光环为附近的友军提升生命值。在攻击时，他可以随意地跳过城墙或者飞行，在永恒书卷技能解锁后更可以让周围的友军免疫伤害！"
"TID_HERO_AURA_WARDEN_TITLE","生命光环"
"TID_HERO_AURA_WARDEN_DESC","守护者神秘的神器能不断发出提高生命值的光环，其效果能随着等级的提升而不断加强。附近所有友军单位，无论处于进攻还是防御状态，都将获得生命值提升。不过如果他们走得太远，就会失去这种强化效果。"
"TID_HERO_ABILITY_WARDEN_TITLE","永恒书卷"
"TID_HERO_ABILITY_WARDEN_DESC","守护者释放神秘书卷的全部力量，让自己和附近所有友军单位在短时间内完全免疫伤害！"
"TID_HINT_ARTILLERY","想避免触发天鹰火炮，利用小规模部队发动进攻是个不错的办法。"
"TID_HINT_ARTILLERY2","在天鹰火炮造成大量伤害之前，可以通过快速攻击将其摧毁。\n请关注官方微信订阅号cocsupercell和服务号coc-kefu"
"TID_HINT_ARTILLERY3","天鹰火炮周围有一大片盲区，请确保您最重要的建筑在它的保护范围内！\n请关注官方微信订阅号cocsupercell和服务号coc-kefu"
"TID_HINT_HERO_GRAND_WARDEN","大守护者掌握了神秘的神器，能让周围的部队更加强大。\n请关注官方微信订阅号cocsupercell和服务号coc-kefu"
"TID_HINT_HERO_GRAND_WARDEN_MODE","使用飞行部队进攻？把大守护者切换为空中模式看看吧！"
"TID_HINT_ARTILLERY_TARGET","天鹰火炮偏向于攻击那些离它最近或者规模最大部队中最强悍的敌军。"
"TID_HINT_ARTILLERY_TARGET2","在天鹰火炮的炮弹将要掉落的目标地点会出现一个瞄准标记。"
"TID_HINT_ARTILLERY_TARGET3","在天鹰火炮伤害范围附近的单位将受到冲击伤害。"
"TID_POPUP_SHIELD_REMOVAL_REVENGE","护盾保护期间，一旦您实施了复仇，您的护盾时间就会相应地减少。如果所需扣除的护盾时间多于您剩余的护盾时间，那么您的护盾会立即失效。"
"TID_HINT_GUARD","在村庄守卫期间您的村庄不会遭受攻击，并且向他人发动进攻，不会扣除守卫时间。\n请关注官方微信订阅号cocsupercell和服务号coc-kefu"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED_TITLE","在线时间已延长"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED","由于上次强制下线时您未获得护盾，因此您的在线时间未重置。"
"TID_ERROR_POP_UP_PERSONAL_BREAK_FINAL_TITLE","在线时间已延长"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED_FINAL","您的在线时间已延长，稍后即将重置。保护您的大本营，并提高奖杯数量，可以有效地减少被强制下线的次数。"
"TID_ERROR_POP_UP_PERSONAL_BREAK_MULTIPLE_FINAL","您的在线时间已多次延长，现在将重置。保护您的大本营，并提高奖杯数量，可以有效地减少被强制下线的次数。"
"TID_DAMAGE_PER_HIT","每发攻击伤害：<number>"
"TID_SHOCKWAVE_DAMAGE","冲击伤害：<number>"
"TID_DIE_DAMAGE","摧毁爆炸伤害：<number>"
"TID_NEWS_TH11_UPDATE_OVERVIEW_TITLE","《部落冲突》(Clash of Clans)有史以来最大更新！"
"TID_NEWS_TH11_UPDATE_OVERVIEW_TEXT","• 11级大本营炫酷登场！BOOM!\n• 大守护者和天鹰火炮：有史以来最强大的战术大师和战略武器！\n• 全新军队等级、防御建筑等级和部落法术增援\n• 护盾保护期间您可以随时发动攻击，不过要保护好大本营！\n• 在护盾失效时，村庄守卫会保护你的村庄免受袭击，让你的村庄更安全\n• 哥布林现在会去大本营抢夺资源，更丰厚的联赛奖励以及奖杯奖励等精彩内容！"
"TID_NEWS_TH11_UPDATE_TH11_TITLE","将大本营升至11级"
"TID_NEWS_TH11_UPDATE_TH11_TEXT","• 体验有史以来最大、最惊人、最具挑战的大本营等级：11级大本营！\n• 解锁新英雄大守护者，他能让军队所向披靡！\n• 解锁天鹰火炮防御建筑，能在远距离向敌人倾泻毁灭性打击\n• 更多防御建筑，包括一门额外的加农炮、箭塔、法师塔以及x连弩！\n• 亡灵、女巫、法师塔的等级也有所提升！"
"TID_NEWS_TH11_UPDATE_HERO_TITLE","全新英雄：大守护者"
"TID_NEWS_TH11_UPDATE_HERO_TEXT","• 强化并保护我方部队，施展强大新战术\n• 大守护者能让附近的部队更加强大，并能让他们在短时间内无敌！\n• 大守护者能翻越城墙，也能飞行，可以配合任何战术使用，从而可以让军队所向披靡"
"TID_NEWS_TH11_UPDATE_ARTILLERY_TITLE","天鹰火炮：沉睡的哨兵"
"TID_NEWS_TH11_UPDATE_ARTILLERY_TEXT","• 这门巨大的远程武器能消灭缺少防备的攻击军队\n• 在爆破弹的齐射之下，强大的部队将被彻底击垮，爆炸附近的单位也会受到伤害\n• 天鹰火炮只有在很多部队部署之后才会启动，\n针对性的战术和狡猾的多波进攻则会让它形同虚设！"
"TID_NEWS_TH11_UPDATE_SPELLS_TITLE","调换法术顺序"
"TID_NEWS_TH11_UPDATE_SPELLS_TEXT","• 从4级部落城堡开始，您不仅可以请求援军，还可请求法术增援\n• 增援的法术可以享受已有的部落特权加成\n• 现在，冰冻法术在9级大本营即可解锁，并且延长了低等级时的持续时间"
"TID_NEWS_TH11_UPDATE_SHIELDS_TITLE","护盾：灵活公平的防御"
"TID_NEWS_TH11_UPDATE_SHIELDS_TEXT","• 现在，大本营被毁后不再提供护盾保护，快把大本营内置吧！\n• 在护盾保护期间，您随时可以发动进攻，但这会消耗少量护盾有效时间\n• 您可在30%受损程度时获得护盾，60%时能获得更多护盾，但这只有在大规模敌军进攻时才会生效"
"TID_NEWS_TH11_UPDATE_GUARD_TITLE","村庄守卫：攻守兼备"
"TID_NEWS_TH11_UPDATE_GUARD_TEXT","• 村庄守卫能保护您免遭攻击，并能让您攻击他人\n• 您可以在护盾失效时获得免费的村庄守卫，然后就可以自由攻击，无需担心受袭\n• 联赛等级越高，您获得的免费村庄守卫时间越长 - I级泰坦联赛和传奇联赛的玩家能获得100%保护！\n• 您每天可以在商店购买一次2小时的额外村庄守卫"
"TID_NEWS_TH11_UPDATE_LOOT_TITLE","回报更高：战利品和奖杯"
"TID_NEWS_TH11_UPDATE_LOOT_TEXT","• 大本营现在储存大量可掠夺战利品 - 在战斗中摧毁它就能获得丰厚奖励！\n• 有史以来最丰厚的联赛奖励，奖励与您的摧毁程度成正比\n• 联赛等级越高，获得的奖杯就越多，损失的就越少。"
"TID_NEWS_TH11_UPDATE_GAMEPLAY_TITLE","游戏平衡性调整"
"TID_NEWS_TH11_UPDATE_GAMEPLAY_TEXT","• 战斗时间上限增加30秒\n• 哥布林现在会将大本营和部落城堡作为攻击目标，并造成双倍伤害\n• 大幅降低了所有陷阱的重新布置成本\n• 大幅降低了x连弩的重新装弹成本\n• 降低了多个天使对同一个单位的治疗效果\n• 降低了训练加速的成本，现在花费5颗宝石即可加速1小时\n• 降低了10级大本营时搜索对手和\q下一个对手\q的成本\n• 部落对战准备日降至23小时\n• 优化了部队战斗和寻路AI\n• 稍微提高了6-10级大本营中可劫掠的战利品比例\n• 降低了大本营等级低一级的村庄的战利品的比例\n• 扩大了游戏区域和部队部署区域（村庄边缘障碍物也已自动外移）"
"TID_NEWS_TH11_UPDATE_OTHER_TITLE","其他平衡性调整和改进"
"TID_NEWS_TH11_UPDATE_OTHER_TEXT","• 新增两个成就：\q火炮杀手\q和\q分享即关爱\q\n• 部队/法术增援界面经重新设计，现在可以显示已有的增援\n• 和法术工厂类似，训练营中的部队现在可以按次序排列\n• 进攻开始时，\q部落对战\q按钮现将显示动画\n• 现在按对应按钮就能手动停用已启动的护盾与村庄守卫\n• 稍微延长了您离线后可遭受进攻的时间\n• 经过10秒搜索后发现目标时，将播放特别音效\n• 未找到攻击目标且取消搜索时，将播放特别音效\n• 根据个人强制下线规定，玩家在线时间的上限降低至3小时\n• 在某些情况下，在线时间的时限不会重置，而是会延长\n• 现在联机匹配为您找到低于您的大本营等级的对手的可能性更小（仅限冠军联赛以下）"
"TID_NEWS_TOS_UPDATE","我们更新了《服务条款》以及《隐私保护政策》，请花些时间阅读（可在游戏的\q设置\q中找到）。这些重要文档规范了您与我们游戏之间的关系，包含一些对所有选择玩我们游戏的玩家的有益信息。要了解更多信息，请访问我们的论坛。"
"TID_SHIELD_POPUP_SHIELD_TIP","我们安全了，至少目前如此。放松一下或发起进攻！"
"TID_SHIELD_POPUP_GUARD_TIP","保护即将消失，做好准备吧！"
"TID_SHIELD_POPUP_NONE_TIP","我们当前不受保护，准备防御！"
"TID_SHIELD_POPUP_SHIELD_DESCRIPTION_1","护盾能阻止敌方攻击，在联机模式或复仇中查看目标并不会对其产生影响；但是如果发动攻击，它们的有效时间就会缩短。"
"TID_SHIELD_POPUP_GUARD_DESCRIPTION_1","村庄守卫能为您提供最后一点保护。您可以在不缩短村庄守卫的情况下攻击其他玩家，不过要当心，因为村庄守卫不会持续太久！"
"TID_SHIELD_POPUP_NONE_DESCRIPTION_1","要是您没有护盾或者村庄守卫，那么可能会随时遭到攻击。务必不惜一切代价保卫大本营！陷阱、英雄和部落城堡援军能够大幅强化防御。"
"TID_SHIELD_POPUP_PERSONAL_BREAK","注意：若长时间没有护盾保护，那村民们也需要短暂休息。"
"TID_SHIELD_POPUP_PERSONAL_BREAK_REMAINING","剩余在线时间："
"TID_SHIELD_POPUP_SHIELD_TITLE","护盾已激活"
"TID_SHIELD_POPUP_GUARD_TITLE","村庄守卫已激活"
"TID_SHIELD_POPUP_NONE_TITLE","护盾未激活"
"TID_SHIELD_POPUP_REMOVE_BUTTON","移除"
"TID_SHIELD_SHIELD","护盾"
"TID_SHIELD_GUARD","村庄守卫"
"TID_BUTTON_TREASURY","宝库"
"TID_MULTIPLAYER_STAR_BONUS","胜利之星奖励"
"TID_MULTIPLAYER_BONUS_AVAILABLE_AGAIN","下次奖励倒计时：<time>"
"TID_STAR_BONUS_WINDOW_TITLE","胜利之星奖励"
"TID_STARBONUS_WINDOW_AWARD","已收到胜利之星奖励！"
"TID_STARBONUS_WINDOW_AWARD_EVENT","<c66CC00>已收到<num>倍胜利之星奖励！</c>"
"TID_STARBONUS_WINDOW_TREASURY","胜利之星奖励已运送至您的宝库！"
"TID_LOOT_CART","资源车"
"TID_LOOT_CART_INFO","敌方留下了一些战利品，防守后，请及时收集！"
"TID_NO_TREASURY_LOOT_TO_COLLECT","宝库空荡荡，暂无资源可收集！"
"TID_TREASURY_WINDOW_TITLE","宝库"
"TID_TREASURY_DESCRIPTION","宝库可以很好地保护部落对战奖励和胜利之星奖励。升级大本营和解锁相关部落特权都可以提高宝库的容量。"
"TID_TREASURY_GOLD","宝库金币"
"TID_TREASURY_ELIXIR","宝库圣水"
"TID_TREASURY_DARK_ELIXIR","宝库暗黑重油"
"TID_STAR_BONUS_HELP_TITLE","胜利之星奖励"
"TID_STAR_BONUS_HELP_TEXT","在联机模式中赢取五颗胜利之星即可获得一份奖励！"
"TID_STAR_BONUS_BONUS_TEXT","在您所处联赛中，胜利之星奖励为："
"TID_STAR_BONUS_BONUS_TEXT_BONUS","胜利之星奖励活动期间您可获得<num>倍胜利之星奖励"
"TID_HINT_TREASURY","宝库可以保护部落城堡中的部落对战奖励和胜利之星奖励。"
"TID_HINT_LOOT_CART","点击资源车，及时回收防守所损失的部分资源。"
"TID_HINT_STAR_BONUS","在联机模式中获胜每天可赢取一次胜利之星奖励。"
"TID_TREASURY_CAPACITY","宝库<resource>：<number>"
"TID_LOOT_CART_TRANSFERRED","资源已收集"
"TID_STAR_BONUS_DESCRIPTION","胜利之星奖励会运送到您的宝库中。"
"TID_JOIN_NOW_BUTTON","立即加入"
"TID_NEWS_TREASURY TITLE","全新财富和宝库"
"TID_NEWS_TREASURY TEXT","每日胜利之星奖励\n• 在联机模式中获得5颗胜利之星即可赢得奖励\n• 联赛等级越高，奖励越丰厚！\n• 每天都有全新胜利之星奖励！\n• 胜利之星奖励存放在宝库中，安全无虞\n\n资源车\n• 每次被攻击后，一辆损坏的资源车都会出现在您的村庄中。\n• 点击资源车可以找回部分被掠夺的资源\n• 每次只会出现一辆资源车，请记得及时收集！\n\n宝库\n• 部落城堡内新增了一座防护极佳的资源银行：宝库\n• 宝库可以很好地保护您的部落对战奖励和胜利之星奖励\n• 在您不需要使用这些奖励时，将它们存放在此是最安全的！\n\n平衡性调整\n• 天鹰火炮现在对戈仑石人和小戈仑石人造成三倍伤害\n• 6级大本营即可解锁第二个防空火箭，7级时解锁第三个"
