"TID","RU"
"TID_PERSONAL_WAR_PREFERENCE_DESCR","Выберите, хотите ли вы участвовать в войнах кланов, или нет. Ваше пожелание увидят все соклановцы."
"TID_PERSONAL_WAR_PREFERENCE_IN","Да"
"TID_PERSONAL_WAR_PREFERENCE_OUT","Нет"
"TID_PERSONAL_WAR_PREFERENCE_BUTTON_LABEL","Войны кланов"
"TID_INVALID_WAR_MEMBERS_INFO_LOW","Минимум соклановцев: <value>"
"TID_INVALID_WAR_MEMBERS_INFO_MID","Соклановцев должно быть <low> или <high>"
"TID_INVALID_WAR_MEMBERS_INFO_HIGH","Максимум соклановцев: <value>"
"TID_ALLIANCE_WAR_BATTLE_XP","+<xpnum> к опыту клана получено за атаки"
"TID_ALLIANCE_WAR_STAR_XP","+<xpnum> к опыту клана получено за звезды (<num>)"
"TID_ALLIANCE_WAR_STAR_XP_DESC","Бонус: +<xpnum> к опыту клана за получение звезд (<num>)"
"TID_ALLIANCE_WAR_WIN_XP","Бонус: +<xpnum> к опыту клана за победу в войне!"
"TID_CLANPERK_DESC_TROOP_REQUEST_VALUE","<value> мин."
"TID_CLANPERK_DESC_DONATION_LIMIT_VALUE","<value> воинов"
"TID_CLANPERK_DESC_DONATION_REFUND_VALUE","<value> % цены"
"TID_CLANPERK_DESC_DONATION_UPGRADE_VALUE","<value> ур."
"TID_CLANPERK_DESC_DONATION_UPGRADE_VALUE_PLURAL","<value> ур."
"TID_CLANPERK_DESC_WAR_LOOT_CAPACITY_VALUE","<value> %"
"TID_CLANPERK_DESC_WAR_LOOT_MULT_VALUE","<value> %"
"TID_CLANPERK_DESC_LOCKED_VALUE","Открыто на <num>-м уровне клана"
"TID_ALLIANCE_WAR_XP_EARNED","Получен опыт клана"
"TID_ALLIANCE_WAR_OBJECTIVES","Цели клана"
"TID_CLAN_PERK_BONUS","Бонус привилегии"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP","Опыт клана"
"TID_WAR_STATS_HEADER_DEFEAT_BASES","Уничтожить вражеские военные базы"
"TID_WAR_STATS_HEADER_DEFEAT_BASES_SHORT","Уничтожить военные базы"
"TID_WAR_STATS_HEADER_COLLECT_STARS","Получить <num> зв."
"TID_WAR_STATS_HEADER_WIN_WAR","Победить в войне"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP_INFO","Опыт клана начисляется в конце войны"
"TID_WAR_STATS_HEADER_TOTAL","Всего"
"TID_ALLIANCE_TAB_BOOKMARKS","Закладки"
"TID_NO_BOOKMARKS","Вы не добавили ни один клан в закладки.\n\nДобавить клан в закладки можно на странице информации."
"TID_ERROR_BOOKMARKS_FULL","У вас слишком много закладок! Удалите одну, чтобы добавить другую."
"TID_CHANGE_NAME_ALREADY_USED","Изменить имя невозможно! В этой учетной записи уже однажды меняли имя."
"TID_CHANGE_NAME_BUTTON","Изменить имя"
"TID_CHANGE_NAME_TITLE","Изменить имя"
"TID_SETTINGS_PLAYERNAME_CURRENT","Нынешнее имя:"
"TID_SETTINGS_PLAYERNAME_ENTERNEW","Введите новое имя:"
"TID_CONTINUE","Продолжить"
"TID_NAMECHANGE_WARNING","Внимание: имя можно сменить лишь ОДИН РАЗ!"
"TID_CONFIRM","Подтвердить"
"TID_SETTINGS_PLAYERNAME_REENTERNEW","Введите новое имя еще раз:"
"TID_NAME_ALREADY_CHANGED","Имя можно поменять лишь однажды."
"TID_NAME_CHANGE_TH_LEVEL_TOO_LOW","Изменить имя можно будет, когда ратуша достигнет <level>-го уровня."
"TID_BOOKMARKS_NOT_LOADED_YET","Не получилось загрузить закладки. Пожалуйста, попробуйте позже."
"TID_ALLIANCE_UNAVAILABLE","Информация о клане недоступна"
"TID_BOOKMARK_ADDED","Закладка добавлена"
"TID_BOOKMARK_REMOVED","Закладка удалена"
"TID_BOOKMARKS_FULL","Слишком много закладок"
"TID_NAME_CHANGE_ALREADY_USED","Вы уже меняли имя"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","Вы точно хотите изменить имя?\nТеперь вас будут звать:"
"TID_ERROR_NAMES_DONT_MATCH","Имена не совпадают. Пожалуйста, попробуйте снова."
"TID_BUTTON_ROTATE","Повернуть"
"TID_NAME_CHANGED_SUCCESS","Имя изменено!"
"TID_NAME_CHANGE_IN_PROGRESS","Нельзя изменить имя. Предыдущее изменение еще не осуществлено."
"TID_PLAYER_TAG","Тег игрока"
"TID_ALLIANCE_WAR_ATTACK_CONFIRM","Подтвердите атаку"
"TID_BUTTON_WAR_ATTACK_CONFIRM_ATTACK","Атаковать"
"TID_WAR_ATTACK_CONFIRM_TITLE","Атаковать?"
"TID_WAR_ATTACK_CONFIRM_TROOPS_TEXT","Воинов: <number>"
"TID_WAR_ATTACK_CONFIRM_SPELLS_TEXT","Заклинаний: <number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TEXT","Войска и заклинания в крепости клана: <number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TROOPS_ONLY_TEXT","Воины крепости клана:<number>"
"TID_WAR_ATTACK_CONFIRM_HEROES","Героев: <number>"
"TID_WAR_ATTACK_CONFIRM_INFO","Убедитесь, что готовы! На это потребуется одна из оставшихся атак в войне."
"TID_AIR_BLASTER","Чистильщик"
"TID_AIR_BLASTER_INFO","Чистильщики контролируют небеса, мощными потоками воздуха отбрасывая летающих противников. Чистильщики могут быть направлены только в одну сторону, так что повращайте их, чтобы найти лучшую позицию!"
"TID_STREAM_EVENT_CHANGED_SETTINGS","обновляет настройки клана"
"TID_KNOCKBACK","Отбрасывает на <number> клет."
"TID_SETTINGS_CLAN_CHAT_FILTER","Фильтр чата клана"
"TID_INFO_SPELL_STORAGE","Хранилище заклинаний:"
"TID_BUILDING_MINI_SPELL_FACTORY","Фабрика темных заклинаний"
"TID_MINI_SPELL_FACTORY_INFO","Только самые искусные и отважные мастера колдовства изготавливают чары из черного эликсира. Темные заклинания требуют большого мастерства, но дают уникальное тактическое преимущество."
"TID_POPUP_BOOST_MINI_SPELL_FACTORY","Увеличить скорость приготовления темных заклинаний в <multiplier> р. на <time>?"
"TID_LEAGUE_CHAMPION1","Чемпионская лига I"
"TID_LEAGUE_CHAMPION2","Чемпионская лига II"
"TID_LEAGUE_CHAMPION3","Чемпионская лига III"
"TID_LEAGUE_CHAMPION1_SHORT","Чемпионская I"
"TID_LEAGUE_CHAMPION2_SHORT","Чемпионская II"
"TID_LEAGUE_CHAMPION3_SHORT","Чемпионская III"
"TID_LEAGUE_HERO","Титан"
"TID_LEAGUE_HERO1","Лига титанов I"
"TID_LEAGUE_HERO2","Лига титанов II"
"TID_LEAGUE_HERO3","Лига титанов III"
"TID_LEAGUE_HERO1_SHORT","Титан I"
"TID_LEAGUE_HERO2_SHORT","Титан II"
"TID_LEAGUE_HERO3_SHORT","Титан III"
"TID_LEAGUE_LEGENDARY","Легендарная лига"
"TID_LEAGUE_LEGENDARY_SHORT","Легенда"
"TID_HINT_STORAGES_SPELL_IMMUNITY","Заклинания не наносят вред хранилищам!"
"TID_STORAGES_SPELL_IMMUNITY","Заклинания не наносят вред хранилищам!"
"TID_POPUP_ARMY_OVERVIEW","Обзор армии"
"TID_SPEEDUP","Спешное заклинание"
"TID_SPEEDUP_INFO","Подбодрите самых неторопливых воинов!\n\nСпешные заклинания уменьшают силу яростных заклинаний, но зато увеличивают скорость. Они занимают меньше места, и поэтому в бой их можно взять с собой больше!"
"TID_HINT_SPELL_SPEEDUP","Спешные заклинания отлично подходят для сильных, но медлительных воинов, например для воздушных шаров и П.Е.К.К.А."
"TID_EARTHQUAKE","Землетрясущее заклинание"
"TID_EARTHQUAKE_INFO","Расшатайте здания и стены ужасающими землетрясениями!\n\nЗемлетрясущие заклинания наносят наибольший урон строениям, когда они еще целы. Повторное заклинание против тех же зданий нанесет им меньше урона, но повторное заклинание против тех же стен разрушит их сильнее. Ни одна стена не сможет выдержать четырех землетрясущих заклинаний!"
"TID_HINT_SPELL_EARTHQUAKE1","Землетрясущие заклинания могут серьезно навредить небольшим группам крепких зданий."
"TID_HINT_SPELL_EARTHQUAKE2","Землетрясущие заклинания наносят меньше урона, если их использовать на тех же зданиях несколько раз."
"TID_POISON_CLOUD","Ядовитое заклинание"
"TID_POISON_CLOUD_INFO","Дайте своим войскам преимущество над врагом: используйте смертоносный яд!\n\nПопав в ядовитое облако, защитники будут медленнее двигаться и атаковать и со временем получат больше урона. Ядовитое заклинание не влияет на здания."
"TID_HINT_SPELL_POISON_CLOUD1","Ядовитые заклинания очень эффективны против больших групп скелетов."
"TID_HINT_SPELL_POISON_CLOUD2","В облаке ядовитого заклинания ваши войска будут куда эффективнее против солдат крепости клана."
"TID_HINT_CLAN_CHAT_PROFANITY_FILTER","Включить фильтрацию сквернословия в чате клана можно в меню настроек."
"TID_HINT_DARK_SPELLS","Темные заклинания занимают меньше места, чем обычные, поэтому их можно взять побольше!"
