"TID","FA"
"TID_TAB_RESULTS","نتایج جنگ"
"TID_WAR_RESULTS_INFO","در پایان جنگ، غنیمت پاداش به گنجینه شما تحویل داده می‌شود. بردن جنگ نیز یک پاداش Clan XP بزرگ برای قبیله شما کسب می‌کند. شما می‌توانید نتایج و بازپخش‌های نبرد را پس از اینکه جنگ تمام شد برای مدتی بازبینی کنید. برای مرور جنگ‌های قدیمی‌تر، گزارش جنگ قبیله خود را بررسی کنید."
"TID_WAR_RESULTS_INFO_FRIENDLYWAR_ADDITION","در پایان جنگ، غنیمت پاداش به گنجینه شما تحویل داده می‌شود. بردن جنگ نیز یک پاداش Clan XP بزرگ برای قبیله شما کسب می‌کند. شما می‌توانید نتایج و بازپخش‌های نبرد را پس از اینکه جنگ تمام شد برای مدتی بازبینی کنید. برای مرور جنگ‌های قدیمی‌تر، گزارش جنگ قبیله خود را بررسی کنید.\n\nتوجه: در جنگ دوستانه، امکان غنیمت گرفتن یا بهره‌مندی از Clan XP وجود ندارد"
"TID_WAR_RESULTS_INFO_HEADLINE","نتایج جنگ"
"TID_WAR_SPECTATOR_TITLE","تماشاگر جنگ"
"TID_WAR_SPECTATOR_TEXT","شما نمی‌توانید در این جنگ شرکت کنید. شما باید قبل از شروع جنگ در رده بالای قبیله باشید و نمی‌توانید در یک جنگ دیگر باشید."
"TID_ALLIANCE_WAR_HAS_ENDED","جنگ کنونی قبیله شما تمام شده است!"
"TID_NUMBER_ONE","1"
"TID_NUMBER_TWO","2"
"TID_NUMBER_THREE","3"
"TID_NUMBER_FOUR","4"
"TID_ALLIANCE_WAR_RETURN_TO_CURRENT_WAR","جنگ کنونی"
"TID_HOME","خانه"
"TID_ENEMY","دشمن"
"TID_BUTTON_RETURN_TO_WAR","نقشه جنگ"
"TID_ALLIANCE_WAR_PLAYER_ON_WAR_COOLDOWN","واجد شرایط برای جنگ بعدی در"
"TID_WAR_DONATE_SPECTATOR","تماشاگران نمی‌توانند اهدا کنند!"
"TID_WAR_SEARCH_CANCEL","لغو جستجو..."
"TID_GOOGLE_PLAY_ACHIEVEMENTS","دستاوردها"
"TID_ALLIANCE_WAR_STAT_STARS_PER_ATTACK","ستاره‌های جدید به ازای هر حمله"
"TID_ALLIANCE_WAR_STATS_TAB","آمار جنگ"
"TID_ALLIANCE_WAR_MOST_HEROIC_VICTORY","قهرمانانه‌ترین حمله"
"TID_ALLIANCE_WAR_MOST_HEROIC_DEFENCE","قهرمانانه‌ترین دفاع"
"TID_ALLIANCE_WAR_NO_HEROIC_VICTORY","هیچکدام"
"TID_ALLIANCE_WAR_AVG_ATTACK_DURATION","میانگین مدت حمله"
"TID_ALLIANCE_WAR_LAST_MOMENT_EVENT","آخرین لحظه!"
"TID_WAR_STREAM_ENTRY_TIME","<time> باقی ماند"
"TID_ALLIANCE_WAR_STAT_NUM_3STARS","3 ستاره"
"TID_ALLIANCE_WAR_STAT_NUM_2STARS","2 ستاره"
"TID_ALLIANCE_WAR_STAT_NUM_1STARS","1 ستاره"
"TID_ALLIANCE_WAR_STAT_ATTACKS_LOST","حمله‌های از دست رفته"
"TID_VIEW_PLAYER_ON_WAR_MAP_BUTTON","مشاهده روی نقشه"
"TID_POPUP_REMOVE_WAR_DONATION_TITLE","نیرو حذف شود؟"
"TID_POPUP_REMOVE_WAR_DONATION_DESCR","آیا مطمئنید می‌خواهید این واحد اهدا شده را از قلعه جنگتان حذف کنید؟"
"TID_ALLIANCE_WAR_MOST_EXPENSIVE_ATTACK","گران‌ترین پیروزی"
"TID_BUTTON_CALL_CENTER","سؤال تلفنی"
"TID_CALL_CENTER_TITLE","سؤال تلفنی"
"TID_CALL_CENTER_TEXT","[مرکز خدمات Supercell]\n\nتلفن:1688-6276\nساعات کار: دوشنبه~جمعه / 10:00 ق.ظ ~ 18:00 ب.ظ\n\nاطلاعات دیگر\nخدمات تماس در آخر هفته و تعیطی‌های عمومی کار نمی‌کند\nشما می‌توانید با ارسال ایمیل در بازی، راهنمایی بیشتری دریافت کنید"
"TID_GOOGLE_PLUS_SIGNIN_TUTORIAL","آیا از قبل دهکده دارید؟"
"TID_ALLIANCE_WAR_STAT_PARTICIPATION_TOP","حمله‌های استفاده شده (دهکده‌های بالا)"
"TID_ALLIANCE_WAR_STAT_PARTICIPATION_MID","حمله‌های استفاده شده (دهکده‌های وسط)"
"TID_ALLIANCE_WAR_STAT_PARTICIPATION_BOTTOM","حمله‌های استفاده شده (دهکده‌های پایین)"
"TID_ALLIANCE_WAR_MEMBER_STAT_DEFENCES","دفاع‌های پیروز:"
"TID_ALLIANCE_WAR_EVENT_25PERCENT_DESTROYED","25% تخریب شد!"
"TID_ALLIANCE_WAR_EVENT_50PERCENT_DESTROYED","50% تخریب شد!"
"TID_ALLIANCE_WAR_EVENT_75PERCENT_DESTROYED","75% تخریب شد!"
"TID_ALLIANCE_WAR_EVENT_TOWN_HALL_DESTROYED","تالار شهر تخریب شد!"
"TID_STREAM_EVENT_STARTED_WAR","جستجوی جنگ قبیله شروع شده"
"TID_STREAM_EVENT_CANCELLED_WAR","جستجوی جنگ قبیله لغو شد"
"TID_STREAM_EVENT_WAR_NO_MATCH_FOUND","حریف جنگ قبیله‌ای پیدا نشد. لطفاً سعی کنید یک جنگ را دوباره شروع کنید."
"TID_STREAM_EVENT_CANCELLED_ARRANGED_WAR","جنگ دوستانه را لغو کرد"
"TID_VILLAGE_EDIT_MODE_WAR","حالت ویرایش پایگاه جنگ"
"TID_WAR_BASE","ویرایش پایگاه جنگ"
"TID_FEEDBACK_INFO1","\n"
"TID_FEEDBACK_INFO2","\n"
"TID_FEEDBACK_INFO3","\n"
"TID_FEEDBACK_INFO4","\n"
"TID_FEEDBACK_INFO5","لطفاً اطلاعات زیر درباره دهکده از دست رفته‌تان را در اختیار ما قرار دهید.\nنام دقیق دهکده:\nسطح تالار شهر:\nسطح XP:\nنام قبیله (اگر دارید):"
"TID_FEEDBACK_INFO6","\n"
"TID_FEEDBACK_BUTTON5","دهکده از دست رفته"
"TID_BUTTON_SIGN_IN","ورود به سیستم"
"TID_FAQ_TITLE_GEM_BOX","چگونه یک جعبه جواهر دریافت کنم؟"
"TID_FAQ_TEXT_GEM_BOX","جعبه جواهر به طور تصادفی در دهکده هر بازیکنی ظاهر می‌شود. فاصله زمانی ظاهر شدن جعبه‌های جواهر نیز تصادفی است، به همین دلیل، چنین به نظر می‌آید که برخی از بازیکنان خاص جعبه‌های جواهر بیشتری نسبت به سایرین دریافت می‌کنند. نگران نباشید، در طولانی‌مدت هر بازیکنی تعداد مشابهی جعبه جواهر دریافت خواهد کرد و همه این جعبه‌ها شامل مقدار مشابهی جواهر خواهند بود."
"TID_FAQ_TITLE_CLAN_WARS","چگونه به یک جنگ قبیله بپیوندم؟"
"TID_FAQ_TEXT_CLAN_WARS","برای جنگیدن در یک جنگ قبیله، به یک قبیله با حداقل ده عضو بپیوندید. برای اطلاعات بیشتر، دکمه \qراهنمایی بیشتر\q را فشار دهید."
"TID_WAR_STATS_HEADER_BATTLES","کل حمله‌ها"
"TID_WAR_STATS_HEADER_BEST_ATTACKS","بهترین‌حمله‌ها"
"TID_WAR_STATS_HEADER_WAR_STATS","وضعیت حمله"
"TID_WAR_STATS_HEADER_FEATURED_BATTLES","نبردهای ویژه"
"TID_LIVE_REPLAY","بازپخش زنده"
"TID_WATCH_LIVE_REPLAY","تماشای زنده"
"TID_POPUP_TEXT_RELOAD_ALL_XBOWS","آیا می‌خواهید همه کمان‌های ایکس را به ازای <number> <resource> دوباره مسلح کنید؟"
"TID_POPUP_TEXT_RELOAD_ALL_INFERNOS","آیا می‌خواهید همه برج‌های جهنمی را به ازای <number> <resource> دوباره مسلح کنید؟"
"TID_POPUP_TEXT_RELOAD_ALL_ELIXIR","آیا می‌خواهید همه کمان‌های ایکس و توپخانه عقاب را به ازای <number> <resource> دوباره مسلح کنید؟"
"TID_POPUP_RELOAD_ALL_XBOWS","مسلح سازی مجدد همه کمان‌های ایکس"
"TID_POPUP_RELOAD_ALL_INFERNOS","مسلح سازی مجدد همه برج‌های جهنمی"
"TID_POPUP_RELOAD_ALL","مسلح سازی مجدد همه"
"TID_AMMO_FILL_CONFIRMATION_ALL","همه کمان‌های ایکس اکنون مسلح شدند!"
"TID_DARKTOWER_AMMO_FILL_CONFIRMATION_ALL","همه برج‌های جهنمی اکنون مسلح شدند!"
"TID_ELIXIR_AMMO_FILL_CONFIRMATION_ALL","همه کمان‌های ایکس و توپخانه عقاب اکنون مسلح شدند!"
"TID_AMMO_ALREADY_FULL_ALL","همه کمان‌های ایکس کاملاً مسلح هستند!"
"TID_DARKTOWER_AMMO_ALREADY_FULL_ALL","همه برج‌های جهنمی کاملاً مسلح شده‌اند!"
"TID_ELIXIR_AMMO_ALREADY_FULL_ALL","همه کمان‌های ایکس و توپخانه عقاب کاملاً مسلح هستند!"
"TID_TRAPS_ALREADY_ARMED","همه تله‌ها دوباره مسلح شدند!"
"TID_TOTEM","روح محافظ"
"TID_SLOW_SPELL","کند"
"TID_BOOSTDEFENCES_SPELL","تسریع دفاع"
"TID_BUTTON_LOAD_ALL","مسلح سازی عمومی"
"TID_BUTTON_TRAPS_ARMED","همه تله‌ها مسلح شدند"
"TID_TAB_NEWS","اخبار"
"TID_TAB_SETTINGS","تنظیمات"
"TID_TAB_MORE","بیشتر"
"TID_HINT_NAMECHANGE","شما نمی‌توانید نام دهکده‌تان را تغییر دهید. اهل دهکده‌تان نخواهند دانست در کجا زندگی می‌کنند!"
"TID_LIVE_REPLAY_FAIL_GENERIC","نمی‌توان به صورت زنده تماشا کرد. لطفاً بعداً دوباره امتحان کنید."
"TID_LIVE_REPLAY_FAIL_NO_DATA_FOUND","نمی‌توان به صورت زنده تماشا کرد. این نبرد قبلاً تمام شده است."
"TID_LIVE_REPLAY_FAIL_NO_FREE_SLOTS","نمی‌توان به صورت زنده تماشا کرد. همه اسلات‌های تماشگر پر هستند."
"TID_HASTE_DAMAGE_OFFSET","افزایش آسیب: <number>"
"TID_HERO_ABILITY_HEALTH","بازیابی سلامتی: <number>"
"TID_MORE_FACEBOOK","آخرین اخبار را دریافت کنید! در Facebook به ما بپیوندید!"
"TID_MORE_YOUTUBE","به کانال YouTube بازی Clash of Clans مراجعه کنید!"
"TID_MORE_TWITTER","در Twitter ما را دنبال کنید! @clashofclans را توئیت کنید"
"TID_MORE_WEIBO","请关注新浪蓝V认证微博@部落冲突Clash-of-Clans"
"TID_MORE_FORUMS","به انجمن Clash of Clans بپیوندید!"
"TID_NEWS_BUTTON_GO","برو!"
"TID_HERO_INSTRUCTIONS_BARBARIAN","این تهدید بزرگ، مقدار زیادی آسیب به بار می‌آورد و هر چیزی که در راهش است را بر هم می‌زند. او در زمان دفاع، از قلمرو خود به شدت محافظت می‌کند و اگر قفل مشت آهنین او باز شده باشد، می‌تواند در زمان حمله از خشم ویرانگری برخوردار شود."
"TID_HERO_INSTRUCTIONS_QUEEN","این زن شکارچی باوقار هر چند از لحاظ سلامتی متوسط است، اما استاد قوای مخرب است. او در زمان دفاع، به هدف‌های موجود در قلمرو خود شلیک می‌کند و اگر توانایی شنل سلطنتی او آزاد شده باشد، می‌تواند در زمان حمله در خفا ظاهر شده و صدمات وحشتناکی به بار آورد."
"TID_MORE_YOUKU","请关注部落冲突（Clash of Clans）官方优酷频道。"
"TID_POPUP_UPGRADE_WALL_SECTION_TEXT","آیا واقعاً می‌خواهید دیوارهای انتخاب شده را به ازای <number> <resource> ارتقا دهید؟"
"TID_POPUP_UPGRADE_WALL_SECTION_TITLE","ارتقای دیوارها"
"TID_POPUP_REMOVE_REINFORCEMENTS_TITLE","نیروهای کمکی حذف شود؟"
"TID_POPUP_REMOVE_REINFORCEMENTS_TEXT","آیا واقعاً می‌خواهید نیروهای کمکی را حذف کنید؟ هزینه آنها به شما بازپرداخت نخواهد شد."
"TID_POPUP_REMOVE_TROOP_TITLE","نیروها حذف شوند؟"
"TID_POPUP_REMOVE_TROOP_TEXT","آیا واقعاً می‌خواهید نیروها را حذف کنید؟ هزینه آنها به شما بازپرداخت نخواهد شد."
"TID_POPUP_REMOVE_SPELL_TITLE","طلسم‌ها حذف شود؟"
"TID_POPUP_REMOVE_SPELL_TEXT","آیا واقعاً می‌خواهید طلسم‌ها را حذف کنید؟ هزینه آنها به شما بازپرداخت نخواهد شد."
"TID_POPUP_REMOVE_TROOP_AND_SPELL_TITLE","نیروها و طلسم‌ها حذف شوند؟"
"TID_POPUP_REMOVE_TROOP_AND_SPELL_TEXT","آیا واقعاً می‌خواهید نیروها و طلسم‌ها را حذف کنید؟ هزینه آنها به شما بازپرداخت نخواهد شد."
"TID_REMOVE_TROOP_BUTTON","حذف"
"TID_REMOVE_TROOP_MESSAGE","نیروها حذف شد"
"TID_REMOVE_SPELL_MESSAGE","طلسم‌ها حذف شد"
"TID_REMOVE_TROOP_AND_SPELL_MESSAGE","نیروها و طلسم‌ها حذف شدند"
"TID_NEWS_BIRTHDAY_TITLE","تولدت مبارک رئیس!"
"TID_NEWS_BIRTHDAY_TEXT","Clash of Clans دو ساله است! شما اکنون می‌توانید همه جمع‌کننده‌های منابع را تنها با یک جواهر برای هر کدام به مدت یک هفته تا تاریخ 7 آگوست تسریع کنید!"
"TID_AVAILABLE_TROOPS","نیروهای موجود:"
"TID_ERROR_POP_UP_BANNED_BUTTON_CONTACT_PS","تماس با مرکز پشتیبانی"
"TID_AD_SEEKER","لاوا هوند"
"TID_CHARACTER_INFO_AD_SEEKER_WITH_EXPLOSION","این جانوران آتشین نمی‌توانند از تعقیب دفاع هوایی دشمن و حفاظت عالی از سایر نیروهای خودی دست بردارند. زمانی که از بین بروند، با انفجار تبدیل به موجودات خطرناک کوچک‌تر و ضعیف‌تری می‌شوند."
"TID_CHARACTER_INFO_AD_SEEKER_NO_EXPLOSION","این جانوران آتشین برای دفاع هوایی طراحی شده‌اند و در حفاظت از سایر نیروها عالی هستند. زمانی که از بین بروند، موجودات خطرناک کوچک‌تر و ضعیف‌تری را تخم‌ریزی می‌کنند."
"TID_AD_SEEKER_FRAG","لاوا پاپ"
"TID_CHARACTER_INFO_AD_SEEKER_FRAG","پس از اینکه یک لاوا هوند می‌‌میرد، این موجودات کوچک با تعداد زیاد ظاهر می‌شوند و کمی بیشتر به جنگ ادامه می‌دهند."
"TID_MAX_SECONDARY_UNITS","واحدهای تولید شده: <number>"
"TID_BUTTON_UPGRADE_SELECTION","انتخاب ارتقا"
"TID_NEWS_UPDATE_TITLE","مزیت طلسم و یک تساوی‌شکن برای جنگ قبیله!"
"TID_NEWS_UPDATE_TEXT","* طلسم‌های بهبود یافته رعد و برق، سمی، زلزله و یخزدگی!\n* اکنون طلسم رعد و برق سطح 7 و 25 تکه دیوار جدید به تالار شهر سطح 10 اضافه شده است\n* تخریب کل اکنون یک تساوی‌شکن برای جنگ قبایل است - اگرامتیازها در انتهای جنگ برابر باشد، قبیله ای که درصد تخریب بیشتری در بهترین حمله‌‌شان دارند، پیروز خواهد بود!"
"TID_NEWS_TROOP_TITLE","نیروی تاریکی جدید: لاوا هوند"
"TID_NEWS_TROOP_TEXT","این موجود پرنده ساخته شده از سنگ و گدازه، آسیب را به خود جذب می‌کند. این موجود دفاع‌های هوایی را شکار می‌کند و به عمق دهکده دشمن نفوذ می‌کند تا پوششی برای سایر نیروها باشد. زمانی که نابود شود، به تکه کوچک گدازه تبدیل می‌شود که مدت کوتاهی به جنگیدن ادامه خواهد داد."
"TID_NEWS_TROOP_TEXT2","این موجود پرنده ساخته شده از سنگ و گدازه، آسیب را به خود جذب می‌کند. این موجود دفاع‌های هوایی را هدف قرار می‌دهد و به عمق دهکده دشمن نفوذ می‌کند تا پوششی برای سایر نیروها باشد. زمانی که نابود شود، به پدیده‌های کوچک‌تری تقسیم می‌شود که حواس دفاع دشمن را برای مدت کوتاهی پرت خواهد کرد."
"TID_GEM_BALANCE","باقیمانده جواهرهای کنونی:\n<total>\n\nجواهرهای رایگان: <free>\n\nجواهرهای خریداری شده: <paid>"
"TID_MORE_INSTAGRAM","از Instagram بازی Clash of Clans دیدن کنید!"
"TID_MORE_TWITCH","برای پخش جریانی زنده Clash of Clans از Twitch دیدن کنید!"
"TID_MORE_HUNGRYAPP","클래시 오브 클랜 공략 및 팁을 지금 바로 공유하세요!"
"TID_MORE_APPBANK","AppBank"
"TID_MORE_FAMITSU","برنامه ファミ通"
"TID_NUMBER_FIVE","5"
"TID_NUMBER_SIX","6"
"TID_NUMBER_SEVEN","7"
"TID_NUMBER_EIGHT","8"
"TID_NUMBER_NINE","9"
"TID_NUMBER_ZERO","0"
"TID_GEM_BALANCE_TITLE","باقیمانده جواهر"
"TID_GEM_BALANCE_BUTTON","باقیمانده جواهر"
"TID_NEWS_MIRROR_TITLE","آماده‌سازی"
