"TID","JP"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP_INFO","クランXPはクラン対戦の終了時に付与されます"
"TID_WAR_STATS_HEADER_TOTAL","合計"
"TID_ALLIANCE_TAB_BOOKMARKS","ブックマーク"
"TID_NO_BOOKMARKS","まだクランをブックマークしていません。\n\nクランの情報ページからブックマークできます。"
"TID_ERROR_BOOKMARKS_FULL","ブックマークが多すぎます！1つ削除してから、新しいクランをブックマークしてください。"
"TID_CHANGE_NAME_ALREADY_USED","名前を変更できません！このアカウントでは既に名前の変更権を使っています。"
"TID_CHANGE_NAME_BUTTON","名前変更"
"TID_CHANGE_NAME_TITLE","名前変更"
"TID_SETTINGS_PLAYERNAME_CURRENT","現在の名前："
"TID_SETTINGS_PLAYERNAME_ENTERNEW","新しい名前を入力："
"TID_CONTINUE","続ける"
"TID_NAMECHANGE_WARNING","注：名前は一度しか変更できません！"
"TID_CONFIRM","決定"
"TID_SETTINGS_PLAYERNAME_REENTERNEW","新しい名前を再入力："
"TID_NAME_ALREADY_CHANGED","名前は一度しか変更できません。"
"TID_NAME_CHANGE_TH_LEVEL_TOO_LOW","名前はタウンホールがレベル<level>になるまで変更できません"
"TID_BOOKMARKS_NOT_LOADED_YET","ブックマークをロードできませんでした。あとでまたお試しください。"
"TID_ALLIANCE_UNAVAILABLE","クランの情報を参照できません"
"TID_BOOKMARK_ADDED","ブックマークを追加しました"
"TID_BOOKMARK_REMOVED","ブックマークを削除しました"
"TID_BOOKMARKS_FULL","ブックマークが一杯です"
"TID_NAME_CHANGE_ALREADY_USED","既に名前を変更しています"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","本当に名前を変更しますか？\n新しい名前："
"TID_ERROR_NAMES_DONT_MATCH","名前が一致しません。もう一度お試しください。"
"TID_BUTTON_ROTATE","方向転換"
"TID_NAME_CHANGED_SUCCESS","名前を変更しました！"
"TID_NAME_CHANGE_IN_PROGRESS","名前を変更できません。前回の名前変更の手続き中です。"
"TID_PLAYER_TAG","プレイヤータグ"
"TID_ALLIANCE_WAR_ATTACK_CONFIRM","攻撃しますか？"
"TID_BUTTON_WAR_ATTACK_CONFIRM_ATTACK","攻撃"
"TID_WAR_ATTACK_CONFIRM_TITLE","今すぐ攻撃しますか？"
"TID_WAR_ATTACK_CONFIRM_TROOPS_TEXT","ユニット：<number>"
"TID_WAR_ATTACK_CONFIRM_SPELLS_TEXT","呪文：<number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TEXT","クランの城に待機中のユニットと呪文：<number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TROOPS_ONLY_TEXT","クラン城の兵士：<number>"
"TID_WAR_ATTACK_CONFIRM_HEROES","ヒーロー：<number>"
"TID_WAR_ATTACK_CONFIRM_INFO","本当に準備万全か確認しましょう！続けると、残っている攻撃回数を1つ消費します。"
"TID_AIR_BLASTER","エアスイーパー"
"TID_AIR_BLASTER_INFO","エアスイーパーは、ものすごい突風を起こして飛行ユニットを押し返し、上空を防御します。エアスイーパーは向いている方向にしか効果がないので、上手に方向転換させて効果をフルに発揮しましょう！"
"TID_STREAM_EVENT_CHANGED_SETTINGS","新しくなったクランの設定"
"TID_KNOCKBACK","押し返す距離：<number>マス"
"TID_SETTINGS_CLAN_CHAT_FILTER","クランチャットのフィルタリング"
"TID_INFO_SPELL_STORAGE","呪文保存数："
"TID_BUILDING_MINI_SPELL_FACTORY","闇の呪文工場"
"TID_MINI_SPELL_FACTORY_INFO","最高にイケてるかブッ飛んでいるウィザードマスターだけが、ダークエリクサーの\nエネルギーから呪文を生成できます。コンパクトな闇の呪文を使いこなすには\n鋭い洞察力が必要ですが、うまく使えばユニークな方法で敵を出し抜けます。"
"TID_POPUP_BOOST_MINI_SPELL_FACTORY","闇の呪文の生成速度を <time> だけ <multiplier> 倍にしますか？"
"TID_LEAGUE_CHAMPION1","チャンピオンリーグI"
"TID_LEAGUE_CHAMPION2","チャンピオンリーグII"
"TID_LEAGUE_CHAMPION3","チャンピオンリーグIII"
"TID_LEAGUE_CHAMPION1_SHORT","チャンピオンI"
"TID_LEAGUE_CHAMPION2_SHORT","チャンピオンII"
"TID_LEAGUE_CHAMPION3_SHORT","チャンピオンIII"
"TID_LEAGUE_HERO","タイタン"
"TID_LEAGUE_HERO1","タイタンリーグI"
"TID_LEAGUE_HERO2","タイタンリーグII"
"TID_LEAGUE_HERO3","タイタンリーグIII"
"TID_LEAGUE_HERO1_SHORT","タイタンI"
"TID_LEAGUE_HERO2_SHORT","タイタンII"
"TID_LEAGUE_HERO3_SHORT","タイタンIII"
"TID_LEAGUE_LEGENDARY","レジェンドリーグ"
"TID_LEAGUE_LEGENDARY_SHORT","レジェンド"
"TID_HINT_STORAGES_SPELL_IMMUNITY","全ての資源保管施設は呪文のダメージを受けません！"
"TID_STORAGES_SPELL_IMMUNITY","全ての資源保管施設は呪文のダメージを受けません！"
"TID_POPUP_ARMY_OVERVIEW","軍の概要"
"TID_SPEEDUP","ヘイストの呪文"
"TID_SPEEDUP_INFO","重装ユニットにも瞬発力を！\n\n「ヘイスト」の呪文には「レイジ」の呪文のようなダメージブーストはありませんが、移動速度を大幅に上昇させます。また呪文の収容スペースが小さいため、より多くの呪文を戦場に持ち込めます！"
"TID_HINT_SPELL_SPEEDUP","「ヘイスト」の呪文は、攻撃力が高く移動速度が遅いエアバルーンやP.E.K.K.Aなどのユニットに効果バツグンです。"
"TID_EARTHQUAKE","アースクエイクの呪文"
"TID_EARTHQUAKE_INFO","激しい地震を起こして壁や施設をボロボロにしましょう！\n\n「アースクエイク」の呪文は、施設や設備の最大ヒットポイントに比例したダメージを与えます。同じ建物に繰り返し使うと威力は弱くなっていきますが、同じ壁に対しては威力が増していきます。どんな壁であろうとこの呪文4発で木っ端微塵です！"
"TID_HINT_SPELL_EARTHQUAKE1","「アースクエイク」の呪文は強力で、密集したヒットポイントが高い建物をずっしり押しつぶします。"
"TID_HINT_SPELL_EARTHQUAKE2","「アースクエイク」の呪文を同じ施設や設備に繰り返し使うと、ダメージは少な目になります。"
"TID_POISON_CLOUD","ポイズンの呪文"
"TID_POISON_CLOUD_INFO","猛毒で敵を苦しめ味方ウハウハ！\n\n毒の雲に触れた敵ユニットは移動速度が下がり、攻撃速度も下がり、おまけに時間が経つにつれ大きなダメージを受けます。「ポイズン」の呪文は敵の施設や設備には効果を発揮しません。"
"TID_HINT_SPELL_POISON_CLOUD1","「ポイズン」の呪文は、スケルトンの大群に効果バツグンです。"
"TID_HINT_SPELL_POISON_CLOUD2","クランの城にいる敵ユニットに対する「ポイズン」の呪文の効果は絶大で、味方がはるかに有利になります。"
"TID_HINT_CLAN_CHAT_PROFANITY_FILTER","設定メニューから、クランチャットでの不適切な発言に対するフィルターを有効にできます。"
"TID_HINT_DARK_SPELLS","闇の呪文は通常の呪文よりも収容スペースを取らないため、より多くの呪文を戦場に持ち込めます！"
"TID_SPELL_STORAGE_BREWING_CAPACITY","生成容量： <number>"
"TID_ARMY_OVERVIEW_HINT_SPELLS","タウンホールレベル <number> から利用可能"
"TID_ARMY_OVERVIEW_HINT_CLAN_CASTLE","クランに参加して、クランの城に援軍や呪文を届けてもらいましょう"
"TID_ARMY_OVERVIEW_HINT_HEROES","タウンホールレベル <number> から利用可能"
"TID_INFO_TARGET_TYPE_BUILDINGS_AND_WALLS","施設・設備・壁"
"TID_INFO_TARGET_TYPE_UNITS","ユニット"
"TID_SPELL_DAMAGE_PERCENT","ダメージ： <number>%"
"TID_LEADERBOARDBANNER_PLAYERTOURNAMENTS","レジェンドリーグトーナメント"
"TID_LEADERBOARDBANNER_PLAYER_REWARD","前回のトーナメントのプレイヤーランキング：\n(以下をタップして詳細表示)"
"TID_LEADERBOARDBANNER_PLAYER_TIMELEFT","終了まで："
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_TITLE","前回のトーナメントでのレジェンド："
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_INFO","一定数以上のトロフィーを持つプレイヤーは、各トーナメントの終了後に、トロフィー数がレジェンドリーグの初期値へとリセットされます。この時差し引かれたトロフィーは、「レジェンドトロフィー」として恒久的に授与されます。"
"TID_PRESTIGE_TROPHIES","レジェンドトロフィー"
"TID_LEGEND_SEASON_END_INTRO","チーフの伝説級の活躍に乾杯！"
"TID_LEGEND_SEASON_END_INFO","グローバルランキングで <rank> 位を獲得しました。あなたの目覚しい活躍はプレイヤープロフィールに記録され、誰もが閲覧可能です。"
"TID_LEGEND_SEASON_END_INFO_WITH_PRESTIGE","グローバルランキングで <rank> 位になり、レジェンドトロフィー<prestige>個を獲得しました！あなたの目覚しい活躍はプレイヤープロフィールに記録され、誰もが閲覧可能です。"
"TID_LEGEND_SEASON_END_TROPHY_RESET","新たなレジェンドリーグトーナメントの開始に伴い、トロフィー数が <value> にリセットされました。"
"TID_LEGEND_SEASON_INFO","トーナメント終了時にレジェンドリーグにランクインしていると、成績がプロフィールに掲載されます！"
"TID_LEGEND_SEASON_INFO_PRESTIGE","レジェンドリーグでは、シーズン毎に新たなスタートを切れるよう、トロフィー数が毎回 <value> 個まで減少します。減った分のトロフィーはレジェンドトロフィーとして新たに授与されます！"
"TID_PROFILE_BEST_TROHPIES","これまでの最高記録："
"TID_PROFILE_LEGEND_BEST","最高記録：<year>年<month>シーズン"
"TID_PROFILE_LEGEND_LAST","前回：<year>年<month>シーズン"
"TID_PROFILE_LEGEND_RANK","ランク"
"TID_PROFILE_LEGEND_RANK_INLINE","<value>位に入賞"
"TID_BUTTON_EDIT","部隊編成"
"TID_MONTH_1","1月"
"TID_MONTH_2","2月"
"TID_MONTH_3","3月"
"TID_MONTH_4","4月"
"TID_MONTH_5","5月"
"TID_MONTH_6","6月"
"TID_MONTH_7","7月"
"TID_MONTH_8","8月"
"TID_MONTH_9","9月"
"TID_MONTH_10","10月"
"TID_MONTH_11","11月"
"TID_MONTH_12","12月"
"TID_SEASON_NAME","<year>年<month>シーズン"
"TID_PROFILE_BEST_WAR_STARS","クラン対戦で獲得した星："
"TID_PROFILE_LEGEND_NO_LAST_RANK","ランク外"
"TID_PREFERRED_TARGET_EFFECT_BONUS","(効果 x <number>)"
"TID_SETTING_CHANGE_FAILED","設定変更エラーです。あとでまたお試しください。"
"TID_SLOW_SPEED","減速： <number>%"
"TID_REQUIRED_DARK_SPELL_FORGE_LEVEL","必要条件\n闇の呪文工場レベル<number>"
"TID_LEADERBOARDBANNER_PLAYER_NO_TOP_3","レジェンドリーグトーナメントの勝者がここに掲載されます！"
"TID_LEADERBOARDBANNER_PLAYER_NO_HISTORY","前回のトーナメントではレジェンドリーグ入りした強豪がいませんでした。"
"TID_LEGEND_SEASON_END_TIP","注：レジェンドリーグにはシーズン終了時の特別ルールと報酬があります！"
"TID_LEGEND_SEASON_INFO_PRESTIGE_MORE","レジェンドトロフィーとは、究極の威信の象徴です。永久に失われることはなく、シーズン毎の新たな獲得分は既存のレジェンドトロフィーに追加されます。"
"TID_NEWS_UPDATE_OTHER_TITLE","バランス改善"
"TID_NEWS_UPDATE_OTHER_TEXT","* 「フリーズ」の呪文が敵の飛行ユニットにも効果を発するようになりました\n* ラヴァハウンドが飛行ユニットを攻撃しなくなりました。\n* 攻撃側のユニットが防御側ユニットを追いかける範囲が、広くなりました\n* タイタンIIIリーグとタイタンIIリーグは、ショップで1週間のシールドを購入できるようになりました。"
"TID_REMOVE_ARMY_CONFIRMATION","この編成で確定しますか？"
"TID_PROFILE_LEGEND","レジェンドリーグトーナメント"
"TID_PROFILE_LEGEND_PRESTIGE","レジェンドトロフィー"
"TID_SPELL_ALREADY_AT_MAX_LEVEL","この呪文はすでに最大レベルです！"
"TID_LEGEND_SEASON_TITLE","<year>年<month>レジェンドリーグトーナメント"
"TID_LEGEND_SEASON_END_PRESTIGE","獲得レジェンドトロフィー："
"TID_LEGEND_SEASON_INFO_TEXT","レジェンドリーグにはシーズン終了時の特別ルールと報酬があります！"
"TID_WAR_STATS_HEADER_TIEBREAKERS","タイブレーク"
"TID_ALLIANCE_WAR_TOTAL_DESTRUCTION","<friendly> 総破壊率 <enemy>"
"TID_ALLIANCE_WAR_TOTAL_DURATION","最大の攻撃の時間合計"
"TID_BUTTON_GENERATE_CODE","関連づけコード"
"TID_GOOGLE_PLAY_KUNLUN_TUTORIAL_BUTTON","チュートリアルをご覧ください！"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_TITLE","新バージョンにアップデート中"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_MESSAGE","現在、クラッシュ・オブ・クランを新バージョンにアップデート中です。準備はまもなく整います。しばらくしてからもう一度ご確認ください！"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_BUTTON","OK"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TUTORIAL_BUTTON","村をロード"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TITLE","村をロード"
"TID_BUILDING_ARTILLERY","イーグル砲"
"TID_ARTILLERY_INFO","イーグル砲の射程はほとんど無制限で、体力の高い敵を爆撃しますが、攻撃側がたくさんのユニットを配置するまで動きません。"
"TID_BUTTON_GENERATE_CODE_TITLE","アカウントの転送"
"TID_BUTTON_GENERATE_CODE_TEXT","村を他のAndroid アプリストアに転送しましょう。村を転送することでデータを安全に保つことができます！"
"TID_LINK_CODE_GENERATE_CODE_TEXT","下の関連づけコードを使って、村を他のAndroid アプリストアに転送しましょう。詳しいやり方はチュートリアルをご覧ください！"
"TID_LINK_DEVICES_ENTER_CODE_KUNLUN_TEXT","村の関連付けコードは、設定画面の「デバイスを関連づける」で手に入ります。詳しいやり方はチュートリアルをご覧ください！"
"TID_MORE_WECHAT","关注官方认证微信订阅号cocsupercell"
"TID_NEWS_ACCOUNT_TRANSFER","Androidで、公式の中国版クラクラをゲットしましょう！"
"TID_NEWS_ACCOUNT_TRANSFER_TEXT","対応するAndroid アプリストアに村を転送すると、データが安全に保たれるだけではなく、公式のプレイヤーサポートやアップデートなどの特典があります！"
"TID_SLOW_SPEED_AND_ATTACK","移動/攻撃 速度低下： <number>%"
"TID_WAR_TEAM_TAB_ATTACKS","攻撃"
"TID_WAR_TEAM_TAB_DEFENSES","防衛設備"
"TID_SLOW_ATTACK","攻撃速度低下： <number>%"
"TID_MAX_DPS","最大ダメージ (毎秒)： <number>"
"TID_NEWS_SPELLS_TITLE","改善された呪文"
"TID_NEWS_SPELLS_TEXT","「ライトニング」の呪文\n* レベル 7 の「ライトニング」の呪文は、建物とユニットに同様のダメージを与えるようになりました。\n* レベル 5 と レベル 6 の「ライトニング」の呪文が強力になりました。\n* 「ライトニング」の呪文のボルト同士が密集して発生するようになり、以前よりも狙った場所に当てやすくなりました。\n\n「ポイズン」の呪文\n* 毒の雲に包まれたユニットが最初に受けるダメージが低くなりましたが、時間が経つほど以前よりも大きなダメージを受けるようになりました。\n* 「ポイズン」の呪文のダメージが上昇し、効果時間も長くなりました。\n* 「ポイズン」の呪文で敵ユニットの攻撃速度を低下させるようになりました。\n\n「アースクエイク」の呪文\n「アースクエイク」の呪文のダメージが、建物の残りヒットポイントに関わらず大きくなりました。\n* 同じ建物を繰り返し「アースクエイク」の呪文で攻撃した場合、ダメージが減少するようになりました。\n* 「アースクエイク」の呪文 4 発で全てのレベルの壁を必ず破壊できるところはこれまで通りです！"
"TID_MORE_WECHAT_SERVICE","关注官方认证微信服务号coc-kefu"
"TID_ERROR_POP_UP_LOGIN_FAILED_15","Android用のアプリストア（<APP_STORE>）からクラッシュ・オブ・クランをインストールして起動すると、自分の村のデータにアクセスできます。"
"TID_KUNLUN_APP_STORE_360","360"
"TID_KUNLUN_APP_STORE_ANZHI","Anzhi"
"TID_KUNLUN_APP_STORE_BAIDU","Baidu"
"TID_KUNLUN_APP_STORE_HUAWEI","Huawei"
"TID_KUNLUN_APP_STORE_LANDING_PAGE","Kunlun Landing Page"
"TID_KUNLUN_APP_STORE_LENOVO","Lenovo"
"TID_KUNLUN_APP_STORE_OPPO","Oppo"
"TID_KUNLUN_APP_STORE_UC","UC"
"TID_KUNLUN_APP_STORE_VIVO","Vivo"
"TID_KUNLUN_APP_STORE_WANDOUJIA","Wandoujia"
"TID_KUNLUN_APP_STORE_XIAOMI","Xiaomi"
"TID_ALLIANCE_DONATE_HEADER_TROOPS","ユニットを寄付："
"TID_ALLIANCE_DONATE_HEADER_SPELLS","呪文を寄付："
