"TID","TR"
"TID_INVALID_WAR_MEMBERS_INFO_MID","<low> ya da <high> üye seç"
"TID_INVALID_WAR_MEMBERS_INFO_HIGH","En fazla <value> üye seç"
"TID_ALLIANCE_WAR_BATTLE_XP","Başarılı saldırılardan <xpnum> Klan TP kazanıldı"
"TID_ALLIANCE_WAR_STAR_XP","<num> yıldız alındığından <xpnum> Klan TP kazanıldı"
"TID_ALLIANCE_WAR_STAR_XP_DESC","<num> yıldız kazandığın için +<xpnum> Klan TP Bonusu"
"TID_ALLIANCE_WAR_WIN_XP","Savaşı kazandığın için +<xpnum> Klan TP Bonusu!"
"TID_CLANPERK_DESC_TROOP_REQUEST_VALUE","<value> dakika"
"TID_CLANPERK_DESC_DONATION_LIMIT_VALUE","<value> birlik"
"TID_CLANPERK_DESC_DONATION_REFUND_VALUE","%<value> maliyet"
"TID_CLANPERK_DESC_DONATION_UPGRADE_VALUE","<value> seviye"
"TID_CLANPERK_DESC_DONATION_UPGRADE_VALUE_PLURAL","<value> seviye"
"TID_CLANPERK_DESC_WAR_LOOT_CAPACITY_VALUE","%<value>"
"TID_CLANPERK_DESC_WAR_LOOT_MULT_VALUE","%<value>"
"TID_CLANPERK_DESC_LOCKED_VALUE","<num>. Klan Seviyesinde Kilidi Açılır"
"TID_ALLIANCE_WAR_XP_EARNED","Klan TP kazanıldı"
"TID_ALLIANCE_WAR_OBJECTIVES","Klan Hedefleri"
"TID_CLAN_PERK_BONUS","Avanta Bonusu"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP","Klan TP"
"TID_WAR_STATS_HEADER_DEFEAT_BASES","Düşman Savaş Üslerini yen"
"TID_WAR_STATS_HEADER_DEFEAT_BASES_SHORT","Savaş Üslerini yen"
"TID_WAR_STATS_HEADER_COLLECT_STARS","<num> yıldız topla"
"TID_WAR_STATS_HEADER_WIN_WAR","Savaşı kazan"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP_INFO","Klan TP savaş sonunda verilir"
"TID_WAR_STATS_HEADER_TOTAL","Toplam"
"TID_ALLIANCE_TAB_BOOKMARKS","Yer İşaretleri"
"TID_NO_BOOKMARKS","Hiçbir klanı yer işareti olarak kaydetmedin.\n\nKlanın bilgi sayfasından bir klanı yer işareti olarak kaydedebilirsin."
"TID_ERROR_BOOKMARKS_FULL","Çok fazla yer işaretin var! Yenisini eklemek için bir yer işareti sil."
"TID_CHANGE_NAME_ALREADY_USED","Ad değiştirilemez! Bu hesapta bir defalık ad değişikliği zaten yapıldı!"
"TID_CHANGE_NAME_BUTTON","Adı Değiştir"
"TID_CHANGE_NAME_TITLE","Adı Değiştir"
"TID_SETTINGS_PLAYERNAME_CURRENT","Mevcut Ad:"
"TID_SETTINGS_PLAYERNAME_ENTERNEW","Yeni ad gir:"
"TID_CONTINUE","Devam et"
"TID_NAMECHANGE_WARNING","NOT: Adını sadece BİR KEZ değiştirebilirsin"
"TID_CONFIRM","Onayla"
"TID_SETTINGS_PLAYERNAME_REENTERNEW","Yeni adını tekrar gir:"
"TID_NAME_ALREADY_CHANGED","Ad yalnızca bir defa değiştirilebilir."
"TID_NAME_CHANGE_TH_LEVEL_TOO_LOW","Ad değişikliği, Belediye Binası <level>. seviyeden itibaren yapılabilir"
"TID_BOOKMARKS_NOT_LOADED_YET","Yer İşaretleri yüklenemedi. Lütfen daha sonra tekrar dene."
"TID_ALLIANCE_UNAVAILABLE","Klan bilgisi mevcut değil"
"TID_BOOKMARK_ADDED","Yer İşareti eklendi"
"TID_BOOKMARK_REMOVED","Yer İşareti kaldırıldı"
"TID_BOOKMARKS_FULL","Yer işaretleri dolu"
"TID_NAME_CHANGE_ALREADY_USED","Adını zaten bir kez değiştirdin"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","Adını değiştirmek istediğinden emin misin?\nYeni adın şu olacak:"
"TID_ERROR_NAMES_DONT_MATCH","Adlar eşleşmiyor. Lütfen daha sonra tekrar dene."
"TID_BUTTON_ROTATE","Döndür"
"TID_NAME_CHANGED_SUCCESS","Adın değiştirildi!"
"TID_NAME_CHANGE_IN_PROGRESS","Ad değiştirilemiyor. Önceki ad değişikliği işleniyor."
"TID_PLAYER_TAG","Oyuncu etiketi"
"TID_ALLIANCE_WAR_ATTACK_CONFIRM","Saldırmak istediğini onayla"
"TID_BUTTON_WAR_ATTACK_CONFIRM_ATTACK","Saldır"
"TID_WAR_ATTACK_CONFIRM_TITLE","Şimdi saldıralım mı?"
"TID_WAR_ATTACK_CONFIRM_TROOPS_TEXT","Birlikler: <number>"
"TID_WAR_ATTACK_CONFIRM_SPELLS_TEXT","Büyüler: <number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TEXT","Klan Kalesi birlikleri ve büyüleri: <number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TROOPS_ONLY_TEXT","Klan Kalesi birlikleri: <number>"
"TID_WAR_ATTACK_CONFIRM_HEROES","Kahramanlar: <number>"
"TID_WAR_ATTACK_CONFIRM_INFO","Hazır olduğundan emin ol! Devam edersen kalan savaş saldırılarından biri kullanılacak."
"TID_AIR_BLASTER","Hava Patlatıcı"
"TID_AIR_BLASTER_INFO","Hava Patlatıcılar gökleri, uçan düşmanları geri püskürten güçlü hava patlamalarıyla kontrol ederler. Hava Patlatıcılar sadece tek yöne bakabilirler, bu yüzden etkinliklerini azami düzeye çıkarmak için onları döndürün."
"TID_STREAM_EVENT_CHANGED_SETTINGS","klan ayarlarını güncelledi"
"TID_KNOCKBACK","İtme gücü: <number> Karo"
"TID_SETTINGS_CLAN_CHAT_FILTER","Klan Sohbetini Filtrele"
"TID_INFO_SPELL_STORAGE","Büyü Deposu:"
"TID_BUILDING_MINI_SPELL_FACTORY","Kara Büyü Fabrikası"
"TID_MINI_SPELL_FACTORY_INFO","En müthiş ya da en pervasız Usta Büyücüler Kara İksir üretmekle uğraşır. Yoğun Karanlık Büyülerinde ustalaşmak için hevesli olmak gerekir ancak eşsiz taktik avantajları kazandırır."
"TID_POPUP_BOOST_MINI_SPELL_FACTORY","Kara Büyü üretme hızı <time> süreliğine <multiplier> kat artırılsın mı?"
"TID_LEAGUE_CHAMPION1","Şampiyon Ligi I"
"TID_LEAGUE_CHAMPION2","Şampiyon Ligi II"
"TID_LEAGUE_CHAMPION3","Şampiyon Ligi III"
"TID_LEAGUE_CHAMPION1_SHORT","Şampiyon I"
"TID_LEAGUE_CHAMPION2_SHORT","Şampiyon II"
"TID_LEAGUE_CHAMPION3_SHORT","Şampiyon III"
"TID_LEAGUE_HERO","Titan"
"TID_LEAGUE_HERO1","Titan Ligi I"
"TID_LEAGUE_HERO2","Titan Ligi II"
"TID_LEAGUE_HERO3","Titan Ligi III"
"TID_LEAGUE_HERO1_SHORT","Titan I"
"TID_LEAGUE_HERO2_SHORT","Titan II"
"TID_LEAGUE_HERO3_SHORT","Titan III"
"TID_LEAGUE_LEGENDARY","Efsane Lig"
"TID_LEAGUE_LEGENDARY_SHORT","Efsane"
"TID_HINT_STORAGES_SPELL_IMMUNITY","Tüm kaynak depoları büyü hasarına karşı dayanıklıdır!"
"TID_STORAGES_SPELL_IMMUNITY","Tüm kaynak depoları büyü hasarına karşı dayanıklıdır!"
"TID_POPUP_ARMY_OVERVIEW","Orduya Genel Bakış"
"TID_SPEEDUP","Acele Büyü"
"TID_SPEEDUP_INFO","En ağır birimlerini bile acele ettir!\n\nAcele Büyüler Öfke Büyülerinin hasar takviyesine sahip olmasa da hareket hızına takviye yapar. Daha küçük bir depo alanı gerektirdiği için savaşa yanında daha fazlasıyla gidebilirsin!"
"TID_HINT_SPELL_SPEEDUP","Acele Büyüler Balon ya da P.E.K.K.A gibi yüksek hasarlı ve düşük hızlı birliklerde çok işe yarar."
"TID_EARTHQUAKE","Deprem Büyüsü"
"TID_EARTHQUAKE_INFO","Güçlü depremlerle duvarlara ve binalara zarar ver!\n\nDeprem Büyüleri, yapılara maksimum isabet puanlarına oranla hasar verir. Üst üste depremler binalara her seferinde daha az, duvarlara ise her sefarinde daha fazla hasar verir. Dört Deprem Büyüsüne maruz kalan hiçbir duvar ayakta kalamaz!"
"TID_HINT_SPELL_EARTHQUAKE1","Deprem Büyüleri yüksek isabet puanları olan sıkı yapı gruplarını ciddi şekilde cezalandırır."
"TID_HINT_SPELL_EARTHQUAKE2","Tekrarlanan Deprem Büyüleri aynı yapılara daha az hasar verir."
"TID_POISON_CLOUD","Zehir Büyüsü"
"TID_POISON_CLOUD_INFO","Bu ölümcül zehirle ordunu düşman birliklerine karşı galip kıl!\n\nZehir Büyüsünün zehirli bulutuna giren savunma birimleri daha yavaş hareket eder, daha yavaş saldırır ve zaman içinde artan bir şiddetle hasar alır. Zehir Büyüleri yapıları etkilemez."
"TID_HINT_SPELL_POISON_CLOUD1","Zehir Büyüleri büyük düşman iskeletleri üzerinde çok etkilidir."
"TID_HINT_SPELL_POISON_CLOUD2","Ordun bir Zehir Büyüsü içindeyken Klan Kalesi birliklerine karşı daha etkili savaşır."
"TID_HINT_CLAN_CHAT_PROFANITY_FILTER","Klan sohbetinin uygunsuz dil filtresini Ayarlar menüsünden etkinleştirebilirsin."
"TID_HINT_DARK_SPELLS","Kara Büyüler, normal Büyülerden daha az yer kaplayacağı için yanına daha fazlasını alabilirsin!"
"TID_SPELL_STORAGE_BREWING_CAPACITY","Üretme kapasitesi: <number>"
"TID_ARMY_OVERVIEW_HINT_SPELLS","Belediye Binasının <number>. seviyesinde mevcut"
"TID_ARMY_OVERVIEW_HINT_CLAN_CASTLE","Klan Kalesi Birlikleri ve Büyüleri almak için bir Klana katıl"
"TID_ARMY_OVERVIEW_HINT_HEROES","Belediye Binasının <number>. seviyesinde mevcut"
"TID_INFO_TARGET_TYPE_BUILDINGS_AND_WALLS","Bina ve Duvarlar"
"TID_INFO_TARGET_TYPE_UNITS","Birlikler"
"TID_SPELL_DAMAGE_PERCENT","Hasar: %<number>"
"TID_LEADERBOARDBANNER_PLAYERTOURNAMENTS","Efsane Lig Turnuvası"
"TID_LEADERBOARDBANNER_PLAYER_REWARD","Son Turnuvanın En İyi Oyuncuları:\n(daha fazlası için aşağı dokun)"
"TID_LEADERBOARDBANNER_PLAYER_TIMELEFT","Bitmesine:"
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_TITLE","Son Turnuvanın Efsaneleri:"
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_INFO","Yeterli sayıda Kupası olan oyuncular, her Turnuva sonrası Efsane Lig'in başına gönderilir. Düşürülen kupalar ise Efsane Kupa olarak kalıcı şekilde verilir."
"TID_PRESTIGE_TROPHIES","Efsane Kupalar"
"TID_LEGEND_SEASON_END_INTRO","Efsanevi performansın için tebrik ederiz!"
"TID_LEGEND_SEASON_END_INFO","Dünya çapında <rank>. sırada bitirdin. Üstün performansın, herkes tarafından görülmesi için oyuncu profiline kaydedildi."
"TID_LEGEND_SEASON_END_INFO_WITH_PRESTIGE","Dünya çapında <rank>. sırada bitirdin ve <prestige> Efsane Kupa kazandın! Üstün performansın, herkes tarafından görülmesi için oyuncu profiline kaydedildi."
"TID_LEGEND_SEASON_END_TROPHY_RESET","Kupaların yeni Efsane Lig Turnuvası başı için <value> olarak sıfırlandı."
"TID_LEGEND_SEASON_INFO","Sezonu Efsane Ligde bitir, son durumun Profilinde gösterilsin!"
"TID_LEGEND_SEASON_INFO_PRESTIGE","Tüm Efsaneler <value> Kupaya düşürülerek her yeni sezonda taze bir başlangıç yapılacak. Düşürülen Kupalar Efsane Kupa olarak verilecek!"
"TID_PROFILE_BEST_TROHPIES","Tüm zamanların en iyisi:"
"TID_PROFILE_LEGEND_BEST","En İyi: <month> <year> Sezonu"
"TID_PROFILE_LEGEND_LAST","Önceki: <month> <year> Sezonu"
"TID_PROFILE_LEGEND_RANK","Derece"
"TID_PROFILE_LEGEND_RANK_INLINE","<value>. sırada"
"TID_BUTTON_EDIT","Orduyu düzenle"
"TID_MONTH_1","Ocak"
"TID_MONTH_2","Şubat"
"TID_MONTH_3","Mart"
"TID_MONTH_4","Nisan"
"TID_MONTH_5","Mayıs"
"TID_MONTH_6","Haziran"
"TID_MONTH_7","Temmuz"
"TID_MONTH_8","Ağustos"
"TID_MONTH_9","Eylül"
"TID_MONTH_10","Ekim"
"TID_MONTH_11","Kasım"
"TID_MONTH_12","Aralık"
"TID_SEASON_NAME","<month> <year> Sezonu"
"TID_PROFILE_BEST_WAR_STARS","Kazanılan Savaş Yıldızları:"
"TID_PROFILE_LEGEND_NO_LAST_RANK","Yerleşemedi"
"TID_PREFERRED_TARGET_EFFECT_BONUS","(x<number> Etki)"
"TID_SETTING_CHANGE_FAILED","Bu ayar değiştirilemedi - lütfen daha sonra tekrar dene."
"TID_SLOW_SPEED","Hız düşürme: %<number>"
"TID_REQUIRED_DARK_SPELL_FORGE_LEVEL","<number>. Seviye Karanlık Büyü Fabrikası gerekli"
"TID_LEADERBOARDBANNER_PLAYER_NO_TOP_3","Lig Turnuvasının kazananları burada gösterilecek!"
"TID_LEADERBOARDBANNER_PLAYER_NO_HISTORY","Son turnuvaya giren Efsane Lig oyuncusu olmadı."
"TID_LEGEND_SEASON_END_TIP","NOT: Efsane Ligin özel sezon sonu kuralları ve ödülleri var!"
"TID_LEGEND_SEASON_INFO_PRESTIGE_MORE","Efsane Kupalar prestijin en büyük sembolüdür. Kaybedilemezler ve her sezon sonu birikirler."
"TID_NEWS_UPDATE_OTHER_TITLE","Oyun Dengelemesi"
"TID_NEWS_UPDATE_OTHER_TEXT","* Dondurma Büyüleri artık hava birliklerini de etkiliyor\n* Lav Tazılar artık hava birliklerine nişan alamıyor\n* Saldıran birlikler artık savunma birlikleriyle daha uzaktan çatışabilecek\n* Titan III ve Titan II Ligleri artık Mağazadan 1 haftalık kalkanlar satın alabilecek"
"TID_REMOVE_ARMY_CONFIRMATION","Değişikliği onaylıyor musun?"
"TID_PROFILE_LEGEND","Efsane Lig Turnuvası"
"TID_PROFILE_LEGEND_PRESTIGE","Efsane Kupalar"
"TID_SPELL_ALREADY_AT_MAX_LEVEL","Büyü zaten maksimum seviyede!"
"TID_LEGEND_SEASON_TITLE","<month> <year> Efsane Lig Turnuvası"
"TID_LEGEND_SEASON_END_PRESTIGE","Kazanılan Efsane Kupalar:"
"TID_LEGEND_SEASON_INFO_TEXT","Efsane Ligin özel sezon sonu kuralları ve ödülleri var!"
"TID_WAR_STATS_HEADER_TIEBREAKERS","Uzatmalar"
"TID_ALLIANCE_WAR_TOTAL_DESTRUCTION","<friendly> Toplam Yıkım <enemy>"
"TID_ALLIANCE_WAR_TOTAL_DURATION","Toplam en iyi saldırı süresi"
"TID_BUTTON_GENERATE_CODE","Bağlantı kodu"
"TID_GOOGLE_PLAY_KUNLUN_TUTORIAL_BUTTON","Eğitimi gör!"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_TITLE","Yeni sürüme geçiliyor"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_MESSAGE","Clash of Clans'i yeni bir sürüme geçiriyoruz. Köyün yakında hazır olacak. Lütfen kısa süre sonra tekrar göz at!"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_BUTTON","Tamam"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TUTORIAL_BUTTON","Köyü Yükle"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TITLE","Köyü Yükle"
"TID_BUILDING_ARTILLERY","Taktik Avcı Uçağı Ağır Silahı"
"TID_ARTILLERY_INFO","Taktik Avcı Uçağı Ağır Silahının menzili neredeyse sınırsızdır ve patlayan mermilerle zorlu düşmanları hedef alır. Ancak birliklerin büyük miktarı yerleştirilmeden etkinleştirilmez."
"TID_BUTTON_GENERATE_CODE_TITLE","Hesabı Aktar"
"TID_BUTTON_GENERATE_CODE_TEXT","Köyünü başka bir Android App Store'a aktar. Köyünü aktararak verilerini korumuş olacaksın!"
"TID_LINK_CODE_GENERATE_CODE_TEXT","Köyünü başka bir Android App Store'a aktarmak için aşağıdaki bağlantı kodunu kullan. Detaylı rehber için eğitime göz at!"
"TID_LINK_DEVICES_ENTER_CODE_KUNLUN_TEXT","Ayarlar - Bir cihaz bağla'ya giderek köyün için bir bağlantı kodu alabilirsin. Detaylı rehber için eğitime göz at!"
"TID_MORE_WECHAT","关注官方认证微信订阅号cocsupercell"
"TID_NEWS_ACCOUNT_TRANSFER","Resmi Çince CoC Android sürümünü al!"
"TID_NEWS_ACCOUNT_TRANSFER_TEXT","Köyünü hemen desteklenen bir Android App Store'a aktararak köyünü koru, resmi oyuncu yardımı, güncellemeler ve çok daha fazlasını al!"
"TID_SLOW_SPEED_AND_ATTACK","Yavaş hareket et/saldır: %<number>"
"TID_WAR_TEAM_TAB_ATTACKS","Saldırılar"
"TID_WAR_TEAM_TAB_DEFENSES","Savunma"
"TID_SLOW_ATTACK","Saldırı oranı düşüşü: %<number>"
"TID_MAX_DPS","Saniyedeki maksimum yıkım: <number>"
"TID_NEWS_SPELLS_TITLE","Yeniden İşlenmiş ve Şarj Edilmiş Büyüler"
"TID_NEWS_SPELLS_TEXT","Yıldırım Büyüsü\n* 7. seviye Yıldırım Büyüsü benzer yapı ve birlikleri yakıp yıkar\n* 5. ve 6. seviye Yıldırım Büyüsü için artırılmış hasar\n* Yıldırım Büyüleri artık daha yakından vurarak hedefi daha az kaçırıyor\n\nZehir Büyüsü\n* Zehir Büyüsü altına giren Birlikler artık başta daha az hasar alsa da zamanla bu hasar artıyor\n* Zehir Büyüsü hasarı artık çok daha artıyor ve büyünün etkisi altından çıktıktan sonra da kalıyor\n* Zehir Büyüleri artık savunma Birliklerinin saldırı oranını da düşürebiliyor\n\nDeprem Büyüsü\n* Deprem Büyüleri binanın o anki isabet puanlarına bakmaksızın çok daha fazla zarar veriyor\n* Tekrarlanan Deprem Büyüleri artık aynı binalara azalan hasar veriyor\n* Dört Deprem Büyüsü hala her seviyedeki Duvarı yok edebiliyor!"
"TID_MORE_WECHAT_SERVICE","关注官方认证微信服务号coc-kefu"
"TID_ERROR_POP_UP_LOGIN_FAILED_15","Köy ilerlemene <APP_STORE> Android App Store'dan Clash of Clans'i indirip başlatarak erişebilirsin."
"TID_KUNLUN_APP_STORE_360","360"
"TID_KUNLUN_APP_STORE_ANZHI","Anzhi"
"TID_KUNLUN_APP_STORE_BAIDU","Baidu"
"TID_KUNLUN_APP_STORE_HUAWEI","Huawei"
"TID_KUNLUN_APP_STORE_LANDING_PAGE","Kunlun Landing Page"
"TID_KUNLUN_APP_STORE_LENOVO","Lenovo"
"TID_KUNLUN_APP_STORE_OPPO","Oppo"
"TID_KUNLUN_APP_STORE_UC","UC"
"TID_KUNLUN_APP_STORE_VIVO","Vivo"
"TID_KUNLUN_APP_STORE_WANDOUJIA","Wandoujia"
"TID_KUNLUN_APP_STORE_XIAOMI","Xiaomi"
"TID_ALLIANCE_DONATE_HEADER_TROOPS","Birlik Bağışla:"
"TID_ALLIANCE_DONATE_HEADER_SPELLS","Büyü Bağışla:"
"TID_ALLIANCE_DONATE_DONATED","Bağışlanan Birlik ve Büyüler:"
"TID_ALLIANCE_DONATE_DONATED_TROOPS","Bağışlanan Birlikler:"
"TID_OBSTACLE_HALLOWEEN2015","Cadılar Bayramı Kazanı"
"TID_OBSTACLE_HALLOWEEN2016","Korkunç Bal Kabağı"
"TID_AVATAR_MESSAGE_BUTTON_MORE_INFO","Daha fazla bilgi"
"TID_AVATAR_MESSAGE_BUTTON_SUPPORT","Destek ile İletişime Geç"
"TID_AVATAR_MESSAGE_SENDER_PLAYER_SUPPORT","Oyuncu Desteği"
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE","Bu hesap için bir iade talep edildi ve <refundDate> tarihinde onaylandı. İade, sipariş verildiğinde kullanılan ödeme şekline göre yapılacak.\n\nİadenin değerine uygun olarak hesabından toplam <totalRevokedGems> taş eksildi. Bu, negatif bir taş bakiyesiyle sonuçlanabilir. Ek siparişler vererek ve oyun içi kaynaklar toplayarak yeniden pozitif bir bakiyeye ulaşabilirsin."
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE_PLURAL","Bu hesap için birden fazla iade talep edildi ve <refundDate> tarihinde onaylandı. İadeler, siparişler verildiğinde kullanılan ödeme şekline göre yapılacak.\n\nİadelerin değerine uygun olarak hesabından toplam <totalRevokedGems> taş eksildi. Bu, negatif bir taş bakiyesiyle sonuçlanabilir. Ek siparişler vererek ve oyun içi kaynaklar toplayarak yeniden pozitif bir bakiyeye ulaşabilirsin."
"TID_IAP_INFO_TEXT","청약철회는 구매일로부터 7일 이내 가능(단, 사용시 철회불가) 법정대리인 동의 없는 미성년자명의 결제 시 취소가능 (자세히보기)"
"TID_INFO_POP_UP_TOS_PP_TITLE","Önemli Duyuru"
"TID_INFO_POP_UP_TOS_PP_NOTE","Clash of Clans'i oynamak ücretsizdir ancak uygulama içi satın alımlarla ilerlemeni hızlandırabilirsin (bu özelliği cihaz ayarlarından devre dışı bırakabilirsin). Hizmet Koşullarımızı ve Gizlilik Politikamızı kabul etmek için Tamam'a dokun."
"TID_INFO_POP_UP_TOS_PP_NOTE_ANDROID","Clash of Clans'i oynamak ücretsizdir ancak uygulama içi satın alımlarla ilerlemeni hızlandırabilirsin (bu özelliği devre dışı bırakmak için Google Play Store uygulaması ayarlarından satın alımlar için bir şifre koruması ayarla). Hizmet Koşullarımızı ve Gizlilik Politikamızı kabul etmek için Tamam'a dokun."
"TID_INFO_POP_UP_TOS_PP_NOTE_KUNLUN","Clash of Clans'i oynamak ücretsizdir ancak uygulama içi satın alımlarla ilerlemeni hızlandırabilirsin. Hizmet Koşullarımızı ve Gizlilik Politikamızı kabul etmek için Tamam'a dokun."
"TID_INFO_POP_UP_TOS_PP_BUTTON1","TAMAM"
"TID_INFO_POP_UP_TOS_PP_BUTTON2","Hizmet Koşulları"
"TID_MORE_CLASH_COM","Clash dünyasını ClashofClans.com adresinden keşfet"
"TID_ACHIEVEMENT_SPELL_DONATION_TITLE","Paylaşmak önemsemektir"
"TID_ACHIEVEMENT_SPELL_DONATION","<number> büyü deposu kapasitesinde büyü bağışla"
"TID_ACHIEVEMENT_SPELL_DONATION_COMPLETED","Bağışlanan büyü kapasitesi toplamı: <value>"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY_TITLE","Anti Ağır Silah"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY","Çok oyunculu savaşlarda <number> adet Taktik Avcı Uçağı Ağır Silahı yok et"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY_COMPLETED","Yok edilen toplam Taktik Avcı Uçağı Ağır Silahı: <value>"
"TID_POPUP_BREAK_SHIELD","Kalkan kaldırılsın mı?"
"TID_POPUP_BREAK_SHIELD_TEXT","Kalkanını kaldırmak istediğinden emin misin? Kalkan her bittiğinde biraz Koruma alırsın."
"TID_POPUP_BREAK_GUARD","Koruma kaldırılsın mı?"
"TID_POPUP_BREAK_GUARD_TEXT","Koruma olmadığında diğer oyuncular sana saldırabilecek. Korumanı kaldırmak istediğinden emin misin?"
"TID_LOCAL_NOTIFICATION_GUARD_WILL_DISAPPEAR","Şef, Korumamız sona ermek üzere!"
"TID_GUARD_NOT_AVAILABLE","Kalkan etkinken Koruma satın alınamaz!"
"TID_GUARD_ON_COOLDOWN","Koruma henüz kullanılamaz!"
"TID_ATTACK_FAIL_TARGET_HAS_GUARD","Saldırılamaz! Köyün etkin Koruması var"
"TID_GROWTH_AURA_PERCENT","İP artışı: %<number>"
"TID_GROWTH_AURA_MAX","Maks İP artışı: <number>"
"TID_BUY_SHIELD_WHILE_GUARDED_TEXT","<name> satın almak istediğinden emin misin?\n<cff0000>NOT: Etkin Koruman sona erer</c>"
"TID_FAQ_TITLE_GUARD","Koruma nedir ve nasıl çalışır?"
"TID_FAQ_TEXT_GUARD","Koruma, tıpkı Kalkan gibi seni saldırılara karşı korur. Ancak Kalkanların aksine Korumanı etkilemeksizin istediğin diğer herkese saldırabilirsin. Kalkan her bittiğinde otomatik olarak biraz Koruma alırsın ve Ligin ne kadar yüksek olursa o kadar fazla Koruma alırsın! Dükkandan her gün çok az miktarda taş ile ek Koruma da alabilirsin."
"TID_HINT_GUARD_GAIN","Kalkan her bittiğinde biraz Koruma alırsın. Saldırmak için harika bir zaman!"
"TID_HINT_GUARD_GAIN_TIME","Bir Kalkan bittiğinde Ligin ne kadar yüksek olursa o kadar fazla Koruma alırsın!"
"TID_HINT_GUARD_LOSE","Etkin Korumanı kaybetmeden istediğin herkese saldırabilirsin"
"TID_GRAND_WARDEN","Büyük Koruyucu"
"TID_GRAND_WARDEN_INFO","Büyük Koruyucu, kaynağı bilinmeyen güçlü eserleri öğrenmek için yıllarını harcayan, keskin zekalı bir taktik uzmanıdır. Düşman köylere saldıran veya kendi köyünü koruyan birlikleri daha dayanıklı hale getirir."
"TID_HERO_INSTRUCTIONS_WARDEN","Bu gazi savaş alimi arkasında savaşacağı dost birlik gruplarını bulup Yaşam Aurası ile onlara destek verir ve bir savunma kulesi görevi görür. Saldırırken duvarlar üzerinde yürüyebilir ya da yüksekten uçabilir ve Sonsuz Büyük Kitap yeteneğinin kilidi açıldığında yakındaki birlikleri hasara karşı dayanıklı yapar!"
"TID_HERO_AURA_WARDEN_TITLE","Yaşam Aurası"
"TID_HERO_AURA_WARDEN_DESC","Koruyucunun gizemli eserleri, sürekli olarak her seviyeyle gelişen, sağlığı artıran bir Aura yayar. Saldırıdayken veya savunmadayken yakındaki tüm dost birimler artırılmış isabet puanları kazanır ama çok uzaklaşırlarsa bu desteği kaybederler!"
"TID_HERO_ABILITY_WARDEN_TITLE","Sonsuz Büyük Kitap"
"TID_HERO_ABILITY_WARDEN_DESC","Koruyucu, kısa bir süre boyunca kendisini ve yakındaki tüm dost birimleri hasara karşı dayanıklı yapan esrarengiz Büyük Kitabının tüm gücünü serbest bırakır!"
"TID_HINT_ARTILLERY","Taktik Avcı Uçağı Ağır Silahı etkinleşmeden önce birliklerden oluşan küçük bir manga, bir saldırı hazırlamaya yardım edebilir."
"TID_HINT_ARTILLERY2","Hızlı bir saldırı, çok fazla hasar yaratmadan önce Taktik Avcı Uçağı Ağır Silahının üstesinden gelebilir."
"TID_HINT_ARTILLERY3","Taktik Avcı Uçağı Ağır Silahı, etrafındaki geniş bir alanı korur. Onunla en değerli binalarını koruduğundan emin ol!"
"TID_HINT_HERO_GRAND_WARDEN","Büyük Koruyucu, yakındaki birlikleri çok güçlü yapacak gizemli eserleri kullanır."
"TID_HINT_HERO_GRAND_WARDEN_MODE","Uçan bir ordu mu kullanıyorsun? Büyük Koruyucuyu uçuş moduna ayarlamayı dene!"
"TID_HINT_ARTILLERY_TARGET","Taktik Avcı Uçağı Ağır Silahı en yakındaki ya da en büyük en zorlu birlik gruplarını hedefler."
"TID_HINT_ARTILLERY_TARGET2","Taktik Avcı Uçağı Ağır Silahı'nın vurdukları yere düştüğünde bir retikül ortaya çıkar."
"TID_HINT_ARTILLERY_TARGET3","Bir topçu birliği yakınındaki birimler şok dalgası hasarı alır."
"TID_POPUP_SHIELD_REMOVAL_REVENGE","İntikam saldırısı başlatırsan Kalkanın kısalır. Saldırı Maliyetinden daha azsa Kalkanın ortadan kalkar."
