"TID","IT"
"TID_LEAGUE_CHAMPION2_SHORT","Campioni II"
"TID_LEAGUE_CHAMPION3_SHORT","Campioni III"
"TID_LEAGUE_HERO","Titani"
"TID_LEAGUE_HERO1","Lega Titani I"
"TID_LEAGUE_HERO2","Lega Titani II"
"TID_LEAGUE_HERO3","Lega Titani III"
"TID_LEAGUE_HERO1_SHORT","Titani I"
"TID_LEAGUE_HERO2_SHORT","Titani II"
"TID_LEAGUE_HERO3_SHORT","Titani III"
"TID_LEAGUE_LEGENDARY","Lega Leggende"
"TID_LEAGUE_LEGENDARY_SHORT","Leggende"
"TID_HINT_STORAGES_SPELL_IMMUNITY","Tutti i depositi di risorse sono immuni al danno da incantesimi!"
"TID_STORAGES_SPELL_IMMUNITY","Tutti i depositi di risorse sono immuni al danno da incantesimi!"
"TID_POPUP_ARMY_OVERVIEW","Panoramica esercito"
"TID_SPEEDUP","Incantesimo Rapidità"
"TID_SPEEDUP_INFO","Accelera anche le tue unità più pesanti!\n\nGli incantesimi Rapidità non conferiscono il potenziamento al danno degli incantesimi Furia, ma migliorano ancora di più la velocità di movimento. E dato che occupano uno spazio di deposito minore, puoi portarne di più in battaglia!"
"TID_HINT_SPELL_SPEEDUP","Gli incantesimi Rapidità sono ottimi con le truppe che infliggono un danno elevato ma sono lente, come le mongolfiere o P.E.K.K.A."
"TID_EARTHQUAKE","Incantesimo Terremoto"
"TID_EARTHQUAKE_INFO","Indebolisci le mura e gli edifici con rovinosi terremoti!\n\nGli incantesimi Terremoto danneggiano le strutture in base ai loro punti ferita massimi. Più Terremoti infliggeranno danni sempre minori agli stessi edifici, ma sempre maggiori alle stesse mura. Nessun muro è in grado di resistere alla potenza di quattro incantesimi Terremoto!"
"TID_HINT_SPELL_EARTHQUAKE1","Gli incantesimi Terremoto hanno un effetto devastante su gruppi ravvicinati di edifici con molti punti ferita."
"TID_HINT_SPELL_EARTHQUAKE2","Ulteriori incantesimi Terremoto infliggeranno meno danno agli stessi edifici."
"TID_POISON_CLOUD","Incantesimo Veleno"
"TID_POISON_CLOUD_INFO","Fornisci un vantaggio sostanziale alle tue truppe grazie a questo mortale veleno!\n\nLe unità in difesa che si attardano nel raggio d'azione della nube tossica creata dall'incantesimo Veleno si muoveranno e attaccheranno più lentamente, ricevendo sempre più danni con il passare del tempo. L'incantesimo Veleno non ha effetto sulle strutture."
"TID_HINT_SPELL_POISON_CLOUD1","Gli incantesimi Veleno sono molto efficaci contro grandi gruppi di scheletri nemici."
"TID_HINT_SPELL_POISON_CLOUD2","Il tuo esercito combatterà molto più efficacemente con truppe del castello del clan entro l'area di effetto di un incantesimo Veleno."
"TID_HINT_CLAN_CHAT_PROFANITY_FILTER","Puoi applicare un filtro per le parole volgari alla chat del clan dal menu Impostazioni."
"TID_HINT_DARK_SPELLS","Gli incantesimi oscuri occupano meno spazio nel deposito degli incantesimi normali, così potrai portarne di più!"
"TID_SPELL_STORAGE_BREWING_CAPACITY","Capacità di preparazione: <number>"
"TID_ARMY_OVERVIEW_HINT_SPELLS","Disponibile al livello del municipio <number>"
"TID_ARMY_OVERVIEW_HINT_CLAN_CASTLE","Unisciti a un clan per ricevere truppe e incantesimi dal castello del clan"
"TID_ARMY_OVERVIEW_HINT_HEROES","Disponibile al livello del municipio <number>"
"TID_INFO_TARGET_TYPE_BUILDINGS_AND_WALLS","Edifici e mura"
"TID_INFO_TARGET_TYPE_UNITS","Truppe"
"TID_SPELL_DAMAGE_PERCENT","Danno: <number>%"
"TID_LEADERBOARDBANNER_PLAYERTOURNAMENTS","Torneo Lega Leggende"
"TID_LEADERBOARDBANNER_PLAYER_REWARD","Migliori giocatori ultimo torneo:\n(tocca sotto per vederne di più)"
"TID_LEADERBOARDBANNER_PLAYER_TIMELEFT","Termina tra:"
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_TITLE","Leggende dell'ultimo torneo:"
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_INFO","I giocatori con trofei a sufficienza vengono riportati al punto iniziale della Lega Leggende dopo ogni torneo. I trofei sottratti vengono assegnati permanentemente come trofei leggenda."
"TID_PRESTIGE_TROPHIES","Trofei leggenda"
"TID_LEGEND_SEASON_END_INTRO","Congratulazioni per la tua performance leggendaria!"
"TID_LEGEND_SEASON_END_INFO","Hai terminato nella posizione globale <rank>. La tua straordinaria prestazione è stata registrata nel tuo profilo giocatore ed è visibile a tutti."
"TID_LEGEND_SEASON_END_INFO_WITH_PRESTIGE","Hai terminato nella posizione globale <rank> e ottenuto <prestige> trofei leggenda! La tua straordinaria prestazione è stata registrata nel tuo profilo giocatore ed è visibile a tutti."
"TID_LEGEND_SEASON_END_TROPHY_RESET","I tuoi trofei sono stati riportati a <value> per l'inizio del nuovo torneo Lega Leggende."
"TID_LEGEND_SEASON_INFO","Completa una stagione nella Lega Leggende per far sì che i tuoi risultati finali vengano registrati sul tuo profilo!"
"TID_LEGEND_SEASON_INFO_PRESTIGE","Tutte le leggende vengono riportate a <value> trofei per iniziare ogni nuova stagione su un piano di parità. I trofei sottratti verranno assegnati come trofei leggenda!"
"TID_PROFILE_BEST_TROHPIES","Migliore di sempre:"
"TID_PROFILE_LEGEND_BEST","Migliore: stagione <month> <year>"
"TID_PROFILE_LEGEND_LAST","Precedente: stagione <month> <year>"
"TID_PROFILE_LEGEND_RANK","Posizione"
"TID_PROFILE_LEGEND_RANK_INLINE","In posizione <value>"
"TID_BUTTON_EDIT","Modifica esercito"
"TID_MONTH_1","Gennaio"
"TID_MONTH_2","Febbraio"
"TID_MONTH_3","Marzo"
"TID_MONTH_4","Aprile"
"TID_MONTH_5","Maggio"
"TID_MONTH_6","Giugno"
"TID_MONTH_7","Luglio"
"TID_MONTH_8","Agosto"
"TID_MONTH_9","Settembre"
"TID_MONTH_10","Ottobre"
"TID_MONTH_11","Novembre"
"TID_MONTH_12","Dicembre"
"TID_SEASON_NAME","Stagione <month> <year>"
"TID_PROFILE_BEST_WAR_STARS","Stelle di guerra vinte:"
"TID_PROFILE_LEGEND_NO_LAST_RANK","Non classificato"
"TID_PREFERRED_TARGET_EFFECT_BONUS","(Effetto x<number>)"
"TID_SETTING_CHANGE_FAILED","Errore nella modifica dell'impostazione. Riprova più tardi."
"TID_SLOW_SPEED","Riduzione velocità: <number>%"
"TID_REQUIRED_DARK_SPELL_FORGE_LEVEL","Richiede fabbrica degli incantesimi oscuri di livello <number>"
"TID_LEADERBOARDBANNER_PLAYER_NO_TOP_3","I vincitori del torneo Lega Leggende verranno mostrati qui!"
"TID_LEADERBOARDBANNER_PLAYER_NO_HISTORY","Nessun giocatore si è classificato per la Lega Leggende nell'ultimo torneo."
"TID_LEGEND_SEASON_END_TIP","NOTA: la Lega Leggende ha regole e premi speciali di fine stagione!"
"TID_LEGEND_SEASON_INFO_PRESTIGE_MORE","I trofei leggenda sono un simbolo di prestigio ineguagliato. Non possono essere perduti e si accumulano dopo ogni stagione."
"TID_NEWS_UPDATE_OTHER_TITLE","Bilanciamento del gioco"
"TID_NEWS_UPDATE_OTHER_TEXT","* L'incantesimo Congelamento ora colpisce anche le truppe aeree in difesa\n* I mastini lavici non possono più prendere di mira truppe aeree\n* Le truppe attaccanti ora ingaggiano battaglia con le truppe in difesa da una maggiore distanza\n* I partecipanti alla Lega Titani II e III ora possono comprare scudi settimanali dal negozio"
"TID_REMOVE_ARMY_CONFIRMATION","Confermi la modifica?"
"TID_PROFILE_LEGEND","Torneo Lega Leggende"
"TID_PROFILE_LEGEND_PRESTIGE","Trofei leggenda"
"TID_SPELL_ALREADY_AT_MAX_LEVEL","L'incantesimo è già al livello massimo!"
"TID_LEGEND_SEASON_TITLE","Torneo Lega Leggende <month> <year>"
"TID_LEGEND_SEASON_END_PRESTIGE","Trofei leggenda guadagnati:"
"TID_LEGEND_SEASON_INFO_TEXT","La Lega Leggende ha regole e premi speciali di fine stagione!"
"TID_WAR_STATS_HEADER_TIEBREAKERS","Spareggi"
"TID_ALLIANCE_WAR_TOTAL_DESTRUCTION","<friendly> Distruzione totale <enemy>"
"TID_ALLIANCE_WAR_TOTAL_DURATION","Durata totale attacco migliore"
"TID_BUTTON_GENERATE_CODE","Codice di collegamento"
"TID_GOOGLE_PLAY_KUNLUN_TUTORIAL_BUTTON","Vedi tutorial!"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_TITLE","Aggiornamento alla nuova versione"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_MESSAGE","È in corso l'aggiornamento a una nuova versione di Clash of Clans. Il tuo villaggio sarà pronto a breve. Torna tra poco!"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_BUTTON","OK"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TUTORIAL_BUTTON","Carica villaggio"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TITLE","Carica villaggio"
"TID_BUILDING_ARTILLERY","Artiglieria Aquila"
"TID_ARTILLERY_INFO","L'artiglieria Aquila ha una gittata quasi illimitata e prende di mira i bersagli più tosti con granate esplosive. Tuttavia, si attiverà solo dopo aver schierato un gran numero di truppe."
"TID_BUTTON_GENERATE_CODE_TITLE","Trasferisci account"
"TID_BUTTON_GENERATE_CODE_TEXT","Trasferisci il tuo villaggio a un altro App Store di Android. Trasferire il tuo villaggio aiuterà a proteggere i tuoi dati!"
"TID_LINK_CODE_GENERATE_CODE_TEXT","Usa il codice di collegamento in basso per trasferire il tuo villaggio a un altro App Store di Android. Controlla il tutorial per una guida dettagliata!"
"TID_LINK_DEVICES_ENTER_CODE_KUNLUN_TEXT","Puoi ottenere un codice di collegamento dal tuo villaggio tramite Impostazioni - Collega un dispositivo. Controlla il nostro tutorial per una guida dettagliata!"
"TID_MORE_WECHAT","关注官方认证微信订阅号cocsupercell"
"TID_NEWS_ACCOUNT_TRANSFER","Procurati la versione ufficiale cinese di CoC per Android!"
"TID_NEWS_ACCOUNT_TRANSFER_TEXT","Trasferisci subito il tuo villaggio a un App Store di Android supportato, per proteggerlo, ottenere aiuto dal servizio di assistenza, ricevere aggiornamenti e molto altro!"
"TID_SLOW_SPEED_AND_ATTACK","Rallentamento movimento/attacco: <number>%"
"TID_WAR_TEAM_TAB_ATTACKS","Attacchi"
"TID_WAR_TEAM_TAB_DEFENSES","Difese"
"TID_SLOW_ATTACK","Riduzione frequenza di attacco: <number>%"
"TID_MAX_DPS","Danno massimo al secondo: <number>"
"TID_NEWS_SPELLS_TITLE","Incantesimi modificati e ricaricati"
"TID_NEWS_SPELLS_TEXT","Incantesimo Fulmine\n* L'incantesimo Fulmine di livello 7 colpisce sia edifici che truppe\n* Danno aumentato per l'incantesimo Fulmine di livello 5 e 6\n* Le saette dell'incantesimo Fulmine ora colpiscono un'area più ristretta e mancano il bersaglio più raramente\n\nIncantesimo Veleno\n* Le truppe colpite dall'incantesimo Veleno ora subiscono meno danni inizialmente, ma molti più danni con il passare del tempo\n* Il danno dell'incantesimo veleno ora aumenta fino a livelli altissimi e permane dopo che la truppa si allontana dall'area di effetto\n* L'incantesimo Veleno ora riduce la frequenza di attacco delle truppe in difesa\n\nIncantesimo Terremoto\n* L'incantesimo Terremoto ora infligge molto più danno, a prescindere dai punti ferita attuali dell'edificio\n* Più incantesimi Terremoto ora infliggono danni decrescenti agli stessi edifici\n* Quattro incantesimi Terremoto sono ancora sufficienti a distruggere qualsiasi muro!"
"TID_MORE_WECHAT_SERVICE","关注官方认证微信服务号coc-kefu"
"TID_ERROR_POP_UP_LOGIN_FAILED_15","È possibile accedere ai progressi del tuo villaggio installando e avviando Clash of Clans dall'App Store di Android <APP_STORE>."
"TID_KUNLUN_APP_STORE_360","360"
"TID_KUNLUN_APP_STORE_ANZHI","Anzhi"
"TID_KUNLUN_APP_STORE_BAIDU","Baidu"
"TID_KUNLUN_APP_STORE_HUAWEI","Huawei"
"TID_KUNLUN_APP_STORE_LANDING_PAGE","Kunlun Landing Page"
"TID_KUNLUN_APP_STORE_LENOVO","Lenovo"
"TID_KUNLUN_APP_STORE_OPPO","Oppo"
"TID_KUNLUN_APP_STORE_UC","UC"
"TID_KUNLUN_APP_STORE_VIVO","Vivo"
"TID_KUNLUN_APP_STORE_WANDOUJIA","Wandoujia"
"TID_KUNLUN_APP_STORE_XIAOMI","Xiaomi"
"TID_ALLIANCE_DONATE_HEADER_TROOPS","Dona truppe:"
"TID_ALLIANCE_DONATE_HEADER_SPELLS","Dona incantesimi:"
"TID_ALLIANCE_DONATE_DONATED","Truppe e incantesimi donati:"
"TID_ALLIANCE_DONATE_DONATED_TROOPS","Truppe donate:"
"TID_OBSTACLE_HALLOWEEN2015","Calderone di Halloween"
"TID_OBSTACLE_HALLOWEEN2016","Zucca spaventosa"
"TID_AVATAR_MESSAGE_BUTTON_MORE_INFO","Altre info"
"TID_AVATAR_MESSAGE_BUTTON_SUPPORT","Contatta l'Assistenza"
"TID_AVATAR_MESSAGE_SENDER_PLAYER_SUPPORT","Assistenza giocatore"
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE","In data <refundDate> è stato approvato il rimborso richiesto per questo account. Il rimborso verrà effettuato tramite la forma di pagamento usata al momento dell'ordine.\n\nDall'account sono state rimosse <totalRevokedGems> gemme, corrispondenti al valore del rimborso. Ciò potrebbe portare a un saldo gemme negativo. È possibile tornare a un saldo positivo effettuando altri ordini e raccogliendo risorse nel gioco."
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE_PLURAL","In data <refundDate> sono stati approvati i rimborsi richiesti per questo account. I rimborsi verranno effettuati tramite la forma di pagamento usata al momento degli ordini.\n\nDall'account sono state rimosse <totalRevokedGems> gemme, corrispondenti al valore dei rimborsi. Ciò potrebbe portare a un saldo gemme negativo. È possibile tornare a un saldo positivo effettuando altri ordini e raccogliendo risorse nel gioco."
"TID_IAP_INFO_TEXT","청약철회는 구매일로부터 7일 이내 가능(단, 사용시 철회불가) 법정대리인 동의 없는 미성년자명의 결제 시 취소가능 (자세히보기)"
"TID_INFO_POP_UP_TOS_PP_TITLE","Avviso importante"
"TID_INFO_POP_UP_TOS_PP_NOTE","Clash of Clans è un gioco gratuito, in cui è possibile velocizzare i progressi con acquisti In-App (puoi disabilitare questa funzionalità nelle impostazioni del tuo dispositivo). Tocca OK per accettare le Condizioni d'Uso e la Normativa sulla privacy."
"TID_INFO_POP_UP_TOS_PP_NOTE_ANDROID","Clash of Clans è un gioco gratuito, in cui è possibile velocizzare i progressi con acquisti In-App (per disabilitare questa funzionalità, crea una password di protezione degli acquisti nelle impostazioni della tua app Google Play Store). Tocca OK per accettare le Condizioni d'Uso e la Normativa sulla privacy."
"TID_INFO_POP_UP_TOS_PP_NOTE_KUNLUN","Clash of Clans è un gioco gratuito, in cui è possibile velocizzare i progressi con acquisti In-App. Tocca OK per accettare le Condizioni d'Uso e la Normativa sulla privacy."
"TID_INFO_POP_UP_TOS_PP_BUTTON1","OK"
"TID_INFO_POP_UP_TOS_PP_BUTTON2","Condizioni d'Uso"
"TID_MORE_CLASH_COM","Esplora il mondo di Clash su ClashofClans.com"
"TID_ACHIEVEMENT_SPELL_DONATION_TITLE","Condividere è importante"
"TID_ACHIEVEMENT_SPELL_DONATION","Dona incantesimi pari a <number> spazi di capacità del deposito"
"TID_ACHIEVEMENT_SPELL_DONATION_COMPLETED","Capienza incantesimi totale donata: <value>"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY_TITLE","Anti-artiglieria"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY","Distruggi <number> artiglierie Aquila in battaglie multigiocatore"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY_COMPLETED","Artiglierie Aquila totali distrutte: <value>"
"TID_POPUP_BREAK_SHIELD","Rimuovere scudo?"
"TID_POPUP_BREAK_SHIELD_TEXT","Vuoi davvero rimuovere il tuo scudo? Otterrai della guardia ogni volta che uno scudo finisce."
"TID_POPUP_BREAK_GUARD","Rimuovere guardia?"
"TID_POPUP_BREAK_GUARD_TEXT","Senza una guardia gli altri giocatori potranno attaccarti. Vuoi davvero rimuovere la tua guardia?"
"TID_LOCAL_NOTIFICATION_GUARD_WILL_DISAPPEAR","Capo, la nostra guardia sta per terminare!"
"TID_GUARD_NOT_AVAILABLE","La guardia non può essere acquistata mentre è attivo uno scudo!"
"TID_GUARD_ON_COOLDOWN","Guardia non ancora disponibile!"
"TID_ATTACK_FAIL_TARGET_HAS_GUARD","Impossibile attaccare: il villaggio ha una guardia attiva."
"TID_GROWTH_AURA_PERCENT","Incremento PS: <number>%"
"TID_GROWTH_AURA_MAX","Incremento PS massimo: <number>"
"TID_BUY_SHIELD_WHILE_GUARDED_TEXT","Vuoi davvero acquistare <name>?\n<cff0000>NOTA: la tua guardia attiva verrà congedata</c>"
"TID_FAQ_TITLE_GUARD","Cos'è e come funziona la guardia?"
"TID_FAQ_TEXT_GUARD","La guardia previene gli attacchi contro di te esattamente come lo scudo. Diversamente dagli scudi, però, potrai attaccare gli altri villaggi senza che questo abbia effetto sulla guardia. Riceverai automaticamente della guardia ogni volta che scadrà il tempo di uno scudo e più alta è la tua lega, più guardia otterrai! Puoi anche acquistare della guardia aggiuntiva dal negozio per poche gemme."
"TID_HINT_GUARD_GAIN","Ottieni della guardia ogni volta che uno scudo si esaurisce. È un momento ideale per attaccare!"
"TID_HINT_GUARD_GAIN_TIME","Più alta è la tua lega, più guardia ottieni quando termina uno scudo!"
"TID_HINT_GUARD_LOSE","Puoi attaccare quanto vuoi senza perdere la tua guardia attiva."
"TID_GRAND_WARDEN","Gran sorvegliante"
"TID_GRAND_WARDEN_INFO","Il gran sorvegliante è un brillante stratega che ha trascorso anni a imparare come sfruttare potenti manufatti di origine sconosciuta. Rafforza le truppe che attaccano villaggi nemici o proteggono il tuo villaggio."
"TID_HERO_INSTRUCTIONS_WARDEN","Questo stratega veterano cerca gruppi di truppe alleate per potenziarle e farle combattere con la sua Aura vitale, assumendo la forma di una torre in difesa. In attacco può camminare sui muri o volare, e può rendere immuni ai danni le truppe nelle vicinanze una volta sbloccata la sua abilità Tomo eterno!"
"TID_HERO_AURA_WARDEN_TITLE","Aura vitale"
"TID_HERO_AURA_WARDEN_DESC","I misteriosi manufatti del sorvegliante emanano costantemente un'aura che potenzia la salute e migliora con ogni livello. Tutte le unità alleate nelle vicinanze, in attacco e in difesa, riceveranno più punti ferita, ma perderanno il potenziamento se si allontaneranno troppo!"
"TID_HERO_ABILITY_WARDEN_TITLE","Tomo eterno"
"TID_HERO_ABILITY_WARDEN_DESC","Il sorvegliante scatena il pieno potere del suo tomo arcano, rendendo se stesso e tutte le unità alleate nelle vicinanze completamente immuni ai danni per un breve periodo di tempo!"
"TID_HINT_ARTILLERY","Un piccolo plotone di truppe può servire a preparare un attacco prima che l'artiglieria Aquila sia attiva."
"TID_HINT_ARTILLERY2","Un assalto rapido può sopraffare l'artiglieria Aquila prima che faccia troppi danni."
"TID_HINT_ARTILLERY3","L'artiglieria Aquila ha una grande zona intorno a sé in cui non è possibile sparare. Fai in modo che copra i tuoi edifici più preziosi!"
"TID_HINT_HERO_GRAND_WARDEN","Il gran sorvegliante sfrutta misteriosi manufatti per rendere più resistenti le truppe nelle vicinanze."
"TID_HINT_HERO_GRAND_WARDEN_MODE","Usi truppe volanti? Prova a impostare il gran sorvegliante in modalità aerea!"
"TID_HINT_ARTILLERY_TARGET","L'artiglieria Aquila prende di mira le truppe più toste del gruppo più vicino o numeroso."
"TID_HINT_ARTILLERY_TARGET2","Un reticolo apparirà dove sono diretti i colpi dell'artiglieria Aquila."
"TID_HINT_ARTILLERY_TARGET3","Le unità vicine al punto d'impatto dell'artiglieria subiranno danni dall'onda d'urto."
"TID_POPUP_SHIELD_REMOVAL_REVENGE","La durata del tuo scudo si ridurrà se dai inizio a un attacco Vendetta. Se hai meno del costo d'attacco, il tuo scudo sarà rimosso."
"TID_HINT_GUARD","Una guardia attiva ti protegge dagli attacchi permettendoti di attaccare gli altri liberamente!"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED_TITLE","Pausa estesa"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED","Il limite di tempo della tua pausa personale non è stato azzerato completamente perché alla tua ultima pausa non hai ricevuto uno scudo."
"TID_ERROR_POP_UP_PERSONAL_BREAK_FINAL_TITLE","Pausa estesa"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED_FINAL","Il limite di tempo della tua pausa personale è stato esteso, ma ora verrà azzerato. Per evitare che succeda di nuovo in futuro, assicurati di proteggere il municipio e cerca di aumentare il conteggio dei tuoi trofei."
"TID_ERROR_POP_UP_PERSONAL_BREAK_MULTIPLE_FINAL","Il limite di tempo della tua pausa personale è stato esteso più volte, ma ora verrà azzerato. Per evitare che succeda di nuovo in futuro, assicurati di proteggere il municipio e cerca di aumentare il conteggio dei tuoi trofei."
"TID_DAMAGE_PER_HIT","Danni per attacco: <number>"
"TID_SHOCKWAVE_DAMAGE","Danni da onda d'urto: <number>"
"TID_DIE_DAMAGE","Danno alla distruzione: <number>"
"TID_NEWS_TH11_UPDATE_OVERVIEW_TITLE","Uno dei più grandi aggiornamenti di Clash... di sempre!"
"TID_NEWS_TH11_UPDATE_OVERVIEW_TEXT","• Entra in scena il municipio di livello 11! BOOM!\n• Gran sorvegliante e artiglieria Aquila: le aggiunte più potenti e strategiche mai viste!\n• Nuovi livelli delle truppe, delle difese e donazioni di incantesimi al clan\n• Attacca attraverso lo scudo in qualsiasi momento, ma ricorda di difendere il municipio!\n• Proteggi le tue sessioni di gioco quando lo scudo finisce e non farti più trovare con la guardia abbassata\n• Goblin all'assalto di municipi, bonus di lega maggiori, offerte di trofei e molto altro ancora!"
"TID_NEWS_TH11_UPDATE_TH11_TITLE","Municipio 11: spara al massimo"
"TID_NEWS_TH11_UPDATE_TH11_TEXT","• Prova il livello di municipio più massiccio, cattivo e impegnativo di sempre: il municipio 11!\n• Il gran sorvegliante, il nuovo eroe del municipio 11, può rendere gli eserciti quasi inarrestabili!\n• L'artiglieria Aquila, la nuova difesa del municipio 11, offre grandiose devastazioni da lontano\n• Più difese, tra cui cannone, torre dell'arciere, torre dello stregone e arco-X extra!\n• Nuovi livelli municipio 11 per sgherro, strega, torre dello stregone e molto altro!"
"TID_NEWS_TH11_UPDATE_HERO_TITLE","Gran sorvegliante: il più recente eroe del tuo esercito"
"TID_NEWS_TH11_UPDATE_HERO_TEXT","• Sfrutta nuove e potenti tattiche di battaglia potenziando e proteggendo le tue truppe\n• Il gran sorvegliante rafforza le truppe nelle vicinanze e può renderle temporaneamente invincibili!\n• Salta, vola! Includi il gran sorvegliante nelle tue strategie e fai brillare il tuo esercito"
