"TID","CNT"
"TID_WAR_ATTACK_CONFIRM_INFO","請確定您已做好準備！您即將使用一次進攻機會。"
"TID_AIR_BLASTER","空氣炮"
"TID_AIR_BLASTER_INFO","空氣炮可利用強力氣流控制天空，以擊退飛行中的敵人。空氣炮只能朝一個方向噴射氣流，所以請旋轉它們的方向，讓它能產生最大的效果。"
"TID_STREAM_EVENT_CHANGED_SETTINGS","已更新部落設定"
"TID_KNOCKBACK","推進強度：<number>格"
"TID_SETTINGS_CLAN_CHAT_FILTER","過濾部落聊天內容"
"TID_INFO_SPELL_STORAGE","法術儲量："
"TID_BUILDING_MINI_SPELL_FACTORY","闇黑法術工廠"
"TID_MINI_SPELL_FACTORY_INFO","只有最聰明或是最勇敢無畏的偉大法師才會通曉闇黑重油的釀製方法。要精通體積較小的闇黑法術需要敏銳的洞察力，不過這也能帶來獨一無二的戰術優勢。"
"TID_POPUP_BOOST_MINI_SPELL_FACTORY","是否在<time>內，將闇黑法術的配製速度加快至原來的<multiplier>倍？"
"TID_LEAGUE_CHAMPION1","冠軍聯盟 I"
"TID_LEAGUE_CHAMPION2","冠軍聯盟 II"
"TID_LEAGUE_CHAMPION3","冠軍聯盟 III"
"TID_LEAGUE_CHAMPION1_SHORT","冠軍 I"
"TID_LEAGUE_CHAMPION2_SHORT","冠軍 II"
"TID_LEAGUE_CHAMPION3_SHORT","冠軍 III"
"TID_LEAGUE_HERO","泰坦"
"TID_LEAGUE_HERO1","泰坦聯盟 I"
"TID_LEAGUE_HERO2","泰坦聯盟 II"
"TID_LEAGUE_HERO3","泰坦聯盟 III"
"TID_LEAGUE_HERO1_SHORT","泰坦 I"
"TID_LEAGUE_HERO2_SHORT","泰坦 II"
"TID_LEAGUE_HERO3_SHORT","泰坦 III"
"TID_LEAGUE_LEGENDARY","傳說聯盟"
"TID_LEAGUE_LEGENDARY_SHORT","傳說"
"TID_HINT_STORAGES_SPELL_IMMUNITY","所有資源倉儲不會受到法術的傷害！"
"TID_STORAGES_SPELL_IMMUNITY","所有資源倉儲不會受到法術的傷害！"
"TID_POPUP_ARMY_OVERVIEW","軍隊概況"
"TID_SPEEDUP","加速法術"
"TID_SPEEDUP_INFO","加快腳步！別讓您最重裝的部隊落後了！\n\n加速法術雖然沒有狂暴法術的攻擊加強效果，但是可以讓移動速度提升。較低的儲存大小也可以讓您在戰場上多用幾次！"
"TID_HINT_SPELL_SPEEDUP","加速法術很適合放在可以造成高傷害但是移動速度低的部隊，例如氣球兵和皮卡超人。"
"TID_EARTHQUAKE","地震法術"
"TID_EARTHQUAKE_INFO","用強烈的地震摧毀城牆與建築吧！\n\n地震法術造成的傷害受建築生命值影響。對同一建築重複施放地震法術，造成的傷害將會遞減。但是，對同一塊城牆重複施放該法術則可以產生更大的傷害。沒有任何城牆能抵抗四次地震法術！"
"TID_HINT_SPELL_EARTHQUAKE1","地震法術能對聚集在一起的高生命值建築造成壓倒性的巨大傷害。"
"TID_HINT_SPELL_EARTHQUAKE2","對同一棟建築重複使用地震法術，將會減少造成的傷害。"
"TID_POISON_CLOUD","施毒法術"
"TID_POISON_CLOUD_INFO","使用這個致命的劇毒，讓您的軍隊如虎添翼！\n\n在施毒法術毒雲中徘徊的防禦性作戰單位，將會降低移動和攻擊速度並隨著時間受到傷害。施毒法術對建築物無效。"
"TID_HINT_SPELL_POISON_CLOUD1","施毒法術對大規模的骷髏部隊有奇效。"
"TID_HINT_SPELL_POISON_CLOUD2","您的部隊在施毒法術中能更有效率地對抗部落城堡部隊。"
"TID_HINT_CLAN_CHAT_PROFANITY_FILTER","您可以在設定選單中打開聊天室中的髒話過濾功能。"
"TID_HINT_DARK_SPELLS","闇黑法術的所需空間較一般法術來得小，讓您可以攜帶更多！"
"TID_SPELL_STORAGE_BREWING_CAPACITY","配製容量：<number>"
"TID_ARMY_OVERVIEW_HINT_SPELLS","在<number>級大本營解鎖"
"TID_ARMY_OVERVIEW_HINT_CLAN_CASTLE","加入部落，接收部落援軍和法術"
"TID_ARMY_OVERVIEW_HINT_HEROES","在<number>級大本營解鎖"
"TID_INFO_TARGET_TYPE_BUILDINGS_AND_WALLS","建築與城牆"
"TID_INFO_TARGET_TYPE_UNITS","部隊"
"TID_SPELL_DAMAGE_PERCENT","傷害：<number>%"
"TID_LEADERBOARDBANNER_PLAYERTOURNAMENTS","傳說聯盟錦標賽"
"TID_LEADERBOARDBANNER_PLAYER_REWARD","上次錦標賽成績最優玩家：\n（在下方點一下瞭解更多）"
"TID_LEADERBOARDBANNER_PLAYER_TIMELEFT","離結束時間尚有："
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_TITLE","上次錦標賽中的傳說聯盟玩家："
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_INFO","每次錦標賽結束後，擁有足夠數量獎盃的玩家將重新回到傳說聯盟的起點。扣除的獎盃將會改贈為永久的傳說獎盃獎勵。"
"TID_PRESTIGE_TROPHIES","傳說獎盃"
"TID_LEGEND_SEASON_END_INTRO","恭喜您傳奇般的表現！"
"TID_LEGEND_SEASON_END_INFO","您的完賽排名為第<rank>名，您的傑出表現將會記錄在您的個人資料中，供所有玩家查看。"
"TID_LEGEND_SEASON_END_INFO_WITH_PRESTIGE","您在全球錦標賽中獲得了第<rank>名並獲得了<prestige>個傳說獎盃！您的傑出表現已經記錄在您的個人資料中供所有玩家查看。"
"TID_LEGEND_SEASON_END_TROPHY_RESET","因為新的傳說聯盟錦標賽準備開始，故將您的獎盃重設為<value>。"
"TID_LEGEND_SEASON_INFO","在傳說聯盟中完成賽季，您的最終排名就會顯示在您的個人資料中！"
"TID_LEGEND_SEASON_INFO_PRESTIGE","每一次新的賽季，所有的傳說玩家獎盃數量將會調降至<value>，扣除的獎盃將會改贈為傳說獎盃獎勵。"
"TID_PROFILE_BEST_TROHPIES","歷來最佳成績："
"TID_PROFILE_LEGEND_BEST","最佳：<year> / <month> 賽季"
"TID_PROFILE_LEGEND_LAST","上次：<year> / <month> 賽季"
"TID_PROFILE_LEGEND_RANK","排名"
"TID_PROFILE_LEGEND_RANK_INLINE","第<value>名"
"TID_BUTTON_EDIT","編輯軍隊"
"TID_MONTH_1","一月"
"TID_MONTH_2","二月"
"TID_MONTH_3","三月"
"TID_MONTH_4","四月"
"TID_MONTH_5","五月"
"TID_MONTH_6","六月"
"TID_MONTH_7","七月"
"TID_MONTH_8","八月"
"TID_MONTH_9","九月"
"TID_MONTH_10","十月"
"TID_MONTH_11","十一月"
"TID_MONTH_12","十二月"
"TID_SEASON_NAME","<year>/<month> 賽季"
"TID_PROFILE_BEST_WAR_STARS","贏得的戰爭星星："
"TID_PROFILE_LEGEND_NO_LAST_RANK","未能獲得排名"
"TID_PREFERRED_TARGET_EFFECT_BONUS","（效果 x <number>）"
"TID_SETTING_CHANGE_FAILED","變更此設定時發生錯誤，請稍後重試。"
"TID_SLOW_SPEED","速度降低：<number>%"
"TID_REQUIRED_DARK_SPELL_FORGE_LEVEL","需要<number>級闇黑法術工廠"
"TID_LEADERBOARDBANNER_PLAYER_NO_TOP_3","傳說聯盟錦標賽的贏家將會在此顯示！"
"TID_LEADERBOARDBANNER_PLAYER_NO_HISTORY","在上次的錦標賽中，尚無傳說聯盟玩家達到高分而名列其中。"
"TID_LEGEND_SEASON_END_TIP","請注意：傳說聯盟將有特殊的賽季尾聲規則與獎勵！"
"TID_LEGEND_SEASON_INFO_PRESTIGE_MORE","傳說獎盃是聲望的終極象徵。您將不會失去傳說獎盃，而且每一季都能累積其數量。"
"TID_NEWS_UPDATE_OTHER_TITLE","遊戲平衡性"
"TID_NEWS_UPDATE_OTHER_TEXT","* 冰凍法術現在也對防禦型的空中部隊造成影響\n* 熔岩獵犬將再也無法攻擊空中部隊\n*進攻部隊將會在更遠的距離與防禦部隊交戰\n* 泰坦聯盟 III 和 泰坦聯盟 II 現可在商店中購買為期一週的護盾"
"TID_REMOVE_ARMY_CONFIRMATION","確認此次編輯？"
"TID_PROFILE_LEGEND","傳說聯盟錦標賽"
"TID_PROFILE_LEGEND_PRESTIGE","傳說獎盃"
"TID_SPELL_ALREADY_AT_MAX_LEVEL","法術已達最高等級！"
"TID_LEGEND_SEASON_TITLE","<month> <year> 傳說聯盟錦標賽"
"TID_LEGEND_SEASON_END_PRESTIGE","已獲得的傳說獎盃："
"TID_LEGEND_SEASON_INFO_TEXT","傳說聯盟將有特殊的賽季尾聲規則與獎勵！"
"TID_WAR_STATS_HEADER_TIEBREAKERS","決勝關鍵"
"TID_ALLIANCE_WAR_TOTAL_DESTRUCTION","<friendly> 總摧毀程度 <enemy>"
"TID_ALLIANCE_WAR_TOTAL_DURATION","最佳進攻持續時間"
"TID_BUTTON_GENERATE_CODE","關聯代碼"
"TID_GOOGLE_PLAY_KUNLUN_TUTORIAL_BUTTON","查看教學！"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_TITLE","更新至最新版本"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_MESSAGE","我們正在更新至最新版本的《部落衝突》。您的村莊很快就會準備好。請稍後再回來查看！"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_BUTTON","確定"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TUTORIAL_BUTTON","載入村莊"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TITLE","載入村莊"
"TID_BUILDING_ARTILLERY","天鷹火炮"
"TID_ARTILLERY_INFO","天鷹火炮的攻擊範圍幾乎覆蓋了地圖的每個角落，它發射的火炮可以對洶湧而來的敵方部隊造成濺射傷害。然而，只有大規模的部隊才會觸發天鷹火炮。"
"TID_BUTTON_GENERATE_CODE_TITLE","轉移帳號"
"TID_BUTTON_GENERATE_CODE_TEXT","轉移您的村莊至Android App Store。轉移您的村莊將能幫助您保護您的遊戲資料！"
"TID_LINK_CODE_GENERATE_CODE_TEXT","請使用以下的關聯代碼轉移您的村莊至另一個Android App Store平台。查看詳細的教學說明！"
"TID_LINK_DEVICES_ENTER_CODE_KUNLUN_TEXT","您可以從設定中的「關聯另一台裝置」取得一組關聯代碼。查看教學的詳細說明！"
"TID_MORE_WECHAT","關注官方認證微信訂閱號cocsupercell"
"TID_NEWS_ACCOUNT_TRANSFER","取得官方的CoC Android中文版本!"
"TID_NEWS_ACCOUNT_TRANSFER_TEXT","現在就轉移您的村莊至已支援的Android App Store以保護您的村莊，取得官方的玩家支援、更新及更多！"
"TID_SLOW_SPEED_AND_ATTACK","移動/攻擊緩速：<number>%"
"TID_WAR_TEAM_TAB_ATTACKS","進攻"
"TID_WAR_TEAM_TAB_DEFENSES","防禦"
"TID_SLOW_ATTACK","進攻率降低：<number>%"
"TID_MAX_DPS","每秒最高傷害：<number>"
"TID_NEWS_SPELLS_TITLE","重寫並修整法術"
"TID_NEWS_SPELLS_TEXT","雷電法術\n* 7級雷電法術可對建築物和部隊帶來同樣的傷害\n* 增加5和6級雷電法術的攻擊力\n* 雷電法術的閃電將更加精準而且集中\n\n施毒法術\n* 在施毒法術裡的部隊在一開始將受到較少的傷害，但會隨著時間而逐漸增加。\n* 施毒法術所造成的傷害效果將大量增加並在施展法術後繼續留滯。\n* 施毒法術現也對防禦部隊減少攻擊速度\n\n地震法術\n* 地震法術所造成的傷害會更大，無論建築物當時的生命值有多少。\n* 重複對同一棟建築物使用地震將逐漸減少傷害\n* 4次地震法術鐵定能摧毀任何等級的墻壁！"
"TID_MORE_WECHAT_SERVICE","關注官方認證微信服務號coc-kefu"
"TID_ERROR_POP_UP_LOGIN_FAILED_15","您之前的村莊是從<APP_STORE>下載的，請回到該安卓應用商店安裝《部落衝突》，登入正確的帳號和密碼，您就可以載入您的村莊了。"
"TID_KUNLUN_APP_STORE_360","360手機助手"
"TID_KUNLUN_APP_STORE_ANZHI","安智市場"
"TID_KUNLUN_APP_STORE_BAIDU","百度手機助手"
"TID_KUNLUN_APP_STORE_HUAWEI","華為遊戲中心"
"TID_KUNLUN_APP_STORE_LANDING_PAGE","崑崙遊戲官方網站"
"TID_KUNLUN_APP_STORE_LENOVO","聯想樂商店"
"TID_KUNLUN_APP_STORE_OPPO","OPPO應用商店"
"TID_KUNLUN_APP_STORE_UC","九遊遊戲中心"
"TID_KUNLUN_APP_STORE_VIVO","vivo應用商店"
"TID_KUNLUN_APP_STORE_WANDOUJIA","豌豆莢"
"TID_KUNLUN_APP_STORE_XIAOMI","小米應用商店"
"TID_ALLIANCE_DONATE_HEADER_TROOPS","增援部隊："
"TID_ALLIANCE_DONATE_HEADER_SPELLS","增援法術："
"TID_ALLIANCE_DONATE_DONATED","已增援的部隊和法術："
"TID_ALLIANCE_DONATE_DONATED_TROOPS","增援的部隊："
"TID_OBSTACLE_HALLOWEEN2015","萬聖節魔法鍋"
"TID_OBSTACLE_HALLOWEEN2016","恐怖南瓜"
"TID_AVATAR_MESSAGE_BUTTON_MORE_INFO","更多資訊"
"TID_AVATAR_MESSAGE_BUTTON_SUPPORT","聯絡支援團隊"
"TID_AVATAR_MESSAGE_SENDER_PLAYER_SUPPORT","玩家支援"
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE","此帳戶申請退款，且申請已於<refundDate>獲得批准。退款將通過訂單的付款方式退回。\n\n您的帳戶已被扣除共<totalRevokedGems>顆寶石，該數字與您的退款金額相符。您的寶石餘額可能因此變為負數，您可以再次購買寶石或在遊戲中獲取寶石將其變為正數。"
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE_PLURAL","此帳戶申請退款，且請求已於<refundDate>獲得批准。退款將通過訂單的付款方式退回。\n\n您的帳戶已被扣除共<totalRevokedGems>顆寶石，該數字與您的退款金額相符。您的寶石餘額可能因此變為負數，您可以再次購買寶石或在遊戲中獲取寶石來將其變為正數。"
"TID_IAP_INFO_TEXT","청약철회는 구매일로부터 7일 이내 가능(단, 사용시 철회불가) 법정대리인 동의 없는 미성년자명의 결제 시 취소가능 (자세히보기)"
"TID_INFO_POP_UP_TOS_PP_TITLE","重要通知"
"TID_INFO_POP_UP_TOS_PP_NOTE","《部落衝突》是一款免費遊戲，但是您可透過應用程式內購買加快遊戲進度（您可在裝置內的設定選項中停用此功能）。點擊確定接受我們的條款和隱私保護政策。"
"TID_INFO_POP_UP_TOS_PP_NOTE_ANDROID","《部落衝突》是一款免費遊戲，但是您可透過應用程式內購買加快遊戲進度（如要停用此功能，請在Google Play Store的應用程式設定中設定密碼保護）。點擊確定接受我們的條款和隱私保護政策。"
"TID_INFO_POP_UP_TOS_PP_NOTE_KUNLUN","《部落衝突》是一款免費遊戲，但是您可透過應用程式內購買加快遊戲進度。點擊確定接受我們的條款和隱私保護政策。"
"TID_INFO_POP_UP_TOS_PP_BUTTON1","確定"
"TID_INFO_POP_UP_TOS_PP_BUTTON2","服務條款"
"TID_MORE_CLASH_COM","快來ClashofClans.com探索這個充滿衝突的世界"
"TID_ACHIEVEMENT_SPELL_DONATION_TITLE","分享即熱情"
"TID_ACHIEVEMENT_SPELL_DONATION","增援的法術儲存容量達到<number>"
"TID_ACHIEVEMENT_SPELL_DONATION_COMPLETED","增援法術所占容量：<value>"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY_TITLE","火炮剋星"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY","在多人遊戲戰鬥中摧毀<number>門天鷹火炮"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY_COMPLETED","總共摧毀天鷹火炮：<value>"
"TID_POPUP_BREAK_SHIELD","是否解除護盾？"
"TID_POPUP_BREAK_SHIELD_TEXT","您是否確定要解除護盾？在每次護盾效果結束後，將會獲得村莊守衛。"
"TID_POPUP_BREAK_GUARD","是否移除村莊守衛？"
"TID_POPUP_BREAK_GUARD_TEXT","如果取消村莊守衛，其他玩家就可以對您發動攻擊。是否確定要移除村莊守衛？"
"TID_LOCAL_NOTIFICATION_GUARD_WILL_DISAPPEAR","首領，我們的村莊守衛即將失效！"
"TID_GUARD_NOT_AVAILABLE","無法在護盾有效期間購買村莊守衛！"
"TID_GUARD_ON_COOLDOWN","暫時無法購買村莊守衛！"
"TID_ATTACK_FAIL_TARGET_HAS_GUARD","無法攻擊！玩家開啟了村莊守衛！"
"TID_GROWTH_AURA_PERCENT","提高生命值：<number>%"
"TID_GROWTH_AURA_MAX","提高最大生命值：<number>"
"TID_BUY_SHIELD_WHILE_GUARDED_TEXT","是否確定要購買「<name>」？\n<cff0000>注意：這將會取消目前運作中的村莊守衛</c>"
"TID_FAQ_TITLE_GUARD","村莊守衛是什麼？如何運作？"
"TID_FAQ_TEXT_GUARD","和護盾一樣，村莊守衛能保護您免受攻擊；不過與前者不同的是，即使您攻擊其他村莊，守衛時間也不會減少。護盾每次失效時，您將自動獲得一個村莊守衛；聯盟等級越高，您獲得的村莊守衛時間越長！此外，您每天也可花費少量寶石從商店購買村莊守衛。"
"TID_HINT_GUARD_GAIN","每次護盾失效後，就會獲得村莊守衛效果。村莊守衛效果啟動後，就是攻擊的最佳時機！"
"TID_HINT_GUARD_GAIN_TIME","聯盟的等級愈高，護盾失效後就可以獲得時間更長的村莊守衛！"
"TID_HINT_GUARD_LOSE","您可以不用擔心失去任何作用中的村莊守衛，盡情出擊。"
"TID_GRAND_WARDEN","大守護者"
"TID_GRAND_WARDEN_INFO","大守護者是了不起的戰術家，他長年潛心鑽研如何駕馭這些來源不明的強大古物。他能讓您的部隊無論在進攻或是防禦時皆更加強大。"
"TID_HERO_INSTRUCTIONS_WARDEN","這個身經百戰的賢者在防守時會像一座高塔一樣矗立在那，利用生命光環為附近的友軍提昇生命值。在攻擊時，他可以隨意地跳過城牆或者飛行，在永恆書卷技能解鎖後更可以讓周圍的友軍免疫傷害！"
"TID_HERO_AURA_WARDEN_TITLE","生命光環"
"TID_HERO_AURA_WARDEN_DESC","守護者持有的神祕古物會持續散發強化生命力的光環，光環的效果還會隨著等級提升。在光環範圍內無論所有進攻或防禦的友軍部隊都會提昇生命值，但要是他們離得太遠，就會失去此強化效果！"
"TID_HERO_ABILITY_WARDEN_TITLE","永恆書卷"
"TID_HERO_ABILITY_WARDEN_DESC","守護者會放出手中永恆書卷中的完整力量，讓自己和所有鄰近的友軍單位在短時間內對所有傷害完全免疫。"
"TID_HINT_ARTILLERY","想要避免驚動天鷹火炮，利用小規模部隊發動進攻是個不錯的辦法。"
"TID_HINT_ARTILLERY2","在天鷹火炮造成大量傷害之前，利用快攻殺它個措手不及。"
"TID_HINT_ARTILLERY3","飛鷹火炮的周圍有大範圍的射程盲區，請確保您最重要的建築在它的保護範圍內！"
"TID_HINT_HERO_GRAND_WARDEN","大守護者可以駕馭神秘的古物之力，並讓鄰近的部隊更加強大。"
"TID_HINT_HERO_GRAND_WARDEN_MODE","使用飛行部隊進攻？把大守護者切換為空中模式看看吧！"
"TID_HINT_ARTILLERY_TARGET","天鷹火炮偏向於攻擊那些離它最近或者規模最大的部隊中最強悍的敵軍。"
"TID_HINT_ARTILLERY_TARGET2","天鷹火炮會發射炮彈，在炮彈將要掉落的目標地點會出現一個瞄準印記。"
"TID_HINT_ARTILLERY_TARGET3","在天鷹火炮傷害範圍附近的單位將受到衝擊傷害。"
"TID_POPUP_SHIELD_REMOVAL_REVENGE","護盾保護期間，一旦您實施了復仇，您的護盾時間就會相對地減少。如果所需扣除的護盾時間多於您剩餘的護盾時間，那麼您的護盾會立即失效。"
"TID_HINT_GUARD","在村莊守衛期間，您的村莊不會遭受攻擊，並且您可以隨時向他人發動進攻，且不會扣除守衛時間。"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED_TITLE","在線時間已延長"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED","由於上次強制下線時您未獲得護盾，因此您的在線時間未重置。"
"TID_ERROR_POP_UP_PERSONAL_BREAK_FINAL_TITLE","在線時間已延長"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED_FINAL","您的在線時間已延長，稍後即將重置。保護您的大本營，並提高獎盃數量，可以有效地減少被強制下線的次數。"
"TID_ERROR_POP_UP_PERSONAL_BREAK_MULTIPLE_FINAL","您的在線時間已延長多次，現在將重置。確保大本營受到了全方位的保護，同時提高獎盃數，可以很好地避免再次出現這樣的情況。"
"TID_DAMAGE_PER_HIT","單發傷害：<number>"
"TID_SHOCKWAVE_DAMAGE","衝擊傷害：<number>"
"TID_DIE_DAMAGE","摧毀爆炸傷害：<number>"
"TID_NEWS_TH11_UPDATE_OVERVIEW_TITLE","《部落衝突》(Clash of Clans)有史以來最大更新！"
"TID_NEWS_TH11_UPDATE_OVERVIEW_TEXT","• 11級大本營炫酷登場！BOOM!\n• 大守護者和天鷹火炮：有史以來最強大的戰術大師和戰略武器！\n• 全新軍隊等級、防禦建築等級和部落法術增援\n• 護盾保護期間您可以隨時發動攻擊，不過要保護好大本營！\n• 在護盾失效時，村莊守衛會保護您的村莊免受襲擊，讓您的村莊更安全\n• 哥布林現在會去大本營搶奪資源，更豐厚的聯賽獎勵以及獎盃獎勵等精彩內容！"
"TID_NEWS_TH11_UPDATE_TH11_TITLE","快將大本營升至11級吧"
"TID_NEWS_TH11_UPDATE_TH11_TEXT","• 體驗有史以來最大、最驚人、最具挑戰的大本營等級：11級大本營！\n• 解鎖新英雄大守護者，他能讓軍隊所向披靡！\n• 解鎖天鷹火炮防禦建築，能在遠距離向敵人傾瀉毀滅性打擊\n• 更多防禦建築，包括一門額外的加農炮、箭塔、法師塔以及x連弩！\n• 亡靈、女巫、法師塔的等級也有所提升！"
"TID_NEWS_TH11_UPDATE_HERO_TITLE","全新英雄：大守護者"
"TID_NEWS_TH11_UPDATE_HERO_TEXT","• 強化並保護我方部隊，施展強大新戰術\n• 大守護者能讓附近的部隊更加強大，並能讓他們在短時間內無敵！\n• 大守護者能翻越城牆，也能飛行，可以配合任何戰術使用，從而可以讓軍隊所向披靡"
"TID_NEWS_TH11_UPDATE_ARTILLERY_TITLE","天鷹火炮：沉睡的哨兵"
"TID_NEWS_TH11_UPDATE_ARTILLERY_TEXT","• 這門巨大的遠程武器能消滅缺少防備的攻擊軍隊\n• 在爆破彈的齊射之下，強大的部隊將被徹底擊垮，爆炸附近的單位也會受到傷害\n• 天鷹火炮只有在很多部隊部署之後才會啟動，\n針對性的戰術和狡猾的波段進攻則會讓它形同虛設！"
"TID_NEWS_TH11_UPDATE_SPELLS_TITLE","調換法術順序"
"TID_NEWS_TH11_UPDATE_SPELLS_TEXT","• 從4級部落城堡開始，您不僅可以請求援軍，還可請求法術增援\n• 增援的法術可以享受已有的部落特權加成\n• 現在，冰凍法術在9級大本營即可解鎖，並且延長了低等級時的持續時間"
"TID_NEWS_TH11_UPDATE_SHIELDS_TITLE","護盾：靈活公平的防禦"
"TID_NEWS_TH11_UPDATE_SHIELDS_TEXT","• 現在，大本營被毀後不再提供護盾保護，快把大本營內置吧！\n• 在護盾保護期間，您隨時可以發動進攻，但這會消耗少量護盾有效時間\n• 您可在30%受損程度時獲得護盾，60%時能獲得更多護盾，但這只有在大規模敵軍進攻時才會生效"
