"TID","DE"
"TID_KUNLUN_APP_STORE_VIVO","Vivo"
"TID_KUNLUN_APP_STORE_WANDOUJIA","Wandoujia"
"TID_KUNLUN_APP_STORE_XIAOMI","Xiaomi"
"TID_ALLIANCE_DONATE_HEADER_TROOPS","Truppen spenden:"
"TID_ALLIANCE_DONATE_HEADER_SPELLS","Zauber spenden:"
"TID_ALLIANCE_DONATE_DONATED","Truppen und Zauber spenden:"
"TID_ALLIANCE_DONATE_DONATED_TROOPS","Gespendete Truppen:"
"TID_OBSTACLE_HALLOWEEN2015","Halloween-Kessel"
"TID_OBSTACLE_HALLOWEEN2016","Gruseliger Kürbis"
"TID_AVATAR_MESSAGE_BUTTON_MORE_INFO","Mehr Infos"
"TID_AVATAR_MESSAGE_BUTTON_SUPPORT","Support kontaktieren"
"TID_AVATAR_MESSAGE_SENDER_PLAYER_SUPPORT","Spielersupport"
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE","Es wurde eine Rückerstattung für dieses Konto beantragt, die am <refundDate> genehmigt wurde. Die Rückerstattung erfolgt mittels der Zahlungsart, die bei der Bestellung verwendet wurde.\n\nDeinem Konto wurden insgesamt <totalRevokedGems> Juwelen abgezogen, um den Wert deiner Rückerstattung auszugleichen. Das kann zu einer negativen Juwelen-Bilanz führen. Eine positive Bilanz lässt sich durch zusätzliche Bestellungen und das Sammeln von Ressourcen im Spiel erreichen."
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE_PLURAL","Es wurden Rückerstattungen für dieses Konto beantragt, die am <refundDate> genehmigt wurden. Die Rückerstattungen erfolgen mittels der Zahlungsart, die bei den Bestellungen verwendet wurde.\n\nDeinem Konto wurden insgesamt <totalRevokedGems> Juwelen abgezogen, um den Wert deiner Rückerstattungen auszugleichen. Das kann zu einer negativen Juwelen-Bilanz führen. Eine positive Bilanz lässt sich durch zusätzliche Bestellungen und das Sammeln von Ressourcen im Spiel erreichen."
"TID_IAP_INFO_TEXT","청약철회는 구매일로부터 7일 이내 가능(단, 사용시 철회불가) 법정대리인 동의 없는 미성년자명의 결제 시 취소가능 (자세히보기)"
"TID_INFO_POP_UP_TOS_PP_TITLE","Wichtiger Hinweis"
"TID_INFO_POP_UP_TOS_PP_NOTE","Clash of Clans ist kostenlos spielbar, aber durch In-App-Käufe kann dein Fortschritt beschleunigt werden. (Diese kannst du in den Einstellungen deines Geräts deaktivieren.) Tippe auf \qOkay\q, um unsere Nutzungsbedingungen und Datenschutzrichtlinien zu akzeptieren."
"TID_INFO_POP_UP_TOS_PP_NOTE_ANDROID","Clash of Clans ist kostenlos spielbar, aber durch In-App-Käufe kann dein Fortschritt beschleunigt werden. Wenn du nichts kaufen willst, richte den Passwortschutz für Käufe in den App-Einstellungen des Google Play Store ein. Tippe auf \qOkay\q, um unsere Nutzungsbedingungen und Datenschutzrichtlinien zu akzeptieren."
"TID_INFO_POP_UP_TOS_PP_NOTE_KUNLUN","Clash of Clans ist kostenlos spielbar, aber durch In-App-Käufe kann dein Fortschritt beschleunigt werden. Tippe auf \qOkay\q, um unsere Nutzungsbedingungen und Datenschutzrichtlinien zu akzeptieren."
"TID_INFO_POP_UP_TOS_PP_BUTTON1","Okay"
"TID_INFO_POP_UP_TOS_PP_BUTTON2","Geschäfts-\nbedingungen"
"TID_MORE_CLASH_COM","Erkunde die Welt von Clash unter ClashofClans.com!"
"TID_ACHIEVEMENT_SPELL_DONATION_TITLE","Geteilte Freude ist doppelt"
"TID_ACHIEVEMENT_SPELL_DONATION","Spende Zauber im Wert von <number> Zauberlager-Kapazität."
"TID_ACHIEVEMENT_SPELL_DONATION_COMPLETED","Insgesamt gespendete Zauberkapazität: <value>"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY_TITLE","Anti-Artillerie"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY","Zerstöre <number> Adlerartillerien in Mehrspieler-Kämpfen."
"TID_ACHIEVEMENT_DESTROY_ARTILLERY_COMPLETED","Zerstörte Adlerartillerien (insgesamt): <value>"
"TID_POPUP_BREAK_SHIELD","Schild entfernen?"
"TID_POPUP_BREAK_SHIELD_TEXT","Möchtest du deinen Schild wirklich entfernen? Du erhältst jedes Mal etwas Schutz, wenn ein Schild abläuft."
"TID_POPUP_BREAK_GUARD","Schutz entfernen?"
"TID_POPUP_BREAK_GUARD_TEXT","Ohne Schutz ist es anderen Spielern möglich, dich anzugreifen. Möchtest du deinen Schutz wirklich entfernen?"
"TID_LOCAL_NOTIFICATION_GUARD_WILL_DISAPPEAR","Häuptling, unser Schutz läuft bald ab!"
"TID_GUARD_NOT_AVAILABLE","Du kannst keinen Schutz kaufen, wenn ein Schild aktiv ist!"
"TID_GUARD_ON_COOLDOWN","Schutz ist noch nicht verfügbar!"
"TID_ATTACK_FAIL_TARGET_HAS_GUARD","Angriff nicht möglich! Dorf verfügt über aktiven Schutz."
"TID_GROWTH_AURA_PERCENT","TP-Erhöhung: <number> %"
"TID_GROWTH_AURA_MAX","Max. TP-Erhöhung: <number>"
"TID_BUY_SHIELD_WHILE_GUARDED_TEXT","Möchtest du wirklich <name> kaufen?\n<cff0000>HINWEIS: Dadurch wird dein aktiver Schutz abgestellt.</c>"
"TID_FAQ_TITLE_GUARD","Was ist der Schutz und wie funktioniert er?"
"TID_FAQ_TEXT_GUARD","Der Schutz verhindert genau wie der Schild Angriffe gegen dich. Im Unterschied zu Schilden kannst du mit einem Schutz jedoch andere Dörfer angreifen, ohne dass dieser beeinträchtigt wird. Jedes Mal, wenn ein Schild abläuft, erhältst du automatisch einen Schutz. Je höher deine Liga, desto höher der Schutz! Außerdem kannst du im Shop für eine geringe Menge Juwelen täglich zusätzlichen Schutz kaufen."
"TID_HINT_GUARD_GAIN","Du erhältst jedes Mal etwas Schutz, wenn ein Schild abläuft. Das ist ein guter Zeitpunkt, einen Angriff zu starten!"
"TID_HINT_GUARD_GAIN_TIME","Je höher deine Liga, desto mehr Schutz erhältst du, wenn ein Schild abläuft!"
"TID_HINT_GUARD_LOSE","Du kannst nach Herzenslust angreifen, ohne etwas von deinem aktiven Schutz zu verlieren."
"TID_GRAND_WARDEN","Großer Wächter"
"TID_GRAND_WARDEN_INFO","Der Große Wächter ist ein hervorragender Taktiker, der jahrelang den Umgang mit mächtigen Artefakten unbekannten Ursprungs studierte. Er stählt Truppen, die feindliche Dörfer angreifen oder dein Dorf verteidigen."
"TID_HERO_INSTRUCTIONS_WARDEN","Dieser Veteran und Taktikexperte sucht verbündete Truppen, um hinter ihren Reihen zu kämpfen und sie mit seiner Lebensaura zu unterstützen. Im Verteidigungsmodus nimmt er die Form eines Turmes ein. Im Angriffsmodus kann er über Mauern laufen oder fliegen. Sobald seine Fähigkeit \qEwiger Wälzer\q freigeschaltet ist, kann er in der Nähe befindliche Truppen immun gegen Schaden machen."
"TID_HERO_AURA_WARDEN_TITLE","Aura des Lebens"
"TID_HERO_AURA_WARDEN_DESC","Die rätselhaften Artefakte des Wächters strahlen kontinuierlich eine heilende Aura aus, die mit jedem Level stärker wird. Alle verbündeten Einheiten in der Nähe (ob Angriff oder Verteidigung) erhalten zusätzliche TP. Sie verlieren diesen Schub jedoch, wenn sie sich zu weit weg bewegen!"
"TID_HERO_ABILITY_WARDEN_TITLE","Ewiger Wälzer"
"TID_HERO_ABILITY_WARDEN_DESC","Der Wächter entfesselt die ganze Macht seines arkanen Wälzers und macht sich selbst und alle verbündeten Einheiten in der Nähe für kurze Zeit völlig immun gegen Schaden."
"TID_HINT_ARTILLERY","Ein kleines Kommando kann dabei helfen, einen Angriff vorzubereiten, bevor die Adlerartillerie aktiviert wird."
"TID_HINT_ARTILLERY2","Ein schneller Angriff kann die Adlerartillerie überwältigen, bevor sie zu viel Schaden anrichtet."
"TID_HINT_ARTILLERY3","Die Adlerartillerie besitzt einen großen feuerfreien Umkreis. Sorge dafür, dass sich deine wertvollsten Gebäude in dieser Zone befinden!"
"TID_HINT_HERO_GRAND_WARDEN","Der Große Wächter macht sich rätselhafte Artefakte zunutze, um nahegelegen Truppen zu stählen."
"TID_HINT_HERO_GRAND_WARDEN_MODE","Willst du mit einer fliegenden Armee kämpfen? Dann versetze den Großen Wächter doch in den Luftkampfmodus!"
"TID_HINT_ARTILLERY_TARGET","Die Adlerartillerie nimmt es mit den zähesten Truppen der nächsten oder größten Gruppe auf."
"TID_HINT_ARTILLERY_TARGET2","Ein Fadenkreuz erscheint dort, wo die Geschosse der Adlerartillerie landen werden."
"TID_HINT_ARTILLERY_TARGET3","Einheiten in der Nähe eines Artillerieziels erleiden Schaden durch die Schockwelle."
"TID_POPUP_SHIELD_REMOVAL_REVENGE","Deine Schilddauer nimmt ab, wenn du einen Vergeltungsangriff einleitest. Wenn der Angriff mehr als die Restdauer kostet, wird der Schild entfernt."
"TID_HINT_GUARD","Ein aktiver Schutz verhindert Angriffe auf dich und lässt dich dabei andere angreifen!"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED_TITLE","Verlängerte Auszeit"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED","Dein Auszeitlimit wurde nicht vollständig zurückgesetzt, da du dir bei der letzten Auszeit keinen Schild geholt hast."
"TID_ERROR_POP_UP_PERSONAL_BREAK_FINAL_TITLE","Verlängerte Auszeit"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED_FINAL","Dein Auszeitlimit wurde verlängert, wird jetzt aber zurückgesetzt. Sorge dafür, dass dein Rathaus geschützt ist, und sammle mehr Trophäen, um dies in Zukunft zu vermeiden."
"TID_ERROR_POP_UP_PERSONAL_BREAK_MULTIPLE_FINAL","Dein Auszeitlimit wurde mehrmals verlängert, wird jetzt aber zurückgesetzt. Sorge dafür, dass dein Rathaus geschützt ist, und sammle mehr Trophäen, um dies in Zukunft zu vermeiden."
"TID_DAMAGE_PER_HIT","Schaden pro Treffer: <number>"
"TID_SHOCKWAVE_DAMAGE","Schockwellenschaden: <number>"
"TID_DIE_DAMAGE","Schaden bei Zerstörung: <number>"
"TID_NEWS_TH11_UPDATE_OVERVIEW_TITLE","Eines der größten Clash-Updates aller Zeiten!"
"TID_NEWS_TH11_UPDATE_OVERVIEW_TEXT","• Der große Auftritt von Rathaus-Level 11! BUMM!\n• Großer Wächter und Adlerartillerie: Die stärksten und strategisch wertvollsten Ergänzungen aller Zeiten!\n• Neue Truppenlevel, Verteidigungslevel und Clan-Zauberspenden\n• Du kannst mit Schild jederzeit angreifen, aber sorge dafür, dass dein Rathaus geschützt ist!\n• Sei geschützt, wenn der Schild nicht aktiv ist, und lass dich nicht überrumpeln.\n• Kobolde, die es auf Rathäuser abgesehen haben, größere Ligaboni, mehr Trophäen und vieles mehr!"
"TID_NEWS_TH11_UPDATE_TH11_TITLE","Rathaus-Level 11"
"TID_NEWS_TH11_UPDATE_TH11_TEXT","• Erlebe das größte, abgefahrenste und schwierigste Level aller Zeiten: Rathaus-Level 11!\n• Der neue Held ,,Großer Wächter\q ab Rathaus-Level 11 kann Armeen unaufhaltsam machen!\n• Die neue Abwehr ,,Adlerartillerie\q ab Rathaus-Level 11 sorgt für ehrfurchtgebietende Zerstörung aus der Entfernung.\n• Mehr Abwehranlagen, mit zusätzlicher Kanone sowie zusätzlichem Bogenschützenturm, Magierturm und X-Bogen!\n• Mit Rathaus 11 neue Level für Lakaien, Hexen, Magiertürme und mehr!"
"TID_NEWS_TH11_UPDATE_HERO_TITLE","Großer Wächter: der neueste Held deiner Armee"
"TID_NEWS_TH11_UPDATE_HERO_TEXT","• Nutze mächtige neue Schlachtfeldtaktiken, indem du deine Truppen schützt und mit Schüben stärkst.\n• Der Große Wächter stählt alle nahegelegenen Truppen und macht sie kurzfristig unbesiegbar!\n• Er springt, er fliegt - der Großen Wächter passt in jede Strategie und lässt deine Armee glänzen."
"TID_NEWS_TH11_UPDATE_ARTILLERY_TITLE","Adlerartillerie: die schlafende Gefahr"
"TID_NEWS_TH11_UPDATE_ARTILLERY_TEXT","• Diese gewaltige Waffe mit großer Reichweite vernichtet schlecht vorbereitete Angreifer.\n• Ein Hagel explosiver Geschosse macht Kleinholz selbst aus zähen Truppen und zermürbt Feinde in der Nähe der Einschlagsorte.\n• Die Adlerartillerie wird erst aktiviert, wenn eine große Truppenanzahl eingesetzt wurde. Damit sind taktische Schläge und gerissene Angriffe in mehreren Phasen möglich."
"TID_NEWS_TH11_UPDATE_SPELLS_TITLE","Starke Zauber"
"TID_NEWS_TH11_UPDATE_SPELLS_TEXT","• Fordere ab Clanburg-Level 4 nicht nur Truppen, sondern auch Verstärkungszauber an.\n• Alle Clanvorteile werden auch auf gespendete Zauber angewendet.\n• Der Frostzauber wird jetzt ab Rathaus-Level 9 freigeschaltet und hat bei niedrigeren Leveln eine etwas längere Wirkungsdauer."
"TID_NEWS_TH11_UPDATE_SHIELDS_TITLE","Schilde - flexible und faire Verteidigung"
"TID_NEWS_TH11_UPDATE_SHIELDS_TEXT","• Mit der Zerstörung des Rathauses wird kein Schild mehr gewährt - bring dein Rathaus in die Dorfmitte!\n• Du kannst jetzt auch mit Schild jederzeit angreifen. Dabei wird nur die Schilddauer leicht reduziert.\n• Hol dir einen Schild bei 30 % Zerstörung und noch mal bei 60 % - aber nur, wenn eine größere Armee angreift."
"TID_NEWS_TH11_UPDATE_GUARD_TITLE","Schutz - sicher vor Angreifern"
"TID_NEWS_TH11_UPDATE_GUARD_TEXT","• Der Schutz verhindert Angriffe auf dich, während du selbst andere nach Herzenslust angreifen kannst.\n• Hol dir Gratis-Schutz, wenn der Schild abläuft und spiele, ohne dir Sorgen um einen Angriff zu machen.\n• Höhere Ligen gewähren mehr Gratis-Schutz - Spieler in Titan I und der Legenden-Liga erhalten 100 % Schutz!\n• Im Shop sind täglich 2 zusätzliche Stunden Schutz erhältlich."
"TID_NEWS_TH11_UPDATE_LOOT_TITLE","Mehr Beute und Trophäen"
"TID_NEWS_TH11_UPDATE_LOOT_TEXT","• Rathäuser enthalten jetzt jede Menge Beute. Zerstöre sie im Kampf, um groß abzusahnen!\n• Ligaboni sind größer als je zuvor, stehen jedoch im Verhältnis zu deinem Zerstörungsanteil.\n• Je höher deine Liga, desto mehr Trophäen kannst du gewinnen und desto weniger Trophäen verlierst du."
"TID_NEWS_TH11_UPDATE_GAMEPLAY_TITLE","Spielbalance"
"TID_NEWS_TH11_UPDATE_GAMEPLAY_TEXT","• Das Kampfzeitlimit wurde um 30 Sekunden verlängert.\n• Kobolde können dem Rathaus und der Clanburg jetzt doppelt so viel Schaden zufügen.\n• Reaktivierungskosten für alle Fallen wurden stark reduziert.\n• Nachladekosten für X-Bögen wurden stark reduziert.\n• Viele Heiler sind bei derselben Einheit jetzt weniger effektiv.\n• Armeeschübe wurden auf 1 Stunde und 5 Juwelen reduziert.\n• Die Kosten für Spiele und fürs Überspringen von Angriffen sind bei Rathaus-Level 10 jetzt niedriger.\n• Der Vorbereitungstag für den Clankrieg wurde auf 23 Stunden verkürzt.\n• Die KI für Truppen und Wegfindung wurde optimiert.\n• Die verfügbare Beutemenge bei Rathaus-Level 6-10 wurde leicht erhöht.\n• Bei Dörfern, die ein Rathaus-Level niedriger sind, gibt es etwas weniger Beute.\n• Spielfeld und Truppeneinsatzgebiet wurden erweitert, Hindernisse außerhalb wurden automatisch verschoben."
"TID_NEWS_TH11_UPDATE_OTHER_TITLE","Weitere Verbesserungen der Spielbalance"
"TID_NEWS_TH11_UPDATE_OTHER_TEXT","• Es gibt zwei neue Erfolge: ,,Anti-Artillerie\q und ,,Geteilte Freude ist doppelte Freude\q.\n• Die Oberfläche für Truppen- und Zauberspenden wurde überarbeitet und zeigt jetzt aktuelle Spenden an.\n• Truppen in Kasernen können jetzt wie bei der Zauberfabrik nacheinander in die Warteschlange gesetzt werden.\n• Die Schaltfläche für den Clankrieg ist jetzt animiert, wenn ein Kriegsangriff beginnt.\n• Aktiver Schild und Schutz können jetzt manuell abgestellt werden, indem du auf das Symbol tippst.\n• Du kannst jetzt ein weniger länger offline sein, ohne dich Angriffen auszusetzen.\n• Ein bestimmter Ton wird abgespielt, wenn nach 10 Sekunden Suche ein Mehrspielerziel gefunden wurde.\n• Ein bestimmter Ton wird abgespielt, wenn keine Mehrspielerziele gefunden wurden und die Suche abgebrochen wird.\n• Das Online-Zeitlimit für die Auszeit wurde auf 3 Stunden reduziert.\n• In einigen Fällen wird das Auszeitlimit jetzt erhöht statt zurückgesetzt.\n• Die Mehrspieler-Spielersuche lässt dich jetzt weniger oft gegen Spieler mit niedrigerem Rathaus-Level antreten (nur unterhalb der Champions-Liga)."
"TID_NEWS_TOS_UPDATE","Wir haben unsere Nutzungsbedingungen und Datenschutzrichtlinien aktualisiert! Bitte nimm dir etwas Zeit, sie durchzulesen. Du findest sie im Spiel unter ,,Einstellungen\q. Diese wichtigen Dokumente regeln deinen Umgang mit unseren Spielen und enthalten nützliche Informationen für alle Spieler. Weitere Informationen erhältst du in unseren Foren."
"TID_SHIELD_POPUP_SHIELD_TIP","Wir sind erst mal sicher. Ruh dich aus oder greif an!"
"TID_SHIELD_POPUP_GUARD_TIP","Du bist nicht mehr lang geschützt. Sei bereit!"
"TID_SHIELD_POPUP_NONE_TIP","Wir sind ungeschützt! Bereite die Verteidigung vor!"
"TID_SHIELD_POPUP_SHIELD_DESCRIPTION_1","Schilde verhindern Angriffe anderer Spieler. Du kannst dir im Mehrspieler- oder im Vergeltungsmodus potenzielle Ziele anschauen, wenn du jedoch angreifst, wird die Wirkungsdauer deines Schilds gekürzt."
"TID_SHIELD_POPUP_GUARD_DESCRIPTION_1","\qSchutz\q ist die kurze Zeit, die du vor einem Angriff geschützt bist. Du kannst andere ungestraft angreifen, aber pass auf: der Schutz hält nicht lang!"
"TID_SHIELD_POPUP_NONE_DESCRIPTION_1","Ohne Schild oder Schutz kannst du jederzeit angegriffen werden. Verteidige das Rathaus um jeden Preis! Fallen, Helden und Clanburg-Truppen sorgen für die optimale Verteidigung."
"TID_SHIELD_POPUP_PERSONAL_BREAK","Hinweis: Dorfbewohner brauchen eine kleine Pause, wenn sie zu lange keinen Schild hatten."
"TID_SHIELD_POPUP_PERSONAL_BREAK_REMAINING","Zeit bis zur Auszeit:"
"TID_SHIELD_POPUP_SHIELD_TITLE","Schild aktiv"
"TID_SHIELD_POPUP_GUARD_TITLE","Schutz aktiv"
"TID_SHIELD_POPUP_NONE_TITLE","Schild nicht aktiv"
"TID_SHIELD_POPUP_REMOVE_BUTTON","Entfernen"
"TID_SHIELD_SHIELD","Schilde"
"TID_SHIELD_GUARD","Bewachen"
"TID_BUTTON_TREASURY","Schatzkammer"
"TID_MULTIPLAYER_STAR_BONUS","Sternebonus"
"TID_MULTIPLAYER_BONUS_AVAILABLE_AGAIN","Nächster in: <time>"
"TID_STAR_BONUS_WINDOW_TITLE","Sternebonus"
"TID_STARBONUS_WINDOW_AWARD","Sternebonus erhalten!"
"TID_STARBONUS_WINDOW_AWARD_EVENT","<c66CC00><num>-fachen Sternebonus erhalten!</c>"
"TID_STARBONUS_WINDOW_TREASURY","Die Bonusbeute wurde in deine Schatzkammer geliefert!"
"TID_LOOT_CART","Beutekarre"
"TID_LOOT_CART_INFO","Die Angreifer haben etwas Beute hinterlassen. Sammle sie unbedingt nach jeder Verteidigung ein!"
"TID_NO_TREASURY_LOOT_TO_COLLECT","Schatzkammer ist leer! Es gibt nichts einzusammeln."
"TID_TREASURY_WINDOW_TITLE","Schatzkammer"
"TID_TREASURY_DESCRIPTION","Der Clankriegs- und der Sternebonus sind in der Schatzkammer gut geschützt. Erhöhe die Schatzkammer-Kapazität durch Rathaus-Verbesserungen oder Clanvorteile."
"TID_TREASURY_GOLD","Schatzkammer-Gold"
"TID_TREASURY_ELIXIR","Schatzkammer-Elixier"
"TID_TREASURY_DARK_ELIXIR","Dunkles Schatzkammer-Elixier"
"TID_STAR_BONUS_HELP_TITLE","Sternebonus"
"TID_STAR_BONUS_HELP_TEXT","Gewinne fünf Sterne bei Mehrspieler-Kämpfen, um einen Bonus zu erhalten!"
"TID_STAR_BONUS_BONUS_TEXT","In deiner aktuellen Liga liegt der Sternebonus bei:"
"TID_STAR_BONUS_BONUS_TEXT_BONUS","Das Sternebonus-Ereignis gewährt dir <num>-fache Beute!"
"TID_HINT_TREASURY","In der Schatzkammer der Clanburg werden der Clankriegs- und Sternebonus sicher gelagert."
"TID_HINT_LOOT_CART","Sammle Beutekarren ein, die bei der Verteidigung verlorengegangen sind."
"TID_HINT_STAR_BONUS","Verdiene täglich einen Sternebonus, indem du Mehrspieler-Kämpfe gewinnst."
"TID_TREASURY_CAPACITY","Schatzkammer <resource>: <number>"
"TID_LOOT_CART_TRANSFERRED","Ressourcen aus der Beutekarre eingesammelt!"
"TID_STAR_BONUS_DESCRIPTION","Der Sternebonus wurde in deine Schatzkammer geliefert!"
"TID_JOIN_NOW_BUTTON","Jetzt beitreten"
"TID_NEWS_TREASURY TITLE","Neue Schätze und die Schatzkammer"
"TID_NEWS_TREASURY TEXT","Täglicher Sternebonus\n• Gewinne 5 Sterne in Mehrspieler-Kämpfen, um Bonusbeute zu verdienen.\n• In höheren Ligen kannst du größere Boni verdienen!\n• Jeden Tag gibt es einen neuen Sternebonus!\n• Sternebonus-Belohnungen werden sicher in der Schatzkammer aufbewahrt.\n\nBeutekarre\n• Nach jeder Verteidigung erscheint in deinem Dorf eine kaputte Beutekarre.\n• Hol dir diese Karre, um einen Teil deiner verlorenen Ressourcen zurückzubekommen!\n• Es erscheint nur eine Beutekarre. Sammle sie also gleich ein!\n\nDie Schatzkammer\n• In Clanburgen gibt es jetzt eine gut geschützte Ressourcenbank: die Schatzkammer.\n• In der Schatzkammer wird der Clankriegs- und Sternebonus gelagert.\n• Das ist der sicherste Ort für Bonusbeute, bis du sie ausgeben kannst!\n\nSpielbalance\n• Die Adlerartillerie fügt Golems und Mini-Golems jetzt dreimal so viel Schaden zu.\n• Eine zweite Luftabwehr wird jetzt ab Rathaus-Level 6, die dritte ab Level 7 freigeschaltet."
"TID_NEWS_ECONOMY_TEXT","\n• Ausbildungsdauer und -kosten wurden für einige Truppen reduziert.\n• Braudauer und -kosten wurden für einige Zauber reduziert.\n• Ausbildungs- bzw. Braudauer und -kosten wurden für einige Truppen reduziert."
"TID_NEWS_ECONOMY_TEXT2","\n• Die Ausbildungsdauer wurde für einige Truppen reduziert.\n• Die Braudauer wurde für einige Zauber reduziert.\n• Die Ausbildungs- bzw. Braudauer wurde für einige Truppen und Zauber reduziert."
"TID_NEWS_ECONOMY_TEXT3","\n• Die Ausbildungskosten wurden für einige Truppen reduziert.\n• Die Braukosten wurden für einige Zauber reduziert.\n• Die Ausbildungs- bzw. Braukosten wurden für einige Truppen und Zauber reduziert."
"TID_HINT_STAR_BONUS_LEAGUE","In höheren Ligen kannst du größere Sterneboni verdienen!"
"TID_NEWS_ROYALE","Clash Royale ist jetzt verfügbar!"
"TID_NEWS_ROYALE_INFO","Clash Royale ist ein brandneues Duell-Kampfspiel in Echtzeit, das im Clash-Universum angesiedelt ist.\nWillkommen in der Arena!"
"TID_NEWS_ROYALE_BUTTON","Jetzt spielen!"
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_ATTACK_1","Wiederholung 1"
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_ATTACK_2","Wiederholung 2"
"TID_AVATAR_MESSAGE_TEXT_LAYOUTS_SCRAMBLED","Deine Dorf-Layouts wurden aufgrund eines unangemessenen Layouts zurückgesetzt. Weitere Verstöße haben eine längere Sperre zur Folge!\nTippe unten, um mehr über unangemessene Dorf-Layouts zu erfahren."
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_DEFENSE","Wiederholung"
"TID_WAR_INFO_BUTTON","Kriegs-\ndetails"
"TID_STREAM_CLAN_WARS_ENTRY_VS","gg."
"TID_CLAN_WIN_STREAK","Siegesserie:"
"TID_PLAYER_PROFILE_TROOPS","Truppen"
"TID_PLAYER_PROFILE_SPELLS","Zauber"
"TID_PLAYER_PROFILE_HEROES","Helden"
"TID_ALL_BUILDERS_AVAILABLE","Alle Bauarbeiter sind verfügbar!"
"TID_BOWLER","Bowler"
"TID_CHARACTER_INFO_BOWLER","Dieser große blaue Kerl mag die einfachen Dinge im Leben - Dunkles Elixier trinken und Steine werfen. Seine riesigen Felsbrocken prallen von ihrem Ziel ab und schlagen dahinter noch einmal ein!"
"TID_IAP_NOT_AVAILABLE_CAFE_BAZAAR","Käufe nicht verfügbar! Überprüfe, ob die Cafe Bazaar-App auf deinem Gerät installiert ist."
"TID_STREAM_EVENT_ALLIANCE_LEVEL_UP_NO_PERKS","Clan hat Level <value> erreicht!"
"TID_EDIT_MODE_MOVE_ALL","Alle verschieben"
"TID_EDIT_MODE_WALLS_ONLY","Mauern anzeigen"
"TID_EDIT_MODE_VIEW_AS_ENEMY","Späher-Ansicht"
"TID_EDIT_MODE_PHOTO_MODE","Fotomodus"
"TID_CHALLENGE_BUTTON","Herausfordern"
"TID_CHALLENGE_TITLE","Freundschaftsspiel"
"TID_CHALLENGE_HEADER","Fordere deinen Clankameraden heraus, dein Dorf anzugreifen."
