"TID","MS"
"TID_POPUP_RED_GEMS_PURCHASED_TITLE","Terima kasih Ketua!"
"TID_POPUP_RED_GEMS_PURCHASED_TEXT","Terima kasih kerana menyokong pergaduhan (MERAH) menentang AIDS. Anda ingin tunjukkan sokongan anda dan menghias Dewan Bandaran anda dengan (MERAH) sehingga 8 Disember?"
"TID_SEARCH_OPTIONS","Pilihan carian lanjutan"
"TID_SHOW_SEARCH_OPTIONS","Tunjukkan"
"TID_CLAN_MEMBER_COUNT","Ahli:"
"TID_CLAN_MIN_TROPHIES","Mata klan minimum:"
"TID_TO","kepada"
"TID_CLAN_ADVANCED_SEARCH_RESULTS_WITH_NAME","Memaparkan keputusan carian untuk \q<name>\q, menggunakan pilihan lanjutan."
"TID_CLAN_ADVANCED_SEARCH_RESULTS_NO_NAME","Memaparkan keputusan carian menggunakan pilihan lanjutan"
"TID_CLAN_LOCATION_UNKNOWN","Tidak ditetapkan"
"TID_CLAN_SHOW_ONLY_JOINABLE","Hanya klan yang saya boleh sertai:"
"TID_RESUME_BOOST","Sambung Semula"
"TID_NEWS_SAFEGUARD_TITLE","Pastikan Kampung Anda Selamat!"
"TID_NEWS_SAFEGUARD_TEXT_ANDROID","Gunakan Google Play Sign-In untuk melindungi perkembangan anda dan bermain pada berbilang peranti Android."
"TID_NEWS_SAFEGUARD_TEXT","Daftar masuk ke Game Center untuk melindungi perkembangan anda dan bermain pada berbilang peranti iOS."
"TID_RED_PROCEEDS","100% teruskan akan pergi ke pergaduhan (MERAH) menentang AIDS."
"TID_FB_CONNECT_NOT_SAFE_TITLE","Kini, anda dilog masuk ke Facebook"
"TID_FB_CONNECT_NOT_SAFE_TEXT","Menghubungkan kampung anda dengan Facebook membolehkan anda berhubung dengan rakan anda. Untuk melindungi perkembangan anda dan untuk bermain pada berbilang peranti, sila daftar ke Game Center."
"TID_FB_CONNECT_NOT_SAFE_TEXT_ANDROID","Menghubungkan kampung anda dengan Facebook membolehkan anda berhubung dengan rakan anda. Untuk melindungi perkembangan anda dan untuk bermain pada berbilang peranti, sila daftar ke Google Play."
"TID_OBSTACLE_HALLOWEEN2014","Batu Nisan Halloween"
"TID_TRAP_HALLOWEEN_SKEL","Perangkap Rangka"
"TID_TRAP_HALLOWEEN_SKEL_INFO","Serang dan mengalihkan perhatian musuh yang disyaki dengan pertempuran mengejutkan bagi askar rangka hayat singkat tetapi licik! Perangkap Rangka boleh dikonfigurasi untuk mengejar sama ada askar daratan atau udara."
"TID_CLAN_TAG","Tag klan:"
"TID_BUTTON_BOOST_ALL","Galakkan Semua"
"TID_NEWS_RED_LIKE","Suka (MERAH)"
"TID_WAR_EXCLUDED_MEMBERS","Ahli yang Dikeluarkan:"
"TID_WAR_CANNOT_EXCLUDE_MAX_REACHED","Tidak dapat mengeluarkan lagi ahli daripada perang!"
"TID_LAYOUTS_USE_BUTTON","Tetapkan sebagai aktif"
"TID_LAYOUTS_COPY_BUTTON","Salin susun atur"
"TID_LAYOUTS_EDIT_BUTTON","Edit susun atur"
"TID_LAYOUTS_VILLAGE","Kampung Asal"
"TID_LAYOUTS_WARBASE","Pangkalan Perang"
"TID_LAYOUTS_ACTIVE_LAYOUT","Susun atur aktif"
"TID_POPUP_REPLACE_LAYOUT","Gantikan susun atur?"
"TID_POPUP_TEXT_REPLACE_LAYOUT","Anda pasti ingin menggantikan susun atur sedia ada?"
"TID_BUTTON_VILLAGE_LOAD","Muatkan"
"TID_BOUND_TO_OTHER_ACCOUNT_LOAD_VILLAGE_TITLE","Muatkan kampung?"
"TID_LAYOUTS_ALREADY_ACTIVE","Susun atur sudah digunakan"
"TID_LAYOUTS_INCOMPLETE","Susun atur perlu diselesaikan dahulu"
"TID_UNABLE_TO_LOCATE_COUNTRY_FOR_CLAN_SCORES","Tidak dapat memaparkan skor paling tinggi untuk lokasi klan anda"
"TID_LAYOUT_EDITOR","Editor Susun Atur"
"TID_LAYOUTS_COPY_LABEL","Salin susun atur"
"TID_PUSH_UNDER_ATTACK","Kampung anda sedang diserang oleh <attacker>!"
"TID_LAYOUTS_EMPTY_SLOT","Kosong"
"TID_LAYOUTS_COPY_EXPLANATION","Pilih kampung asal atau pangkalan perang untuk menyalin susun atur yang dipilih."
"TID_POPUP_UNDER_ATTACK_LIVE_REPLAY","Kampung anda diserang!"
"TID_LAYOUTS_CANT_REPLACE_ACTIVE","Tidak dapat menggantikan susun atur aktif"
"TID_LAYOUTS_OBSTRUCTED","Beberapa halangan perlu dibuang dahulu"
"TID_LAYOUTS_INVALID","Ralat menyimpan susun atur"
"TID_EDIT_MODE_FINISH_LATER","Selesaikan kemudian"
"TID_LAYOUTS_WARBASE_INFO","Nota: Pengeditan susun atur Pangkalan Perang aktif sewaktu Hari Pertempuran hanya berlaku dalam perang seterusnya."
"TID_LAYOUTS_CANT_COPY_EMPTY","Tidak dapat menyalin susun atur kosong"
"TID_EDIT_MODE_BLOCKED","Bangunan disekat oleh halangan telah dialihkan ke inventori anda"
"TID_LAYOUTS_REBUILD_CLAN_CASTLE","Anda mesti membina semula Istana Klan anda dahulu"
"TID_LAYOUTS_ACTIVE_VILLAGE","Kampung Aktif"
"TID_LAYOUTS_ACTIVE_WAR_BASE","Pangkalan Perang Aktif"
"TID_PARENTS_GUIDE_BUTTON","Panduan Ibu Bapa"
"TID_CLANBADGE_LAYER_0","Latar Belakang"
"TID_CLANBADGE_LAYER_1","Corak"
"TID_CLANBADGE_LAYER_2","Sempadan"
"TID_WAROPTIN_COUNTIN","Masuk"
"TID_WAROPTIN_LEAVEOUT","Keluar"
"TID_ALLIANCE_WAR_EDIT_MEMBERS","Pilih Peserta Peperangan"
"TID_CANNOT_ADD_MEMBER_TO_WAR_COOLDOWN","Pemain ini tidak layak untuk peperangan"
"TID_WAR_SIZE","Saiz Perang: <num> lwn <num>"
"TID_WAR_NOT_ENOUGH_PARTICIPANTS","Ambil lebih ramai ahli untuk memulakan perang"
"TID_WAR_PERSONAL_SETTING_IN","Masuk"
"TID_WAR_PERSONAL_SETTING_OUT","Keluar"
"TID_CLAN_MIN_LEVEL","Tahap klan minimum"
"TID_WAR_SELECT_MEMBERS_HINTS","Anda boleh memilih lebih atau kurang ahli menggunakan butang di atas."
"TID_MY_PROFILE_TAB","Profil Saya"
"TID_PLAYER_CLAN_TAB","Klan Pemain"
"TID_WAR_PARTICIPANTS_HEADER","Peserta Perang:"
"TID_CLAN_BADGE_LOCKED","Naik taraf klan anda ke tahap <num> untuk membuka kunci item ini!"
"TID_CLANPERK_DESC_TROOP_REQUEST","Masa menunggu permintaan derma:"
"TID_CLANPERK_DESC_DONATION_LIMIT","Had derma:"
"TID_CLANPERK_DESC_DONATION_REFUND","Bayaran balik derma:"
"TID_CLANPERK_DESC_DONATION_UPGRADE","Naik taraf derma:"
"TID_CLANPERK_DESC_WAR_LOOT_CAPACITY","Penyimpanan lebihan khazanah:"
"TID_CLANPERK_DESC_WAR_LOOT_MULT","Rampasan lebih bonus perang:"
"TID_CLANPERK_DESC_BADGE_LEVEL","Sempadan lencana klan dibuka kunci: <value>"
"TID_NEWS_UPGRADE_OS_TITLE","Penting!"
"TID_NEWS_UPGRADE_OS_TEXT","Atas beberapa sebab teknikal, malangnya kami terpaksa menamatkan sokongan untuk semua versi iOS lebih rendah daripada 5.1.1 dengan kemas kini Gedung Aplikasi seterusnya Clash of Clans.\nMemandangkan peranti anda sedang menjalankan versi iOS lebih rendah daripada itu, anda tidak boleh bermain lagi Clash of Clans melainkan anda mengemas kini ke versi iOS terkini.\nUntuk maklumat lanjut mengenai cara untuk mengemas kini iOS anda menggunakan iTunes, sila ketik Maklumat Lanjut."
"TID_NEWS_UPGRADE_OS_MORE","Maklumat Lanjut"
"TID_CLANPERK_COMPLETED","Selesai!"
"TID_CLANPERK_UNLOCKED_PERKS","Faedah Klan"
"TID_CLANPERK_INFO_TEXT","Dapatkan XP Klan dan naik tahap klan anda untuk membuka kunci faedah berkuasa! XP Klan diperoleh dengan bersaing dalam Peperangan Klan."
"TID_ALLIANCE_WAR_MY_TEAM","Pasukan Saya"
"TID_ALLIANCE_WAR_ENEMY_TEAM","Pasukan Musuh"
"TID_ALLIANCE_EXP_EARNED","+<value> XP Klan"
"TID_WAROPTIN_TAKE","Ambil"
"TID_WAROPTIN_LEAVE","Tinggalkan"
"TID_WAR_PERSONAL_SETTING_TAKE_ME","Ambil saya"
"TID_WAR_PERSONAL_SETTING_LEAVE_ME","Tinggalkan saya"
"TID_WAR_PERSONAL_INFO","Adakah anda ingin menyertai Peperangan Klan? Pilihan anda boleh dilihat oleh ahli Klan lain."
"TID_CLANPERK_DESC_DONATION_UPGRADE_PLURAL","Askar yang didermakan dinaik taraf sebanyak <value> tahap"
"TID_STREAM_EVENT_ALLIANCE_LEVEL_UP","Klan telah mencapai tahap <value>! Faedah baru dibuka kunci:"
"TID_START_WAR_FAILED_INVALID_SIZE","Tidak dapat memulakan perang!"
"TID_INVALID_WAR_MEMBERS_COUNT","Ahli dipilih: <num>"
"TID_ALLIANCE_WAR_EXP_AVAILABLE","Serangan berjaya mendapat +<num> XP Klan"
"TID_PERSONAL_WAR_PREFERENCE_TITLE","Pilihan Peperangan Klan"
"TID_PERSONAL_WAR_PREFERENCE_DESCR","Pilih jika anda ingin dimasukkan atau tidak dalam Peperangan Klan. Pilihan anda boleh dilihat oleh ahli Klan lain."
"TID_PERSONAL_WAR_PREFERENCE_IN","Masuk"
"TID_PERSONAL_WAR_PREFERENCE_OUT","Keluar"
"TID_PERSONAL_WAR_PREFERENCE_BUTTON_LABEL","Peperangan Klan"
"TID_INVALID_WAR_MEMBERS_INFO_LOW","Pilih sekurang-kurangnya <value> ahli"
"TID_INVALID_WAR_MEMBERS_INFO_MID","Pilih sama ada <low> atau <high> ahli"
"TID_INVALID_WAR_MEMBERS_INFO_HIGH","Pilih maksimum <value> ahli"
"TID_ALLIANCE_WAR_BATTLE_XP","<xpnum> XP Klan diperoleh daripada serangan yang berjaya"
"TID_ALLIANCE_WAR_STAR_XP","<xpnum> XP Klan diperoleh daripada perolehan <num> bintang"
"TID_ALLIANCE_WAR_STAR_XP_DESC","+<xpnum> Bonus XP Klan kerana memenangi <num> bintang"
"TID_ALLIANCE_WAR_WIN_XP","+<xpnum> Bonus XP Klan kerana memenangi peperangan!"
"TID_CLANPERK_DESC_TROOP_REQUEST_VALUE","<value> minit"
"TID_CLANPERK_DESC_DONATION_LIMIT_VALUE","<value> askar"
"TID_CLANPERK_DESC_DONATION_REFUND_VALUE","<value>% kos"
"TID_CLANPERK_DESC_DONATION_UPGRADE_VALUE","<value> tahap"
"TID_CLANPERK_DESC_DONATION_UPGRADE_VALUE_PLURAL","<value> tahap"
"TID_CLANPERK_DESC_WAR_LOOT_CAPACITY_VALUE","<value>%"
"TID_CLANPERK_DESC_WAR_LOOT_MULT_VALUE","<value>%"
"TID_CLANPERK_DESC_LOCKED_VALUE","Dibuka kunci pada Klan Tahap <num>"
"TID_ALLIANCE_WAR_XP_EARNED","XP Klan diperoleh"
"TID_ALLIANCE_WAR_OBJECTIVES","Objektif Klan"
"TID_CLAN_PERK_BONUS","Bonus Faedah"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP","XP Klan"
"TID_WAR_STATS_HEADER_DEFEAT_BASES","Kalahkan Pangkalan Perang musuh"
"TID_WAR_STATS_HEADER_DEFEAT_BASES_SHORT","Kalahkan Pangkalan Perang"
"TID_WAR_STATS_HEADER_COLLECT_STARS","Skor <num> bintang"
"TID_WAR_STATS_HEADER_WIN_WAR","Menangi perang"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP_INFO","XP Klan diberikan pada penamatan perang"
"TID_WAR_STATS_HEADER_TOTAL","Jumlah"
"TID_ALLIANCE_TAB_BOOKMARKS","Penanda Buku"
"TID_NO_BOOKMARKS","Anda belum membuat penanda buku mana-mana Klan.\n\nAnda boleh membuat penanda buku Klan dari halaman maklumat Klan."
"TID_ERROR_BOOKMARKS_FULL","Anda mempunyai terlalu banyak penanda buku! Keluarkan penanda buku untuk menambah yang lain."
"TID_CHANGE_NAME_ALREADY_USED","Tidak dapat menukar nama! Pertukaran nama sebanyak satu kali sudah digunakan pada akaun ini."
"TID_CHANGE_NAME_BUTTON","Tukar Nama"
"TID_CHANGE_NAME_TITLE","Tukar Nama"
"TID_SETTINGS_PLAYERNAME_CURRENT","Nama Anda Sekarang:"
"TID_SETTINGS_PLAYERNAME_ENTERNEW","Masukkan nama baru:"
"TID_CONTINUE","Teruskan"
"TID_NAMECHANGE_WARNING","NOTA: Anda hanya boleh menukar nama anda SEKALI"
"TID_CONFIRM","Sahkan"
"TID_SETTINGS_PLAYERNAME_REENTERNEW","Masukkan semula nama baru anda:"
"TID_NAME_ALREADY_CHANGED","Nama hanya boleh ditukar sekali."
"TID_NAME_CHANGE_TH_LEVEL_TOO_LOW","Pertukaran nama tersedia bermula daripada tahap Dewan Bandaran <level>"
"TID_BOOKMARKS_NOT_LOADED_YET","Tidak dapat memuatkan penanda buku. Sila cuba lagi kemudian."
"TID_ALLIANCE_UNAVAILABLE","Maklumat klan tiada"
"TID_BOOKMARK_ADDED","Penanda buku ditambah"
"TID_BOOKMARK_REMOVED","Penanda buku dibuang"
"TID_BOOKMARKS_FULL","Penanda buku penuh"
"TID_NAME_CHANGE_ALREADY_USED","Anda sudah menukar nama anda sekali"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","Anda pasti ingin menukar nama anda?\nNama baru anda ialah:"
"TID_ERROR_NAMES_DONT_MATCH","Nama tidak sepadan. Sila cuba lagi."
"TID_BUTTON_ROTATE","Putar"
"TID_NAME_CHANGED_SUCCESS","Nama anda telah ditukar!"
"TID_NAME_CHANGE_IN_PROGRESS","Tidak dapat menukar nama. Perubahan nama sebelum ini sedang dijalankan."
"TID_PLAYER_TAG","Tag pemain"
"TID_ALLIANCE_WAR_ATTACK_CONFIRM","Sahkan anda ingin menyerang"
"TID_BUTTON_WAR_ATTACK_CONFIRM_ATTACK","Serang"
"TID_WAR_ATTACK_CONFIRM_TITLE","Serang Sekarang?"
"TID_WAR_ATTACK_CONFIRM_TROOPS_TEXT","Askar: <number>"
"TID_WAR_ATTACK_CONFIRM_SPELLS_TEXT","Sihir: <number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TEXT","Askar dan sihir Klan: <number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TROOPS_ONLY_TEXT","Askar Istana Klan: <number>"
"TID_WAR_ATTACK_CONFIRM_HEROES","Wira: <number>"
"TID_WAR_ATTACK_CONFIRM_INFO","Pastikan anda sedia! Meneruskan akan menggunakan salah satu baki serangan perang anda."
"TID_AIR_BLASTER","Penyapu Udara"
"TID_AIR_BLASTER_INFO","Penyapu Udara mengawal langit dengan letupan kuat udara yang menolak semula musuh yang terbang. Penyapu Udara hanya boleh menghadap satu arah, jadi putarkannya untuk memaksimumkan keberkesanannya."
"TID_STREAM_EVENT_CHANGED_SETTINGS","tetapan klan dikemas kini"
"TID_KNOCKBACK","Kekuatan tolak: <number> Jubin"
"TID_SETTINGS_CLAN_CHAT_FILTER","Tapis Bual Klan"
"TID_INFO_SPELL_STORAGE","Penyimpanan Sihir:"
"TID_BUILDING_MINI_SPELL_FACTORY","Kilang Sihir Kejahatan"
"TID_MINI_SPELL_FACTORY_INFO","Hanya Ahli Sihir Ketua paling pintar atau jahat terlibat dalam bru Eliksir Kejahatan. Sihir Kejahatan padu mereka memerlukan cita-cita tinggi menjadi ketua, tetapi memberikan kelebihan taktik unik."
"TID_POPUP_BOOST_MINI_SPELL_FACTORY","Galakkan kelajuan bru Sihir Kejahatan dengan <multiplier>x untuk <time>?"
"TID_LEAGUE_CHAMPION1","Liga Juara I"
"TID_LEAGUE_CHAMPION2","Liga Juara II"
"TID_LEAGUE_CHAMPION3","Liga Juara III"
"TID_LEAGUE_CHAMPION1_SHORT","Juara I"
"TID_LEAGUE_CHAMPION2_SHORT","Juara II"
"TID_LEAGUE_CHAMPION3_SHORT","Juara III"
"TID_LEAGUE_HERO","Titan"
"TID_LEAGUE_HERO1","Liga Titan I"
"TID_LEAGUE_HERO2","Liga Titan II"
"TID_LEAGUE_HERO3","Liga Titan III"
"TID_LEAGUE_HERO1_SHORT","Titan I"
"TID_LEAGUE_HERO2_SHORT","Titan II"
"TID_LEAGUE_HERO3_SHORT","Titan III"
"TID_LEAGUE_LEGENDARY","Liga Legenda"
"TID_LEAGUE_LEGENDARY_SHORT","Legenda"
"TID_HINT_STORAGES_SPELL_IMMUNITY","Semua penyimpanan sumber imun kepada kerosakan sihir!"
"TID_STORAGES_SPELL_IMMUNITY","Semua penyimpanan sumber imun kepada kerosakan sihir!"
"TID_POPUP_ARMY_OVERVIEW","Gambaran Keseluruhan Tentera"
"TID_SPEEDUP","Sihir Pantas"
"TID_SPEEDUP_INFO","Berikan desakan malahan, unit anda yang paling berat!\n\nSihir Pantas mengurangkan galakan kerosakan bagi Sihir Kemarahan tetapi memberikan galakan yang lebih baik kepada kelajuan pergerakan. Ruang penyimpanan lebih rendah juga membolehkan anda mengalahkan lebih ramai musuh dalam pertempuran!"
"TID_HINT_SPELL_SPEEDUP","Sihir Pantas bagus kepada askar dengan kerosakan tinggi tetapi kelajuan rendah, seperti Belon atau P.E.K.K.A."
"TID_EARTHQUAKE","Sihir Gempa Bumi"
"TID_EARTHQUAKE_INFO","Melemahkan benteng dan bangunan dengan gempa bumi yang melumpuhkan!\n\nSihir Gempa Bumi merosakkan struktur berdasarkan nilai nyawa maksimumnya. Gempa bumi berulang mengurangkan kerosakan pada bangunan yang sama tetapi meningkatkan kerosakan pada Benteng yang sama. Tiada benteng boleh menahan kekuasaan empat Sihir Gempa Bumi!"
"TID_HINT_SPELL_EARTHQUAKE1","Sihir Gempa Bumi boleh menyerang kumpulan bangunan yang memiliki nilai nyawa tinggi."
"TID_HINT_SPELL_EARTHQUAKE2","Sihir Gempa Bumi berulang menyebabkan kurang kerosakan pada bangunan yang sama."
"TID_POISON_CLOUD","Sihir Beracun"
"TID_POISON_CLOUD_INFO","Berikan tentera anda kuasa melawan askar musuh dengan racun membawa maut ini!\n\nMempertahankan unit yang berkeliaran dalam awan toksik Sihir Beracun akan bergerak dengan lebih perlahan, menyerang lebih perlahan dan semakin lama menyebabkan kerosakan dengan keterukan bertambah. Sihir Beracun tidak menjejaskan struktur."
"TID_HINT_SPELL_POISON_CLOUD1","Sihir Beracun sangat berkesan terhadap sekumpulan besar rangka musuh."
"TID_HINT_SPELL_POISON_CLOUD2","Tentera anda akan berlawan dengan lebih cekap terhadap askar Istana Klan di dalam Sihir Beracun."
"TID_HINT_CLAN_CHAT_PROFANITY_FILTER","Anda boleh mengaktifkan penapis tidak senonoh untuk bual klan dari menu Tetapan."
"TID_HINT_DARK_SPELLS","Sihir Kejahatan boleh menggunakan ruang penyimpanan yang kurang daripada Sihir biasa, membolehkan anda mengambil lebih banyak!"
"TID_SPELL_STORAGE_BREWING_CAPACITY","Kapasiti membru: <number>"
"TID_ARMY_OVERVIEW_HINT_SPELLS","Boleh didapati di Dewan Bandaran tahap <number>"
"TID_ARMY_OVERVIEW_HINT_CLAN_CASTLE","Sertai Klan untuk mendapat Askar dan Sihir Istana Klan"
"TID_ARMY_OVERVIEW_HINT_HEROES","Boleh didapati di Dewan Bandaran tahap <number>"
"TID_INFO_TARGET_TYPE_BUILDINGS_AND_WALLS","Bangunan & Dinding"
"TID_INFO_TARGET_TYPE_UNITS","Askar"
"TID_SPELL_DAMAGE_PERCENT","Kerosakan: <number>%"
"TID_LEADERBOARDBANNER_PLAYERTOURNAMENTS","Perlawanan Liga Legenda"
"TID_LEADERBOARDBANNER_PLAYER_REWARD","Pemain Terhebat Perlawanan Terakhir:\n(ketik di bawah untuk melihat selanjutnya)"
"TID_LEADERBOARDBANNER_PLAYER_TIMELEFT","Tamat dalam:"
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_TITLE","Legenda Perlawanan terakhir:"
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_INFO","Pemain dengan Trofi yang mencukupi ditetapkan semula pada permulaan Liga Legenda selepas setiap Perlawanan. Trofi yang dikurangkan diberikan secara kekal sebagai Trofi Legenda."
"TID_PRESTIGE_TROPHIES","Trofi Legenda"
"TID_LEGEND_SEASON_END_INTRO","Tahniah atas prestasi Legenda anda!"
"TID_LEGEND_SEASON_END_INFO","Anda selesai dengan kedudukan #<rank> di seluruh dunia. Prestasi luar biasa anda telah direkodkan dalam profil pemain anda untuk semua orang lihat."
"TID_LEGEND_SEASON_END_INFO_WITH_PRESTIGE","Anda selesai dengan kedudukan #<rank> di seluruh dunia dan mendapat Trofi Legenda <prestige>. Prestasi luar biasa anda telah direkodkan dalam profil pemain anda untuk semua orang lihat."
"TID_LEGEND_SEASON_END_TROPHY_RESET","Trofi anda telah ditetapkan semula kepada <value> untuk permulaan Perlawanan Liga Legenda baru."
"TID_LEGEND_SEASON_INFO","Selesaikan musim dalam Liga Legenda dan kedudukan akhir anda akan ditunjukkan dalam Profil anda!"
"TID_LEGEND_SEASON_INFO_PRESTIGE","Semua Legenda direndahkan kepada <value> Trofi untuk memberikan permulaan baru kepada setiap musim baru. Trofi yang dikurangkan akan diberi ganjaran sebagai Trofi Legenda!"
"TID_PROFILE_BEST_TROHPIES","Terbaik pada setiap masa:"
"TID_PROFILE_LEGEND_BEST","Terbaik: Musim <month> <year>"
"TID_PROFILE_LEGEND_LAST","Sebelum Ini: Musim <month> <year>"
"TID_PROFILE_LEGEND_RANK","Kedudukan"
"TID_PROFILE_LEGEND_RANK_INLINE","Dibuat Kedudukan #<value>"
"TID_BUTTON_EDIT","Edit tentera"
"TID_MONTH_1","Januari"
"TID_MONTH_2","Februari"
"TID_MONTH_3","Mac"
"TID_MONTH_4","April"
"TID_MONTH_5","Mei"
"TID_MONTH_6","Jun"
"TID_MONTH_7","Julai"
"TID_MONTH_8","Ogos"
"TID_MONTH_9","September"
"TID_MONTH_10","Oktober"
"TID_MONTH_11","November"
"TID_MONTH_12","Disember"
"TID_SEASON_NAME","Musim <month> <year>"
"TID_PROFILE_BEST_WAR_STARS","Bintang Perang dimenangi:"
"TID_PROFILE_LEGEND_NO_LAST_RANK","Tidak ditempatkan"
"TID_PREFERRED_TARGET_EFFECT_BONUS","(Kesan x<number>)"
"TID_SETTING_CHANGE_FAILED","Ralat menukar tetapan ini - sila cuba lagi kemudian."
"TID_SLOW_SPEED","Pengurangan kelajuan: <number>%"
"TID_REQUIRED_DARK_SPELL_FORGE_LEVEL","Kilang Sihir Kejahatan Tahap <number> diperlukan"
"TID_LEADERBOARDBANNER_PLAYER_NO_TOP_3","Pemenang Perlawanan Liga Legenda akan ditampilkan di sini!"
"TID_LEADERBOARDBANNER_PLAYER_NO_HISTORY","Tiada pemain Liga Legenda yang ditempatkan dalam perlawanan terakhir."
"TID_LEGEND_SEASON_END_TIP","NOTA: Liga Legenda mempunyai peraturan dan ganjaran penamatan musim!"
"TID_LEGEND_SEASON_INFO_PRESTIGE_MORE","Trofi Legenda ialah simbol muktamad bagi prestij. Tidak akan hilang dan dikumpulkan selepas setiap musim."
"TID_NEWS_UPDATE_OTHER_TITLE","Keseimbangan Permainan"
"TID_NEWS_UPDATE_OTHER_TEXT","* Sihir Pembekuan kini juga menjejaskan askar udara pertahanan\n* Buru Lava tidak lagi menyasarkan askar udara\n* Askar penyerang kini akan melibatkan askar pertahanan dari jauh\n* Liga Titan III dan Titan II kini boleh membeli 1 minggu perisai dari Kedai"
"TID_REMOVE_ARMY_CONFIRMATION","Sahkan edit?"
"TID_PROFILE_LEGEND","Perlawanan Liga Legenda"
"TID_PROFILE_LEGEND_PRESTIGE","Trofi Legenda"
"TID_SPELL_ALREADY_AT_MAX_LEVEL","Sihir sudah berada pada tahap maksimum!"
"TID_LEGEND_SEASON_TITLE","<month> <year> Perlawanan Liga Legenda"
"TID_LEGEND_SEASON_END_PRESTIGE","Trofi Legenda diperoleh:"
"TID_LEGEND_SEASON_INFO_TEXT","Liga Legenda mempunyai peraturan dan ganjaran penamatan musim!"
"TID_WAR_STATS_HEADER_TIEBREAKERS","Pemecah Seri"
"TID_ALLIANCE_WAR_TOTAL_DESTRUCTION","<friendly> Jumlah Kemusnahan <enemy>"
"TID_ALLIANCE_WAR_TOTAL_DURATION","Jumlah tempoh serangan terbaik"
"TID_BUTTON_GENERATE_CODE","Kod pautan"
"TID_GOOGLE_PLAY_KUNLUN_TUTORIAL_BUTTON","Lihat tutorial!"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_TITLE","Mengemas kini ke versi baru"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_MESSAGE","Kami sedang mengemas kini ke versi baru Clash of Clans. Kampung anda akan sedia tidak lama lagi. Sila semak semula sebentar lagi!"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_BUTTON","Ok"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TUTORIAL_BUTTON","Muatkan Kampung"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TITLE","Muatkan Kampung"
"TID_BUILDING_ARTILLERY","Artileri Helang"
"TID_ARTILLERY_INFO","Artileri Helang mempunyai hampir julat tanpa had dan menyasarkan musuh kuat dengan cangkerang meletup. Namun, ia tidak diaktifkan sehingga askar yang ramai telah dikerahkan."
"TID_BUTTON_GENERATE_CODE_TITLE","Pindahkan Akaun"
"TID_BUTTON_GENERATE_CODE_TEXT","Pindahkan kampung anda ke Gedung Aplikasi Android lain. Memindahkan kampung anda akan membantu melindungi data anda!"
"TID_LINK_CODE_GENERATE_CODE_TEXT","Gunakan kod pautan di bawah untuk memindahkan kampung anda ke Gedung Aplikasi Android. Lihat tutorial untuk panduan terperinci!"
"TID_LINK_DEVICES_ENTER_CODE_KUNLUN_TEXT","Anda boleh mendapat kod pautan dari kampung anda dengan pergi ke Tetapan - Pautkan peranti. Semak tutorial kami untuk panduan terperinci!"
"TID_MORE_WECHAT","关注官方认证微信订阅号cocsupercell"
"TID_NEWS_ACCOUNT_TRANSFER","Dapatkan versi Android CoC Cina rasmi!"
"TID_NEWS_ACCOUNT_TRANSFER_TEXT","Pindahkan kampung anda sekarang ke Gedung Aplikasi Android yang disokong untuk melindungi kampung anda, dapatkan sokongan rasmi, dapatkan sokongan pemain rasmi, kemas kini dan banyak lagi!"
"TID_SLOW_SPEED_AND_ATTACK","Bergerak/Menyerang perlahan: <number>%"
"TID_WAR_TEAM_TAB_ATTACKS","Serang"
"TID_WAR_TEAM_TAB_DEFENSES","Pertahanan"
"TID_SLOW_ATTACK","Pengurangan kadar serangan: <number>%"
"TID_MAX_DPS","Kerosakan maksimum setiap saat: <number>"
"TID_NEWS_SPELLS_TITLE","Kerja Semula dan Cas Semula Sihir"
