"TID","AR"
"TID_CLANPERK_INFO_TEXT","اكتسب نقاط خبرة القبيلة وارفع مستوى قبيلتك لإلغاء قفل امتيازات فعالة! يتم اكتساب نقاط خبرة القبيلة بالتنافس في حروب القبائل."
"TID_ALLIANCE_WAR_MY_TEAM","فريقي"
"TID_ALLIANCE_WAR_ENEMY_TEAM","فريق العدو"
"TID_ALLIANCE_EXP_EARNED","+<value> من نقاط خبرة القبيلة"
"TID_WAROPTIN_TAKE","أخذ"
"TID_WAROPTIN_LEAVE","ترك"
"TID_WAR_PERSONAL_SETTING_TAKE_ME","خذني"
"TID_WAR_PERSONAL_SETTING_LEAVE_ME","اتركني"
"TID_WAR_PERSONAL_INFO","هل تفضل المشاركة في حروب القبيلة؟ ستكون تفضيلاتك متاحة لأعضاء القبيلة الآخرين."
"TID_CLANPERK_DESC_DONATION_UPGRADE_PLURAL","ترقية القوات المتبرع بها بمقدار <value> من المستويات"
"TID_STREAM_EVENT_ALLIANCE_LEVEL_UP","وصلت القبيلة إلى المستوى <value>! تم فتح امتيازات جديدة:"
"TID_START_WAR_FAILED_INVALID_SIZE","لا يمكن بدء الحرب!"
"TID_INVALID_WAR_MEMBERS_COUNT","الأعضاء المختارون: <num>"
"TID_ALLIANCE_WAR_EXP_AVAILABLE","الهجمات الناجحة تمنح +<num> من نقاط الخبرة"
"TID_PERSONAL_WAR_PREFERENCE_TITLE","تفضيلات حرب القبائل"
"TID_PERSONAL_WAR_PREFERENCE_DESCR","تحديد إن كنت تفضل أن يتم ضمك أو استبعادك من حروب القبائل. ستكون تفضيلاتك مرئية لأعضاء القبيلة الآخرين."
"TID_PERSONAL_WAR_PREFERENCE_IN","سأشترك"
"TID_PERSONAL_WAR_PREFERENCE_OUT","لن أشترك"
"TID_PERSONAL_WAR_PREFERENCE_BUTTON_LABEL","حروب القبائل"
"TID_INVALID_WAR_MEMBERS_INFO_LOW","حدد <value> من الأعضاء على الأقل"
"TID_INVALID_WAR_MEMBERS_INFO_MID","حدد إما <low> أو <high> من الأعضاء"
"TID_INVALID_WAR_MEMBERS_INFO_HIGH","حدد <value> من الأعضاء كحد أقصى"
"TID_ALLIANCE_WAR_BATTLE_XP","تم ربح <xpnum> من نقاط الخبرة من هجمات ناجحة"
"TID_ALLIANCE_WAR_STAR_XP","تم ربح <xpnum> من نقاط الخبرة من تسجيل <num> من النجوم"
"TID_ALLIANCE_WAR_STAR_XP_DESC","+<xpnum> من نقاط خبرة القبيلة لربح <num> من النجوم"
"TID_ALLIANCE_WAR_WIN_XP","+<xpnum> من نقاط خبرة القبيلة للفوز في الحرب!"
"TID_CLANPERK_DESC_TROOP_REQUEST_VALUE","<value> من الدقائق"
"TID_CLANPERK_DESC_DONATION_LIMIT_VALUE","<value> من القوات"
"TID_CLANPERK_DESC_DONATION_REFUND_VALUE","<value>% من التكلفة"
"TID_CLANPERK_DESC_DONATION_UPGRADE_VALUE","<value> مستوى"
"TID_CLANPERK_DESC_DONATION_UPGRADE_VALUE_PLURAL","<value> من المستويات"
"TID_CLANPERK_DESC_WAR_LOOT_CAPACITY_VALUE","<value>%"
"TID_CLANPERK_DESC_WAR_LOOT_MULT_VALUE","<value>%"
"TID_CLANPERK_DESC_LOCKED_VALUE","يتم إلغاء القفل عند مستوى القبيلة <num>"
"TID_ALLIANCE_WAR_XP_EARNED","نقاط الخبرة المكتسبة من القبيلة"
"TID_ALLIANCE_WAR_OBJECTIVES","أهداف القبيلة"
"TID_CLAN_PERK_BONUS","مكافأة امتياز"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP","نقاط خبرة القبيلة"
"TID_WAR_STATS_HEADER_DEFEAT_BASES","هزيمة قواعد حرب العدو"
"TID_WAR_STATS_HEADER_DEFEAT_BASES_SHORT","هزيمة قواعد الحرب"
"TID_WAR_STATS_HEADER_COLLECT_STARS","إحراز <num> نجوم"
"TID_WAR_STATS_HEADER_WIN_WAR","الفوز في الحرب"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP_INFO","يتم منح نقاط خبرة القبيلة في نهاية الحرب"
"TID_WAR_STATS_HEADER_TOTAL","الإجمالي"
"TID_ALLIANCE_TAB_BOOKMARKS","مرجعيات"
"TID_NO_BOOKMARKS","لم تحدد أي قبائل كمرجعية.\n\nيمكنك تحديد قبيلة كمرجعية من صفحة معلومات القبيلة."
"TID_ERROR_BOOKMARKS_FULL","لديك مرجعيات أكثر من اللازم! أزل إحدى المرجعيات لإضافة أخرى."
"TID_CHANGE_NAME_ALREADY_USED","لا يمكن تغيير الاسم! تم تغيير الاسم لمرة واحدة بالفعل على هذا الحساب."
"TID_CHANGE_NAME_BUTTON","تغيير الاسم"
"TID_CHANGE_NAME_TITLE","تغيير الاسم"
"TID_SETTINGS_PLAYERNAME_CURRENT","الاسم الحالي:"
"TID_SETTINGS_PLAYERNAME_ENTERNEW","أدخل الاسم الجديد:"
"TID_CONTINUE","المتابعة"
"TID_NAMECHANGE_WARNING","ملاحظة: يمكنك تغيير اسمك مرة واحدة فقط"
"TID_CONFIRM","تأكيد"
"TID_SETTINGS_PLAYERNAME_REENTERNEW","أعد إدخال الاسم الجديد:"
"TID_NAME_ALREADY_CHANGED","يمكن تغيير الاسم مرة واحدة فقط."
"TID_NAME_CHANGE_TH_LEVEL_TOO_LOW","تغيير الاسم متاح بدايةً من مستوى قاعة المدينة <level>"
"TID_BOOKMARKS_NOT_LOADED_YET","لا يمكن تحميل المرجعيات. من فضلك حاول ثانيةً لاحقًا."
"TID_ALLIANCE_UNAVAILABLE","معلومات القبيلة غير متاحة"
"TID_BOOKMARK_ADDED","تمت إضافة المرجعية"
"TID_BOOKMARK_REMOVED","تمت إزالة المرجعية"
"TID_BOOKMARKS_FULL","المرجعيات ممتلئة"
"TID_NAME_CHANGE_ALREADY_USED","لقد غيرت اسمك مرة بالفعل"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","هل تريد بالتأكيد تغيير اسمك؟\nسيكون اسمك الجديد:"
"TID_ERROR_NAMES_DONT_MATCH","الأسماء غير متطابقة. من فضلك حاول ثانيةً."
"TID_BUTTON_ROTATE","تدوير"
"TID_NAME_CHANGED_SUCCESS","تم تغيير اسمك!"
"TID_NAME_CHANGE_IN_PROGRESS","لا يمكن تغيير الاسم. تغيير الاسم السابق جارٍ بالفعل."
"TID_PLAYER_TAG","بطاقة تعريف اللاعب"
"TID_ALLIANCE_WAR_ATTACK_CONFIRM","تأكيد رغبتك في الهجوم"
"TID_BUTTON_WAR_ATTACK_CONFIRM_ATTACK","هجوم"
"TID_WAR_ATTACK_CONFIRM_TITLE","هل تريد الهجوم الآن؟"
"TID_WAR_ATTACK_CONFIRM_TROOPS_TEXT","القوات: <number>"
"TID_WAR_ATTACK_CONFIRM_SPELLS_TEXT","التعويذات: <number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TEXT","قوات قلعة القبيلة والتعويذات: <number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TROOPS_ONLY_TEXT","قوات قلعة القبيلة: <number>"
"TID_WAR_ATTACK_CONFIRM_HEROES","الأبطال: <number>"
"TID_WAR_ATTACK_CONFIRM_INFO","احرص على أن تكون جاهزًا! المتابعة ستستخدم واحدة من هجمات الحرب الباقية لديك."
"TID_AIR_BLASTER","الكنّاس الجوي"
"TID_AIR_BLASTER_INFO","يتحكم الكنّاس الجوي في السماء بدفعات قوية من الهواء تعيق تقدم الأعداء الطائرين. يستطيع الكنّاس الجوي اتخاذ اتجاه واحد فقط؛ لذا عليك تدويره لزيادة تأثيره لأقصى حد."
"TID_STREAM_EVENT_CHANGED_SETTINGS","إعدادات القبيلة محدثة"
"TID_KNOCKBACK","قوة الدفع: <number> رقعات"
"TID_SETTINGS_CLAN_CHAT_FILTER","فلترة محادثة القبيلة"
"TID_INFO_SPELL_STORAGE","مخزن التعويذات:"
"TID_BUILDING_MINI_SPELL_FACTORY","مصنع سحر الظلام"
"TID_MINI_SPELL_FACTORY_INFO","سادة السحرة الأكثر عبقرية أو تهورًا فقط هم من يعملون في مصنع سحر الظلام. تتطلب إجادة سحرهم المظلم المدمج بصيرة نافذة، لكنه يوفر مميزات تكتيكية فريدة."
"TID_POPUP_BOOST_MINI_SPELL_FACTORY","تسريع صناعة سحر الظلام بمقدار <multiplier>x لمدة <time>؟"
"TID_LEAGUE_CHAMPION1","دوري الأبطال I"
"TID_LEAGUE_CHAMPION2","دوري الأبطال II"
"TID_LEAGUE_CHAMPION3","دوري الأبطال III"
"TID_LEAGUE_CHAMPION1_SHORT","الأبطال I"
"TID_LEAGUE_CHAMPION2_SHORT","الأبطال II"
"TID_LEAGUE_CHAMPION3_SHORT","الأبطال III"
"TID_LEAGUE_HERO","الجبابرة"
"TID_LEAGUE_HERO1","دوري الجبابرة I"
"TID_LEAGUE_HERO2","دوري الجبابرة II"
"TID_LEAGUE_HERO3","دوري الجبابرة III"
"TID_LEAGUE_HERO1_SHORT","الجبابرة I"
"TID_LEAGUE_HERO2_SHORT","الجبابرة II"
"TID_LEAGUE_HERO3_SHORT","الجبابرة III"
"TID_LEAGUE_LEGENDARY","دوري الأسطورة"
"TID_LEAGUE_LEGENDARY_SHORT","أسطورة"
"TID_HINT_STORAGES_SPELL_IMMUNITY","كل مخازن الموارد محصنة ضد ضرر التعويذات!"
"TID_STORAGES_SPELL_IMMUNITY","كل مخازن الموارد محصنة ضد ضرر التعويذات!"
"TID_POPUP_ARMY_OVERVIEW","نظرة عامة على الجيش"
"TID_SPEEDUP","تعويذة التسرع"
"TID_SPEEDUP_INFO","ضع بعض السرعة حتى في أثقل وحداتك!\n\nتفتقر تعويذة التسرع إلى زيادة الضرر الناتجة عن تعويذة الغضب، لكنها توفر أداة تعزيز أفضل لسرعة التحرك. تتيح مساحة التخزين المنخفضة لك أخذ المزيد منها إلى المعركة!"
"TID_HINT_SPELL_SPEEDUP","تعويذة التسرع رائعة على القوات التي تتميز بضرر كبير لكن سرعة منخفضة، مثل البالونات أو بيكا."
"TID_EARTHQUAKE","تعويذة الزلزال"
"TID_EARTHQUAKE_INFO","أضعف الجدران والمباني بزلازل معيقة!\n\nتعويذة الزلازل تضر المباني بناءً على نقاط الإصابة القصوى. الزلازل المتكررة تسبب ضررًا متناقصًا للمباني نفسها، لكنها تسبب ضررًا متزايدًا للجدران نفسها. لا يمكن لأي جدار أن يصمد أمام عظمة أربع تعويذات زلازل!"
"TID_HINT_SPELL_EARTHQUAKE1","تعويذات الزلازل يمكنها إسقاط مجموعة من المباني المتقاربة ذات نقاط الإصابة العالية."
"TID_HINT_SPELL_EARTHQUAKE2","تعويذات الزلازل المتكررة تسبب ضررًا أقل للمباني نفسها."
"TID_POISON_CLOUD","تعويذة السم"
"TID_POISON_CLOUD_INFO","امنح جيشك نقطة التفوق ضد قوات العدو بالسم المميت!\n\nالقوات المدافعة التي تنغمس في سحابة تعويذة السم ستتحرك بشكل أبطأ، هاجم بشكل أبطأ وتلقَّ الضرر بمزيد من الشدة بمرور الوقت. لا تؤثر تعويذات السم على المباني."
"TID_HINT_SPELL_POISON_CLOUD1","تعويذات السم فعالة جدًا ضد المجموعات الكبيرة من هياكل العدو العظمية."
"TID_HINT_SPELL_POISON_CLOUD2","سيقاتل جيشك بفعالية أكبر بكثير ضد قوات قلعة القبيلة داخل تعويذة السم."
"TID_HINT_CLAN_CHAT_PROFANITY_FILTER","يمكنك تفعيل فلتر الألفاظ النابية في محادثات القبيلة من قائمة الإعدادات."
"TID_HINT_DARK_SPELLS","يمكن لسحر الظلام أن يأخذ مساحة أقل من التعويذات العادية، مما يتيح لك أخذ المزيد منه!"
"TID_SPELL_STORAGE_BREWING_CAPACITY","سعة التصنيع: <number>"
"TID_ARMY_OVERVIEW_HINT_SPELLS","متاحة في مستوى قاعة المدينة <number>"
"TID_ARMY_OVERVIEW_HINT_CLAN_CASTLE","انضم إلى قبيلة لتلقي قوات قلعة القبيلة والتعويذات"
"TID_ARMY_OVERVIEW_HINT_HEROES","متاحة في مستوى قاعة المدينة <number>"
"TID_INFO_TARGET_TYPE_BUILDINGS_AND_WALLS","المباني والجدران"
"TID_INFO_TARGET_TYPE_UNITS","القوات"
"TID_SPELL_DAMAGE_PERCENT","الضرر: <number>%"
"TID_LEADERBOARDBANNER_PLAYERTOURNAMENTS","بطولة دوري الأسطورة"
"TID_LEADERBOARDBANNER_PLAYER_REWARD","أفضل لاعب في البطولة السابقة:\n(انقر في الأسفل لرؤية المزيد)"
"TID_LEADERBOARDBANNER_PLAYER_TIMELEFT","ينتهي خلال:"
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_TITLE","أساطير البطولة الأخيرة:"
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_INFO","تتم إعادة تعيين اللاعبين من أصحاب ما يكفي من الكؤوس إلى بداية دوري الأسطورة بعد كل بطولة. الكؤوس التي يتم خصمها يتم منحها ككؤوس أسطورة."
"TID_PRESTIGE_TROPHIES","كؤوس الأسطورة"
"TID_LEGEND_SEASON_END_INTRO","تهانينا على أدائك الأسطوري!"
"TID_LEGEND_SEASON_END_INFO","أنهيت برتبة # <rank> عالميًا. تم تسجيل أدائك المذهل في ملف اللاعب الشخصي الخاص بك ليراه الجميع."
"TID_LEGEND_SEASON_END_INFO_WITH_PRESTIGE","أنهيت برتبة # <rank> عالميًا وربحت <prestige> من كؤوس الأسطورة! تم تسجيل أدائك المذهل في ملف اللاعب الشخصي الخاص بك ليراه الجميع."
"TID_LEGEND_SEASON_END_TROPHY_RESET","تمت إعادة تعيين كؤوسك إلى <value> لبداية بطولة دوري الأسطورة الجديدة."
"TID_LEGEND_SEASON_INFO","قم بإنهاء موسم في دوري الأسطورة وسيتم تقديم الترتيبات النهائية في ملفك الشخصي!"
"TID_LEGEND_SEASON_INFO_PRESTIGE","يتم تقليل كل مواسم دوري الأسطورة إلى <value> من الكؤوس لمنح بداية جديدة لكل موسم جديد. سيتم منح الكؤوس المخصومة ككؤوس أسطورة!"
"TID_PROFILE_BEST_TROHPIES","الأفضل على الإطلاق:"
"TID_PROFILE_LEGEND_BEST","أفضل: موسم <month> <year>"
"TID_PROFILE_LEGEND_LAST","السابق: موسم <month> <year>"
"TID_PROFILE_LEGEND_RANK","رتبة"
"TID_PROFILE_LEGEND_RANK_INLINE","مصنف # <value>"
"TID_BUTTON_EDIT","تعديل الجيش"
"TID_MONTH_1","يناير"
"TID_MONTH_2","فبراير"
"TID_MONTH_3","مارس"
"TID_MONTH_4","أبريل"
"TID_MONTH_5","مايو"
"TID_MONTH_6","يونيو"
"TID_MONTH_7","يوليو"
"TID_MONTH_8","أغسطس"
"TID_MONTH_9","سبتمبر"
"TID_MONTH_10","أكتوبر"
"TID_MONTH_11","نوفمبر"
"TID_MONTH_12","ديسمبر"
"TID_SEASON_NAME","موسم <month> <year>"
"TID_PROFILE_BEST_WAR_STARS","نجوم الحرب التي تم الفوز بها:"
"TID_PROFILE_LEGEND_NO_LAST_RANK","لم يحقق مركزًا"
"TID_PREFERRED_TARGET_EFFECT_BONUS","(التأثير x<number>)"
"TID_SETTING_CHANGE_FAILED","خطأ في تغيير هذه الإعدادات - يُرجى المحاولة ثانيةً لاحقًا."
"TID_SLOW_SPEED","تقليل السرعة: <number>%"
"TID_REQUIRED_DARK_SPELL_FORGE_LEVEL","يلزم مصنع سحر الظلام من المستوى <number>"
"TID_LEADERBOARDBANNER_PLAYER_NO_TOP_3","سيتم تقديم الفائز ببطولة دوري الأسطورة هنا!"
"TID_LEADERBOARDBANNER_PLAYER_NO_HISTORY","لم يحقق لاعبو دوري الأسطورة مراكز في البطولة الأخيرة."
"TID_LEGEND_SEASON_END_TIP","ملحوظة: دوري الأسطورة به قواعد وجوائز خاصة في نهاية الموسم!"
"TID_LEGEND_SEASON_INFO_PRESTIGE_MORE","كؤوس الأسطورة هي رمز الفخامة الأفضل. لا يمكن فقدانها، وتتراكم بعد كل موسم."
"TID_NEWS_UPDATE_OTHER_TITLE","توازن اللعبة"
"TID_NEWS_UPDATE_OTHER_TEXT","* تعويذات التجميد تؤثر الآن أيضًا على قوات الدفاع الجوية\n* كلاب الحمم لم تعد تستهدف القوات الجوية\n* ستشتبك قوات الهجوم مع قوات الدفاع من مدى أبعد\n* يمكن لمشتركي دوري الجبابرة III وII الآن شراء دروع لمدة أسبوع من المتجر"
"TID_REMOVE_ARMY_CONFIRMATION","تأكيد التعديل؟"
"TID_PROFILE_LEGEND","بطولة دوري الأسطورة"
"TID_PROFILE_LEGEND_PRESTIGE","كؤوس الأسطورة"
"TID_SPELL_ALREADY_AT_MAX_LEVEL","التعويذة في أقصى مستوى لها بالفعل!"
"TID_LEGEND_SEASON_TITLE","بطولة دوري الأسطورة <month><year>"
"TID_LEGEND_SEASON_END_PRESTIGE","كؤوس الأسطورة المكتسبة:"
"TID_LEGEND_SEASON_INFO_TEXT","دوري الأسطورة به قواعد وجوائز خاصة في نهاية الموسم!"
"TID_WAR_STATS_HEADER_TIEBREAKERS","جولة فاصلة"
"TID_ALLIANCE_WAR_TOTAL_DESTRUCTION","<enemy> إجمالي الدمار <friendly>"
"TID_ALLIANCE_WAR_TOTAL_DURATION","إجمالي مدة أفضل هجوم"
"TID_BUTTON_GENERATE_CODE","رمز الربط"
"TID_GOOGLE_PLAY_KUNLUN_TUTORIAL_BUTTON","مشاهدة العرض التوضيحي!"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_TITLE","التحديث إلى إصدار جديد"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_MESSAGE","نحن نقوم بالتحديث إلى إصدار جديد من Clash of Clans. ستكون قريتك جاهزة قريبًا. يُرجى إعادة التحقق بعد قليل!"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_BUTTON","حسنًا"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TUTORIAL_BUTTON","تحميل القرية"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TITLE","تحميل القرية"
"TID_BUILDING_ARTILLERY","مدفعية النسر"
"TID_ARTILLERY_INFO","مدفعية النسر لها مدى غير محدود وتستهدف الأعداء الأقوياء بطلقات متفجرة، لكن لن يتم تفعيلها قبل نشر مجموعة ضخمة من القوات."
"TID_BUTTON_GENERATE_CODE_TITLE","تحويل الحساب"
"TID_BUTTON_GENERATE_CODE_TEXT","حوّل قريتك إلى متجر Android App آخر. تحويل قريتك سيساعد في حفظ بياناتك!"
"TID_LINK_CODE_GENERATE_CODE_TEXT","استخدم رمز الربط في الأسفل لتحويل قريتك إلى متجر Android App آخر. قم بمشاهدة العرض التوضيحي للوصول إلى دليل مفصّل!"
"TID_LINK_DEVICES_ENTER_CODE_KUNLUN_TEXT","يمكنك العثور على رمز الربط من قريتك بالانتقال إلى الإعدادات - ربط جهاز. راجع العرض التوضيحي للوصول إلى دليل مفصّل!"
