"TID","KR"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TROOPS_ONLY_TEXT","클랜 성 병력: <number>"
"TID_WAR_ATTACK_CONFIRM_HEROES","영웅: <number>"
"TID_WAR_ATTACK_CONFIRM_INFO","준비를 마쳤는지 확인하세요! 이대로 진행하면 남은 공격 기회 중 한 번을 사용하게 됩니다."
"TID_AIR_BLASTER","바람 방출기"
"TID_AIR_BLASTER_INFO","바람 방출기는 강력한 바람을 내뿜어 공중의 적을 밀어내며 하늘을 방어합니다. 바람 방출기의 바람은 한 방향으로만 보낼 수 있으므로, 방향을 바꿔가며 최대한의 효과를 얻으세요 !"
"TID_STREAM_EVENT_CHANGED_SETTINGS","클랜 설정을 업데이트했습니다."
"TID_KNOCKBACK","밀어내기 강도: <number>칸"
"TID_SETTINGS_CLAN_CHAT_FILTER","클랜 채팅 필터링"
"TID_INFO_SPELL_STORAGE","마법 저장소:"
"TID_BUILDING_MINI_SPELL_FACTORY","암흑 마법 제작소"
"TID_MINI_SPELL_FACTORY_INFO","가장 용감하거나 무모한 마스터 마법사만이 다크 엘릭서 제조에 손을 댈 수 있습니다. 암흑 마법에 숙달되려면 깊은 통찰력이 필요하지만, 전투에서 그만큼의 전술적인 효과를 보장합니다."
"TID_POPUP_BOOST_MINI_SPELL_FACTORY","<time> 동안 암흑 마법 제조 속도를 <multiplier>배로 가속할까요?"
"TID_LEAGUE_CHAMPION1","챔피언 리그 I"
"TID_LEAGUE_CHAMPION2","챔피언 리그 II"
"TID_LEAGUE_CHAMPION3","챔피언 리그 III"
"TID_LEAGUE_CHAMPION1_SHORT","챔피언 I"
"TID_LEAGUE_CHAMPION2_SHORT","챔피언 II"
"TID_LEAGUE_CHAMPION3_SHORT","챔피언 III"
"TID_LEAGUE_HERO","타이탄"
"TID_LEAGUE_HERO1","타이탄 리그 I"
"TID_LEAGUE_HERO2","타이탄 리그 II"
"TID_LEAGUE_HERO3","타이탄 리그 III"
"TID_LEAGUE_HERO1_SHORT","타이탄 I"
"TID_LEAGUE_HERO2_SHORT","타이탄 II"
"TID_LEAGUE_HERO3_SHORT","타이탄 III"
"TID_LEAGUE_LEGENDARY","전설 리그"
"TID_LEAGUE_LEGENDARY_SHORT","전설"
"TID_HINT_STORAGES_SPELL_IMMUNITY","모든 자원 저장소는 마법 공격에 영향을 받지 않습니다!"
"TID_STORAGES_SPELL_IMMUNITY","모든 자원 저장소는 마법 공격에 영향을 받지 않습니다!"
"TID_POPUP_ARMY_OVERVIEW","군대 개요"
"TID_SPEEDUP","신속 마법"
"TID_SPEEDUP_INFO","무거운 병사들을 날렵하게 만들어보세요!\n\n신속 마법은 분노 마법처럼 공격력을 올려주지는 않지만 이동 속도를 대폭 높여줍니다. 저장 공간도 적게 차지하기 때문에 전투에서 더 많이 사용할 수 있습니다!"
"TID_HINT_SPELL_SPEEDUP","신속 마법은 해골 비행선이나 P.E.K.K.A.처럼 공격력은 높지만 움직임이 느린 유닛에 좋습니다."
"TID_EARTHQUAKE","지진 마법"
"TID_EARTHQUAKE_INFO","강력한 지진으로 장벽과 건물들을 약하게 만드세요!\n\n지진 마법은 건물의 최대 HP에 비례해 피해를 줍니다. 같은 건물에 지진을 반복해서 사용하면 피해량이 줄어들지만, 같은 장벽의 경우에는 피해가 늘어납니다. 지진 마법 네 번이면 아무리 튼튼한 장벽도 허물어버릴 수 있습니다!"
"TID_HINT_SPELL_EARTHQUAKE1","HP가 높은 건물들이 한곳에 몰려 있을 때 지진 마법은 큰 효과를 발휘합니다."
"TID_HINT_SPELL_EARTHQUAKE2","같은 건물에 지진 마법을 반복해서 사용하면 피해가 줄어듭니다."
"TID_POISON_CLOUD","독 마법"
"TID_POISON_CLOUD_INFO","이 강력한 독으로 아군을 적군보다 유리하게 만드세요!\n\n독 마법의 안개 안에 있는 방어 병력은 이동 및 공격 속도가 느려지고 시간이 지남에 따라 더 큰 피해를 입습니다. 건물에는 독 마법의 효과가 없습니다."
"TID_HINT_SPELL_POISON_CLOUD1","독 마법은 대규모의 해골 부대를 처리하는 데 특히 효과적입니다."
"TID_HINT_SPELL_POISON_CLOUD2","독 마법의 범위 안에 있는 아군은 클랜 성의 적군을 대상으로 더 효과적인 전투를 벌입니다."
"TID_HINT_CLAN_CHAT_PROFANITY_FILTER","설정 메뉴에서 클랜 채팅의 욕설 및 비속어 필터링을 사용할 수 있습니다."
"TID_HINT_DARK_SPELLS","암흑 마법은 다른 마법보다 저장 공간을 적게 차지하므로, 전투에서 더 많이 사용할 수 있습니다!"
"TID_SPELL_STORAGE_BREWING_CAPACITY","제조 용량: <number>"
"TID_ARMY_OVERVIEW_HINT_SPELLS","마을회관 <number>레벨부터 이용 가능"
"TID_ARMY_OVERVIEW_HINT_CLAN_CASTLE","클랜에 가입해서 클랜 성 병력 및 마법을 지원받으세요."
"TID_ARMY_OVERVIEW_HINT_HEROES","마을회관 <number>레벨부터 이용 가능"
"TID_INFO_TARGET_TYPE_BUILDINGS_AND_WALLS","건물 및 장벽"
"TID_INFO_TARGET_TYPE_UNITS","병력"
"TID_SPELL_DAMAGE_PERCENT","피해량: <number>%"
"TID_LEADERBOARDBANNER_PLAYERTOURNAMENTS","전설 리그 토너먼트"
"TID_LEADERBOARDBANNER_PLAYER_REWARD","마지막 토너먼트 최상위 플레이어:\n(아래를 눌러 상세 정보 확인)"
"TID_LEADERBOARDBANNER_PLAYER_TIMELEFT","남은 시간:"
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_TITLE","마지막 토너먼트 전설:"
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_INFO","트로피를 충분히 얻은 플레이어는 토너먼트가 종료될 때마다 전설 리그 시작 단계로 복귀됩니다. 공제된 트로피는 전설 트로피로 영구 등록됩니다."
"TID_PRESTIGE_TROPHIES","전설 트로피"
"TID_LEGEND_SEASON_END_INTRO","전설로 남을 성과를 거두신 것을 축하합니다!"
"TID_LEGEND_SEASON_END_INFO","전체 순위 <rank>위로 시즌을 마쳤습니다. 플레이어 프로필에 이 놀라운 성과가 기록되어 모든 사람이 볼 수 있게 됩니다."
"TID_LEGEND_SEASON_END_INFO_WITH_PRESTIGE","전체 순위 <rank>위로 시즌을 마치고 <prestige> 전설 트로피를 얻었습니다! 플레이어 프로필에 이 놀라운 성과가 기록되어 모든 사람이 볼 수 있게 됩니다."
"TID_LEGEND_SEASON_END_TROPHY_RESET","새 전설 리그 토너먼트를 위해 트로피가 <value>개로 재설정되었습니다."
"TID_LEGEND_SEASON_INFO","전설 리그에서 시즌을 마치면 최종 순위가 프로필에 기록됩니다!"
"TID_LEGEND_SEASON_INFO_PRESTIGE","시즌이 새로 시작될 때마다 모든 전설 리그 플레이어의 트로피는 <value>개로 재설정됩니다. 나머지 트로피들은 전설 트로피로 등록됩니다!"
"TID_PROFILE_BEST_TROHPIES","전체 최고 기록:"
"TID_PROFILE_LEGEND_BEST","최고: <year> <month> 시즌"
"TID_PROFILE_LEGEND_LAST","이전: <year> <month> 시즌"
"TID_PROFILE_LEGEND_RANK","순위"
"TID_PROFILE_LEGEND_RANK_INLINE","<value>위 기록"
"TID_BUTTON_EDIT","군대 편집"
"TID_MONTH_1","1월"
"TID_MONTH_2","2월"
"TID_MONTH_3","3월"
"TID_MONTH_4","4월"
"TID_MONTH_5","5월"
"TID_MONTH_6","6월"
"TID_MONTH_7","7월"
"TID_MONTH_8","8월"
"TID_MONTH_9","9월"
"TID_MONTH_10","10월"
"TID_MONTH_11","11월"
"TID_MONTH_12","12월"
"TID_SEASON_NAME","<year> <month> 시즌"
"TID_PROFILE_BEST_WAR_STARS","전쟁 별 획득:"
"TID_PROFILE_LEGEND_NO_LAST_RANK","등록되지 않음"
"TID_PREFERRED_TARGET_EFFECT_BONUS","(효과 x<number>)"
"TID_SETTING_CHANGE_FAILED","설정 변경 중에 오류가 발생했습니다. 잠시 후 다시 시도해주세요."
"TID_SLOW_SPEED","속도 감소: <number>%"
"TID_REQUIRED_DARK_SPELL_FORGE_LEVEL","<number>레벨 암흑 마법 제작소 필요"
"TID_LEADERBOARDBANNER_PLAYER_NO_TOP_3","전설 리그 토너먼트 승리자는 여기에 등록됩니다!"
"TID_LEADERBOARDBANNER_PLAYER_NO_HISTORY","지난 토너먼트에서 등록된 전설 리그 플레이어가 없습니다."
"TID_LEGEND_SEASON_END_TIP","참고: 전설 리그는 특별한 시즌 말 규정과 보상이 적용됩니다!"
"TID_LEGEND_SEASON_INFO_PRESTIGE_MORE","전설 트로피는 최고의 실력을 증명하는 상징으로 영구 보존되며, 시즌마다 계속 누적됩니다."
"TID_NEWS_UPDATE_OTHER_TITLE","게임 밸런스 조정"
"TID_NEWS_UPDATE_OTHER_TEXT","* 얼음 마법이 대공 방어 부대에도 영향을 줍니다.\n* 라바 하운드가 더 이상 공중의 병력을 공격할 수 없습니다.\n* 이제 공격군은 더 멀리서부터 방어군을 감지해 싸우게 됩니다.\n* 타이탄 III 및 타이탄 II 리그는 이제 상점에서 1주일 보호막을 구매할 수 있습니다."
"TID_REMOVE_ARMY_CONFIRMATION","편집 확인"
"TID_PROFILE_LEGEND","전설 리그 토너먼트"
"TID_PROFILE_LEGEND_PRESTIGE","전설 트로피"
"TID_SPELL_ALREADY_AT_MAX_LEVEL","이미 최고 레벨인 마법입니다!"
"TID_LEGEND_SEASON_TITLE","<year> <month> 전설 리그 토너먼트"
"TID_LEGEND_SEASON_END_PRESTIGE","획득한 전설 트로피:"
"TID_LEGEND_SEASON_INFO_TEXT","전설 리그는 특별한 시즌 말 규정과 보상이 적용됩니다!"
"TID_WAR_STATS_HEADER_TIEBREAKERS","승리 결정자"
"TID_ALLIANCE_WAR_TOTAL_DESTRUCTION","<friendly> 종합 파괴 <enemy>"
"TID_ALLIANCE_WAR_TOTAL_DURATION","최고 공격 기간 합계"
"TID_BUTTON_GENERATE_CODE","연동 코드"
"TID_GOOGLE_PLAY_KUNLUN_TUTORIAL_BUTTON","튜토리얼을 확인하세요!"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_TITLE","새 버전으로 업데이트 중"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_MESSAGE","클래시 오브 클랜을 새 버전으로 업데이트하고 있습니다. 곧 마을에 들어갈 수 있으니 잠시 후 다시 확인해주세요!"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_BUTTON","확인"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TUTORIAL_BUTTON","마을 불러오기"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TITLE","마을 불러오기"
"TID_BUILDING_ARTILLERY","독수리 포탑"
"TID_ARTILLERY_INFO","독수리 포탑의 사정거리는 거의 무제한이며 폭발하는 포탄으로 강력한 적을 겨냥해 공격합니다. 하지만 이 포탑은 많은 수의 병력이 배치되어야만 작동합니다."
"TID_BUTTON_GENERATE_CODE_TITLE","계정 옮기기"
"TID_BUTTON_GENERATE_CODE_TEXT","다른 Android App Store로 마을을 옮기세요. 마을을 옮기면 데이터를 보호하는 데 도움이 됩니다!"
"TID_LINK_CODE_GENERATE_CODE_TEXT","아래의 연동 코드를 사용하여 다른 Android App Store로 마을을 옮기세요. 튜토리얼에서 자세한 방법을 확인하세요!"
"TID_LINK_DEVICES_ENTER_CODE_KUNLUN_TEXT","설정 - 기기 연동을 통해 마을의 연동 코드를 받을 수 있습니다. 튜토리얼에서 자세한 방법을 확인하세요!"
"TID_MORE_WECHAT","关注官方认证微信订阅号cocsupercell"
"TID_NEWS_ACCOUNT_TRANSFER","공식 중국 CoC Android 버전을 받으세요!"
"TID_NEWS_ACCOUNT_TRANSFER_TEXT","지원되는 Android App Store로 지금 마을을 옮겨 보호하고, 공식 플레이어 지원과 업데이트 등 많은 혜택을 누리세요!"
"TID_SLOW_SPEED_AND_ATTACK","이동/공격 감속: <number>%"
"TID_WAR_TEAM_TAB_ATTACKS","공격"
"TID_WAR_TEAM_TAB_DEFENSES","방어"
"TID_SLOW_ATTACK","공격 속도 감소: <number>%"
"TID_MAX_DPS","초당 최대 피해: <number>"
"TID_NEWS_SPELLS_TITLE","마법 개선 및 충전"
"TID_NEWS_SPELLS_TEXT","번개 마법\n* 번개 마법 7레벨이 건물과 병력에 똑같이 피해를 줍니다\n* 번개 마법 5 및 6레벨의 피해량이 늘어납니다.\n* 번개 마법의 벼락이 더 촘촘하게 떨어져 명중률이 높아집니다.\n\n독 마법\n* 독 마법 범위 안의 병력은 이제 처음에는 더 낮은 피해를 입지만, 시간이 지날수록 피해량이 증가합니다.\n* 독 마법의 피해량이 대폭 증가하며, 마법이 중단된 후에도 한동안 효과가 남습니다.\n* 독 마법이 방어 병력의 공격 속도를 낮춥니다.\n\n지진 마법\n* 지진 마법이 건물의 현재 HP와 관계없이 더 큰 피해를 줍니다.\n* 같은 건물에 지진 마법을 반복 사용하면 피해량이 줄어듭니다.\n* 전과 마찬가지로, 지진 마법 네 번이면 어떤 장벽이든 파괴할 수 있습니다!"
"TID_MORE_WECHAT_SERVICE","关注官方认证微信服务号coc-kefu"
"TID_ERROR_POP_UP_LOGIN_FAILED_15","<APP_STORE> Android 앱 스토어에서 클래시 오브 클랜을 다운로드 및 설치해 실행하면 마을의 진행 상황을 확인할 수 있습니다."
"TID_KUNLUN_APP_STORE_360","360"
"TID_KUNLUN_APP_STORE_ANZHI","Anzhi"
"TID_KUNLUN_APP_STORE_BAIDU","Baidu"
"TID_KUNLUN_APP_STORE_HUAWEI","Huawei"
"TID_KUNLUN_APP_STORE_LANDING_PAGE","Kunlun Landing Page"
"TID_KUNLUN_APP_STORE_LENOVO","Lenovo"
"TID_KUNLUN_APP_STORE_OPPO","Oppo"
"TID_KUNLUN_APP_STORE_UC","UC"
"TID_KUNLUN_APP_STORE_VIVO","Vivo"
"TID_KUNLUN_APP_STORE_WANDOUJIA","Wandoujia"
"TID_KUNLUN_APP_STORE_XIAOMI","Xiaomi"
"TID_ALLIANCE_DONATE_HEADER_TROOPS","병력 지원:"
"TID_ALLIANCE_DONATE_HEADER_SPELLS","마법 지원:"
"TID_ALLIANCE_DONATE_DONATED","병력 및 마법 지원:"
"TID_ALLIANCE_DONATE_DONATED_TROOPS","병력 지원:"
"TID_OBSTACLE_HALLOWEEN2015","할로윈 가마솥"
"TID_OBSTACLE_HALLOWEEN2016","무서운 호박"
"TID_AVATAR_MESSAGE_BUTTON_MORE_INFO","추가 정보"
"TID_AVATAR_MESSAGE_BUTTON_SUPPORT","고객지원 팀에 문의"
"TID_AVATAR_MESSAGE_SENDER_PLAYER_SUPPORT","플레이어 지원"
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE","이 계정에 대한 환불이 신청되었으며 <refundDate>에 승인되었습니다. 주문한 결제 수단을 통해 환불이 진행됩니다.\n\n환불 금액에 맞춰 총 <totalRevokedGems>개의 보석이 계정에서 차감되었으며, 이로 인해 보석 수가 마이너스로 내려갈 수 있습니다. 추가로 보석을 주문하거나 게임에서 보석을 획득하면 다시 회복됩니다."
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE_PLURAL","이 계정에 대한 환불이 신청되었으며 <refundDate>에 승인되었습니다. 주문한 결제 수단을 통해 환불이 진행됩니다.\n\n환불 금액에 맞춰 총 <totalRevokedGems>개의 보석이 계정에서 차감되었으며, 이로 인해 보석 수가 마이너스로 내려갈 수 있습니다. 추가로 보석을 주문하거나 게임에서 보석을 획득하면 다시 회복됩니다."
"TID_IAP_INFO_TEXT","청약철회는 구매일로부터 7일 이내 가능(단, 사용시 철회불가) 법정대리인 동의 없는 미성년자명의 결제 시 취소가능 (자세히보기)"
"TID_INFO_POP_UP_TOS_PP_TITLE","중요 공지"
"TID_INFO_POP_UP_TOS_PP_NOTE","클래시 오브 클랜은 무료 게임이지만 인앱 구매를 통해 더 빠르게 진행할 수 있습니다. 인앱 구매는 기기 설정에서 차단도 가능합니다. 확인을 누르면 이용 약관과 개인정보 보호정책에 동의하게 됩니다."
"TID_INFO_POP_UP_TOS_PP_NOTE_ANDROID","클래시 오브 클랜은 무료 게임이지만 인앱 구매를 통해 더 빠르게 진행할 수 있습니다. 이를 차단하려면 Google Play 스토어 앱 설정에서 암호를 걸어 보호하세요. 확인을 누르면 이용 약관과 개인정보 보호정책에 동의하게 됩니다."
"TID_INFO_POP_UP_TOS_PP_NOTE_KUNLUN","클래시 오브 클랜은 무료 게임이지만 인앱 구매를 통해 더 빠르게 진행할 수 있습니다. 확인을 누르면 이용 약관과 개인정보 보호정책에 동의하게 됩니다."
"TID_INFO_POP_UP_TOS_PP_BUTTON1","확인"
"TID_INFO_POP_UP_TOS_PP_BUTTON2","이용 약관"
"TID_MORE_CLASH_COM","ClashofClans.com에서 클오클 세상을 살펴보세요."
"TID_ACHIEVEMENT_SPELL_DONATION_TITLE","나눔이 곧 돌봄이다"
"TID_ACHIEVEMENT_SPELL_DONATION","마법 저장소 공간 <number>만큼의 마법을 지원"
"TID_ACHIEVEMENT_SPELL_DONATION_COMPLETED","지원한 마법량: <value>"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY_TITLE","포탑 대항"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY","멀티플레이 전투에서 독수리 포탑 <number>개 파괴"
"TID_ACHIEVEMENT_DESTROY_ARTILLERY_COMPLETED","파괴된 독수리 포탑: <value>"
"TID_POPUP_BREAK_SHIELD","보호막 제거 확인"
"TID_POPUP_BREAK_SHIELD_TEXT","정말로 보호막을 제거할까요? 보호막이 만료될 때마다 가드가 개시됩니다."
"TID_POPUP_BREAK_GUARD","가드 제거 확인"
"TID_POPUP_BREAK_GUARD_TEXT","가드가 없으면 다른 플레이어의 공격을 받을 수 있습니다. 정말로 가드를 제거하시겠습니까?"
"TID_LOCAL_NOTIFICATION_GUARD_WILL_DISAPPEAR","대장, 가드가 곧 종료됩니다!"
"TID_GUARD_NOT_AVAILABLE","보호막 적용 중에는 가드를 구매할 수 없습니다!"
"TID_GUARD_ON_COOLDOWN","아직 가드를 사용할 수 없습니다!"
"TID_ATTACK_FAIL_TARGET_HAS_GUARD","공격할 수 없습니다! 가드가 적용된 마을입니다."
"TID_GROWTH_AURA_PERCENT","HP 증가: <number>%"
"TID_GROWTH_AURA_MAX","최대 HP 증가: <number>"
"TID_BUY_SHIELD_WHILE_GUARDED_TEXT","<name>을 구매하시겠습니까?\n<cff0000>참고: 구매 시 가드는 종료됩니다.</c>"
"TID_FAQ_TITLE_GUARD","가드는 무엇이며 어떻게 사용하나요?"
"TID_FAQ_TEXT_GUARD","가드는 보호막처럼 공격을 막아줍니다. 하지만 보호막과 달리, 가드는 다른 마을을 공격해도 시간이 줄어들지 않습니다. 보호막이 사라지면 자동으로 몇 시간 동안 가드가 진행되며, 리그가 높을수록 더 오래 가드가 유지됩니다! 매일 상점에서 약간의 보석을 지불하고 추가 가드를 구매할 수도 있습니다."
"TID_HINT_GUARD_GAIN","보호막이 사라질 때마다 가드가 적용됩니다. 이때가 공격하기 좋은 기회입니다!"
"TID_HINT_GUARD_GAIN_TIME","소속된 리그가 높을수록, 보호막 만료 시 적용되는 가드의 시간이 길어집니다!"
"TID_HINT_GUARD_LOSE","가드 중에 다른 마을을 공격해도 가드 시간은 줄어들지 않습니다."
"TID_GRAND_WARDEN","그랜드 워든"
"TID_GRAND_WARDEN_INFO","그랜드 워든은 오랫동안 출처 불명의 강력한 유물을 연구하여 그 힘을 지배하는 전략가로, 적 마을을 공격하거나 자신의 마을을 지키는 부대원들을 더 강하게 만듭니다."
"TID_HERO_INSTRUCTIONS_WARDEN","이 노련한 전투학자는 방어 시 아군들을 찾아 그 뒤에서 탑의 모습으로 싸우며 생명의 오라로 아군들을 지원합니다. 공격 시에는 벽을 넘어가거나 하늘을 날 수 있으며, 영원의 책 기술이 잠금 해제되면 주변 부대원들을 피해 면역 상태로 만들어 줍니다!"
"TID_HERO_AURA_WARDEN_TITLE","생명의 오라"
"TID_HERO_AURA_WARDEN_DESC","워든의 신비로운 유물이 생명력을 올려주는 오라를 발산하며 레벨이 오를수록 오라가 강해집니다. 공격 및 방어시 주변의 모든 아군이 HP 증가 효과를 받지만 너무 멀리 떨어지면 효과가 사라집니다."
"TID_HERO_ABILITY_WARDEN_TITLE","영원의 책"
"TID_HERO_ABILITY_WARDEN_DESC","워든은 영원의 책이 지닌 힘을 완전히 개방하여 자신과 주변 부대원을 잠시 동안 피해 면역 상태로 만듭니다!"
"TID_HINT_ARTILLERY","독수리 포탑이 작동하기 전에 소규모 병력을 배치하면 공격 준비에 도움이 됩니다."
"TID_HINT_ARTILLERY2","재빠르게 공격하면 독수리 포탑이 많은 피해를 입히기 전에 처리할 수 있습니다."
"TID_HINT_ARTILLERY3","독수리 포탑 주변의 상당 지역은 공격 사정권에서 제외됩니다. 귀중한 건물들을 잘 지킬 수 있게 배치하세요!"
"TID_HINT_HERO_GRAND_WARDEN","그랜드 워든은 신비한 유물의 힘을 지배하여 주변의 병력을 강인하게 만들어줍니다."
"TID_HINT_HERO_GRAND_WARDEN_MODE","공중 병력을 쓰시나요? 그랜드 워든을 공중 모드로 설정해 보세요!"
"TID_HINT_ARTILLERY_TARGET","독수리 포탑은 주변에서 가장 강하거나 규모가 큰 병력을 겨냥합니다."
"TID_HINT_ARTILLERY_TARGET2","독수리 포탑의 포탄이 떨어지는 곳에는 조준 표시가 나타납니다."
"TID_HINT_ARTILLERY_TARGET3","피격 지점 주변의 적들도 충격파로 인해 일부의 피해를 받게 됩니다."
"TID_POPUP_SHIELD_REMOVAL_REVENGE","복수를 위해 상대방을 공격하면 보호막 지속 시간이 짧아집니다. 공격 시 감소되는 시간보다 남은 지속 시간이 더 짧으면 보호막은 사라집니다."
"TID_HINT_GUARD","가드가 활성화되어 있을 때는 불이익 없이 적을 자유롭게 공격할 수 있습니다!"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED_TITLE","휴식 연장"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED","지난 번 휴식 중에 보호막을 받지 못하여 개인 휴식 제한이 완전히 초기화되지 않았습니다."
"TID_ERROR_POP_UP_PERSONAL_BREAK_FINAL_TITLE","휴식 연장"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED_FINAL","개인 휴식 시간 제한이 연장되었으나 곧 초기화됩니다. 이후에 이런 상황을 방지하려면 마을회관을 잘 보호하고 트로피 수를 늘려두세요."
"TID_ERROR_POP_UP_PERSONAL_BREAK_MULTIPLE_FINAL","개인 휴식 시간 제한이 여러 번 연장되었으며 곧 초기화됩니다. 이후에 이런 상황을 방지하려면 마을회관을 잘 보호하고 트로피 수를 늘려두세요."
