"TID","TH"
"TID_NEWS_MAYSPELLS_TEXT","อาคมศาลากลาง 10: อาคมลอกเลียน\n• อาคมลอกเลียนสร้างตัวคัดลอกของกองกำลังที่เข้าไปในวงแหวนของมัน!\n• อาคมลอกเลียนที่อัปเกรดแล้วจะก่อให้เกิดหน่วยจำนวนพื้นที่มากขึ้น\n• ปรุงอาคมลอกเลียนได้ในโรงงานอาคมเลเวล 5\n\nอาคมมืดศาลากลาง 9: อาคมโครงกระดูก\n• อัญเชิญกองทั"
"TID_NEWS_MAYUPGRADES_TITLE","อัปเกรดและการสร้างสมดุล"
"TID_NEWS_MAYUPGRADES_TEXT","ศาลากลาง 11\n• ปืนใหญ่เลเวล 14\n• สุนัขลาวาเลเวล 4\n• บอลลูนเลเวล 7\n\nศาลากลาง 7+\n• กับดักสปริงเลเวล 2-4\n\nศาลากลาง 10+\n• พื้นที่นักขว้างหินลดลงเหลือ 6"
"TID_STREAM_BUTTON_SCOUT","สอดแนม"
"TID_STREAM_BUTTON_ATTACK","โจมตี"
"TID_WAIT_A_WHILE_BEFORE_RETRY_CHALLENGE","ท่านได้เริ่มการท้าเมื่อไม่นานมานี้ ลองอีกครั้งใน <time>"
"TID_CHALLENGE_FAIL_SERVER_ALREADY_IN_PROGRESS","ไม่สามารถเริ่มการท้าได้! การท้าครั้งก่อนยังดำเนินอยู่!"
"TID_LAYOUTS_LAST_USED","ใช้ล่าสุด"
"TID_LAYOUT_CHANGED_ERROR","ผังนี้เพิ่งแก้ไขไปได้ไม่นาน จะใช้ได้อีกครั้งใน <time>"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_REPLAY","กลับบ้านเพื่อชมการรีเพลย์!"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_CANCEL","กลับบ้านเพื่อยกเลิกคำท้า!"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_ATTACK","กลับบ้านเพื่อโจมตี!"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_SCOUT","กลับบ้านเพื่อสอดแนม!"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_LIVE","กลับบ้านเพื่อชมสด!"
"TID_CHALLENGE_CHANGE_LAYOUT","เปลี่ยนผัง"
"TID_CHALLENGE_CHANGE_LAYOUT_BUTTON","เปลี่ยน"
"TID_CHALLENGE_LAYOUT","ผัง"
"TID_CHALLENGE_SWITCH_LAYOUT","ผังที่เลือก"
"TID_CHALLENGE_CHOOSE_NEW_LAYOUT","เลือกผังการท้าใหม่"
"TID_FRIENDLY_WAR_CHOOSE_NEW_LAYOUT","เลือกผังสงครามฉันมิตรใหม่"
"TID_CHALLENGE_ALREADY_CLOSED","การท้าปิดลงแล้ว"
"TID_SCOUT_PREP_DAY_INFO","ผังฐานทัพสงครามของศัตรูจะเผยในวันออกรบ"
"TID_REPLACE_LAYOUT","สลับผัง"
"TID_INFOBUBBLE_BUILDER_INPROGRESS","การอัปเกรดที่ดำเนินอยู่:"
"TID_INFOBUBBLE_BUILDER_SUGGESTION","การอัปเกรดที่แนะนำ:"
"TID_SEARCH_TAB_CLANS","ค้นหาแคลน"
"TID_SEARCH_TAB_PLAYERS","ผู้เล่น"
"TID_SEARCH_TAB","ค้นหา"
"TID_PLAYER_SEARCH_HINT","โปรดพิมพ์แท็กผู้เล่นของผู้เล่นที่ท่านต้องการค้นหา"
"TID_PROFILE_BUTTON_ADD_FRIEND","เพิ่มเพื่อน"
"TID_PLAYER_SEARCH","ค้นหาผู้เล่น:"
"TID_HASH","#"
"TID_PRESET_SAVE_OK","กองทัพได้รับการบันทึกแล้ว!"
"TID_PRESET_LOAD_OK","กองทัพได้ถูกเพิ่มในคิวการฝึกแล้ว!"
"TID_PRESET_SAVE_FAIL","ไม่สามารถบันทึกกองทัพได้ โปรดลองอีกครั้ง"
"TID_PRESET_LOAD_FAIL","มีพื้นที่ไม่พอในคิวการฝึก"
"TID_PRESET_LOAD_FAIL_LOCKED_TROOP","สิ่งก่อสร้างที่ต้องใช้ในการฝึกกำลังก่อสร้างอยู่"
"TID_PRESET_FULL","เต็ม!"
"TID_PRESET_EMPTY","ไม่มีกองทัพที่เตรียมไว้"
"TID_AVATAR_SEARCH_INVALID_TAG","แท็กผู้เล่นใช้การไม่ได้ โปรดตรวจสอบ"
"TID_AVATAR_SEARCH_TAG_NOT_FOUND","ไม่สามารถหาผู้เล่นที่มีแท็กผู้เล่นนี้พบ"
"TID_PROFILE_FRIEND_REQUEST_SENT","ส่งคำขอเป็นเพื่อนไปแล้ว"
"TID_PROFILE_FRIENDS","เพื่อน"
"TID_PROFILE_FRIEND_REQUEST_QUERY","เพิ่มเพื่อนหรือไม่?"
"TID_FRIENDLIST_FILTER","ตัวกรอง:"
"TID_FRIEND_LIST_ITEM_PENDING","เพิ่มเพื่อนหรือไม่?"
"TID_INVITE_FRIEND_CONFIRMATION_TITLE","เพิ่มเพื่อนหรือไม่?"
"TID_INVITE_FRIEND_CONFIRMATION","ส่งคำขอเป็นเพื่อน Clash ไปยัง <name> หรือไม่?"
"TID_ACCEPT_FRIEND_CONFIRMATION_TITLE","เพิ่มเพื่อนหรือไม่?"
"TID_ACCEPT_FRIEND_CONFIRMATION","ต้องการเพิ่ม <name> เป็นเพื่อน Clash ของท่านหรือไม่?"
"TID_REMOVE_FRIEND_CONFIRMATION_TITLE","ลบเพื่อนหรือไม่?"
"TID_REMOVE_FRIEND_CONFIRMATION","แน่ใจหรือไม่ว่าต้องการลบ <name> ออกจากการเป็นเพื่อน Clash?"
"TID_REMOVE_FRIEND_INVITE_CONFIRMATION_TITLE","ยกเลิกคำขอเป็นเพื่อนหรือไม่?"
"TID_REMOVE_FRIEND_INVITE_CONFIRMATION","แน่ใจหรือไม่ว่าต้องการยกเลิกการขอเป็นเพื่อน Clash กับ <name>?"
"TID_REJECT_FRIEND_CONFIRMATION_TITLE","ปฏิเสธคำขอเป็นเพื่อนหรือไม่?"
"TID_REJECT_FRIEND_CONFIRMATION","แน่ใจหรือไม่ว่าต้องการปฏิเสธคำขอเป็นเพื่อนจาก <name>?"
"TID_FRIEND_FILTER_ADDABLE","คำขอเป็นเพื่อน"
"TID_FRIEND_FILTER_INGAME","เพื่อน"
"TID_FRIEND_FILTER_REQUESTS","ค้นหาผู้เล่น"
"TID_ATTACK_FRIEND_BUTTON","ท้าทาย"
"TID_USE_ATTACK_CODE_BUTTON","ใช้รหัสคำท้า"
"TID_FRIEND_LIST_ITEM_NEW","ใหม่!"
"TID_REMOVE_FRIEND_BUTTON","ลบเพื่อน"
"TID_BOOST_POPUP_TITLE","บูสต์การผลิต!"
"TID_BOOST_THIS_BUILDING","<building> นี้"
"TID_BOOST_BARRACKS_POPUP_TITLE","บูสต์การฝึกกองกำลัง!"
"TID_BOOST_ALL_DARK_BARRACKS","โรงทหารมืดทั้งหมด"
"TID_BOOST_SPELLS_POPUP_TITLE","บูสต์การปรุงอาคม!"
"TID_BOOST_ALL_POPUP_TITLE","บูสต์การฝึกและการปรุง"
"TID_BOOST_ALL_HEROES","ผู้กล้าทั้งหมด"
"TID_BOOST_ALL_ELIXIR","เครื่องสูบน้ำอมฤตทั้งหมด"
"TID_BOOST_ALL_DARK_ELIXIR","เครื่องขุดเจาะน้ำอมฤตมืดทั้งหมด"
"TID_BOOST_ALL_GOLD","เหมืองทองคำทั้งหมด"
"TID_BOOST_ALL_RESOURCES","สิ่งก่อสร้างทรัพยากรทั้งหมด"
"TID_BOOST_ALL_ATTACK","สิ่งก่อสร้างกองทัพทั้งหมด"
"TID_PLAYER_NOT_FOUND","ไม่สามารถหาผู้เล่นที่มีแท็กที่ให้ไว้พบ"
"TID_PLAYER_SEARCH_INTERNAL_ERROR","การค้นหาผู้เล่นล้มเหลว โปรดลองอีกครั้งในภายหลัง"
"TID_PLAYER_SEARCH_GENERIC","เกิดข้อผิดพลาดบางอย่าง โปรดลองอีกครั้งในภายหลัง"
"TID_BOOST_POPUP_TITLE_RESUME","กลับไปบูสต์ต่อ!"
"TID_FRIEND_LIST_ITEM_SENT","ส่งคำขอไปแล้ว"
"TID_BOOST_POPUP_ITEM_RESUME","ย้อนคืน"
"TID_OPEN_CHALLENGE","เริ่มการท้า"
"TID_CHALLENGE_FRIEND_TITLE","ท้าทายเพื่อน"
"TID_CHALLENGE_WAIT_TITLE","การท้าฉันมิตร"
"TID_CHALLENGE_WAIT_HEADER","รอให้เพื่อนร่วมแคลนมาโจมตี!"
"TID_CHALLENGE_ATTACK_CODE","รหัสการโจมตี:"
"TID_CHALLENGE_ATTACK_CODE_HINT","ท้าทายเพื่อนให้มาโจมตีหมู่บ้านของท่านด้วยรหัสนี้! เพื่อน Clash ของท่านสามารถรับคำท้านี้โดยตรงได้จากรายชื่อเพื่อนของพวกเขาได้ด้วย"
"TID_CHALLENGE_FRIEND_CONTENT","ท้าทายเพื่อนให้มาโจมตีหมู่บ้านของท่าน"
"TID_CHALLENGE_CANT_REQUEST","เข้าร่วมแคลนเพื่อขอกองกำลังและอาคมปราสาทแคลน"
