"TID","FR"
"TID_NEWS_TH11_UPDATE_LOOT_TEXT","• Les hôtels de ville disposent désormais de nombreux butins - détruisez les HDV pour remporter le gros lot !\n• Les bonus de ligue sont plus généreux que jamais, mais ils tiennent compte du pourcentage de destruction\n• Plus votre ligue est élevée, plus les offres de trophée augmentent et plus les pertes de trophées diminuent !"
"TID_NEWS_TH11_UPDATE_GAMEPLAY_TITLE","Équilibrage du gameplay"
"TID_NEWS_TH11_UPDATE_GAMEPLAY_TEXT","• La durée maximum des batailles a été augmentée de 30 secondes\n• Les gobelins attaquent désormais l'hôtel de ville et le château de clan pour 2 fois plus de dégâts\n• Le coût de réarmement des pièges a été drastiquement réduit\n• Le coût de rechargement des arcs-X a été drastiquement réduit\n• Un grand nombre de guérisseuses disposent désormais d'une efficacité réduite sur une même unité\n• Les améliorations des armées ont été réduites à 5 gemmes pour 1 heure de boost\n• Le coût de recherche de partie et de \qSuivant\q a été réduit pour HDV 10\n• Le jour de préparation de la guerre des clans a été réduit à 23 heures\n• L'IA des combats de troupe et de repérage a été améliorée et affinée\n• Le pourcentage de butin disponible de l'hôtel de ville des niveaux 6 à 10 a été légèrement augmenté\n• Les villages d'un niveau HDV inférieur rapportent un butin légèrement moindre\n• Le terrain de jeu et la zone de déploiement des troupes ont été agrandis (les obstacles de délimitation ont été automatiquement déplacés)"
"TID_NEWS_TH11_UPDATE_OTHER_TITLE","Autres équilibrages et améliorations"
"TID_NEWS_TH11_UPDATE_OTHER_TEXT","• Deux nouveaux succès ont été ajoutés : Anti-artillerie et Partager, c'est s'engager\n• L'interface de don d'unité/de sort a été remodelée pour afficher les dons existants\n• Les troupes des casernes peuvent désormais être mises en attente, comme dans l'usine de sorts\n• Le bouton Guerre de clans s'anime désormais lorsqu'une attaque de guerre commence\n• Le bouclier actif ou la protection peuvent désormais être manuellement désactivés via l'icône\n• Vous pouvez désormais rester hors ligne un peu plus longtemps avant de risquer de subir une attaque\n• Un son spécial se déclenche quand vous trouvez une cible multijoueur après 10 secondes de recherche\n• Un son spécial se déclenche lorsqu'aucune cible multijoueur n'est trouvée et que la recherche est annulée\n• La période de pause a été réduite à 3 heures\n• La limite de la période de pause est désormais étendue au lieu d'être réinitialisée dans certains cas\n• La recherche d'affrontements multijoueurs vous propose moins d'adversaires dont le niveau est inférieur à celui de votre hôtel de ville (en-dessous de la ligue des champions seulement)"
"TID_NEWS_TOS_UPDATE","Nous avons mis à jour nos conditions d'utilisation et notre politique de confidentialité ! Veuillez en prendre connaissance (disponibles en ligne à côté des paramètres). Ces documents importants gouvernent votre relation à nos jeux, et contiennent des informations indispensables à tous les joueurs. Plus pour d'informations, veuillez consulter nos forums."
"TID_SHIELD_POPUP_SHIELD_TIP","On est sains et saufs pour le moment. Détendez-vous ou attaquez !"
"TID_SHIELD_POPUP_GUARD_TIP","La protection disparaîtra bientôt. Préparez-vous !"
"TID_SHIELD_POPUP_NONE_TIP","Nous ne sommes plus protégés ! Érigez les défenses !"
"TID_SHIELD_POPUP_SHIELD_DESCRIPTION_1","Les boucliers bloquent les attaques venues de l'extérieur. Ils ne sont pas affectés par les recherches de cibles en multijoueur ou vengeance, mais ils seront abrégés si vous lancez une attaque."
"TID_SHIELD_POPUP_GUARD_DESCRIPTION_1","Les protections sont le dernier rempart contre vos assaillants. Vous pouvez attaquer sans malus, mais attention : la protection ne dure pas longtemps !"
"TID_SHIELD_POPUP_NONE_DESCRIPTION_1","Sans bouclier ou protection, vous pouvez subir une attaque à tout moment. Défendez l'hôtel de ville à tout prix ! Pièges, héros et troupes de votre château de clan maximisent votre défense."
"TID_SHIELD_POPUP_PERSONAL_BREAK","Remarque : les villageois auront besoin d'une courte pause après avoir été longtemps sans bouclier."
"TID_SHIELD_POPUP_PERSONAL_BREAK_REMAINING","Temps restant avant votre période de pause :"
"TID_SHIELD_POPUP_SHIELD_TITLE","Bouclier actif"
"TID_SHIELD_POPUP_GUARD_TITLE","Protection active"
"TID_SHIELD_POPUP_NONE_TITLE","Bouclier inactif"
"TID_SHIELD_POPUP_REMOVE_BUTTON","Supprimer"
"TID_SHIELD_SHIELD","Bouclier"
"TID_SHIELD_GUARD","Protection"
"TID_BUTTON_TREASURY","Trésorerie"
"TID_MULTIPLAYER_STAR_BONUS","Bonus étoile"
"TID_MULTIPLAYER_BONUS_AVAILABLE_AGAIN","Prochain bonus dans :<time>"
"TID_STAR_BONUS_WINDOW_TITLE","Bonus étoile"
"TID_STARBONUS_WINDOW_AWARD","Bonus étoile reçu !"
"TID_STARBONUS_WINDOW_AWARD_EVENT","Bonus étoile x<c66CC00><num> reçu !</c>"
"TID_STARBONUS_WINDOW_TREASURY","Le bonus de butin a été déposé dans la trésorerie."
"TID_LOOT_CART","Charrette à butin"
"TID_LOOT_CART_INFO","Les attaquants laissent un peu de leur butin derrière eux, pensez à le récupérer après chaque attaque subie !"
"TID_NO_TREASURY_LOOT_TO_COLLECT","La trésorerie est vide ! Rien à récupérer."
"TID_TREASURY_WINDOW_TITLE","Trésorerie"
"TID_TREASURY_DESCRIPTION","Les butins des bonus des guerres de clans et du bonus étoile sont hautement protégés dans la trésorerie. Pour augmenter la capacité de la trésorerie, améliorez votre hôtel de ville et utilisez les avantages de clan."
"TID_TREASURY_GOLD","Or de la trésorerie"
"TID_TREASURY_ELIXIR","Élixir de la trésorerie"
"TID_TREASURY_DARK_ELIXIR","Élixir noir de la trésorerie"
"TID_STAR_BONUS_HELP_TITLE","Bonus étoile"
"TID_STAR_BONUS_HELP_TEXT","Remportez cinq étoiles lors des batailles multijoueur pour obtenir un bonus."
"TID_STAR_BONUS_BONUS_TEXT","Dans votre ligue actuelle, le bonus étoile correspond à :"
"TID_STAR_BONUS_BONUS_TEXT_BONUS","Avec l'événement bonus étoile en cours, recevez <num>x votre récompense"
"TID_HINT_TREASURY","La trésorerie protège les butins du bonus des guerres de clans et du bonus étoile dans le château de clan."
"TID_HINT_LOOT_CART","Les charrettes à butin permettent de récupérer des ressources après avoir subi une attaque."
"TID_HINT_STAR_BONUS","Gagnez un bonus étoile chaque jour en remportant des batailles multijoueur."
"TID_TREASURY_CAPACITY","<resource> de la trésorerie : <number>"
"TID_LOOT_CART_TRANSFERRED","Ressources de la charrette à butin récupérées !"
"TID_STAR_BONUS_DESCRIPTION","Le butin du bonus étoile est déposé dans la trésorerie."
"TID_JOIN_NOW_BUTTON","Rejoindre"
"TID_NEWS_TREASURY TITLE","Nouveaux trésors et trésorerie"
"TID_NEWS_TREASURY TEXT","Bonus étoile quotidien\n• Remportez 5 étoiles en combat multijoueur pour un butin bonus.\n• Meilleurs bonus dans les ligues plus élevées !\n• Nouveau bonus étoile disponible chaque jour !\n• Récompenses bonus étoile stockées dans la trésorerie.\n\nCharrette à butin\n• Charrette à butin cassée dans votre village après chaque attaque subie.\n• Videz la charrette et récupérez une partie des ressources perdues.\n• Une seule charrette à la fois : récupérez vite le contenu !\n\nTrésorerie\n• Château de clan désormais avec banque de ressources sécurisée : la trésorerie.\n• Trésorerie pour protéger le butin bonus des guerres de clans et bonus étoiles.\n• Endroit le plus sécurisé pour bonus de butin jusqu'à ce qu'ils soient dépensés !\n\nÉquilibrage\n• Aigle artilleur, dégâts x3 sur golems et golemites.\n• Seconde défense anti-aérienne disponible pour hôtel de ville niveau 6 ; troisième au niveau 7."
"TID_NEWS_ECONOMY_TEXT","\n• Réduction de la durée et du coût de formation de certaines troupes.\n• Réduction de la durée et du coût de préparation de certains sorts.\n• Réduction de la durée et du coût de formation/préparation de certaines troupes et de certains sorts."
"TID_NEWS_ECONOMY_TEXT2","\n• Réduction de la durée de formation de certaines troupes.\n• Réduction de la durée de préparation de certains sorts.\n• Réduction de la durée de formation/préparation de certaines troupes et de certains sorts."
"TID_NEWS_ECONOMY_TEXT3","\n• Réduction du coût de formation de certaines troupes.\n• Réduction du coût de préparation de certains sorts.\n• Réduction du coût de formation/préparation de certaines troupes et de certains sorts."
"TID_HINT_STAR_BONUS_LEAGUE","Empochez de meilleurs bonus étoiles dans les ligues plus élevées !"
"TID_NEWS_ROYALE","Clash Royale est désormais disponible !"
"TID_NEWS_ROYALE_INFO","Clash Royale est un tout nouveau jeu de combat en duel et en temps réel situé dans l'univers de Clash.\nBienvenue dans l'arène !"
"TID_NEWS_ROYALE_BUTTON","Jouer maintenant!"
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_ATTACK_1","Visionnage 1"
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_ATTACK_2","Visionnage 2"
"TID_AVATAR_MESSAGE_TEXT_LAYOUTS_SCRAMBLED","Le plan de votre village a été réinitialisé car le plan précédent a été considéré comme inapproprié. Toute nouvelle infraction sera plus sévèrement punie !\nPour plus d'informations sur les plans de village inappropriés, touchez le bouton ci-dessous."
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_DEFENSE","Visionnage"
"TID_WAR_INFO_BUTTON","Détails sur la guerre"
"TID_STREAM_CLAN_WARS_ENTRY_VS","contre"
"TID_CLAN_WIN_STREAK","Victoires de guerre consécutives :"
"TID_PLAYER_PROFILE_TROOPS","Troupes"
"TID_PLAYER_PROFILE_SPELLS","Sorts"
"TID_PLAYER_PROFILE_HEROES","Héros"
"TID_ALL_BUILDERS_AVAILABLE","Tous les ouvriers sont disponibles"
"TID_BOWLER","Bouliste"
"TID_CHARACTER_INFO_BOWLER","Ce gros bonhomme bleu apprécie les choses simples de la vie : l'élixir noir et le lancer de rochers. Ses énormes cailloux rebondissent sur leur cible pour frapper à nouveau derrière elle !"
"TID_IAP_NOT_AVAILABLE_CAFE_BAZAAR","Achats impossibles ! Assurez-vous que l'application Cafe Bazaar est bien installée sur votre appareil."
"TID_STREAM_EVENT_ALLIANCE_LEVEL_UP_NO_PERKS","Le clan a atteint le niveau <value> !"
"TID_EDIT_MODE_MOVE_ALL","Tout déplacer"
"TID_EDIT_MODE_WALLS_ONLY","Voir les remparts"
"TID_EDIT_MODE_VIEW_AS_ENEMY","Vue d'exploration"
"TID_EDIT_MODE_PHOTO_MODE","Mode photo"
"TID_CHALLENGE_BUTTON","Défier"
"TID_CHALLENGE_TITLE","Défi amical"
"TID_CHALLENGE_HEADER","Mettez un membre de votre clan au défi d'attaquer votre village"
"TID_CHALLENGE_DEFAULT_INPUT","Peux-tu battre mon village ?"
"TID_CHALLENGE_CLOSED","Ce village subit déjà une attaque !"
"TID_CANCELLING","Annulation"
"TID_LIVE_SPECTATOR_COUNT","<num> spectateurs"
"TID_ALLIANCE_WAR_STAT_NUM_0STARS","0 étoiles"
"TID_HERO_SLEEPING","Dormir"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE","Rentrez au village pour lancer un défi amical !"
"TID_REQUEST_NOT_AVAILABLE_IN_MODE","Rentrez au village pour demander des renforts !"
"TID_ARMY_FULL","Armée au complet"
"TID_TRAINING_FULL","La file est pleine !"
"TID_ALLIANCE_DATA_FAILED_GENERIC","Impossible de charger les infos du clan.\n\nVeuillez réessayer plus tard."
"TID_ALLIANCE_DATA_FAILED_NOT_FOUND","Clan introuvable."
"TID_ALLIANCE_DATA_FAILED_LOAD_FAILED","Impossible de charger les infos du clan.\n\nVeuillez réessayer plus tard."
"TID_ALLIANCE_DATA_FAILED_DELETED","Ce clan a été supprimé et n'a pas pu être chargé."
"TID_ALLIANCE_DONATE_DONATE_INSTANTLY","Donner immédiatement :"
"TID_ALLIANCE_DONATE_BUTTON_QUICK","Donner maintenant !"
"TID_ALLIANCE_DONATE_BUTTON_RETURN","Retour"
"TID_TRAINING_SCREEN_QUEUE","File"
"TID_LOCAL_NOTIFICATION_YOUR_ARMY_IS_READY_ALL","Votre armée est prête pour le combat !"
"TID_LOCAL_NOTIFICATION_TRAINING_HAS_STOPPED","Formation terminée !"
"TID_ERROR_POP_UP_BANNED_ARTICLE_BUTTON","Plus d'infos"
"TID_VS","contre"
"TID_COPY_ACTION_BUTTON","Copier"
"TID_PASTE_ACTION_BUTTON","Coller"
"TID_COPIED_TO_DEVICE_CLIPBOARD","Identifiant copié dans le presse-papier de l'appareil !"
"TID_NOTHING_TO_PASTE","Rien à coller"
"TID_RECORDING_CANT_GO_HOME","Vous devez arrêter d'enregistrer pour rentrer !"
"TID_RECORDING_CANT_GO_MAP","Vous devez arrêter d'enregistrer pour accéder à la carte de guerre !"
"TID_TRAIN_TROOPS_QUEUE_SIZE","Former des troupes : <num>/<max>"
"TID_TRAIN_SPELLS_QUEUE_SIZE","Concocter des sorts : <num>/<max>"
"TID_TRAINING_QUEUE_IS_EMPTY","La file de formation est vide"
"TID_SPELL_QUEUE_IS_EMPTY","La file des sorts est vide"
"TID_DUPLICATE_SPELL","Sort de clonage"
"TID_DUPLICATE_SPELL_INFO","Transformez ce sort en armée instantanée !\n\nLe sort de clonage génère un cercle où apparaissent des copies temporaires des troupes qui y pénètrent. Il en fera apparaître jusqu'à ce qu'elles occupent tous ses emplacements."
"TID_SPELL_DUPLICATE_HOUSING","Capacité de clonage : <number>"
"TID_WAR_HISTORY_NOT_AVAILABLE_OTHER","Ce clan n'a jamais participé à une guerre !"
"TID_WAR_STATS_TITLE","Stats de guerre"
"TID_WAR_STATS_WINS","Victoires :"
"TID_WAR_STATS_LOSSES","Défaites :"
"TID_WAR_STATS_TIES","Égalités :"
"TID_WAR_STATS_TOTAL","Total :"
"TID_AVATAR_MESSAGE_GEM_DONATION","Vous avez reçu un don de gemmes. Touchez Récupérer pour les obtenir."
"TID_AVATAR_MESSAGE_BUTTON_CLAIM","Récupérer"
"TID_AVATAR_MESSAGE_BUTTON_ALREADY_CLAIMED","Déjà récupéré"
"TID_TRAP_EJECT_HOUSING","Capacité du ressort : <number>"
"TID_SPRING_SIZE_FOR_UNIT","Charge du ressort :"
"TID_MAINTENANCE_UPDATE_TITLE","Une mise à jour débarque !"
"TID_MAINTENANCE_UPDATE_TEXT","Clash of Clans effectue la dernière mise à jour, avec une toute nouvelle unité et bien plus encore !"
"TID_MAINTENANCE_NORMAL_TITLE","Maintenance"
"TID_MAINTENANCE_NORMAL_TEXT","En attendant, pourquoi ne pas faire une partie de Clash Royale ?"
"TID_MAINTENANCE_ESTIMATED_LONG","Veuillez réessayer dans quelques heures."
"TID_MAINTENANCE_ESTIMATED_TWO_HOURS","Veuillez réessayer dans deux ou trois heures."
"TID_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","Veuillez réessayer dans environ une heure et demie."
"TID_MAINTENANCE_ESTIMATED_HOUR","Veuillez réessayer dans environ une heure."
"TID_MAINTENANCE_ESTIMATED_MINUTES","Veuillez réessayer dans environ <value> minutes."
"TID_MAINTENANCE_ESTIMATED_SOON","Veuillez réessayer dans quelques minutes."
"TID_MAINTENANCE_ESTIMATED_UNKNOWN","Veuillez réessayer plus tard."
"TID_CHALLENGE_CHOOSE_LAYOUT","Choisir un plan"
"TID_FRIENDLY_WAR_CHOOSE_LAYOUT","Choisir un plan"
"TID_CREATE_SKELETONS_SPELL","Sort squelettique"
"TID_CREATE_SKELETONS_SPELL_INFO","Invoquez une armée de squelettes n'importe où sur le champ de bataille !\n\nRajoutez quelques épées là où vous en avez le plus besoin. Les squelettes ne déclenchent pas les pièges."
"TID_ALLIANCE_CREATE_SHOW_LOG","Journal de guerre public"
"TID_AVATAR_MESSAGE_SUBJECT_GEM_DONATION","<amount> gemmes reçues"
"TID_UI_TOP_VIEWERS_TITLE","Spectateurs :"
"TID_CANT_START_PVP_VILLAGE_EDIT_OPEN","Fermez d'abord le mode édition du village"
"TID_ARMY_USED","Troupes utilisées :"
"TID_NEWS_CHALLENGE_BOOST_TEXT","Préparez-vous pour la mise à jour avec un boost de ressources à 1 gemme !"
"TID_NEWS_CHALLENGE_PREVIEW_TITLE","Prochainement : défis amicaux !"
"TID_NEWS_CHALLENGE_PREVIEW_TEXT","• Mettez les membres de votre clan au défi d'attaquer votre village à tout moment\n• Relevez des défis amicaux sans perdre votre armée\n• Partagez résultats et vidéos, et organisez des compétitions de clan"
"TID_NEWS_CHALLENGE_PREVIEW_BUTTON","En savoir plus"
"TID_CHALLENGE_FAIL_SERVER","Impossible de commencer le défi, veuillez réessayer !"
"TID_VS_ATTACK_CONFIRM_INFO","Préparez-vous bien avant de vous lancer dans un défi amical !"
"TID_SPELL_SUMMON_TROOP_COUNT","Nombre d'unités <name> : <number>"
"TID_BABY_DRAGON_ENRAGE_SPEED_INCREASE","Bonus de dégâts une fois enragé :"
"TID_BABY_DRAGON","Bébé dragon"
"TID_BABY_DRAGON_INFO","Ce marmot volant est timide aux abords des autres unités volantes, mais piquera une crise si on l'isole ! Les bébés dragons tenus à l'écart des autres unités volantes deviennent enragés et obtiennent un bonus de dégâts et de vitesse d'attaque."
"TID_MINER","Mineur"
"TID_MINER_INFO","Ces foreurs discrets creusent un souterrain, passent sous les remparts et ressortent près de leurs cibles. Tant qu'ils sont sous terre, les mineurs ne peuvent pas être endommagés et ne déclenchent pas les pièges, mais continuent à profiter des bonus octroyés par les sorts."
"TID_CHALLENGE_CANCELLED","Ce défi n'est plus disponible !"
"TID_SCOUT_BUTTON","Explorer"
"TID_TOP_HUD_FRIENDLY_BATTLE","Défi amical"
"TID_TOP_HUD_WATCH_LIVE_BUTTON","Regarder"
"TID_NEWS_MAYTROOPS_TITLE","Nouvelles unités !"
"TID_NEWS_MAYTROOPS_TEXT","Nouvelle unité de l´hôtel de ville de niveau 10 : le mineur.\n• Les mineurs creusent un souterrain, passent sous les remparts et ressortent à proximité de leurs cibles.\n• Ils ne peuvent pas subir de dégâts tant qu'ils sont sous terre et ne déclenchent pas non plus les pièges.\n• Vous pouvez entraîner des mineurs dans la nouvelle caserne de niveau 12.\n\nNouvelle unité du niveau 9 de l'hôtel de ville : le bébé dragon.\n• Les bébés dragons tenus à distance des autres unités aériennes deviennent enragés !\n• Les bébés dragons enragés obtiennent un bonus de dégâts et de vitesse d'attaque.\n• Vous pouvez entraîner des bébés dragons dans la nouvelle caserne de niveau 11."
"TID_NEWS_MAYSPELLS_TITLE","Nouveaux sorts !"
"TID_NEWS_MAYSPELLS_TEXT","Sort de l'hôtel de ville de niveau 10 : le sort de clonage.\n• Le sort de clonage crée des copies des troupes qui entrent dans son rayon d'action !\n• Une fois améliorés, les sorts de clonage produisent des espaces supplémentaires pour cloner plus d'unités.\n• Vous pouvez concocter des sorts de clonage dans une usine de sorts de niveau 5.\n\nSort noir du niveau 9 de l'hôtel de ville : le sort squelettique.\nInvoquez une armée de squelettes n'importe où sur le champ de bataille !\n• Une fois améliorés, les sorts squelettiques font jaillir encore plus de squelettes.\nVous pouvez concocter des sorts squelettiques dans une usine de sorts noirs de niveau 4."
