"TID","NL"
"TID_NEWS_TH11_UPDATE_ARTILLERY_TEXT","• Dit kolossale langeafstandswapen vaagt slecht voorbereide aanvalslegers compleet van de kaart\n• Explosieve granaatsalvo's maaien troepen neer en verzwakken de troepen in de buurt van de explosies\n• De adelaarsartillerie activeert pas nadat er een groot aantal troepen is ingezet, waardoor tactische manoeuvres en sluwe aanvallen in meerdere fasen mogelijk worden!"
"TID_NEWS_TH11_UPDATE_SPELLS_TITLE","Spreuken in de mix"
"TID_NEWS_TH11_UPDATE_SPELLS_TEXT","• Vraag om spreuken als versterkingen, niet alleen om troepen, vanaf een clankasteel van level 4\n• De gedoneerde spreuken ontvangen alle bestaande clanvoordelen\n• De vriesspreuk wordt nu ontgrendeld bij een stadhuis van level 9 en duurt iets langer in de lagere levels"
"TID_NEWS_TH11_UPDATE_SHIELDS_TITLE","Schilden - flexibele en eerlijke verdediging"
"TID_NEWS_TH11_UPDATE_SHIELDS_TEXT","• De vernietiging van het stadhuis levert niet langer een schild op. Dus zorg dat je stadhuis veilig is!\n• Je kunt aanvallen terwijl je een schild hebt voor een geringe vermindering van de schildduur\n• Je krijgt een schild bij 30% vernietiging, meer bij 60%, maar alleen als een leger van formaat aanvalt"
"TID_NEWS_TH11_UPDATE_GUARD_TITLE","Bescherming - speel beveiligd tegen een aanval"
"TID_NEWS_TH11_UPDATE_GUARD_TEXT","• Een bescherming beschermt je tegen aanvallen, terwijl je zelf anderen kunt aanvallen zonder gevolgen\n• Je krijgt een gratis bescherming als je schilden zijn verlopen, en je kunt spelen zonder je zorgen te maken over een aanval\n• Hogere divisies leveren meer gratis bescherming op. Spelers in de divisie Titanen I en Legendarisch krijgen 100% dekking!\n• In de winkel is elke dag 2 uur extra bescherming verkrijgbaar"
"TID_NEWS_TH11_UPDATE_LOOT_TITLE","Lucratievere strooptochten: buit en trofeeën"
"TID_NEWS_TH11_UPDATE_LOOT_TEXT","• Stadhuizen bezitten nu veel buit. Vernietig ze in de strijd voor een geweldige opbrengst!\n• Divisiebonussen zijn nu groter dan ooit, maar zijn afhankelijk van je vernietigingspercentage\n• Hoe hoger je divisie des te groter je trofeekansen en des te lager je trofeeverliezen!"
"TID_NEWS_TH11_UPDATE_GAMEPLAY_TITLE","Balansaanpassingen van het spel"
"TID_NEWS_TH11_UPDATE_GAMEPLAY_TEXT","• De gevechtstijdlimiet is verhoogd met 30 seconden\n• Kobolden richten zich nu op het stadhuis en clankasteel voor dubbele schade\n• De herlaadkosten voor alle vallen zijn enorm verlaagd\n• De herlaadkosten voor X-bogen zijn enorm verlaagd\n• Grote aantallen helers hebben nu minder effect op dezelfde eenheid\n• Legerboosts zijn verminderd naar 5 edelstenen voor een boost van 1 uur\n• De kosten om een tegenstander te zoeken en volgende tegenstanders te zoeken, zijn verminderd bij een stadhuis van level 10\n• De voorbereidingsdag voor een clanoorlog is verminderd naar 23 uur\n• Troepengevechten en AI-routes zijn verbeterd en preciezer\n• Het beschikbare buitpercentage bij stadhuizen van levels 6-10 is iets verhoogd\n• Dorpen met een stadhuis van één level lager zijn nu iets minder buit waard\n• Het speelveld en gebied waarin je troepen inzet zijn allebei uitgebreid (obstakels aan de randen zijn automatisch verwijderd)"
"TID_NEWS_TH11_UPDATE_OTHER_TITLE","Overige balansaanpassingen en verbeteringen"
"TID_NEWS_TH11_UPDATE_OTHER_TEXT","• Er zijn twee nieuwe prestaties toegevoegd: Anti-artillerie en Delen is sociaal\n• De interface voor troepen-/spreukendonatie is herzien en geeft nu de bestaande donaties weer\n• Troepen in kazernes kunnen nu in volgorde in een wachtrij worden gezet, vergelijkbaar met de spreukenfabriek\n• Animatie toegevoegd aan de knop Clanoorlog bij de start van een oorlogsaanval\n• Een actief schild of actieve bescherming kan nu handmatig worden opgeheven door op het pictogram te tikken\n• Je kunt nu iets langer offline zijn voordat je kwetsbaar wordt voor een aanval\n• Er klinkt een speciaal geluid als je een multiplayerdoel vindt na 10 seconden zoeken\n• Er klinkt een speciaal geluid als er geen multiplayerdoelen worden gevonden en het zoeken wordt gestaakt\n• De tijdslimiet voor een persoonlijke onderbreking terwijl je online bent, is verminderd naar 3 uur\n• In sommige gevallen wordt de limiet voor een persoonlijke onderbreking verlengd in plaats van gereset\n• Multiplayerkoppelingen leveren nu minder vaak tegenstanders op met een stadhuislevel lager dan je eigen level (alleen tot aan kampioensdivisie)"
"TID_NEWS_TOS_UPDATE","We hebben onze Algemene voorwaarden en ons Privacybeleid bijgewerkt! Lees ze alsjeblieft even door (je vindt ze in het spel onder Instellingen). Deze belangrijke documenten zijn van toepassing op jouw interactie met onze spellen en bevatten nuttige informatie voor iedereen die ervoor kiest ze te spelen. Bezoek voor meer informatie onze forums."
"TID_SHIELD_POPUP_SHIELD_TIP","Voorlopig zijn we veilig. Ontspan of val aan!"
"TID_SHIELD_POPUP_GUARD_TIP","Nog even en dan zijn we onbeschermd. Bereid je voor!"
"TID_SHIELD_POPUP_NONE_TIP","We zijn niet meer beschermd! Bereid je verdediging voor!"
"TID_SHIELD_POPUP_SHIELD_DESCRIPTION_1","Schilden voorkomen aanvallen van anderen. Naar doelen zoeken in Multiplayer of Wraak heeft geen nadelig effect op je schild, maar als je een aanval start, vermindert de gebruiksduur van je schild."
"TID_SHIELD_POPUP_GUARD_DESCRIPTION_1","Bescherming is het laatste restje tijd voordat je niet langer bent beschermd tegen aanvallers. Je kunt anderen zonder nadelig effect aanvallen, maar pas op: een bescherming gaat niet lang mee!"
"TID_SHIELD_POPUP_NONE_DESCRIPTION_1","Zonder schild of bescherming kan er op elk moment een aanval plaatsvinden. Verdedig je stadhuis tegen elke prijs! Vallen, helden en clankasteeltroepen optimaliseren je verdediging."
"TID_SHIELD_POPUP_PERSONAL_BREAK","Opmerking: dorpelingen hebben een korte pauze nodig nadat ze te lang zonder schild zijn geweest."
"TID_SHIELD_POPUP_PERSONAL_BREAK_REMAINING","Tijd tot persoonlijke onderbreking:"
"TID_SHIELD_POPUP_SHIELD_TITLE","Schild actief"
"TID_SHIELD_POPUP_GUARD_TITLE","Bescherming actief"
"TID_SHIELD_POPUP_NONE_TITLE","Schild inactief"
"TID_SHIELD_POPUP_REMOVE_BUTTON","Verwijderen"
"TID_SHIELD_SHIELD","Schilden"
"TID_SHIELD_GUARD","Bescherming"
"TID_BUTTON_TREASURY","Schatkamer"
"TID_MULTIPLAYER_STAR_BONUS","Sterbonus"
"TID_MULTIPLAYER_BONUS_AVAILABLE_AGAIN","Volgende over: <time>"
"TID_STAR_BONUS_WINDOW_TITLE","Sterbonus"
"TID_STARBONUS_WINDOW_AWARD","Sterbonus ontvangen!"
"TID_STARBONUS_WINDOW_AWARD_EVENT","<c66CC00><num>x sterbonus ontvangen!</c>"
"TID_STARBONUS_WINDOW_TREASURY","Er is bonusbuit afgeleverd bij de schatkamer."
"TID_LOOT_CART","Buitkar"
"TID_LOOT_CART_INFO","De aanvallers hebben wat buit achtergelaten. Zorg dat je deze buit na elke verdediging inpikt!"
"TID_NO_TREASURY_LOOT_TO_COLLECT","De schatkamer is leeg! Er is niets om te verzamelen."
"TID_TREASURY_WINDOW_TITLE","Schatkamer"
"TID_TREASURY_DESCRIPTION","Bonusbuit van clanoorlogen en sterbonusbuit zijn goed beschermd in de schatkamer. Vergroot de capaciteit van de schatkamer via clanvoordelen of door het stadhuis te upgraden."
"TID_TREASURY_GOLD","Goudschatkamer"
"TID_TREASURY_ELIXIR","Elixirschatkamer"
"TID_TREASURY_DARK_ELIXIR","Duister-elixirschatkamer"
"TID_STAR_BONUS_HELP_TITLE","Sterbonus"
"TID_STAR_BONUS_HELP_TEXT","Win vijf sterren met multiplayergevechten om een bonus te verdienen!"
"TID_STAR_BONUS_BONUS_TEXT","In je huidige divisie is de sterbonusbeloning:"
"TID_STAR_BONUS_BONUS_TEXT_BONUS","Krijg <num>x sterbonus tijdens sterbonusevenementen"
"TID_HINT_TREASURY","De schatkamer beschermt bonusbuit van clanoorlogen en sterbonusbuit in het clankasteel."
"TID_HINT_LOOT_CART","Pik buitkarren in om grondstoffen terug te krijgen die je bij de verdediging bent kwijtgeraakt."
"TID_HINT_STAR_BONUS","Verdien elke dag een sterbonus door multiplayergevechten te winnen."
"TID_TREASURY_CAPACITY","Schatkamer voor <resource>: <number>"
"TID_LOOT_CART_TRANSFERRED","Grondstoffen uit buitkar ingepikt!"
"TID_STAR_BONUS_DESCRIPTION","Er is sterbonusbuit afgeleverd bij de schatkamer."
"TID_JOIN_NOW_BUTTON","Nu meedoen"
"TID_NEWS_TREASURY TITLE","Nieuwe schatten en de schatkamer"
"TID_NEWS_TREASURY TEXT","Dagelijkse sterbonus\n• Win 5 sterren met multiplayergevechten om bonusbuit te verdienen\n• Verdien grotere bonussen in hogere divisies!\n• Er is elke dag een nieuwe sterbonus beschikbaar!\n• Sterbonusbeloningen worden veilig bewaard in de schatkamer\n\nBuitkar\n• Na elke verdediging verschijnt er een kapotte buitkar in je dorp\n• Pik deze kar in om een aantal van je verloren grondstoffen terug te krijgen\n• Er verschijnt slechts één buitkar per keer, dus pik deze meteen in!\n\nDe schatkamer\n• Clankastelen bevatten nu een goed beschermde grondstoffenbank: de schatkamer\n• De schatkamer is een veilige plek om bonusbuit van clanoorlogen en sterbonusbuit in op te slaan\n• Het is de veiligste plek om bonusbuit te bewaren tot je klaar bent om deze uit te geven!\n\nBalansaanpassingen\n• De adelaarsartillerie brengt nu driedubbele schade toe aan golems en golempjes\n• Een tweede luchtafweer wordt ontgrendeld bij een stadhuis van level 6 en een derde bij een stadhuis van level 7"
"TID_NEWS_ECONOMY_TEXT","\n• De trainingstijd en -kosten voor sommige troepen zijn verminderd\n• De trainingstijd en -kosten voor sommige spreuken zijn verminderd\n• De trainingstijd en -kosten voor sommige troepen en spreuken zijn verminderd"
"TID_NEWS_ECONOMY_TEXT2","\n• De trainingstijd voor sommige troepen is verminderd\n• De trainingstijd voor sommige spreuken is verminderd\n• De trainingstijd voor sommige troepen en spreuken is verminderd"
"TID_NEWS_ECONOMY_TEXT3","\n• De trainingskosten voor sommige troepen zijn verminderd\n• De trainingskosten voor sommige spreuken zijn verminderd\n• De trainingskosten voor sommige troepen en spreuken zijn verminderd"
"TID_HINT_STAR_BONUS_LEAGUE","Verdien grotere sterbonussen in hogere divisies!"
"TID_NEWS_ROYALE","Clash Royale is nu verkrijgbaar!"
"TID_NEWS_ROYALE_INFO","Clash Royale is een gloednieuw, realtime, een-tegen-een gevechtsspel in het Clash-universum.\nWelkom in de arena!"
"TID_NEWS_ROYALE_BUTTON","Nu spelen!"
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_ATTACK_1","Herhaling 1"
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_ATTACK_2","Herhaling 2"
"TID_AVATAR_MESSAGE_TEXT_LAYOUTS_SCRAMBLED","De indelingen van je dorp zijn opnieuw ingesteld vanwege een ongepaste indeling. Verdere overtredingen leiden tot een langere schorsing!\nTik hieronder voor meer informatie over ongepaste dorpsindelingen."
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_DEFENSE","Herhaling"
"TID_WAR_INFO_BUTTON","Oorlogs-\ngegevens"
"TID_STREAM_CLAN_WARS_ENTRY_VS","tegen"
"TID_CLAN_WIN_STREAK","Zegereeks gewonnen oorlogen:"
"TID_PLAYER_PROFILE_TROOPS","Troepen"
"TID_PLAYER_PROFILE_SPELLS","Spreuken"
"TID_PLAYER_PROFILE_HEROES","Helden"
"TID_ALL_BUILDERS_AVAILABLE","Alle bouwvakkers zijn beschikbaar"
"TID_BOWLER","Bowler"
"TID_CHARACTER_INFO_BOWLER","Deze grote blauwe gast houdt van de eenvoudige dingen in het leven: drankjes van duister elixer en met stenen gooien. Zijn reusachtige keien stuiteren van hun doelwit naar het erachter liggende doelwit. Dubbel zo effectief!"
"TID_IAP_NOT_AVAILABLE_CAFE_BAZAAR","Aankopen niet beschikbaar! Zorg dat de Cafe Bazaar-app is geïnstalleerd op je apparaat."
"TID_STREAM_EVENT_ALLIANCE_LEVEL_UP_NO_PERKS","Clan heeft level <value> bereikt!"
"TID_EDIT_MODE_MOVE_ALL","Alles verplaatsen"
"TID_EDIT_MODE_WALLS_ONLY","Muren weergeven"
"TID_EDIT_MODE_VIEW_AS_ENEMY","Verkennings-\nweergave"
"TID_EDIT_MODE_PHOTO_MODE","Fotomodus"
"TID_CHALLENGE_BUTTON","Uitdagen"
"TID_CHALLENGE_TITLE","Vriendschappelijk gevecht"
"TID_CHALLENGE_HEADER","Daag je clangenoot uit om je dorp aan te vallen"
"TID_CHALLENGE_DEFAULT_INPUT","Kun jij mijn dorp verslaan?"
"TID_CHALLENGE_CLOSED","Het dorp wordt al aangevallen!"
"TID_CANCELLING","Annuleren..."
"TID_LIVE_SPECTATOR_COUNT","<num> toeschouwers"
"TID_ALLIANCE_WAR_STAT_NUM_0STARS","0 sterren"
"TID_HERO_SLEEPING","Slapen"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE","Ga terug naar huis om een vriendschappelijk gevecht te starten!"
"TID_REQUEST_NOT_AVAILABLE_IN_MODE","Keer terug naar huis om versterkingen te vragen!"
"TID_ARMY_FULL","Leger vol"
"TID_TRAINING_FULL","Wachtrij is vol!"
"TID_ALLIANCE_DATA_FAILED_GENERIC","Claninfo kan niet worden geladen.\n\nProbeer het later opnieuw."
"TID_ALLIANCE_DATA_FAILED_NOT_FOUND","Clan kan niet worden gevonden."
"TID_ALLIANCE_DATA_FAILED_LOAD_FAILED","Claninfo kan niet worden geladen.\n\nProbeer het later opnieuw."
"TID_ALLIANCE_DATA_FAILED_DELETED","Deze clan is verwijderd en kan niet worden geladen."
"TID_ALLIANCE_DONATE_DONATE_INSTANTLY","Doneer onmiddellijk:"
"TID_ALLIANCE_DONATE_BUTTON_QUICK","Doneer nu!"
"TID_ALLIANCE_DONATE_BUTTON_RETURN","Ga terug"
"TID_TRAINING_SCREEN_QUEUE","Wachtrij"
"TID_LOCAL_NOTIFICATION_YOUR_ARMY_IS_READY_ALL","Je leger is klaar om ten strijde te trekken!"
"TID_LOCAL_NOTIFICATION_TRAINING_HAS_STOPPED","Je leger staat klaar!"
"TID_ERROR_POP_UP_BANNED_ARTICLE_BUTTON","Meer info"
"TID_VS","tegen"
"TID_COPY_ACTION_BUTTON","Kopiëren"
"TID_PASTE_ACTION_BUTTON","Plakken"
"TID_COPIED_TO_DEVICE_CLIPBOARD","Label gekopieerd naar klembord van apparaat!"
"TID_NOTHING_TO_PASTE","Er valt niets te plakken."
"TID_RECORDING_CANT_GO_HOME","Je kunt niet naar huis. Stop eerst met opnemen!"
"TID_RECORDING_CANT_GO_MAP","Je kunt niet naar de oorlogskaart. Stop eerst met opnemen!"
"TID_TRAIN_TROOPS_QUEUE_SIZE","Train troepen: <num>/<max>"
"TID_TRAIN_SPELLS_QUEUE_SIZE","Brouw spreuken: <num>/<max>"
"TID_TRAINING_QUEUE_IS_EMPTY","Trainingswachtrij is leeg"
"TID_SPELL_QUEUE_IS_EMPTY","Spreukenwachtrij is leeg"
"TID_DUPLICATE_SPELL","Kloonspreuk"
"TID_DUPLICATE_SPELL_INFO","Deze spreuk stampt een pop-upleger uit de grond!\n\nKloonspreuken creëren een cirkel waarbinnen eenheden worden gekloond in tijdelijke kopieën. Het maximale aantal huisvestingsplaatsen van de spreuk geldt."
"TID_SPELL_DUPLICATE_HOUSING","Klooncapaciteit: <number>"
"TID_WAR_HISTORY_NOT_AVAILABLE_OTHER","Deze clan heeft nog nooit oorlog gevoerd!"
"TID_WAR_STATS_TITLE","Oorlogs-{0}statistieken"
"TID_WAR_STATS_WINS","Gewonnen:"
"TID_WAR_STATS_LOSSES","Verloren:"
"TID_WAR_STATS_TIES","Gelijkgespeeld:"
"TID_WAR_STATS_TOTAL","Totaal:"
"TID_AVATAR_MESSAGE_GEM_DONATION","Je hebt een edelsteendonatie ontvangen. Tik op Ophalen om ze te krijgen."
"TID_AVATAR_MESSAGE_BUTTON_CLAIM","Ophalen"
"TID_AVATAR_MESSAGE_BUTTON_ALREADY_CLAIMED","Al opgehaald"
"TID_TRAP_EJECT_HOUSING","Veercapaciteit: <number>"
"TID_SPRING_SIZE_FOR_UNIT","Veergewicht:"
"TID_MAINTENANCE_UPDATE_TITLE","Er komt een update aan!"
"TID_MAINTENANCE_UPDATE_TEXT","De meest recente update van Clash of Clans komt eraan, dus bereid je voor op een nieuwe eenheid en nog veel meer!"
"TID_MAINTENANCE_NORMAL_TITLE","Onderbreking wegens onderhoud"
"TID_MAINTENANCE_NORMAL_TEXT","Speel een potje Clash Royale terwijl je wacht!"
"TID_MAINTENANCE_ESTIMATED_LONG","Probeer het over een aantal uren opnieuw."
"TID_MAINTENANCE_ESTIMATED_TWO_HOURS","Probeer het over een paar uur opnieuw."
"TID_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","Probeer het over ongeveer anderhalf uur opnieuw."
"TID_MAINTENANCE_ESTIMATED_HOUR","Probeer het over ongeveer een uur opnieuw."
"TID_MAINTENANCE_ESTIMATED_MINUTES","Probeer het over ongeveer <value> minuten opnieuw."
"TID_MAINTENANCE_ESTIMATED_SOON","Probeer het over een paar minuten opnieuw."
"TID_MAINTENANCE_ESTIMATED_UNKNOWN","Probeer het later opnieuw."
"TID_CHALLENGE_CHOOSE_LAYOUT","Indeling kiezen"
"TID_FRIENDLY_WAR_CHOOSE_LAYOUT","Indeling kiezen"
"TID_CREATE_SKELETONS_SPELL","Skeletspreuk"
"TID_CREATE_SKELETONS_SPELL_INFO","Zet op een willekeurige plek op het slagveld een skeletleger neer!\n\nEen paar extra zwaarden komen goed van pas in het heetst van de strijd. Skeletten activeren geen vallen."
"TID_ALLIANCE_CREATE_SHOW_LOG","Openbaar oorlogslogboek"
"TID_AVATAR_MESSAGE_SUBJECT_GEM_DONATION","<amount> edelstenen ontvangen"
"TID_UI_TOP_VIEWERS_TITLE","Toeschouwers:"
"TID_CANT_START_PVP_VILLAGE_EDIT_OPEN","Sluit eerst de bewerkingsmodus voor je dorp."
"TID_ARMY_USED","Gebruikt leger:"
"TID_NEWS_CHALLENGE_BOOST_TEXT","Bereid je voor op de update met een grondstoffenboost voor 1 edelsteen!"
"TID_NEWS_CHALLENGE_PREVIEW_TITLE","Binnenkort verwacht: vriendschappelijke gevechten!"
"TID_NEWS_CHALLENGE_PREVIEW_TEXT","• Daag wanneer je wilt clangenoten uit om je dorp aan te vallen\n• Voer vriendschappelijke aanvallen uit zonder je leger te verliezen\n• Deel je resultaten en herhalingen en organiseer zelfs clanwedstrijden"
"TID_NEWS_CHALLENGE_PREVIEW_BUTTON","Meer informatie"
"TID_CHALLENGE_FAIL_SERVER","Uitdaging kan niet worden gestart. Probeer het opnieuw."
"TID_VS_ATTACK_CONFIRM_INFO","Zorg dat je voorbereid bent voordat je een vriendschappelijk gevecht start!"
"TID_SPELL_SUMMON_TROOP_COUNT","Aantal <name>eenheden: <number>"
"TID_BABY_DRAGON_ENRAGE_SPEED_INCREASE","Bonusschade door woede:"
"TID_BABY_DRAGON","Babydraak"
"TID_BABY_DRAGON_INFO","Deze vliegende dreumes is niet op zijn gemak in de buurt van andere luchteenheden. Vliegt hij echter apart van de rest, dan krijgt hij een woedeaanval waardoor hij meer schade veroorzaakt en sneller aanvalt."
"TID_MINER","Mijnwerker"
"TID_MINER_INFO","Deze stiekeme schoffelaars graven tunnels, ook onder muren door, en komen vlakbij hun doelwitten weer boven de grond. Ondergronds kunnen mijnwerkers geen schade oplopen en activeren ze ook geen vallen, maar ze krijgen wel bonussen door spreuken."
"TID_CHALLENGE_CANCELLED","Uitdagen is niet langer beschikbaar!"
"TID_SCOUT_BUTTON","Verkennen"
"TID_TOP_HUD_FRIENDLY_BATTLE","Vriendschappelijk gevecht"
"TID_TOP_HUD_WATCH_LIVE_BUTTON","Live kijken"
"TID_NEWS_MAYTROOPS_TITLE","Nieuwe troepen!"
"TID_NEWS_MAYTROOPS_TEXT","Nieuwe eenheid vanaf stadhuislevel 10: mijnwerker\n• Mijnwerkers graven tunnels, ook onder muren door, en komen vlakbij hun doelwitten weer boven de grond\n• Mijnwerkers lopen ondergronds geen schade op en activeren geen vallen\n• Train mijnwerkers in de nieuwe kazerne van level 12\n\nNieuwe eenheid vanaf stadhuislevel 9: babydraak\n• Babydraken worden woedend als er geen andere luchteenheden in de buurt zijn!\n• Woedende babydraken veroorzaken meer schade en vallen sneller aan\n• Train babydraken in de nieuwe kazerne van level 11"
"TID_NEWS_MAYSPELLS_TITLE","Nieuwe spreuken!"
"TID_NEWS_MAYSPELLS_TEXT","Spreuk vanaf stadhuislevel 10: kloonspreuk\n• Kloonspreuken maken kopieën van de troepen die de cirkel betreden!\n• Als je een kloonspreuk upgradet, neemt het aantal huisvestingsplaatsen dat deze kan klonen toe\n• Brouw kloonspreuken in de spreukenfabriek van level 5\n\nDuistere spreuk vanaf stadhuislevel 9: skeletspreuk\n• Roep waar je maar wilt op het slagveld een leger skeletten op!\n• Geüpgradede skeletspreuken laten steeds meer skeletten verschijnen\n• Brouw skeletspreuken in de nieuwe duistere-spreukenfabriek van level 4"
"TID_NEWS_MAYUPGRADES_TITLE","Balansaanpassingen en upgrades"
"TID_NEWS_MAYUPGRADES_TEXT","Stadhuislevel 11\n• Kanonlevel 14\n• Lavahondlevel 4\n• Ballonlevel 7\n\nStadhuislevel 7+\n• Veervallevels 2-4\n\nStadhuis 10+\n• Huisvestingsplaatsen bowler verlaagd naar 6"
"TID_STREAM_BUTTON_SCOUT","Verkennen"
"TID_STREAM_BUTTON_ATTACK","Aanvallen"
"TID_WAIT_A_WHILE_BEFORE_RETRY_CHALLENGE","Je hebt recent een uitdaging gestart. Probeer het opnieuw over <time>."
"TID_CHALLENGE_FAIL_SERVER_ALREADY_IN_PROGRESS","Vriendschappelijk gevecht kan niet worden gestart. Het vorige gevecht is nog bezig."
"TID_LAYOUTS_LAST_USED","Laatst gebruikt"
"TID_LAYOUT_CHANGED_ERROR","Deze indeling is recent bewerkt. Je kunt het weer gebruiken over <time>."
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_REPLAY","Keer terug naar huis om een herhaling te bekijken!"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_CANCEL","Keer terug naar huis om het vriendschappelijk gevecht te annuleren!"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_ATTACK","Keer terug naar huis om aan te vallen!"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_SCOUT","Keer terug naar huis om te verkennen!"
