"TID","PT"
"TID_GRAND_WARDEN","Grande Guardião"
"TID_GRAND_WARDEN_INFO","O Grande Guardião é um tático brilhante que passou anos aprendendo a usar artefatos poderosos de origem desconhecida. Ele reforça as tropas que atacam vilas inimigas ou que protegem a sua vila."
"TID_HERO_INSTRUCTIONS_WARDEN","Este estudioso de batalhas veterano procura tropas aliadas para acompanhar na luta nos flancos posteriores, reforçando-as com sua aura de vida. Na defesa, assume a forma de uma torre. Ao atacar, ele pode atravessar paredes ou voar alto e tornar as tropas próximas imunes ao dano, quando sua habilidade do tomo eterno é desbloqueada!"
"TID_HERO_AURA_WARDEN_TITLE","Aura de vida"
"TID_HERO_AURA_WARDEN_DESC","Os artefatos misteriosos do dirigente irradiam uma aura permanente de recuperação de vida que melhora a cada nível. Todas as unidades aliadas próximas, em ataque ou defesa, ganharão mais pontos de vida, mas perderão a vantagem caso se afastem demais!"
"TID_HERO_ABILITY_WARDEN_TITLE","Tomo eterno"
"TID_HERO_ABILITY_WARDEN_DESC","O dirigente libera o poder total do seu tomo arcano, tornando a si mesmo e todas as unidades aliadas próximas totalmente imunes a danos por um período de tempo curto!"
"TID_HINT_ARTILLERY","Uma pequena esquadra de tropas pode ajudar a preparar um ataque antes de a artilharia águia ser ativada."
"TID_HINT_ARTILLERY2","Um ataque rápido pode esmagar a artilharia águia antes que cause muitos danos."
"TID_HINT_ARTILLERY3","A artilharia águia tem uma grande zona livre de fogo à sua volta. Fique de olho para que ela cubra as suas construções mais importantes!"
"TID_HINT_HERO_GRAND_WARDEN","O Grande Guardião aproveita o poder de artefatos misteriosos para tornar as tropas próximas fortes como aço."
"TID_HINT_HERO_GRAND_WARDEN_MODE","Está usando um exército aéreo? Ative o modo aéreo do Grande Guardião!"
"TID_HINT_ARTILLERY_TARGET","A artilharia águia ataca as tropas mais resistentes do grupo maior ou mais próximo."
"TID_HINT_ARTILLERY_TARGET2","Um retículo aparece onde os tiros da artilharia águia serão lançados."
"TID_HINT_ARTILLERY_TARGET3","As unidades perto do impacto da artilharia sofrerão pequenos danos da onda de choque."
"TID_POPUP_SHIELD_REMOVAL_REVENGE","Seu escudo será reduzido se você começar um ataque de vingança. Se tiver menos do que o custo do ataque, seu escudo será removido."
"TID_HINT_GUARD","Com uma guarda ativa, você fica protegido de ataques, além de poder atacar os outros livremente!"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED_TITLE","Intervalo estendido"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED","O seu limite de intervalo pessoal não foi totalmente reinicializado porque você não adquiriu um escudo na última vez em que foi ao intervalo."
"TID_ERROR_POP_UP_PERSONAL_BREAK_FINAL_TITLE","Intervalo estendido"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED_FINAL","Seu limite de tempo do intervalo pessoal foi estendido, mas agora será reinicializado. Para evitar isso no futuro, confira se o seu Centro da Vila está protegido e tente aumentar sua contagem de troféus."
"TID_ERROR_POP_UP_PERSONAL_BREAK_MULTIPLE_FINAL","Seu limite de tempo do intervalo pessoal foi estendido várias vezes e agora será reinicializado. Para evitar isso no futuro, confira se o seu Centro da Vila está protegido e tente aumentar sua contagem de troféus."
"TID_DAMAGE_PER_HIT","Dano por projétil: <number>"
"TID_SHOCKWAVE_DAMAGE","Dano por onda de choque: <number>"
"TID_DIE_DAMAGE","Dano após destruição: <number>"
"TID_NEWS_TH11_UPDATE_OVERVIEW_TITLE","Uma das maiores atualizações do Clash até hoje!"
"TID_NEWS_TH11_UPDATE_OVERVIEW_TEXT","• O nível 11 do Centro da Vila está fazendo um sucesso danado!\n• Grande Guardião e artilharia águia: as adições mais poderosas e estratégicas até hoje!\n• Novos níveis de tropas, níveis de defesa e doações de feitiços para o clã\n• Ataque mesmo com o escudo ativo, mas não se esqueça de proteger o seu Centro de Vila!\n• Proteja as suas sessões de jogo quando o escudo estiver inativo e nunca mais seja atacado com a guarda baixa\n• Goblins atacando Centros de Vila, bônus de Liga maiores, ofertas de troféus e muito mais!"
"TID_NEWS_TH11_UPDATE_TH11_TITLE","Melhore seu Centro da Vila para o nível 11"
"TID_NEWS_TH11_UPDATE_TH11_TEXT","• Experimente o maior e mais desafiador nível de Centro da Vila até agora: o 11!\n• O novo herói, o Grande Guardião, pode tornar os exércitos quase indestrutíveis!\n• A nova defesa, a Artilharia Águia, causa uma devastação impressionante, mesmo à distância\n• Mais defesas, incluindo um canhão, Torre da Arqueira, Torre do Mago e X-Besta extras!\n• Para acompanhar, níveis 11 do servo, bruxa, Torre de Mago e mais!"
"TID_NEWS_TH11_UPDATE_HERO_TITLE","Grande Guardião: o mais novo herói do seu exército"
"TID_NEWS_TH11_UPDATE_HERO_TEXT","• Descubra novas e poderosas táticas de batalha melhorando e protegendo suas tropas.\n• O Grande Guardião reforça todas as tropas próximas e pode torná-las temporariamente invencíveis!\n• Ele pula, ele voa - inclua o Grande Guardião na sua estratégia e faça o seu exército brilhar."
"TID_NEWS_TH11_UPDATE_ARTILLERY_TITLE","Artilharia Águia: a sentinela furtiva"
"TID_NEWS_TH11_UPDATE_ARTILLERY_TEXT","• Esta arma fenomenal de longo alcance extermina exércitos mal preparados\n• Descargas de projéteis explosivos derrubam tropas resistentes e esgotam outras perto do impacto\n• A Artilharia Águia só é ativada depois que muitas tropas forem mobilizadas, deixando margem para ataques táticos e inteligentes de múltiplas fases!"
"TID_NEWS_TH11_UPDATE_SPELLS_TITLE","Escolha o seu feitiço!"
"TID_NEWS_TH11_UPDATE_SPELLS_TEXT","• Peça feitiços de reforço, não apenas tropas, a partir do Castelo do Clã nível 4.\n• Feitiços doados recebem todas as vantagens do clã possíveis.\n• O Feitiço de Gelo agora é desbloqueado no nível 9 do Centro da Vila e tem a duração ligeiramente mais longa em níveis mais baixos."
"TID_NEWS_TH11_UPDATE_SHIELDS_TITLE","Escudos - defesa flexível e justa"
"TID_NEWS_TH11_UPDATE_SHIELDS_TEXT","• A destruição do Centro da Vila não dá mais um escudo - proteja o seu Centro da Vila!\n• Você pode atacar a qualquer momento mesmo com o escudo ativo, por uma pequena redução na duração dele.\n• Consiga o escudo quando a destruição estiver a 30%, um maior a 60%, mas só quando um exército relativamente grande atacar."
"TID_NEWS_TH11_UPDATE_GUARD_TITLE","Guarda - aja com cautela em relação aos atacantes"
"TID_NEWS_TH11_UPDATE_GUARD_TEXT","• A guarda protege de ataques e permite atacar os outros o quanto você quiser.\n• Obtenha a guarda gratuitamente quando o escudo expirar e jogue livremente sem a preocupação de ser atacado.\n• As ligas mais altas concedem mais tempo de guarda gratuita. Jogadores Titã I e Lendários recebem cobertura de 100%!\n• 2 horas extras de guarda estão disponíveis na loja todos os dias."
"TID_NEWS_TH11_UPDATE_LOOT_TITLE","Assaltos mais ricos: saques e troféus."
"TID_NEWS_TH11_UPDATE_LOOT_TEXT","• Os Centros da Vila agora mantêm muito saque disponível - destrua-os na batalha para receber um retorno compensador!\n• Os bônus de liga são maiores do que nunca, mas proporcionais ao seu percentual de destruição\n• As ofertas de troféus tornam-se maiores e as perdas de troféus são menores quanto mais alta for a sua liga!"
"TID_NEWS_TH11_UPDATE_GAMEPLAY_TITLE","Equilíbrio de jogo"
"TID_NEWS_TH11_UPDATE_GAMEPLAY_TEXT","• O tempo de batalha aumentou em 30 segundos.\n• Os Goblins agora atacam o Centro da Vila e o Castelo do Clã, causando duas vezes o dano.\n• Os custos para rearmar para todas as armadilhas foram reduzidos drasticamente.\n• Os custos para recarregar as X-Bestas foram reduzidos drasticamente.\n• Grandes quantidades de curadoras agora têm eficácia reduzida na mesma unidade.\n• As acelerações do exército foram reduzidas a 5 gemas por hora de aceleração.\n• O custo para procurar uma partida e escolher ‘Próxima´ foi reduzido para o Centro da Vila nível 10.\n• O Dia de Preparação da guerra de clãs foi reduzido para 23 horas.\n• O combate de tropas e o explorador IA foram refinados e aprimorados.\n• O percentual de saque disponível nos níveis 6-10 do Centro da Vila foi ligeiramente aumentado.\n• As vilas com um nível de Centro da Vila mais baixo agora rendem saques ligeiramente menores.\n• O campo de jogo e a área de mobilização de tropas foram expandidos (os obstáculos no caminho foram movidos automaticamente)."
"TID_NEWS_TH11_UPDATE_OTHER_TITLE","Outras melhorias:"
"TID_NEWS_TH11_UPDATE_OTHER_TEXT","• Foram adicionadas duas novas conquistas: a Antiartilharia e a Compartilhar é Cuidar.\n• A interface de doação de tropas/feitiços foi corrigida e agora mostra as doações existentes\n• As tropas nos quartéis agora podem ser enfileiradas na sequência, da mesma forma que a fábrica de feitiços.\n• O botão Guerra de Clãs agora é animado quando um ataque de guerra inicia.\n• Um escudo ou guarda ativa agora pode ser descartado manualmente, tocando no ícone.\n• Agora você pode ficar off-line por mais tempo antes de ficar vulnerável a ataques.\n• Um som especial toca quando um alvo multijogador é encontrado depois de 10 segundos de busca.\n• Um som especial toca quando nenhum alvo multijogador é encontrado e a busca é cancelada.\n• O limite de tempo on-line do Intervalo pessoal foi reduzido a 3 horas.\n• O limite do intervalo pessoal agora é estendido em vez de redefinido em alguns casos.\n• A combinação multijogador tem probabilidade menor de oferecer oponentes abaixo do nível de seu Centro da Vila (só abaixo da Liga de Campeões)."
"TID_NEWS_TOS_UPDATE","Atualizamos os nossos Termos de Uso e Política de Privacidade! Reserve um tempo para verificá-los (disponíveis nas Configurações do jogo). Esses documentos importantes regem a sua relação com os nossos jogos e contêm informações benéficas para todos que decidam jogá-los. Para obter mais informações, visite nossos fóruns"
"TID_SHIELD_POPUP_SHIELD_TIP","Estamos a salvo por enquanto. Relaxe ou ataque!"
"TID_SHIELD_POPUP_GUARD_TIP","A proteção logo terminará. Prepare-se!"
"TID_SHIELD_POPUP_NONE_TIP","Estamos desprotegidos! Prepare a defesa!"
"TID_SHIELD_POPUP_SHIELD_DESCRIPTION_1","Os escudos previnem ataques dos outros e não são afetados pela busca de alvos no modo multijogador ou vingança, mas serão reduzidos se você começar um ataque."
"TID_SHIELD_POPUP_GUARD_DESCRIPTION_1","A guarda é o último recurso antes que a proteção contra os atacantes acabe. Você pode atacar outros sem penalidades, mas tenha cuidado - a guarda não dura por muito tempo!"
"TID_SHIELD_POPUP_NONE_DESCRIPTION_1","Sem o escudo ou a guarda, você pode sofrer um ataque a qualquer momento. Defenda o Centro da Vila a qualquer custo! As armadilhas, os heróis e as tropas do Castelo do Clã maximizarão a defesa."
"TID_SHIELD_POPUP_PERSONAL_BREAK","Nota: os moradores da vila precisarão de um pequeno intervalo depois de passar muito tempo sem o escudo."
"TID_SHIELD_POPUP_PERSONAL_BREAK_REMAINING","Tempo até o intervalo pessoal:"
"TID_SHIELD_POPUP_SHIELD_TITLE","Escudo ativo"
"TID_SHIELD_POPUP_GUARD_TITLE","Guarda ativa"
"TID_SHIELD_POPUP_NONE_TITLE","Escudo inativo"
"TID_SHIELD_POPUP_REMOVE_BUTTON","Remover"
"TID_SHIELD_SHIELD","Escudo"
"TID_SHIELD_GUARD","Dormir"
"TID_BUTTON_TREASURY","Torre do Tesouro"
"TID_MULTIPLAYER_STAR_BONUS","Bônus de estrela"
"TID_MULTIPLAYER_BONUS_AVAILABLE_AGAIN","Próximo em: <time>"
"TID_STAR_BONUS_WINDOW_TITLE","Bônus de estrela"
"TID_STARBONUS_WINDOW_AWARD","Bônus de estrela recebido"
"TID_STARBONUS_WINDOW_AWARD_EVENT","<c66CC00><num>x bônus de estrela recebido!</c>"
"TID_STARBONUS_WINDOW_TREASURY","O bônus de saque foi entregue na Torre do Tesouro."
"TID_LOOT_CART","Carrinho de saque"
"TID_LOOT_CART_INFO","Os inimigos deixaram um pouco de saque para trás. Colete-o após cada defesa."
"TID_NO_TREASURY_LOOT_TO_COLLECT","A Torre do Tesouro está vazia. Não há nada para coletar."
"TID_TREASURY_WINDOW_TITLE","Torre do Tesouro"
"TID_TREASURY_DESCRIPTION","O saque obtido nas Guerras de Clãs e com o bônus de estrela fica bem protegido na Torre do Tesouro. Para aumentar a capacidade da estrutura, melhore o Centro da Vila ou use as vantagens do clã."
"TID_TREASURY_GOLD","Ouro na Torre do Tesouro"
"TID_TREASURY_ELIXIR","Elixir na Torre do Tesouro"
"TID_TREASURY_DARK_ELIXIR","Elixir negro na Torre do Tesouro"
"TID_STAR_BONUS_HELP_TITLE","Bônus de estrela"
"TID_STAR_BONUS_HELP_TEXT","Consiga cinco estrelas em batalhas multijogador para ganhar bônus!"
"TID_STAR_BONUS_BONUS_TEXT","Em sua liga atual, a recompensa pelo bônus de estrela é:"
"TID_STAR_BONUS_BONUS_TEXT_BONUS","O atual evento Bônus de Estrela dará <num>x de recompensa a você."
"TID_HINT_TREASURY","A Torre do Tesouro mantém o saque das Guerras de Clãs e do bônus de estrela protegido dentro do Castelo do Clã."
"TID_HINT_LOOT_CART","Colete os recursos dos carrinhos de saque para recuperar parte do que perdeu durante o ataque."
"TID_HINT_STAR_BONUS","Vença várias batalhas por dia para ganhar um bônus de estrela."
"TID_TREASURY_CAPACITY","Torre do Tesouro <resource>: <number>"
"TID_LOOT_CART_TRANSFERRED","Recursos do carrinho de saque coletados."
"TID_STAR_BONUS_DESCRIPTION","O bônus de estrela foi entregue na Torre do Tesouro."
"TID_JOIN_NOW_BUTTON","Participar"
"TID_NEWS_TREASURY TITLE","Novos tesouros e a Torre do Tesouro"
"TID_NEWS_TREASURY TEXT","Bônus de estrela diário\n• Ganhe 5 estrelas em batalhas multijogador para ganhar bônus de saque.\n• Ganhe bônus ainda melhores nas ligas mais avançadas!\n• Um novo bônus de estrela fica disponível todos os dias.\n• As recompensas ficarão seguras na Torre do Tesouro.\n\nCarrinho de saque\n• Um carrinho de saque quebrado aparecerá na sua vila após cada ataque sofrido.\n• Para recuperar parte dos recursos perdidos, toque nele.\n• Somente um carrinho aparecerá por vez, portanto não demore para coletar os recursos dele.\n\nTorre do Tesouro\n• O Castelo do Clã agora possui uma estrutura para proteger recursos: a Torre do Tesouro.\n• Ela manterá seguros os recursos conquistados nas Guerras de Clãs e com os bônus de estrela.\n• É o local mais seguro para guardar seus recursos!\n\nPara equilibrar o jogo:\n• A artilharia águia agora causa 3 vezes mais dano ao Golem e ao Golemita.\n• A segunda defesa aérea agora é desbloqueada no nível 6 do Centro da Vila; a terceira, no nível 7."
"TID_NEWS_ECONOMY_TEXT","\n• Tempo e custo de treino reduzidos para algumas tropas\n• Tempo e custo de treino reduzidos para alguns feitiços\n• Tempo e custo de treino reduzidos para algumas tropas e feitiços."
"TID_NEWS_ECONOMY_TEXT2","\n• Tempo de treino reduzido para algumas tropas\n• Tempo de treino reduzido para alguns feitiços\n• Tempo de treino reduzido para algumas tropas e feitiços."
"TID_NEWS_ECONOMY_TEXT3","\n• Custo de treino reduzido para algumas tropas\n• Custo de treino reduzido para alguns feitiços\n• Custo de treino reduzido para algumas tropas e feitiços."
"TID_HINT_STAR_BONUS_LEAGUE","Ganhe bônus de estrela melhores nas ligas mais avançadas."
"TID_NEWS_ROYALE","O Clash Royale já está disponível!"
"TID_NEWS_ROYALE_INFO","O Clash Royale é um novo jogo de batalhas 1x1 em tempo real que se passa no universo do Clash.\nA arena aguarda você!"
"TID_NEWS_ROYALE_BUTTON","Quero jogar!"
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_ATTACK_1","Replay 1"
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_ATTACK_2","Replay 2"
"TID_AVATAR_MESSAGE_TEXT_LAYOUTS_SCRAMBLED","Seus layouts de vila foram redefinidos por conta de um layout inapropriado. Novas violações resultarão em suspensões mais severas!\nPara mais informações sobre layouts de vila inapropriados, toque abaixo."
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_DEFENSE","Replay"
"TID_WAR_INFO_BUTTON","Detalhes da guerra"
"TID_STREAM_CLAN_WARS_ENTRY_VS","x"
"TID_CLAN_WIN_STREAK","Vitórias seguidas:"
"TID_PLAYER_PROFILE_TROOPS","Tropas"
"TID_PLAYER_PROFILE_SPELLS","Feitiços"
"TID_PLAYER_PROFILE_HEROES","Heróis"
"TID_ALL_BUILDERS_AVAILABLE","Todos os construtores disponíveis"
"TID_BOWLER","Lançador"
"TID_CHARACTER_INFO_BOWLER","Este homenzarrão azul gosta das coisas simples da vida: drinques feitos com elixir negro e de lançar pedras. Seus pedregulhos gigantes quicam no alvo e atingem outro alvo atrás."
"TID_IAP_NOT_AVAILABLE_CAFE_BAZAAR","Compras indisponíveis. Verifique se o app Cafe Bazaar está instalado em seu dispositivo."
"TID_STREAM_EVENT_ALLIANCE_LEVEL_UP_NO_PERKS","O clã chegou ao nível <value>!"
"TID_EDIT_MODE_MOVE_ALL","Mover tudo"
"TID_EDIT_MODE_WALLS_ONLY","Ver muros"
"TID_EDIT_MODE_VIEW_AS_ENEMY","Explorar visão"
"TID_EDIT_MODE_PHOTO_MODE","Modo foto"
"TID_CHALLENGE_BUTTON","Desafio"
"TID_CHALLENGE_TITLE","Desafio Amistoso"
"TID_CHALLENGE_HEADER","Desafie um colega de clã a atacar sua vila."
"TID_CHALLENGE_DEFAULT_INPUT","Você consegue derrotar minha vila?"
"TID_CHALLENGE_CLOSED","A vila já está sendo atacada."
"TID_CANCELLING","Cancelando"
"TID_LIVE_SPECTATOR_COUNT","Espectadores: <num>"
"TID_ALLIANCE_WAR_STAT_NUM_0STARS","0 estrela"
"TID_HERO_SLEEPING","Proteger"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE","Volte à sua vila para iniciar um desafio amistoso!"
"TID_REQUEST_NOT_AVAILABLE_IN_MODE","Volte à sua vila para pedir reforços!"
"TID_ARMY_FULL","Exército cheio!"
"TID_TRAINING_FULL","Fila cheia!"
"TID_ALLIANCE_DATA_FAILED_GENERIC","Impossível carregar informações do clã.\n\nTente novamente mais tarde."
"TID_ALLIANCE_DATA_FAILED_NOT_FOUND","O clã não pôde ser encontrado."
"TID_ALLIANCE_DATA_FAILED_LOAD_FAILED","Impossível carregar informações do clã.\n\nTente novamente mais tarde."
"TID_ALLIANCE_DATA_FAILED_DELETED","Este clã não pôde ser carregado porque foi excluído."
"TID_ALLIANCE_DONATE_DONATE_INSTANTLY","Doar instantaneamente:"
"TID_ALLIANCE_DONATE_BUTTON_QUICK","Doar agora!"
"TID_ALLIANCE_DONATE_BUTTON_RETURN","Voltar"
"TID_TRAINING_SCREEN_QUEUE","Fila"
"TID_LOCAL_NOTIFICATION_YOUR_ARMY_IS_READY_ALL","Seu exército está pronto para a batalha!"
"TID_LOCAL_NOTIFICATION_TRAINING_HAS_STOPPED","Treinamento de tropa concluído!"
"TID_ERROR_POP_UP_BANNED_ARTICLE_BUTTON","Mais informações"
"TID_VS","x"
"TID_COPY_ACTION_BUTTON","Copiar"
"TID_PASTE_ACTION_BUTTON","Colar"
"TID_COPIED_TO_DEVICE_CLIPBOARD","Tag copiada para área de transferência de seu aparelho!"
"TID_NOTHING_TO_PASTE","Nada para colar"
"TID_RECORDING_CANT_GO_HOME","Impossível ir para a sua vila. Você precisa parar de gravar primeiro!"
"TID_RECORDING_CANT_GO_MAP","Impossível ir para o mapa de guerra. Você precisa parar de gravar primeiro!"
"TID_TRAIN_TROOPS_QUEUE_SIZE","Treinar tropas: <num>/<max>"
"TID_TRAIN_SPELLS_QUEUE_SIZE","Preparar feitiços: <num>/<max>"
"TID_TRAINING_QUEUE_IS_EMPTY","A fila de treinamento está vazia."
"TID_SPELL_QUEUE_IS_EMPTY","A fila de feitiços está vazia."
"TID_DUPLICATE_SPELL","Feitiço de Clone"
"TID_DUPLICATE_SPELL_INFO","Transforme este feitiço em um produtor de tropas!\n\nO Feitiço de Clone copia as tropas que entrarem em seu círculo, com uma vida limitada. Ele só gerará tropas se houver espaço."
"TID_SPELL_DUPLICATE_HOUSING","Capacidade de clonagem: <number>"
"TID_WAR_HISTORY_NOT_AVAILABLE_OTHER","Este clã nunca esteve em guerra!"
"TID_WAR_STATS_TITLE","Estatísticas de guerra"
"TID_WAR_STATS_WINS","Vitórias:"
"TID_WAR_STATS_LOSSES","Derrotas:"
"TID_WAR_STATS_TIES","Empates:"
"TID_WAR_STATS_TOTAL","Total:"
"TID_AVATAR_MESSAGE_GEM_DONATION","Você recebeu gemas. Para resgatá-las, clique no botão \qResgatar\q."
"TID_AVATAR_MESSAGE_BUTTON_CLAIM","Resgatar"
"TID_AVATAR_MESSAGE_BUTTON_ALREADY_CLAIMED","Já resgatou"
"TID_TRAP_EJECT_HOUSING","Capacidade da mola: <number>"
"TID_SPRING_SIZE_FOR_UNIT","Peso da mola:"
"TID_MAINTENANCE_UPDATE_TITLE","Atualização chegando!"
"TID_MAINTENANCE_UPDATE_TEXT","O Clash of Clans está sendo atualizado e terá até uma nova tropa, além de muitas outras novidades!"
