"Barbarian",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
,"walk",,,,"sc3d/barbking_default_anim_walk.scw",,"true",,,,50,,,,,,
,"idle",,,,"sc3d/barbking_default_anim_idle1.scw",,"true",,,,50,,,,,,
,"sleep",,,,"sc3d/barbking_default_anim_sleep1.scw",,"true",,"true",,,,,,,,
,"upgrade",,,,"sc3d/barbking_default_anim_sleep1.scw",,"true",,"true",,,,,,,,
,"attack",,,,"sc3d/barbking_default_anim_attack1.scw",25,"false",,,,50,"true",,,,,
,,,,,"sc3d/barbking_default_anim_attack2.scw",18,"false",,,,50,,,,,,
,"celebrate",,,,"sc3d/barbking_default_anim_cheer1.scw",,"false",,"true",,50,,,,,,
,"die",,,,"sc3d/barbking_default_anim_stunned1.scw",,"true",,"true","stunned_stars_3d",50,,,,,,
,"menu",,,90,"sc3d/barbking_default_anim_menu1.scw",,"true",,,,,,,,,,
"ArcherQueenDefaultSkin",,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,
,"walk",,,,"sc3d/archerqueen_default_anim_walk.scw",,"true",,,,50,,,,,,
,"idle",,,,"sc3d/archerqueen_default_anim_idle1.scw",,"true",,,,50,,,,,,
,"sleep",,,,"sc3d/archerqueen_default_anim_sleep1.scw",,"true",,,,,,,,,,
,"upgrade",,,,"sc3d/archerqueen_default_anim_sleep1.scw",,"true",,,,,,,,,,
,"attack",,,,"sc3d/archerqueen_default_anim_attack1.scw",2,"false",,,,50,"true",,,,,
,"celebrate",,,,"sc3d/archerqueen_default_anim_cheer2.scw",,"false",,"true",,50,,,,,,
,"die",,,,"sc3d/archerqueen_default_anim_stunned1.scw",,"true",,"true","stunned_stars_3d",50,,,,,,
,"menu",,,52,"sc3d/archerqueen_default_anim_menu1.scw",,"true",,,,,,,,,,
"ArcherQueenGladiatorSkin",,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,
,"walk",,,,"sc3d/archerqueen_gladiator_anim_walk1_dl_opt.scw",,"true",,,,50,,,,,,
,"idle",,,,"sc3d/archerqueen_gladiator_anim_idle1_dl_opt.scw",,"true",,,,50,,,,,,
,"sleep",,,,"sc3d/archerqueen_gladiator_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,
,"upgrade",,,,"sc3d/archerqueen_gladiator_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,
,"attack",,,,"sc3d/archerqueen_gladiator_anim_attack1_dl_opt.scw",2,"false",,,,50,"true",,,,,
,"celebrate",,,,"sc3d/archerqueen_gladiator_anim_cheer1_dl_opt.scw",,"false",,"true",,50,,,,,,
,"die",,,,"sc3d/archerqueen_gladiator_anim_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",50,,,,,,
,"menu",,,140,"sc3d/archerqueen_gladiator_anim_menu1_dl_opt.scw",,"true",,,,,,,,,,
"HogRiderGlider_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int",,,,,,,,
,"walk","true",,,"hogglider_lvl1_fly1","true","true",,,,,,,,,,
,"idle","true",1,,"hogglider_lvl1_fly1","true","true",,,,,,,,,,
,,"true",1,,"hogglider_lvl1_fly1","true","true",,,,,,,,,,
,"attack","true",1,10,"hogglider_lvl1_fly1","false","true",,,,,,,,,,
,"celebrate","true",4,,"hogglider_lvl1_fly1","true","true",,,,,,,,,,
,,"true",1,,"hogglider_lvl1_fly1","true","true",,,,,,,,,,
,"die","false",1,,"hogglider_die","false","true",,,,,,,,,,
"HogRiderGlider_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int",,,,,,,,
,"walk","true",,,"hogglider_lvl2_fly1","true","true",,,,,,,,,,
,"idle","true",1,,"hogglider_lvl2_fly1","true","true",,,,,,,,,,
,,"true",1,,"hogglider_lvl2_fly1","true","true",,,,,,,,,,
,"attack","true",1,10,"hogglider_lvl2_fly1","false","true",,,,,,,,,,
,"celebrate","true",4,,"hogglider_lvl2_fly1","true","true",,,,,,,,,,
,,"true",1,,"hogglider_lvl2_fly1","true","true",,,,,,,,,,
,"die","false",1,,"hogglider_die","false","true",,,,,,,,,,
"HogRiderGlider_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int",,,,,,,,
,"walk","true",,,"hogglider_lvl3_fly1","true","true",,,,,,,,,,
,"idle","true",1,,"hogglider_lvl3_fly1","true","true",,,,,,,,,,
,,"true",1,,"hogglider_lvl3_fly1","true","true",,,,,,,,,,
,"attack","true",1,10,"hogglider_lvl3_fly1","false","true",,,,,,,,,,
,"celebrate","true",4,,"hogglider_lvl3_fly1","true","true",,,,,,,,,,
,,"true",1,,"hogglider_lvl3_fly1","true","true",,,,,,,,,,
,"die","false",1,,"hogglider_die","false","true",,,,,,,,,,
"HogRiderGlider_lvl4",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int",,,,,,,,
,"walk","true",,,"hogglider_lvl4_fly1","true","true",,,,,,,,,,
,"idle","true",1,,"hogglider_lvl4_fly1","true","true",,,,,,,,,,
,,"true",1,,"hogglider_lvl4_fly1","true","true",,,,,,,,,,
,"attack","true",1,10,"hogglider_lvl4_fly1","false","true",,,,,,,,,,
,"celebrate","true",4,,"hogglider_lvl4_fly1","true","true",,,,,,,,,,
,,"true",1,,"hogglider_lvl4_fly1","true","true",,,,,,,,,,
,"die","false",1,,"hogglider_die","false","true",,,,,,,,,,
"HogRiderGlider_lvl5",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int",,,,,,,,
,"walk","true",,,"hogglider_lvl5_fly1","true","true",,,,,,,,,,
,"idle","true",1,,"hogglider_lvl5_fly1","true","true",,,,,,,,,,
,,"true",1,,"hogglider_lvl5_fly1","true","true",,,,,,,,,,
,"attack","true",1,10,"hogglider_lvl5_fly1","false","true",,,,,,,,,,
,"celebrate","true",4,,"hogglider_lvl5_fly1","true","true",,,,,,,,,,
,,"true",1,,"hogglider_lvl5_fly1","true","true",,,,,,,,,,
,"die","false",1,,"hogglider_die","false","true",,,,,,,,,,
"GrandWardenDefaultSkin",,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,
,"walk",,,,"sc3d/grandwarden_anim_walk1.scw",,"true",,,,50,,,,,,
,"idle",,,,"sc3d/grandwarden_anim_idle1.scw",,"true",,,,50,,,,,,
,"sleep",,,,"sc3d/grandwarden_anim_sleep2.scw",,"true",,,,,,,,,,
,"upgrade",,,,"sc3d/grandwarden_anim_sleep2.scw",,"true",,,,,,,,,,
,"attack",,,,"sc3d/grandwarden_anim_attack1.scw",24,"false",,,,50,,,,,,
,"celebrate",,,,"sc3d/grandwarden_anim_cheer1.scw",,"false",,"true",,50,,,,,,
,"die",,,,"sc3d/grandwarden_anim_stunned1.scw",,"true",,"true","stunned_stars_3d",50,,,,,,
,"menu",,,80,"sc3d/grandwarden_anim_menu1.scw",,"true",,,,,,,,,,
"GrandWardenFlyDefaultSkin",,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","OffsetY","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,
,"walk",,,,"sc3d/grandwarden_anim_fly_walk1.scw",,"true",,,,30,,,,,,
,"idle",,,,"sc3d/grandwarden_anim_fly_idle1.scw",,"true",,,,30,,,,,,
,"sleep",,,,"sc3d/grandwarden_anim_sleep2.scw",,"true",,,,30,,,,,,
,"upgrade",,,,"sc3d/grandwarden_anim_sleep2.scw",,"true",,,,30,,,,,,
,"attack",,,,"sc3d/grandwarden_anim_fly_attack1.scw",24,"false",,,,30,,,,,,
,"celebrate",,,,"sc3d/grandwarden_anim_fly_cheer1.scw",,"false",,"true",,30,,,,,,
,"die",,,,"sc3d/grandwarden_anim_stunned1.scw",,"true",,"true","stunned_stars_3d",30,,,,,,
,"menu",,,80,"sc3d/grandwarden_anim_fly_menu1.scw",,"true",,,,30,,,,,,
"PartyWizard",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,
,"walk","true",,,"party_wizard1_run1","true","true",,,,,,,,,,
,"idle","true",10,,"party_wizard1_idle1","true","true",,,,,,,,,,
,"attack","true",1,14,"party_wizard1_attack1","false","true",,,,,,,,,,
,"celebrate","true",1,,"party_wizard1_idle1","true","true",,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,,,,
"SkeletonShielded",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"skeletonWarrior_shield_run1","true","true",70,,,,,,,,,
,"idle","true",1,,"skeletonWarrior_shield_idle1","true","true",70,,,,,,,,,
,"attack","true",,8,"skeletonWarrior_shield_attack1","false","true",70,,,,,,,,,
,"die","false",,,"temp_dummy5","false","true",70,,,,,,,,,
,"spawn","false",,,"skele_warrior2_spawn1_3","false","true",70,,,,,,,,,
"SkeletonUnshielded",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"skele_warrior1_run1","true","true",115,,,,,,,,,
,"idle","true",1,,"skele_warrior1_idle1","true","true",115,,,,,,,,,
,"attack","true",,8,"skele_warrior1_attack1","false","true",115,,,,,,,,,
,"die","false",,,"temp_dummy5","false","true",115,,,,,,,,,
,"spawn","false",,,"skele_balloon_spawn1_3","false","true",115,,,,,,,,,
"ArcherQueenValkyrieSkin",,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,
,"walk",,,,"sc3d/archerqueen_valkyrie_anim_walk1_dl_opt.scw",,"true",,,,50,,,,,,
,"idle",,,,"sc3d/archerqueen_valkyrie_anim_idle1_dl_opt.scw",,"true",,,,50,,,,,,
,"sleep",,,,"sc3d/archerqueen_valkyrie_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,
,"upgrade",,,,"sc3d/archerqueen_valkyrie_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,
,"attack",,,,"sc3d/archerqueen_valkyrie_anim_attack1_dl_opt.scw",2,"false",,,,50,"true",,,,,
,"celebrate",,,,"sc3d/archerqueen_valkyrie_anim_cheer1_dl_opt.scw",,"false",,"true",,50,,,,,,
,"die",,,,"sc3d/archerqueen_valkyrie_anim_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",50,,,,,,
,"menu",,,140,"sc3d/archerqueen_valkyrie_anim_menu1_dl_opt.scw",,"true",,,,,,,,,,
"GrandWardenPartySkin",,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,
,"walk",,,,"sc3d/grandwarden_party_anim_walk1_dl_opt.scw",,"true",,,,50,,,,,,
,"idle",,,,"sc3d/grandwarden_party_anim_idle1_dl_opt.scw",,"true",,,,50,,,,,,
,"sleep",,,,"sc3d/grandwarden_party_anim_sleep2_dl_opt.scw",,"true",,,,,,,,,,
,"upgrade",,,,"sc3d/grandwarden_party_anim_sleep2_dl_opt.scw",,"true",,,,,,,,,,
,"attack",,,,"sc3d/grandwarden_party_anim_attack1_dl_opt.scw",30,"false",,,,50,,,,,,
,"celebrate",,,,"sc3d/grandwarden_party_anim_cheer1_dl_opt.scw",,"false",,"true",,50,,,,,,
,"die",,,,"sc3d/grandwarden_party_anim_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",50,,,,,,
,"menu",,,80,"sc3d/grandwarden_party_anim_menu1_dl_opt.scw",,"true",,,,,,,,,,
"GrandWardenFlyPartySkin",,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","OffsetY","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,
,"walk",,,,"sc3d/grandwarden_party_anim_fly_walk1_dl_opt.scw",,"true",,,,30,,,,,,
,"idle",,,,"sc3d/grandwarden_party_anim_fly_idle1_dl_opt.scw",,"true",,,,30,,,,,,
,"sleep",,,,"sc3d/grandwarden_party_anim_sleep2_dl_opt.scw",,"true",,,,30,,,,,,
,"upgrade",,,,"sc3d/grandwarden_party_anim_sleep2_dl_opt.scw",,"true",,,,30,,,,,,
,"attack",,,,"sc3d/grandwarden_party_anim_fly_attack1_dl_opt.scw",24,"false",,,,30,,,,,,
,"celebrate",,,,"sc3d/grandwarden_party_anim_fly_cheer1_dl_opt.scw",,"false",,"true",,30,,,,,,
,"die",,,,"sc3d/grandwarden_party_anim_fly_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",30,,,,,,
,"menu",,,80,"sc3d/grandwarden_party_anim_fly_menu1_dl_opt.scw",,"true",,,,30,,,,,,
"ArcherQueenAutumnSkin",,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast",,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean",,,,
,"walk",,,,"sc3d/archerqueen_autumn_anim_walk1_dl_opt.scw",,"true",,,,50,,,,,,
,"idle",,,,"sc3d/archerqueen_autumn_anim_idle1_dl_opt.scw",,"true",,,,50,,,,,,
,"sleep",,,,"sc3d/archerqueen_autumn_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,
,"upgrade",,,,"sc3d/archerqueen_autumn_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,
,"attack",,,,"sc3d/archerqueen_autumn_anim_attack1_dl_opt.scw",2,"false",,,,50,"autumn_Walk","true",,,,
,"celebrate",,,,"sc3d/archerqueen_autumn_anim_cheer1_dl_opt.scw",,"false",,"true",,50,"autumn_Celebrate",,,,,
,"die",,,,"sc3d/archerqueen_autumn_anim_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",50,"autumn_Celebrate",,,,,
,"menu",,,140,"sc3d/archerqueen_autumn_anim_menu1_dl_opt.scw",,"true",,,,,,,,,,
"BarbarianKingSkeletonSkin",,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,
,"walk",,,,"sc3d/barbking_skeleton_anim_walk1_dl_opt.scw",,"true",,,,50,,,,,,
,"idle",,,,"sc3d/barbking_skeleton_anim_idle1_dl_opt.scw",,"true",,,,50,,,,,,
,"sleep",,,,"sc3d/barbking_skeleton_anim_sleep1_dl_opt.scw",,"true",,"true",,,,,,,,
,"upgrade",,,,"sc3d/barbking_skeleton_anim_sleep1_dl_opt.scw",,"true",,"true",,,,,,,,
,"attack",,,,"sc3d/barbking_skeleton_anim_attack1_dl_opt.scw",25,"false",,,,50,"true",,,,,
,,,,,"sc3d/barbking_skeleton_anim_attack2_dl_opt.scw",18,"false",,,,50,,,,,,
,"celebrate",,,,"sc3d/barbking_skeleton_anim_cheer1_dl_opt.scw",,"false",,"true",,50,,,,,,
,"die",,,,"sc3d/barbking_skeleton_anim_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",50,,,,,,
,"menu",,,335,"sc3d/barbking_skeleton_anim_menu1_dl_opt.scw",,"true",,,,,,,,,,
"ArcherQueenIceSkin",,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast",,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean",,,,
,"walk",,,,"sc3d/archerqueen_ice_anim_walk1_dl_opt.scw",,"true",,,,50,,,,,,
,"idle",,,,"sc3d/archerqueen_ice_anim_idle1_dl_opt.scw",,"true",,,,50,,,,,,
,"sleep",,,,"sc3d/archerqueen_ice_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,
,"upgrade",,,,"sc3d/archerqueen_ice_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,
,"attack",,,,"sc3d/archerqueen_ice_anim_attack1_dl_opt.scw",2,"false",,,,50,,"true",,,,
,"celebrate",,,,"sc3d/archerqueen_ice_anim_cheer1_dl_opt.scw",,"false",,"true",,50,,,,,,
,"die",,,,"sc3d/archerqueen_ice_anim_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",50,,,,,,
,"menu",,,140,"sc3d/archerqueen_ice_anim_menu1_dl_opt.scw",,"true",,,,,,,,,,
"SiegeMachine_Carrier_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int",,,,,,,,
,"walk","false",,,"Siege_Machine_CC1_idle1","false",1,100,150,,,,,,,,
,"spawn","false",,,"Siege_Machine_CC1_deploy1","false",1,100,150,,,,,,,,
,"idle","false",,,"Siege_Machine_CC1_idle1","true",1,100,150,,,,,,,,
,"attack","false",,3,"Siege_Machine_CC1_idle1","true",1,100,150,,,,,,,,
,"die","false",,,"Siege_Machine_CC1_broken1","false",1,,150,,,,,,,,
,"celebrate","false",,,"Siege_Machine_CC1_idle1","false",1,100,150,,,,,,,,
,"parked","false",1,,"Siege_Machine_CC1_parked1","false",1,70,100,,,,,,,,
,,"false",1,,"Siege_Machine_CC1_parked1","false",1,70,,,,,,,,,
,,"false",1,,"Siege_Machine_CC1_parked1","false",1,70,,,,,,,,,
"SiegeMachine_Carrier_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int",,,,,,,,
,"walk","false",,,"Siege_Machine_CC2_idle1","false",1,100,150,,,,,,,,
,"spawn","false",,,"Siege_Machine_CC2_deploy1","false",1,100,150,,,,,,,,
,"idle","false",,,"Siege_Machine_CC2_idle1","true",1,100,150,,,,,,,,
,"attack","false",,3,"Siege_Machine_CC2_idle1","true",1,100,150,,,,,,,,
,"die","false",,,"Siege_Machine_CC2_broken1","false",1,,150,,,,,,,,
,"celebrate","false",,,"Siege_Machine_CC2_idle1","false",1,100,150,,,,,,,,
,"parked","false",1,,"Siege_Machine_CC2_parked1","false",1,70,100,,,,,,,,
,,"false",1,,"Siege_Machine_CC2_parked1","false",1,70,,,,,,,,,
,,"false",1,,"Siege_Machine_CC2_parked1","false",1,70,,,,,,,,,
"SiegeMachine_Carrier_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int",,,,,,,,
,"walk","false",,,"Siege_Machine_CC3_idle1","false",1,100,150,,,,,,,,
,"spawn","false",,,"Siege_Machine_CC3_deploy1","false",1,100,150,,,,,,,,
,"idle","false",,,"Siege_Machine_CC3_idle1","true",1,100,150,,,,,,,,
,"attack","false",,3,"Siege_Machine_CC3_idle1","true",1,100,150,,,,,,,,
,"die","false",,,"Siege_Machine_CC3_broken1","false",1,,150,,,,,,,,
,"celebrate","false",,,"Siege_Machine_CC3_idle1","false",1,100,150,,,,,,,,
,"parked","false",1,,"Siege_Machine_CC3_parked1","false",1,70,100,,,,,,,,
,,"false",1,,"Siege_Machine_CC3_parked1","false",1,70,,,,,,,,,
,,"false",1,,"Siege_Machine_CC3_parked1","false",1,70,,,,,,,,,
"SiegeMachine_Carrier_lvl4",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int",,,,,,,,
,"walk","false",,,"Siege_Machine_CC4_idle1","false",1,100,150,,,,,,,,
,"spawn","false",,,"Siege_Machine_CC4_deploy1","false",1,100,150,,,,,,,,
,"idle","false",,,"Siege_Machine_CC4_idle1","true",1,100,150,,,,,,,,
,"attack","false",,3,"Siege_Machine_CC4_idle1","true",1,100,150,,,,,,,,
,"die","false",,,"Siege_Machine_CC4_broken1","false",1,,150,,,,,,,,
,"celebrate","false",,,"Siege_Machine_CC4_idle1","false",1,100,150,,,,,,,,
,"parked","false",1,,"Siege_Machine_CC4_parked1","false",1,70,100,,,,,,,,
,,"false",1,,"Siege_Machine_CC4_parked1","false",1,70,,,,,,,,,
,,"false",1,,"Siege_Machine_CC4_parked1","false",1,70,,,,,,,,,
"yeti_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","boolean",,,,,,,,
,"walk","true",,,"yeti1_run1","true","true",90,"true",,,,,,,,
,"idle","true",21,,"yeti1_idle1","true","true",90,"true",,,,,,,,
,,"true",6,,"yeti1_idle1","true","true",90,"true",,,,,,,,
,"attack","true",1,15,"yeti1_attack1","false","true",90,"true",,,,,,,,
,,"true",1,18,"yeti1_attack2","false","true",90,"true",,,,,,,,
,"celebrate","true",6,,"yeti1_idle1","true","true",90,"true",,,,,,,,
,,"true",1,,"yeti1_idle1","true","true",90,"true",,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",90,,,,,,,,,
"yeti_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","boolean",,,,,,,,
,"walk","true",,,"yeti2_run1","true","true",90,"true",,,,,,,,
,"idle","true",21,,"yeti2_idle1","true","true",90,"true",,,,,,,,
,,"true",6,,"yeti2_idle1","true","true",90,"true",,,,,,,,
,"attack","true",1,15,"yeti2_attack1","false","true",90,"true",,,,,,,,
,,"true",1,18,"yeti2_attack2","false","true",90,"true",,,,,,,,
,"celebrate","true",6,,"yeti2_idle1","true","true",90,"true",,,,,,,,
,,"true",1,,"yeti2_idle1","true","true",90,"true",,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",90,,,,,,,,,
"yeti_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","boolean",,,,,,,,
,"walk","true",,,"yeti3_run1","true","true",90,"true",,,,,,,,
,"idle","true",21,,"yeti3_idle1","true","true",90,"true",,,,,,,,
,,"true",6,,"yeti3_idle1","true","true",90,"true",,,,,,,,
,"attack","true",1,15,"yeti3_attack1","false","true",90,"true",,,,,,,,
,,"true",1,18,"yeti3_attack2","false","true",90,"true",,,,,,,,
,"celebrate","true",6,,"yeti3_idle1","true","true",90,"true",,,,,,,,
,,"true",1,,"yeti3_idle1","true","true",90,"true",,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",90,,,,,,,,,
"yetimite_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"yetimite_lvl1_run1","true","true",120,,,,,,,,,
,"idle","true",14,,"yetimite_lvl1_idle1","true","true",120,,,,,,,,,
,,"true",4,,"yetimite_lvl1_idle1","true","true",120,,,,,,,,,
,"attack","true",1,14,"yetimite_lvl1_run1","false","true",120,,,,,,,,,
,"celebrate","true",4,,"yetimite_lvl1_run1","true","true",120,,,,,,,,,
,,"true",1,,"yetimite_lvl1_idle1","true","true",120,,,,,,,,,
,"die","false",1,,"temp_dummy5","false","true",120,,,,,,,,,
"yetimite_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"yetimite_lvl2_run1","true","true",120,,,,,,,,,
,"idle","true",14,,"yetimite_lvl2_idle1","true","true",120,,,,,,,,,
,,"true",4,,"yetimite_lvl2_idle1","true","true",120,,,,,,,,,
,"attack","true",1,14,"yetimite_lvl2_run1","false","true",120,,,,,,,,,
,"celebrate","true",4,,"yetimite_lvl2_run1","true","true",120,,,,,,,,,
,,"true",1,,"yetimite_lvl2_idle1","true","true",120,,,,,,,,,
,"die","false",1,,"temp_dummy5","false","true",120,,,,,,,,,
"yetimite_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"yetimite_lvl3_run1","true","true",120,,,,,,,,,
,"idle","true",14,,"yetimite_lvl3_idle1","true","true",120,,,,,,,,,
,,"true",4,,"yetimite_lvl3_idle1","true","true",120,,,,,,,,,
,"attack","true",1,14,"yetimite_lvl3_run1","false","true",120,,,,,,,,,
,"celebrate","true",4,,"yetimite_lvl3_run1","true","true",120,,,,,,,,,
,,"true",1,,"yetimite_lvl3_idle1","true","true",120,,,,,,,,,
,"die","false",1,,"temp_dummy5","false","true",120,,,,,,,,,
"EliteBarbarian",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,
,"walk","true",,,"barbarian1_run","true","true",,,,,,,,,,
,"idle","true",1,,"barbarian1_idle1","true","true",,,,,,,,,,
,,"true",1,,"barbarian1_idle1","true","true",,,,,,,,,,
,"attack","true",1,11,"barbarian1_attack1","false","true",,,,,,,,,,
,,"true",1,11,"barbarian1_attack2","false","true",,,,,,,,,,
