"TID","VI"
"TID_WL_MEDALS_BONUSES_RECEIVED","Bạn đã nhận được <num> Huy chương thưởng từ phần thưởng Giải đấu Hội Chiến"
"TID_WL_MEDALS_BONUSES_ALT_GEMS_RECEIVED","Bạn đã nhận được <num> Ngọc thưởng từ phần thưởng Giải đấu Hội Chiến"
"TID_EVENT_GET_GEM_ALTERNATIVE_TITLE","Kho chứa đã đầy"
"TID_EVENT_GET_GEM_ALTERNATIVE_TEXT","Kho chứa Vật phẩm Thần kỳ không thể chứa hết các phần thưởng của sự kiện. Bán bớt các phần thưởng thừa để nhận lấy <amount> Ngọc?"
"TID_TASK_GET_STAR_BONUS","Ngôi sao hằng ngày"
"TID_TASK_INFO_GET_STAR_BONUS","Hãy hoàn thành Thưởng Sao hằng ngày ở Làng Chính."
"TID_TASK_GET_VS_BONUS","Sao Thợ xây hằng ngày"
"TID_TASK_INFO_GET_VS_BONUS","Hãy hoàn thành Thưởng Sao hằng ngày ở Căn cứ Thợ xây."
"TID_TASK_DONATE_TROOPS","Đóng góp hằng ngày"
"TID_BP_DAILY_TASKS_HEADER","Thử thách hằng ngày"
"TID_BP_SEASONAL_TASKS_HEADER","Thử thách hiện hoạt"
"TID_BP_COMPLETED_TASKS_HEADER","Thử thách đã hoàn thành"
"TID_BP_UPCOMING_TASKS_HEADER","Kích hoạt sau <time>"
"TID_BP_DAILY_REFRESH_IN","Làm mới Thử thách hằng ngày sau:"
"TID_BP_TAB_TASKS","Thử thách"
"TID_BP_TAB_REWARDS","Phần thưởng"
"TID_BP_TAB_PERKS","Đặc quyền"
"TID_BATTLE_PASS_PIGGY_BANK_TITLE","Ống heo theo mùa"
"TID_BP_DAILY_TASKS_REFRESH","Làm mới Thử thách hằng ngày sau <time>"
"TID_BP_TITLE","Thử thách Mùa giải"
"TID_BP_PERK_TRAINING_BOOST","Cường hóa Huấn luyện"
"TID_BP_PERK_TRAINING_BOOST_DESC","Thời gian huấn luyện Binh lính, Thần chú và Cỗ máy Công thành nhanh hơn <num>% so với bình thường. Tướng hồi máu nhanh hơn <num>%."
"TID_BP_PERK_BUILDING_BOOST","Cường hóa Thợ xây"
"TID_BP_PERK_BUILDING_BOOST_DESC","Chi phí và thời gian để xây dựng và nâng cấp công trình sẽ giảm <num>%. Chi phí và thời gian để chế tạo vật phẩm trong Lò luyện kim sẽ giảm <num>%."
"TID_BP_PERK_SAVINGS_PAYOUT","Ống heo theo mùa"
"TID_BP_PERK_SAVINGS_PAYOUT_DESC","Ống heo theo mùa sẽ tự động đầy lên mỗi khi bạn thu thập chiến lợi phẩm từ các Trận chiến nhiều người chơi. Vào cuối mùa giải, bạn sẽ được nhận số phần thưởng để dành."
"TID_BP_PERK_GEM_DONATION_COST","Đóng góp 1 Ngọc"
"TID_BP_PERK_GEM_DONATION_COST_DESC","Tất cả đóng góp nhanh đều chỉ tốn 1 Ngọc."
"TID_BP_TIER_NUMBER","Bậc <num>"
"TID_PREMIUM_PASS_PACKAGE","Vé Vàng"
"TID_PREMIUM_PASS_PACKAGE_INFO","Sở hữu Vé Vàng của mùa giải này để nhận được thêm nhiều phần thưởng từ Thử thách Mùa giải!\n\nCác Phần thưởng Độc quyền:\n• Trang phục Tướng mới toanh\n• Đóng góp nhanh 1 Ngọc\n• Cường hóa cho Thợ xây, Phòng thí nghiệm và Huấn luyện\n• Ống heo theo mùa to hơn đến gấp 5 lần"
"TID_SETTINGS_API_TOKEN_HEADER","Token API"
"TID_SETTINGS_API_TOKEN_SHOW","Nhấn vào \qHiển thị\q để xem token API"
"TID_SETTINGS_API_TOKEN_RECEIVED","Token API: <token>"
"TID_SETTINGS_API_TOKEN_SHOW_BUTTON","Hiển thị"
"TID_SETTINGS_API_TOKEN_COPY_BUTTON","Sao chép"
"TID_SETTINGS_API_TOKEN_COPY_NOTIFICATION","Token API đã được sao chép vào bảng ghi tạm của thiết bị!"
"TID_BATTLEPASS_TASK_DEPLOY_TROOPS","Xung phong!"
"TID_BATTLEPASS_TASK_DEPLOY_SPELLS","Phép thuật quanh ta"
"TID_BATTLEPASS_TASK_DEPLOY_SIEGE_MACHINES","Đang Công thành"
"TID_BATTLEPASS_TASK_DONATE_SIEGE_MACHINES","Ân nhân Hội"
"TID_BATTLEPASS_TASK_COLLECT_GOLD","Đào Vàng"
"TID_BATTLEPASS_TASK_COLLECT_ELIXIR","Hút Tiên dược"
"TID_BATTLEPASS_TASK_COLLECT_DARKELIXIR","Khoan Hắc Tiên dược"
"TID_BATTLEPASS_TASK_START_HOME_UPGRADE","Cải thiện Làng Chính"
"TID_BATTLEPASS_TASK_START_BB_UPGRADE","Cải thiện Căn cứ Thợ xây"
"TID_BATTLEPASS_TASK_START_ANY_UPGRADE","Niềm vui Thợ xây"
"TID_BATTLEPASS_TASK_UPGRADE_HOME_WALL","Củng cố Làng"
"TID_BATTLEPASS_TASK_UPGRADE_BB_WALL","Củng cố Căn cứ"
"TID_BATTLEPASS_TASK_UPGRADE_ANY_WALL","Củng cố Dồi dào"
"TID_BATTLEPASS_TASK_COMPLETE_EVENT","Thông thái Sự kiện"
"TID_BATTLEPASS_TASK_GET_CLANGAMES_POINTS","Bạn của Lực sĩ"
"TID_BATTLEPASS_TASK_GET_STAR_BONUSES","Tiềm năng Sao"
"TID_BATTLEPASS_TASK_GET_BB_LOOT","Cao thủ kiếm Sao"
"TID_BATTLEPASS_TASK_INFO_DEPLOY_TROOPS","Triển khai số Binh lính tương đương <num> Không gian Chiếm dụng trong các Trận chiến nhiều người chơi."
"TID_BATTLEPASS_TASK_INFO_DEPLOY_SPELLS","Sử dụng số Thần chú tương đương <num> Không gian Chiếm dụng trong các Trận chiến nhiều người chơi."
"TID_BATTLEPASS_TASK_INFO_DEPLOY_SIEGE_MACHINES","Triển khai <num> Cỗ máy Công thành trong các Trận chiến nhiều người chơi."
"TID_BATTLEPASS_TASK_INFO_DONATE_SIEGE_MACHINES","Đóng góp <num> Cỗ máy Công thành cho các thành viên Hội của bạn."
"TID_BATTLEPASS_TASK_INFO_COLLECT_GOLD","Thu thập <num> Vàng từ các Mỏ Vàng của bạn."
"TID_BATTLEPASS_TASK_INFO_COLLECT_ELIXIR","Thu thập <num> Tiên dược từ các Máy hút Tiên dược của bạn."
"TID_BATTLEPASS_TASK_INFO_COLLECT_DARKELIXIR","Thu thập <num> Hắc Tiên dược từ các Giàn khoan Hắc Tiên dược của bạn."
"TID_BATTLEPASS_TASK_INFO_START_HOME_UPGRADE","Bắt đầu <num> Nâng cấp Công trình ở Làng Chính."
"TID_BATTLEPASS_TASK_INFO_START_BB_UPGRADE","Bắt đầu <num> Nâng cấp Công trình ở Căn cứ Thợ xây."
"TID_BATTLEPASS_TASK_INFO_START_ANY_UPGRADE","Bắt đầu <num> Nâng cấp Công trình bất kỳ ở một trong hai làng."
"TID_BATTLEPASS_TASK_INFO_UPGRADE_HOME_WALL","Nâng cấp <num> Mảnh Tường thành ở Làng Chính."
"TID_BATTLEPASS_TASK_INFO_UPGRADE_BB_WALL","Nâng cấp <num> Mảnh Tường thành ở Căn cứ Thợ xây."
"TID_BATTLEPASS_TASK_INFO_UPGRADE_ANY_WALL","Nâng cấp <num> Mảnh Tường thành bất kỳ ở một trong hai làng."
"TID_BATTLEPASS_TASK_INFO_COMPLETE_EVENT","Hoàn thành x<num> sự kiện ở thẻ Sự kiện."
"TID_BATTLEPASS_TASK_INFO_GET_CLANGAMES_POINTS","Ghi <num> điểm trong Trò chơi Hội."
"TID_BATTLEPASS_TASK_INFO_GET_STAR_BONUSES","Hoàn thành Thưởng sao hằng ngày <num> lần ở Làng Chính."
"TID_BATTLEPASS_TASK_INFO_GET_BB_LOOT","Hoàn thành Thưởng Sao hằng ngày <num> lần ở Căn cứ Thợ xây."
"TID_BP_TASK_AVAILABLE_IN","Thử thách được hiển thị sau <time>"
"TID_BP_PERK_RESEARCH_BOOST","Cường hóa Nghiên cứu"
"TID_BP_PERK_RESEARCH_BOOST_DESC","Chi phí và thời gian cần thiết cho Binh lính, Thần chú và Cỗ máy Công thành trong Phòng thí nghiệm sẽ giảm <num>%."
"TID_BP_PERK_INCREASED_SAVINGS","To hơn"
"TID_NPC_CHALLENGE_TH6_GIWIWA_GIANT","Sử dụng một <c54a0fe>Khổng nhân</c> để che chắn cho các <c54a0fe>Công thành Binh</c>."
"TID_NPC_CHALLENGE_TH6_GIWIWA_WALL_BREAKERS1","Hãy phá hủy lớp tường thành đầu tiên trước khi <c54a0fe>Khổng nhân</c> bị hạ gục."
"TID_NPC_CHALLENGE_TH6_GIWIWA_GIANTS","Bắt đầu đợt tấn công chính bằng cách triển khai các <c54a0fe>Khổng nhân</c> trước để bảo vệ cho các <c54a0fe>Pháp sư</c>!"
"TID_NPC_CHALLENGE_TH6_GIWIWA_HEAL1","Hãy sử dụng <cffe346>Thần chú Hồi máu</c> để bảo vệ <c54a0fe>Khổng nhân</c> khỏi <cf70d16>Tháp Pháp sư</c>!"
"TID_NPC_CHALLENGE_TH6_GIWIWA_WIZARDS1","Hãy triển khai <c54a0fe>Pháp sư</c> trong khi các công trình phòng thủ đang bị đánh lạc hướng!"
"TID_NPC_CHALLENGE_TH6_GIWIWA_WALL_BREAKERS2","Khi <cf70d16>Súng cối</c> chưa kịp bắn, hãy phá thủng lớp tường thành thứ hai để đội quân của bạn có thể tiếp cận <cf70d16>Nhà Chính</c>!"
"TID_NPC_CHALLENGE_TH6_GIWIWA_WIZARDS2","Không còn gì cản trở nữa! Hãy triển khai thêm <c54a0fe>Pháp sư</c>!"
"TID_NPC_CHALLENGE_TH6_GIWIWA_HEAL2","Hãy sử dụng thêm <cffe346>Thần chú Hồi máu</c> lên <c54a0fe>Khổng nhân</c> để giúp mấy anh chàng bự con này hồi đầy máu!"
"TID_GUIDANCE_WRONG_UNIT","Hãy chọn đúng đơn vị!"
"TID_GUIDANCE_WRONG_LOCATION","Triển khai ở đúng vị trí nào!"
"TID_NPC_CHALLENGE_LOON_1","Hãy sử dụng vài <c54a0fe>Khinh khí cầu</c> cùng một lúc để áp đảo hàng phòng thủ. Ưu tiên số một của bạn chính là <cf70d16>Tháp Phòng Không</c>."
"TID_NPC_CHALLENGE_LOON_2","Sử dụng nhiều nhóm quân để giảm thiểu sát thương diện rộng từ bẫy và <cf70d16>Tháp Pháp sư</c>."
"TID_NPC_CHALLENGE_LOON_3","Tập trung tiêu diệt các đơn vị phòng không trước!"
"TID_NPC_CHALLENGE_LOON_4","Tiêu diệt <cf70d16>Tháp Cung thủ</c> cuối cùng bằng các <c54a0fe>Khinh khí cầu</c> còn lại của bạn."
"TID_BUTTON_SWAP_SKIN","Thay Trang phục"
"TID_POPUP_REMOVE_OTHERS_WAR_DONATION_DESCR","Bạn có chắc chắn muốn xóa đơn vị đã đóng góp này khỏi Chiến Thành của người chơi này không?"
"TID_NPC_CHALLENGE_INFO_AIR_SWEEPER","Tiếp cận căn cứ từ phía sau <cf70d16>Tháp Thổi khí</c>."
"TID_NPC_CHALLENGE_TH7_DRAGON_LIGHTNING","Tiệu diệt một trong các <cf70d16>Tháp Phòng Không</c> bằng <c38eaff>Thần chú Sấm sét</c>."
"TID_NPC_CHALLENGE_TH7_DRAGON_BARBARIAN_KING","Sử dụng <c9916c8>Man di Vương</c> để che chắn cho <c54a0fe>Rồng</c> của bạn khỏi <cf70d16>Tháp Cung thủ</c>."
"TID_NPC_CHALLENGE_TH7_DRAGON_DRAGONS1","Sử dụng một con <c54a0fe>Rồng</c> để dọn dẹp mỗi bên của căn cứ."
"TID_NPC_CHALLENGE_TH7_DRAGON_DRAGONS2","Sử dụng thêm một con <c54a0fe>Rồng</c> để dọn dẹp góc căn cứ. Điều này sẽ giúp dẫn đường cho đội quân của bạn tiến đến trung tâm căn cứ."
"TID_NPC_CHALLENGE_TH7_DRAGON_DRAGONS3","Sử dụng số <c54a0fe>Rồng</c> còn lại."
"TID_BUTTON_SELECT_SKIN","Chọn"
"TID_NPC_CHALLENGE_BOWIGI_HEALERS","Để bắt đầu Bước đi Nữ Hoàng, hãy đặt <c54a0fe>Thầy thuốc</c> của bạn ở phía góc."
"TID_NPC_CHALLENGE_BOWIGI_ARCHERQUEEN","Đặt <c9916c8>Nữ hoàng Cung thủ</c> ở phía trước <c54a0fe>Thầy thuốc</c>."
"TID_NPC_CHALLENGE_BOWIGI_BALLOON1","<c54a0fe>Khinh khí cầu</c> rất hữu ích trong việc phá tan các cạm bẫy có thể gây hại cho <c54a0fe>Thầy thuốc</c>. Hãy triển khai một đơn vị ngay!"
"TID_NPC_CHALLENGE_RAGE_THE_HEALERS","Sử dụng <cf07bf8>Thần chú Thịnh nộ</c> để khiến <c54a0fe>Thầy thuốc</c> làm việc cật lực hơn."
"TID_NPC_CHALLENGE_BOWIGI_QUEENABILITY","Sử dụng <c9916c8>Kỹ năng Nữ hoàng Cung thủ</c> khi cô ấy gặp rắc rối!"
"TID_NPC_CHALLENGE_BOWIGI_GIANTS","Đặt <c54a0fe>Khổng nhân</c> ở khu vực giữa và dưới cùng."
"TID_NPC_CHALLENGE_BOWIGI_WALLWRECKER","Tiếp theo là <c54a0fe>Xe Phá thành</c>, <c9916c8>Đại Quản giáo</c> và <c9916c8>Man di Vương</c>."
"TID_NPC_CHALLENGE_BOWIGI_WITCHES","<c54a0fe>Phù thủy</c> sẽ yểm trợ cho các binh lính khác của bạn. Hãy sử dụng họ với nhóm chính của bạn."
"TID_NPC_CHALLENGE_BOWIGI_BOWLERS","<c54a0fe>Thạch thủ</c> là quân gây sát thương chính của bạn. Hãy đặt chúng ở khu vực giữa và dưới cùng!"
"TID_NPC_CHALLENGE_BOWIGI_FREEZE1","Sử dụng <c38eaff>Thần chú Đóng băng</c> lên <cf70d16>Tháp Hỏa ngục</c> trước khi chúng hạ gục <c54a0fe>Xe Phá thành</c> của bạn!"
"TID_NPC_CHALLENGE_BOWIGI_FREEZE2","Giờ hãy sử dụng <c38eaff>Thần chú Đóng băng</c> lên <cf70d16>Tháp Hỏa ngục</c> thứ hai!"
"TID_NPC_CHALLENGE_BOWIGI_WALLBREAKERS","Sử dụng <c54a0fe>Công thành Binh</c> ở khu vực dưới cùng để mở đường ném cho <c54a0fe>Thạch thủ</c>!"
"TID_NPC_CHALLENGE_BOWIGI_RAGE2","Sử dụng <cf07bf8>Thần chú Thịnh nộ</c> để giúp đội quân của bạn vượt qua khu vực giữa và dưới cùng!"
"TID_NPC_CHALLENGE_WARDENABILITY","Kích hoạt <c9916c8>Kỹ năng Đại Quản giáo</c> của bạn để bảo vệ binh lính khi cần thiết!"
"TID_NPC_CHALLENGE_JUMP_TO_CLOSED_COMPARTMENTS","Sử dụng <c85ff3b>Thần chú Bật nhảy</c> để xâm nhập các khu vực bị đóng kín!"
"TID_NPC_CHALLENGE_BOWIGI_KINGABILITY","Máu của <c9916c8>Man di Vương</c> đang giảm. Hãy kích hoạt <c9916c8>Kỹ năng</c> của anh ta!"
"TID_NPC_CHALLENGE_BOWIGI_CLEANUP","Sử dụng hết số binh lính còn lại để giúp dọn dẹp."
"TID_NPC_CHALLENGE_TH4_GIANT_GIANTS1","Sử dụng một <c54a0fe>Khổng nhân</c> để che chắn cho <c54a0fe>Công thành Binh</c>."
"TID_NPC_CHALLENGE_TH4_GIANT_WALL_BREAKERS","Nhanh chóng phá tan tường thành trước khi <c54a0fe>Khổng nhân</c> bị hạ gục."
"TID_NPC_CHALLENGE_TH4_GIANT_GIANTS2","Giờ hãy sử dụng <c54a0fe>Khổng nhân</c> để tiêu diệt toàn bộ công trình phòng thủ."
"TID_NPC_CHALLENGE_TH4_GIANT_GOBLINS","Sau khi <cf70d16>Súng cối</c> bị phá hủy, hãy sử dụng <c54a0fe>Yêu tinh</c> để giúp dọn dẹp."
"TID_BATTLEPASS_PURCHASE_TEXT","Mở khóa phần thưởng cao nhất với Vé Vàng!"
"TID_BP_SEASON_BANK_CURRENT_CAP","Kích cỡ: <value>"
"TID_BP_SEASON_BANK_NEXT_CAP","Kích cỡ tiếp theo: <value>"
"TID_BP_SEASON_BANK_MAX_CAP","Kích cỡ tối đa: <value>"
"TID_BP_SEASON_BANK_CAP_INCREASES","Tăng kích cỡ:"
"TID_BUTTON_TRY_AGAIN","Chơi lại"
"TID_BUTTON_ENABLE_TUTORIAL","Chơi Hướng dẫn"
"TID_BUTTON_DISABLE_TUTORIAL","Thoát Hướng dẫn"
"TID_BP_CONFIRM_TIER_UNLOCK","Mua <num> điểm để đạt bậc phần thưởng tiếp theo?"
"TID_BP_CONFIRM_TIER_UNLOCK_TITLE","Mua điểm?"
"TID_BP_SEASON_ENDS","Mùa giải kết thúc sau:"
"TID_WL_LEADERBOARD_BRACKET_POS1","Người chiến thắng của nhóm"
"TID_WL_LEADERBOARD_BRACKET_POS2","Hạng 2 trong nhóm"
"TID_WL_LEADERBOARD_BRACKET_POS3","Hạng 3 trong nhóm"
"TID_WL_LEADERBOARD_BRACKET_POS4","Hạng 4 trong nhóm"
"TID_WL_LEADERBOARD_BRACKET_POS5","Hạng 5 trong nhóm"
"TID_WL_LEADERBOARD_BRACKET_POS6","Hạng 6 trong nhóm"
"TID_WL_LEADERBOARD_BRACKET_POS7","Hạng 7 trong nhóm"
"TID_WL_LEADERBOARD_BRACKET_POS8","Hạng 8 trong nhóm"
"TID_DAILY_TASK_1_TITLE","Trận chiến nhiều người chơi hằng ngày"
"TID_DAILY_TASK_1_DESC","Kiếm được một Sao từ Trận chiến nhiều người chơi ở Làng Chính."
"TID_DAILY_TASK_2_TITLE","Trận chiến Thợ xây hằng ngày"
"TID_DAILY_TASK_2_DESC","Kiếm được một Sao từ một Trận chiến ở Căn cứ Thợ xây."
"TID_BP_REWARDS_LIST_TITLE","Danh sách P.thưởng"
"TID_NPC_CHALLENGE_TH7_HOG_BARBARIAN_KING","Sử dụng <c9916c8>Man di Vương</c> để đối phó với Man di Vương phía đối thủ trước khi hắn hạ gục <c54a0fe>Trư Kỵ sĩ</c> của bạn."
"TID_NPC_CHALLENGE_TH7_HOG_WIZARDS","Sử dụng <c54a0fe>Pháp sư</c> để giúp đỡ Vua của bạn!"
"TID_NPC_CHALLENGE_TH7_HOG_HOGS","Hãy triển khai toàn bộ <c54a0fe>Trư Kỵ sĩ</c> để các anh chàng này bắt đầu tấn công."
"TID_NPC_CHALLENGE_TH7_HOG_HEAL1","<c54a0fe>Trư Kỵ sĩ</c> đã mất rất nhiều máu. Sử dụng <cffe346>Thần chú Hồi máu</c> ngay!"
"TID_NPC_CHALLENGE_TH7_HOG_HEAL2","Sử dụng các <cffe346>Thần chú Hồi máu</c> còn lại để giúp <c54a0fe>Trư Kỵ sĩ</c> sống sót khi họ dọn dẹp căn cứ."
"TID_BP_SEASON_BANK_INCREASE","Kích cỡ Ống heo theo mùa tăng lên\nVàng: <gold>\nTiên dược: <elixir>\nHắc Tiên dược: <de>"
"TID_NPC_CHALLENGE_TH7_MINION_BALLOONS","Triển khai <c54a0fe>Khinh khí cầu</c> để tiêu diệt tất cả <cf70d16>Tháp Phòng Không</c>."
"TID_NPC_CHALLENGE_TH7_MINION_RAGE1","Sử dụng <cf07bf8>Thần chú Thịnh nộ</c> để khiến <c54a0fe>Khinh khí cầu</c> nhanh hơn và đáng sợ hơn!"
"TID_NPC_CHALLENGE_TH7_MINION_BARBARIAN_KING","Sử dụng <c9916c8>Man di Vương</c> để đánh lạc hướng <cf70d16>Tháp Pháp sư</c>."
"TID_NPC_CHALLENGE_TH7_MINION_MINIONS","Triển khai <c54a0fe>Minion</c> để phá hủy <cf70d16>Tháp Pháp sư</c> và giúp đỡ dọn dẹp."
"TID_NPC_CHALLENGE_TH7_MINION_RAGE2","<c54a0fe>Minion</c> sẽ nhanh chóng hạ gục mục tiêu với sự giúp đỡ của <cf07bf8>Thần chú Thịnh nộ</c>."
"TID_BATTLE_PASS_SEASON_END_TITLE","Mùa giải đã kết thúc!"
"TID_BATTLE_PASS_SEASON_END_TEXT","Bạn nhận được:"
"TID_NPC_DEPLOY_STEPS_OFF_TITLE","Sẵn sàng chưa?"
"TID_NPC_DEPLOY_STEPS_OFF_TEXT","Chơi lại và tắt hướng dẫn?"
"TID_NPC_DEPLOY_STEPS_ON_TITLE","Vẫn cần giúp đỡ?"
"TID_NPC_DEPLOY_STEPS_ON_TEXT","Chơi lại và mở hướng dẫn?"
"TID_BP_REWARD_LOCKED_NOT_ENOUGH_POINTS","Bạn cần thêm <num> điểm để mở khóa phần thưởng này."
"TID_BP_REWARD_LOCKED_NOT_ENOUGH_POINTS_AND_NEED_PREMIUM","Bạn cần thêm <num> điểm và Vé Vàng để mở khóa phần thưởng này."
"TID_BP_REWARD_LOCKED_NEED_PREMIUM","Bạn cần có Vé Vàng để mở khóa phần thưởng này."
"TID_BP_REWARD_AVAILABLE","Phần thưởng này đã được mở khóa và có thể được thu thập."
"TID_BP_REWARD_CLAIMED","Bạn đã nhận phần thưởng này rồi."
"TID_BARBARIAN_KING_GLADIATOR","Vua Giác đấu"
"TID_NPC_CHALLENGE_TH8_GOWIPE_EARTHQUAKE","Sử dụng <ca9561f>Thần chú Động đất</c> để làm yếu đi các cụm công trình phòng thủ và Tường thành."
"TID_NPC_CHALLENGE_TH8_GOWIPE_FUNNEL_PEKKAS","Triển khai <c54a0fe>2 PEKKA</c> để dọn dẹp các bên của làng."
"TID_NPC_CHALLENGE_TH8_GOWIPE_WIZARDS1","Triển khai <c54a0fe>Pháp sư</c> để hỗ trợ."
"TID_NPC_CHALLENGE_TH8_GOWIPE_GOLEM","<c54a0fe>Thạch nhân</c> có rất nhiều máu. Hãy triển khai chúng phía trước để che chắn cho các binh lính khác."
"TID_NPC_CHALLENGE_TH8_GOWIPE_WALL_BREAKERS","Sử dụng <c54a0fe>Công thành Binh</c> để phá hủy Tường thành trong khi đơn vị phòng thủ đang nhắm đến các binh lính còn lại của bạn."
"TID_NPC_CHALLENGE_TH8_GOWIPE_BARBARIAN_KING","Triển khai <c9916c8>Man di Vương</c>. Vì các bên căn cứ đã được dọn sạch, anh ta sẽ tiến vào trung tâm."
"TID_NPC_CHALLENGE_TH8_GOWIPE_SUPPORT_PEKKAS","Triển khai <c54a0fe>PEKKA</c>. Họ cũng sẽ tiến vào trung tâm."
