"TID","FI"
"TID_DIAMOND_BUNDLE_MAGICITEMS_TRAINING_POTION_ONLY_INFO","• <booster1> x koulutusrohto\n• Ei varastointirajoja!\n\nTehosta joukkojen koulutusta, loitsujen valmistusta ja sankareiden elpymistä!\n\nÄlä heitä tarjousta hukkaan!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_RESOURCE_POTION_ONLY","Resurssirohtokeko"
"TID_DIAMOND_BUNDLE_MAGICITEMS_RESOURCE_POTION_ONLY_INFO","• <booster1> x resurssirohto\n• Ei varastointirajoja!\n\nTehosta resurssinkerääjiäsi!\n\nÄlä heitä tarjousta hukkaan!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_HERO_BOOK_WITH_RESOURCES","Sankareiden kirjan paketti"
"TID_DIAMOND_BUNDLE_MAGICITEMS_HERO_BOOK_WITH_RESOURCES_INFO_OLD","• <booster1> x sankareiden kirja\n• <res0> mustaa eliksiiriä\n• Ei varastointirajoja!\n\nViimeistele välittömästi mikä tahansa sankarin päivitys sankareiden kirjan avulla!\nÄlä heitä tätä <cffec78><value>-kertaisen arvoista</c> ainutkertaista tarjousta hukkaan!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_TROOP_BOOK_WITH_RESOURCES","Taisteluiden kirjan paketti"
"TID_DIAMOND_BUNDLE_MAGICITEMS_TROOP_BOOK_WITH_RESOURCES_INFO","• <booster1> x taisteluiden kirja\n• <res0> eliksiiriä\n• Ei varastointirajoja!\n\nViimeistele välittömästi mikä tahansa joukkojen päivitys taisteluiden kirjan avulla!\n\nÄlä heitä tarjousta hukkaan!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDING_BOOK_WITH_RESOURCES","Rakentamisen kirjan paketti"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDING_BOOK_WITH_RESOURCES_INFO","• <booster1> x rakentamisen kirja\n• <res0> kultaa\n• <res1> eliksiiriä\n• Ei varastointirajoja!\n\nViimeistele välittömästi mikä tahansa rakennuksen päivitys rakentamisen kirjan avulla!\n\nÄlä heitä tarjousta hukkaan!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_SPELL_BOOK_WITH_RESOURCES","Loitsujen kirjan paketti"
"TID_DIAMOND_BUNDLE_MAGICITEMS_SPELL_BOOK_WITH_RESOURCES_INFO","• <booster1> x loitsujen kirja\n• <res0>eliksiiriä\n• Ei varastointirajoja!\n\nViimeistele välittömästi mikä tahansa loitsun päivitys loitsujen kirjan avulla!\n\nÄlä heitä tarjousta hukkaan!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_EVERYTHING_BOOK_WITH_RESOURCES","Kaiken tiedon kirjan paketti"
"TID_DIAMOND_BUNDLE_MAGICITEMS_EVERYTHING_BOOK_WITH_RESOURCES_INFO","• <booster1> x kaiken tiedon kirja\n• <res0> kultaa\n• <res1> eliksiiriä\n• <res2> mustaa eliksiiriä\n• Ei varastointirajoja!\n\nViimeistele välittömästi MIKÄ TAHANSA päivitys kaiken tiedon kirjan avulla!\n\nÄlä heitä tarjousta hukkaan!"
"TID_CLAN_GAMES_THEME_NEW_YEAR","Uuden-\nvuoden\nkisat"
"TID_CLAN_GAMES_THEME_WINTER","Talvi-\nkisat"
"TID_CLAN_GAMES_THEME_WAR","Sota-\nkisat"
"TID_CLAN_GAMES_THEME_SUMMER","Kesä-\nkisat"
"TID_CLAN_GAMES_THEME_BIRTHDAY","Synttäri-\nkisat"
"TID_CLAN_GAMES_THEME_SPRING","Kevät-\nkisat"
"TID_CLAN_GAMES_THEME_AUTUMN","Syys-\nkisat"
"TID_CLAN_GAMES_THEME_CNY_2018","Festivaali-\nkisat"
"TID_CLAN_GAMES_THEME_HOLIDAY","Joulu-\nkisat"
"TID_EVENT_TITLE_XMAS_RESOURCES","Joulutarjous"
"TID_LOCAL_NOTIFICATION_EVENT_XMAS_RESOURCES","Päällikkö, UPEA joulutarjous on nyt saatavilla!"
"TID_EVENT_TEXT_XMAS_MAGICITEM","Taikaesinetarjous"
"TID_LOCAL_NOTIFICATION_EVENT_XMAS_MAGICITEM","Päällikkö, joulun taikaesinetarjous on nyt saatavilla!"
"TID_EVENT_TITLE_CHINESENEWYEAR","Kiinalaisen uudenvuoden tarjous"
"TID_LOCAL_NOTIFICATION_EVENT_CHINESENEWYEAR","Päällikkö, erityinen kiinalaisen uudenvuoden tarjous on nyt saatavilla!"
"TID_EVENT_TITLE_MAGICITEM_PACK","Taikaesinepaketti"
"TID_LOCAL_NOTIFICATION_EVENT_MAGICITEM_PACK","Päällikkö, taikaesinetarjous on nyt saatavilla!"
"TID_CANNOT_SWITCH_TO_ACCOUNT_WITHOUT_SUPERCELL_ID","Löysimme kylän, jonka päällikkö on <name> ja jonka päärakennus on tasolla <number>! Lataa se kirjautumalla Supercell ID:lläsi."
"TID_BUY_MULTIPLE_BOOSTERS","<amount> <name>"
"TID_EVENT_TITLE_CLANWAR_FIRSTRUN","Kisat ovat alkaneet!"
"TID_EVENT_TITLE_CLANWAR_XMAS","Talvikisat"
"TID_EVENT_TITLE_CLANWAR_SHORT","Viikonloppusoturi"
"TID_EVENT_TITLE_CLANWAR_SHORT2","Klaanispurtti"
"TID_EVENT_TITLE_CLANWAR_SHORT3","Viikonloppuspurtti"
"TID_EVENT_TITLE_CLANWAR_SHORT4","Viikonloppuretki"
"TID_EVENT_TITLE_CLANWAR_LONG","Viikonloppumaraton"
"TID_EVENT_TITLE_CLANWAR_LONG2","Kestävyysjuoksu"
"TID_EVENT_TITLE_CLANWAR_LONG3","Viikon apaja"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDING_BOOK_AND_HERO_BOOK","Taikakirjapaketti"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDING_BOOK_AND_HERO_BOOK_INFO_OLD","• <gems> jalokiveä\n• <booster1> x sankareiden kirja\n• <booster2> x rakentamisen kirja\n• Ei varastointirajoja!\n\nOvatko rakentajasi kiireisiä? Onko sinulla liikaa resursseja törsättävänä muttei tarpeeksi aikaa? Taikakirjapaketin avulla voit välittömästi viimeistellä yhden sankarin ja yhden rakennuksen päivittämisen!\n\nEi varastointirajoja!\n\nÄlä heitä tarjousta hukkaan!"
"TID_CLANGAMES_TASK_DESTROY_BB_BUILDERHALL","Rakentajan talon tuho"
"TID_CLANGAMES_TASK_DESTROY_BB_FIRECRACKERS","Suutarisähikäiset"
"TID_CLANGAMES_TASK_DESTROY_BB_AIRBOMBS","Ilmapommittajan eliminointi"
"TID_CLANGAMES_TASK_DESTROY_BB_ARCHERTOWER","Jousiampujatornit matalaksi"
"TID_CLANGAMES_TASK_DESTROY_BB_BUILDERBARRACKS","Rakentajan parakki säpäleiksi"
"TID_CLANGAMES_TASK_DESTROY_BB_CANNON","Tykkien turmio"
"TID_CLANGAMES_TASK_DESTROY_BB_CLOCKTOWER","Viisarit vinoon"
"TID_CLANGAMES_TASK_DESTROY_BB_CRUSHER","Murskaa murskaimet"
"TID_CLANGAMES_TASK_DESTROY_BB_DOUBLECANNON","Tuplatykin tuplatuho"
"TID_CLANGAMES_TASK_DESTROY_BB_ELIXIRPUMP","Eliksiiripumpun tuho"
"TID_CLANGAMES_TASK_DESTROY_BB_ELIXIRSTORAGE","Eliksiirisäiliöt sirpaleiksi"
"TID_CLANGAMES_TASK_DESTROY_BB_ROASTER","Hiillostimen hiillostus"
"TID_CLANGAMES_TASK_DESTROY_BB_GEMMINE","Jalokivikaivoksen kaappaus"
"TID_CLANGAMES_TASK_DESTROY_BB_GIANTCANNON","Jättiläistykin tuho"
"TID_CLANGAMES_TASK_DESTROY_BB_GOLDMINE","Kultakaivoksen kaappaus"
"TID_CLANGAMES_TASK_DESTROY_BB_GOLDSTORAGE","Kultavaraston sabotointi"
"TID_CLANGAMES_TASK_DESTROY_BB_GUARDPOST","Vartiopaikan tuho"
"TID_CLANGAMES_TASK_DESTROY_BB_STARLABORATORY","Laboratorion sabotointi"
"TID_CLANGAMES_TASK_DESTROY_BB_MEGATESLA","Megateslan oikosulku"
"TID_CLANGAMES_TASK_DESTROY_BB_MULTIMORTAR","Multimörssärin tuho"
"TID_CLANGAMES_TASK_DESTROY_BB_HIDDENTESLA","Sokeeraava yllätys"
"TID_CLANGAMES_TASK_DESTROY_BB_ARMYCAMP","Leirinuotion sammutus"
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_BUILDERHALL","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_FIRECRACKERS","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_AIRBOMBS","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_ARCHERTOWER","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_BUILDERBARRACKS","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_CANNON","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_CLOCKTOWER","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_CRUSHER","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_DOUBLECANNON","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_ELIXIRPUMP","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_ELIXIRSTORAGE","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_ROASTER","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_GEMMINE","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_GIANTCANNON","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_GOLDMINE","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_GOLDSTORAGE","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_GUARDPOST","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_STARLABORATORY","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_MEGATESLA","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_MULTIMORTAR","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_HIDDENTESLA","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_ARMYCAMP","Tuhoa <num> x <building> rakentajan taisteluissa."
"TID_EVENT_TEXT_XMAS-MAGICITEM","Taikaesinetarjous"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_TROOP_GOVAHO","رئیس! در این رویداد ویژه از غول سنگی، والکری و گرازسوار استفاده کنید!"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_TROOP_DRAGONLIGHTNING","Päällikkö, hanki 200 jalokiveä tästä lohikäärmeen ja salamaloitsun tapahtumasta!"
"TID_LOCAL_NOTIFICATION_EVENT_CLAN_LOOTXP","رئیس! در طول رویداد جنگ قبیله، صاحب XP و غنیمت 2 برابر بشوید!"
"TID_SPECIAL_OFFER","Erikoistarjous"
"TID_OBSTACLE_FORTUNE_TREE","Onnenpuu"
"TID_BOOSTER_FILL_GOLD_STORAGE","Kullan riimukivi"
"TID_BOOSTER_FILL_ELIXIR_STORAGE","Eliksiirin riimukivi"
"TID_BOOSTER_FILL_DARK_ELIXIR_STORAGE","Mustan eliksiirin riimukivi"
"TID_BOOSTER_FILL_GOLD2_STORAGE","Rakentajan kullan riimukivi"
"TID_BOOSTER_FILL_ELIXIR2_STORAGE","Rakentajan eliksiirin riimukivi"
"TID_BOOSTER_FILL_GOLD_STORAGE_INFO","Tämä taikaesine tuottaa loppumattoman virran kultaa, jonka avulla voit täyttää kotikyläsi kultavarastot viimeistä kolikkoa myöten täyteen."
"TID_BOOSTER_FILL_ELIXIR_STORAGE_INFO","Tämä taikaesine tuottaa loppumattoman virran eliksiiriä, jonka avulla voit täyttää kotikyläsi eliksiirisäiliöt viimeistä pisaraa myöten."
"TID_BOOSTER_FILL_DARK_ELIXIR_STORAGE_INFO","Tämä taikaesine tuottaa loppumattoman virran mustaa eliksiiriä, jonka avulla voit täyttää kotikyläsi mustan eliksiirin säiliöt piripintaan."
"TID_BOOSTER_FILL_GOLD2_STORAGE_INFO","Tämä taikaesine tuottaa loppumattoman virran rakentajan kultaa, jonka avulla voit täyttää rakentajan tukikohtasi kultavarastot täpötäyteen."
"TID_BOOSTER_FILL_ELIXIR2_STORAGE_INFO","Tämä taikaesine tuottaa loppumattoman virran rakentajan eliksiiriä, jonka avulla voit täyttää rakentajan tukikohtasi eliksiirisäiliöt piripintaan."
"TID_POPUP_BOOSTER_FILL_STORAGE_TITLE","Täytä varasto?"
"TID_POPUP_BOOSTER_FILL_STORAGE","Käytetäänkö <booster> lisäämään varastoosi <num> <res>?"
"TID_RESOURCE_STORAGE_FULL","<res> sisältävät varastosi ovat jo täynnä."
"TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_11","Ylevät yhdettoista"
"TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_10","Kiitettävät kympit"
"TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_9","Yllättävät ysit"
"TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_8","Komeat kasit"
"TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_7","Säväyttävät seiskat"
"TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_6","Komeat kuutoset"
"TID_CLANGAMES_TASK_WIN_STARS_WITHOUT_SPELLS","Loitsuton vyöhyke"
"TID_CLANGAMES_TASK_WIN_STARS_WITHOUT_HEROES","Sankarit kielletty"
"TID_CLANGAMES_TASK_WIN_STARS_VS_HIGHER_TOWNHALL","Löylytä parempiasi"
"TID_CLANGAMES_TASK_WIN_WARSTARS","Suurin niistä on sota"
"TID_CLANGAMES_TASK_WIN_STARS_VS_TITANLEAGUE","Titaanien tuho"
"TID_CLANGAMES_TASK_GET_KILLS_VS_BARBARIANKING","Kuninkaan metsästys"
"TID_CLANGAMES_TASK_GET_KILLS_VS_ARCHERQUEEN","Kuningattaren metsästys"
"TID_CLANGAMES_TASK_GET_KILLS_VS_GRANDWARDEN","Suursuojelijan metsästys"
"TID_CLANGAMES_TASK_GET_KILLS_VS_BATTLEMACHINE","Sotakoneen metsästys"
"TID_CLANGAMES_TASK_GET_KILLS_VS_ALLHEROES","Sankarin metsästys"
"TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_BARBARIANKING","Kuninkuustason metsästäjä"
"TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ARCHERQUEEN","Kuningatartason metsästäjä"
"TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_GRANDWARDEN","Suursuojelijatason metsästäjä"
"TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_BATTLEMACHINE","Sotakonetason metsästäjä"
"TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ALLHEROES","Sankaritason metsästäjä"
"TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_11","Hanki <num> tähteä moninpelitaisteluista päärakennuksen tasolla 11 olevia vihollisia vastaan."
"TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_10","Hanki <num> tähteä moninpelitaisteluista päärakennuksen tasolla 10 olevia vihollisia vastaan."
"TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_9","Hanki <num> tähteä moninpelitaisteluista päärakennuksen tasolla 9 olevia vihollisia vastaan."
"TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_8","Hanki <num> tähteä moninpelitaisteluista päärakennuksen tasolla 8 olevia vihollisia vastaan."
"TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_7","Hanki <num> tähteä moninpelitaisteluista päärakennuksen tasolla 7 olevia vihollisia vastaan."
"TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_6","Hanki <num> tähteä moninpelitaisteluista päärakennuksen tasolla 6 olevia vihollisia vastaan."
"TID_CLANGAMES_TASK_INFO_WIN_STARS_WITHOUT_SPELLS","Ansaitse <num> tähteä moninpelitaisteluissa käyttämättä loitsuja."
"TID_CLANGAMES_TASK_INFO_WIN_STARS_WITHOUT_HEROES","Ansaitse <num> tähteä moninpelitaisteluissa käyttämättä sankareita."
"TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_HIGHER_TOWNHALL","Ansaitse <num> tähteä moninpelitaisteluissa korkeammalla päärakennustasolla olevia vihollisia vastaan."
"TID_CLANGAMES_TASK_INFO_WIN_WARSTARS","Ansaitse <num> tähteä hyökkäämällä klaanisodissa."
"TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TITANLEAGUE","Ansaitse <num> tähteä moninpelitaisteluissa titaaniliigassa olevia vihollisia vastaan."
"TID_CLANGAMES_TASK_INFO_GET_KILLS_VS_BARBARIANKING","Tyrmää vihollisen barbaarikuningas\n<num> kertaa moninpelitaisteluissa."
"TID_CLANGAMES_TASK_INFO_GET_KILLS_VS_ARCHERQUEEN","Tyrmää vihollisen jousikuningatar\n<num> kertaa moninpelitaisteluissa."
"TID_CLANGAMES_TASK_INFO_GET_KILLS_VS_GRANDWARDEN","Tyrmää vihollisen suursuojelija\n<num> kertaa moninpelitaisteluissa."
"TID_CLANGAMES_TASK_INFO_GET_KILLS_VS_ALLHEROES","Tyrmää vihollisen sankari\n<num> kertaa moninpelitaisteluissa."
"TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_BARBARIANKING","Löylytä barbaarikuningasta\n<num> tason verran moninpelitaisteluissa."
"TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ARCHERQUEEN","Löylytä jousikuningatarta\n<num> tason verran moninpelitaisteluissa."
"TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_GRANDWARDEN","Löylytä suursuojelijaa\n<num> tason verran moninpelitaisteluissa."
"TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ALLHEROES","Löylytä sankareita\n<num> tason verran moninpelitaisteluissa."
"TID_TRADER_MENU_TITLE","Viikon tarjoukset"
"TID_TRADER_COUNTDOWN","Uusia tarjouksia <time> kuluttua!"
"TID_TRADER_ITEM_NOT_UNLOCKED","Ei avattu"
"TID_TRADER_ITEM_CANNOT_FIT_IN_STORAGE","Varasto täynnä"
"TID_TRADER_ITEM_ALREADY_BOUGHT","Loppu varastosta"
"TID_TRADER_ITEM_GENERAL_ERROR",
"TID_BOOSTER_WALL_UPGRADE","Muurisormus"
"TID_BOOSTER_WALL_UPGRADE_INFO","Kun isket muurin palaa tällä sormuksella, pala päivittyy välittömästi. Korkeamman tason muurien päivittäminen saattaa vaatia useamman sormuksen. Toimii sekä kotikylässä että rakentajan tukikohdassa!"
"TID_BOOSTER_BUILDERS","Rakentajan rohto"
"TID_BOOSTER_BUILDERS_INFO","Rakentaja on keitellyt tämän virkistävän rohdon pitkäksi venähtävien työrupeamien varalle. Rohdon avulla rakentajasi työskentelevät 10 kertaa nopeammin <time> ajan. Toimii kotikylässä!"
"TID_POPUP_BOOST_BUILDERS_TITLE","Nopeuta rakentajia?"
"TID_POPUP_BOOST_BUILDERS_TEXT","Haluatko nopeuttaa kaikkia rakentajia\n<multiplier>-kertaisesti <time> ajaksi?"
"TID_CLAN_GAMES_XP","Klaanipisteet"
"TID_CLAN_GAMES_LEADERBOARD","Klaanin tulokset"
"TID_CNY_CLAN_GAMES_HEADER","Kiinalaisen uudenvuoden kisat"
"TID_TRADER_CONFIRM_TITLE","Osta tarjous?"
"TID_TRADER_CONFIRM_TEXT","Haluatko ostaa <num> x esineen <item>?"
"TID_BUTTON_USE_FILL_STORAGE_BOOSTER","Täytä"
"TID_BUTTON_BOOST_BUILDERS","Tehosta rakentajia"
"TID_ACHIEVEMENT_CLAN_GAMES_POINTS_TITLE","Kisamestari"
"TID_ACHIEVEMENT_CLAN_GAMES_POINTS","Ansaitse <number> pistettä klaanikisoissa."
"TID_ACHIEVEMENT_CLAN_GAMES_POINTS_COMPLETED","Klaanikisojen yhteispisteet: <value>"
"TID_POPUP_BOOSTER_FILL_STORAGE_ALMOST_FULL","<res> sisältävät varastosi ovat melkein täynnä. Haluatko varmasti käyttää taikaesineen <booster> lisäämään varastoosi <num> <res>?"
"TID_ACHIEVEMENT_CLAN_GAMES_POINTS_TITLE_II","Kisamestari II"
"TID_ACHIEVEMENT_CLAN_GAMES_POINTS_TITLE_III","Kisamestari III"
"TID_CLANGAMES_TASK_USE_MEGAPEKKA_OLD",
"TID_CLANGAMES_TASK_INFO_USE_MEGAPEKKA_OLD",
"TID_TRADER_UNLOCKS_TEXT","Kauppias saapuu päärakennuksen tasolla <value>."
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDER_POTION_WITH_GOLD_INFO","• <res0> kultaa\n• <booster1> x rakentajan rohto\n• Ei varastointirajoja!\n\nKaikki mitä tarvitset päärakennuksesi ja puolustuksesi päivittämistä varten!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDING_BOOK_WITH_BUILDER_POTION_AND_GOLD_INFO","• <res0> kultaa\n• <booster1> x rakentamisen kirja\n•<booster2> x rakentajan rohto\n• Ei varastointirajoja!\n\nKaikki mitä tarvitset päärakennuksesi ja puolustuksesi päivittämistä varten!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDING_BOOK_WITH_GOLD_INFO","• <res0> kultaa\n• <booster1> x rakentamisen kirja\n• Ei varastointirajoja!\n\nKaikki mitä tarvitset päärakennuksesi ja puolustuksesi päivittämistä varten!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_FIGHTING_BOOK_WITH_ELIXIR_INFO","<res0>• eliksiiriä\n• <booster1> x taisteluiden kirja\n• Ei varastointirajoja!\n\nKaikki mitä tarvitset joukkojesi päivittämistä varten!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_FIGHTING_BOOK_WITH_SPELL_BOOK_AND_ELIXIR_INFO","• <res0> eliksiiriä\n• <booster1> x taisteluiden kirja\n• <booster2> x loitsujen kirja\n• Ei varastointirajoja!\n\nKaikki mitä tarvitset joukkojesi ja loitsujesi päivittämistä varten!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_HEROES_BOOK_WITH_ELIXIR_INFO","• <res0> eliksiiriä\n• <booster1> x sankareiden kirja\n• Ei varastointirajoja!\n\nKaikki mitä tarvitset suursuojelijasi päivittämistä varten!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDER_BASE_BUILDER_POTION_WITH_GOLD_INFO","• <res0> rakentajan kultaa\n• <booster1> x rakentajan rohto\n• Ei varastointirajoja!\n\nKaikki mitä tarvitset rakentajan talosi ja puolustuksesi päivittämistä varten!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDER_BASE_BUILDING_BOOK_WITH_BUILDER_POTION_AND_GOLD_INFO","• <res0> rakentajan kultaa\n• <booster1> x rakentamisen kirja\n•<booster2> x rakentajan rohto\n• Ei varastointirajoja!\n\nKaikki mitä tarvitset rakentajan talosi ja puolustuksesi päivittämistä varten!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDER_BASE_BUILDING_BOOK_WITH_GOLD_INFO","• <res0> rakentajan kultaa\n• <booster1> x rakentamisen kirja\n• Ei varastointirajoja!\n\nKaikki mitä tarvitset rakentajan talosi ja puolustuksesi päivittämistä varten!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDER_BASE_FIGHTING_BOOK_WITH_ELIXIR_INFO","• <res0> rakentajan eliksiiriä\n• <booster1> x taisteluiden kirja\n• Ei varastointirajoja!\n\nKaikki mitä tarvitset rakentajan joukkojesi päivittämistä varten!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_HEROES_BOOK_WITH_DARK_ELIXIR_INFO","• <res0> mustaa eliksiiriä\n• <booster1> x sankareiden kirja\n• Ei varastointirajoja!\n\nKaikki mitä tarvitset barbaarikuninkaasi ja jousikuningattaresi päivittämistä varten!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_FIGHTING_BOOK_WITH_DARK_ELIXIR_INFO","• <res0> mustaa eliksiiriä\n• <booster1> x taisteluiden kirja\n• Ei varastointirajoja!\n\nKaikki mitä tarvitset mustien joukkojesi päivittämistä varten!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_FIGHTING_BOOK_WITH_SPELL_BOOK_AND_DARK_ELIXIR_INFO","• <res0> mustaa eliksiiriä\n• <booster1> x taisteluiden kirja\n• <booster2> x loitsujen kirja\n• Ei varastointirajoja!\n\nKaikki mitä tarvitset mustien joukkojesi ja loitsujesi päivittämistä varten"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDER_BASE_HEROES_BOOK_WITH_ELIXIR_INFO","• <res0> rakentajan eliksiiriä\n• <booster1> x sankareiden kirja\n• Ei varastointirajoja!\n\nKaikki mitä tarvitset sotakoneesi päivittämistä varten!"
"TID_DIAMOND_BUNDLE_BUILD_PACK","Rakentamispaketti"
"TID_DIAMOND_BUNDLE_RESEARCH_PACK","Tutkimuspaketti"
"TID_DIAMOND_BUNDLE_ELIXIR_HERO_PACK","Eliksiiri-sankaripaketti"
"TID_DIAMOND_BUNDLE_HERO_PACK","Sankaripaketti"
"TID_DIAMOND_BUNDLE_DARK_RESEARCH_PACK","Mustan tutkimuksen paketti"
"TID_DIAMOND_BUNDLE_BUILDER_BASE_PACK","Rakentajan tukikohdan paketti"
"TID_DIAMOND_BUNDLE_BUILDER_BASE_RESEARCH_PACK","Rakentajan tutkimuspaketti"
"TID_DIAMOND_BUNDLE_BUILDER_BASE_HERO_PACK","Rakentajan sankaripaketti"
"TID_ACCOUNT_DELETED_ON_REQUEST_TEXT","Tämä tili on poistettu käytöstä poistopyynnön vuoksi, eikä sitä voida enää palauttaa."
"TID_ACCOUNT_DELETED_DUE_INACTIVITY_TEXT","Tämä tili on poistettu käytöstä inaktiivisuuden vuoksi, eikä sitä voida enää palauttaa."
"TID_ACCOUNT_DISABLED_TEXT","Tili poistettu käytöstä"
"TID_NOTES_LAST_EDITED","Viimeksi muokannut: <cffffff><name></c>"
"TID_CLANGAMES_TASK_INFO_USE_MEGAPEKKA","Hanki <num> tähteä rakentajan taisteluista käyttämällä <num2> teho-P.E.K.K.A:a."
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDING_BOOK_AND_HERO_BOOK_INFO","• <gems> jalokiveä\n• <booster1> x sankareiden kirja\n• <booster2> x rakentamisen kirja\n• Ei varastointirajoja!\n\nOvatko rakentajasi kiireisiä? Onko sinulla liikaa resursseja törsättävänä muttei tarpeeksi aikaa? Taikakirjapaketin avulla voit välittömästi viimeistellä yhden sankarin ja yhden rakennuksen päivittämisen!\n\nÄlä heitä tarjousta hukkaan!"
"TID_CLANGAMES_TASK_USE_MEGAPEKKA","Teho-P.E.K.K.A:n murskatalkoot"
