"TID","KR"
"TID_BOOSTER_BOOST_RESOURCES_ALT_2_LINE","자원 포션"
"TID_BOOSTER_BOOST_PRODUCTION_ALT_2_LINE","훈련 포션"
"TID_BOOSTER_FILL_GOLD_STORAGE_ALT_2_LINE","골드 룬"
"TID_BOOSTER_FILL_ELIXIR_STORAGE_ALT_2_LINE","엘릭서 룬"
"TID_BOOSTER_FILL_DARK_ELIXIR_STORAGE_ALT_2_LINE","다크 엘릭서 룬"
"TID_BOOSTER_FILL_GOLD2_STORAGE_ALT_2_LINE","장인기지 골드 룬"
"TID_BOOSTER_FILL_ELIXIR2_STORAGE_ALT_2_LINE","장인기지 엘릭서 룬"
"TID_BOOSTER_WALL_UPGRADE_ALT_2_LINE","장벽 링"
"TID_BOOSTER_BUILDERS_ALT_2_LINE","장인 포션"
"TID_BOOSTER_FREE_TROOP_UPGRADE_ALT_2_LINE","유닛 해머"
"TID_BOOSTER_FREE_BUILDING_UPGRADE_ALT_2_LINE","건물 해머"
"TID_BOOSTER_FREE_SPELL_UPGRADE_ALT_2_LINE","마법 해머"
"TID_BOOSTER_FREE_HERO_UPGRADE_ALT_2_LINE","영웅 해머"
"TID_BOOSTER_CLOCKTOWER_ALT_2_LINE","시계탑 포션"
"TID_BOOSTER_MOVE_OBSTACLE_ALT_2_LINE","장애물 삽"
"TID_BOOSTER_HERO_POTION_ALT_2_LINE","영웅 포션"
"TID_SETTINGS_DARK_CLOUDS","매치메이킹 시 검은 구름 표시"
"TID_STREAM_EVENT_PROMOTED_AUTOMATICALLY","자동으로 승급되었습니다."
"TID_NPC_CHALLENGE_TH11_LAVALOON_INFO_EAGLE","<cf70d16>독수리 포탑</c>이 공격을 시작하기 전에 먼저 파괴하세요."
"TID_NPC_CHALLENGE_TH11_LAVALOON_INFO_QUEEN","<cf70d16>적 아처 퀸</c>을 상대할 전략을 세워야 합니다."
"TID_NPC_CHALLENGE_TH11_LAVALOON_JUMP","<c85ff3b>이동 마법</c>을 사용해 <c9916c8>아처 퀸</c>이 목표에 도달할 수 있도록 도와주세요!"
"TID_NPC_CHALLENGE_TH11_LAVALOON_ICE_GOLEM","<c54a0fe>얼음 골렘</c>을 배치해서 처치될 때 적 방어 시설을 얼려버리세요."
"TID_NPC_CHALLENGE_TH11_LAVALOON_BARBARIAN_KING","<c9916c8>바바리안 킹</c>을 배치하세요."
"TID_NPC_CHALLENGE_DEPLOY_ARCHER_QUEEN","<c9916c8>아처 퀸</c>을 배치하세요."
"TID_NPC_CHALLENGE_TH11_LAVALOON_KING_ABILITY","바바리안 킹이 쓰러지기 전에 <c9916c8>바바리안 킹의 능력</c>을 사용하세요."
"TID_NPC_CHALLENGE_POISON_TO_SLOW_DOWN_QUEEN","<ce98714>독 마법</c>을 사용해 <cf70d16>적 아처 퀸</c>을 느리게 만드세요."
"TID_NPC_CHALLENGE_TH11_LAVALOON_HASTE1","<cf07bf8>신속 마법</c>을 사용해 이동 속도가 느린 해골 비행선을 가속하세요! 손가락을 여러 개 사용해보세요!"
"TID_NPC_CHALLENGE_TH11_LAVALOON_HOUNDS1","<c54a0fe>라바 하운드</c>를 먼저 배치해 <c54a0fe>해골 비행선</c>을 보호하세요!"
"TID_NPC_CHALLENGE_TH11_LAVALOON_BALLOONS1","<c54a0fe>해골 비행선</c>을 대부분 배치하세요."
"TID_NPC_CHALLENGE_DEPLOY_AIR_GRAND_WARDEN","이제 <c9916c8>그랜드 워든</c>을 배치하세요. 공중 모드를 사용하세요!"
"TID_NPC_CHALLENGE_TH11_LAVALOON_STONE_SLAMMER","<c54a0fe>바위 비행선</c>을 배치하세요. <c54a0fe>해골 비행선</c>을 보호하고 적 방어 시설을 파괴할 수 있습니다!"
"TID_NPC_CHALLENGE_TH11_LAVALOON_BALLOONS2","일부 <c54a0fe>해골 비행선</c>을 배치해 영역을 빠르게 파괴하세요."
"TID_NPC_CHALLENGE_TH11_LAVALOON_HOUNDS2","<c54a0fe>라바 하운드</c>를 하나 더 배치하세요."
"TID_NPC_CHALLENGE_TH11_LAVALOON_BALLOONS3","남은 <c54a0fe>해골 비행선</c>을 배치하세요."
"TID_NPC_CHALLENGE_RAGE_TOUGH_TARGETS","<cf07bf8>분노 마법</c>을 사용하면 어려운 대상을 처치하는 데 도움이 됩니다."
"TID_NPC_CHALLENGE_TH11_LAVALOON_WARDEN_ABILITY","<c9916c8>그랜드 워든</c>의 능력을 사용해 <c54a0fe>해골 비행선</c>을 무적으로 만드세요!"
"TID_NPC_CHALLENGE_TH11_LAVALOON_HASTE2","남은 <cf07bf8>신속 마법</c>을 사용해 <c54a0fe>해골 비행선</c>이 마을을 완파할 수 있도록 도와주세요!"
"TID_NPC_CHALLENGE_TH11_LAVALOON_MINIONS","<c54a0fe>미니언</c>을 배치해 남은 건물들을 완전히 파괴하세요!"
"TID_NPC_CHALLENGE_TH9_BABYDQW_ARCHER_QUEEN","<c9916c8>아처 퀸</c>을 배치해 마을로 진입하는 길을 뚫으세요."
"TID_NPC_CHALLENGE_HEALERS_TO_SUPPORT_QUEEN","<c54a0fe>치유사</c>를 배치해 <c9916c8>아처 퀸</c>을 지원하세요."
"TID_NPC_CHALLENGE_TH9_BABYDQW_INFO_WAIT","<c9916c8>아처 퀸</c>이 <cf70d16>폭탄 타워</c>를 제거할 때까지 기다리세요."
"TID_NPC_CHALLENGE_TH9_BABYDQW_WALL_BREAKERS","<c54a0fe>해골 돌격병</c>을 배치해 시간을 아끼세요!"
"TID_NPC_CHALLENGE_TH9_BABYDQW_POISON","<ce98714>독 마법</c>을 사용해 <cf70d16>적 영웅</c>을 느리게 만드세요."
"TID_NPC_CHALLENGE_TH9_BABYDQW_RAGE","<cf07bf8>분노 마법</c>을 사용해 <c9916c8>아처 퀸</c>과 <c54a0fe>치유사</c>를 더 강하게 만드세요!"
"TID_NPC_CHALLENGE_TH9_BABYDQW_BARBARIAN_KING","<c9916c8>바바리안 킹</c>을 배치해 구석을 정리하세요."
"TID_NPC_CHALLENGE_TH9_BABYDQW_JUMP","<c85ff3b>이동 마법</c>을 사용해 <c9916c8>바바리안 킹</c>과 함께 공격하세요!"
"TID_NPC_CHALLENGE_TH9_BABYDQW_BABY_DRAGONS","<cf70d16>대공포</c>가 대부분 파괴되었습니다. 이제 <c54a0fe>베이비 드래곤</c>이 나설 차례입니다!"
"TID_NPC_CHALLENGE_TH9_BABYDQW_SPELLS","남은 <cf07bf8>분노 마법</c>과 <cffe346>치유 마법</c>을 사용해 공격을 완료하세요."
"TID_LOCAL_NOTIFICATION_BP_SEASON_ENDING","시즌이 끝나기 전에 시즌 도전에서 더 많은 점수와 보상을 획득하세요."
"TID_LOCAL_NOTIFICATION_BP_SEASON_ENDING_MAXED_POINTS","시즌이 끝나기 전에 시즌 도전 보상을 획득하세요."
"TID_SKIN_NOT_AVAILABLE","시즌 도전에서 이 스킨을 잠금 해제하세요."
"TID_BP_REWARD_GET_GEM_ALTERNATIVE_TEXT","마법 아이템 저장 공간이 부족해 보상을 모두 획득할 수 없습니다. 남은 보상을 보석 <amount>개로 대체할까요?"
"TID_BP_PERK_UNLOCKED_IN_REWARDS","업그레이드는 보상 탭에서 획득할 수 있습니다."
"TID_SKIN_ALREADY_OWNED","이미 해당 스킨을 보유하고 있습니다!"
"TID_SKIN_OFFER_INFO","<name> 스킨"
"TID_SHOP_OWNED","보유:"
"TID_SKIN","<hero>의 <name> 스킨"
"TID_BUTTON_SHARE_LAYOUT_CHAT","클랜 채팅에 공유"
"TID_BUTTON_SHARE_LAYOUT_LINK","링크로 공유"
"TID_LAYOUT_LINK_COPIED_TO_CLIPBOARD","배치 링크가 기기 클립보드에 복사되었습니다!"
"TID_HOG_GLIDER","호그 글라이더"
"TID_CHARACTER_INFO_HOG_GLIDER","진정한 라이더는 하늘을 달리는 법이죠! 장벽을 뛰어넘는 것은 잘하지만, 충돌을 피하는 것엔 약합니다."
"TID_HOG_RIDER","호그 라이더"
"TID_CHARACTER_INFO_HOG_RIDER","글라이더가 파괴되면, 호그 라이더가 나와 전장을 달립니다. 이 무모한 듀오는 장벽 넘기가 특기입니다."
"TID_HOG_GLIDER_ABILITY_NAME","스턴 글라이드"
"TID_HOG_GLIDER_ABILITY_HELP","대상을 <num>초간 마비시킵니다."
"TID_STREAM_SHARED_LAYOUT","배치를 공유했습니다."
"TID_ARCHER_QUEEN_GLADIATOR","검투사 퀸"
"TID_STREAM_SHARED_LAYOUT_HOME","마을회관 <num>레벨 배치를 공유했습니다."
"TID_STREAM_SHARED_LAYOUT_WAR","마을회관 <num>레벨 전쟁 기지 배치를 공유했습니다."
"TID_STREAM_SHARED_LAYOUT_BUILDER_BASE","장인회관 <num>레벨 배치를 공유했습니다."
"TID_WARNING_CANNOT_SHARE_INCOMPLETE_LAYOUTS","완성된 배치만 공유할 수 있습니다."
"TID_WARNING_SHARED_LAYOUT_NOT_AVAILABLE","해당 배치는 더 이상 이용할 수 없습니다."
"TID_BUILDING_LAVA_LAUNCHER","용암 발사기"
"TID_LAVA_LAUNCHER_INFO","아주 먼 거리까지 용암 덩어리를 던집니다. 지면을 불태워 적 지상 유닛에게 피해를 줍니다!"
"TID_WARNING_INVALID_LAYOUT_CODE","유효하지 않은 배치 링크입니다."
"TID_WARNING_TH_LEVEL_TOO_LOW_TO_COPY_LEVEL","배치를 복사하려면 마을회관이 <num>레벨이어야 합니다."
"TID_WARNING_BH_LEVEL_TOO_LOW_TO_COPY_LEVEL","배치를 복사하려면 장인회관이 <num>레벨이어야 합니다."
"TID_PRIZE_SHOP_ITEM_COOLDOWN","<item> 재구매 대기시간: <time>"
"TID_WARNING_CANNOT_COPY_LAYOUT_WHILE_EDITING","다른 배치를 편집하는 동안에는 배치를 복사할 수 없습니다!"
"TID_TOWNHALL_DIVIDER_TEXT","마을회관 <level>레벨"
"TID_TRAINING_LEVELS","연습"
"TID_CLEARED_LEVELS","완료한 레벨:"
"TID_TRAINING_LEVELS_DESCRIPTION","무료로 다양한 공격 전략을 연습하고 전투 실력을 기르세요!\n마을회관을 업그레이드하면 새 연습 레벨을 만날 수 있습니다!"
"TID_PRESTIGE_VERSUS_TROPHIES","명성"
"TID_BATTLE_PASS_UNCLAIMED_REWARDS","미획득 보상"
"TID_BATTLE_PASS_CLAIMED_REWARDS","획득한 보상"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_LIGHTNING","나쁜 날씨"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_HEAL","치유는 마법"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_RAGE","분노 조절"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_JUMP","점핑 스타"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_FREEZE","어느 추운 날"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_CLONE","복제의 힘"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_POISON","독독히 보여줄게"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_HASTE","니드 포 스피드"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_EARTHQUAKE","대지의 분노"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_SKELETON","해골 크루"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_BAT","박쥐의 계절"
"TID_CLANGAMES_TASK_WIN_STARS_USING_LIGHTNING_INFO","멀티플레이 전투에서\n번개 마법을 <num2>번 사용해\n<num>회 승리"
"TID_CLANGAMES_TASK_WIN_STARS_USING_HEAL_INFO","멀티플레이 전투에서\n치유 마법을 <num2>번 사용해\n<num>회 승리"
"TID_CLANGAMES_TASK_WIN_STARS_USING_RAGE_INFO","멀티플레이 전투에서\n분노 마법을 <num2>번 사용해\n<num>회 승리"
"TID_CLANGAMES_TASK_WIN_STARS_USING_JUMP_INFO","멀티플레이 전투에서\n이동 마법을 <num2>번 사용해\n<num>회 승리"
"TID_CLANGAMES_TASK_WIN_STARS_USING_FREEZE_INFO","멀티플레이 전투에서\n얼음 마법을 <num2>번 사용해\n<num>회 승리"
"TID_CLANGAMES_TASK_WIN_STARS_USING_CLONE_INFO","멀티플레이 전투에서\n복제 마법을 <num2>번 사용해\n<num>회 승리"
"TID_CLANGAMES_TASK_WIN_STARS_USING_POISON_INFO","멀티플레이 전투에서\n독 마법을 <num2>번 사용해\n<num>회 승리"
"TID_CLANGAMES_TASK_WIN_STARS_USING_HASTE_INFO","멀티플레이 전투에서\n신속 마법을 <num2>번 사용해\n<num>회 승리"
"TID_CLANGAMES_TASK_WIN_STARS_USING_EARTHQUAKE_INFO","멀티플레이 전투에서\n지진 마법을 <num2>번 사용해\n<num>회 승리"
"TID_CLANGAMES_TASK_WIN_STARS_USING_SKELETON_INFO","멀티플레이 전투에서\n해골 마법을 <num2>번 사용해\n<num>회 승리"
"TID_CLANGAMES_TASK_WIN_STARS_USING_BAT_INFO","멀티플레이 전투에서\n박쥐 마법을 <num2>번 사용해\n<num>회 승리"
"TID_MASTER_BUILDER_BUILDING","마스터 장인의 집"
"TID_ARTO_BUILDING","O.T.T.O의 집"
"TID_MASTER_BUILDER_INFO","마스터 장인이 마을로 떠났습니다. 마을에서 머무는 동안 추가 장인으로 사용할 수 있습니다."
"TID_MOVE_MASTER_BUILDER_CONFIRMATION_TITLE","이동할까요?"
"TID_MOVE_MASTER_BUILDER_CONFIRMATION","당분간 마스터 장인을 마을로 보낼까요?"
"TID_MOVE_MASTER_BUILDER_CONFIRMATION_BB","당분간 마스터 장인을 장인기지로 보낼까요?"
"TID_MOVE_MASTER_BUILDER_ERROR_HUT","마을에 마스터 장인의 집을 지어야 합니다."
"TID_CHALLENGE_TH6_GIWIWA","덩치의 보호"
"TID_CHALLENGE_TH11_LAVALOON","라바와 더 많은 친구들"
"TID_CHALLENGE_TH5_LOON","벌룬 퍼레이드"
"TID_CHALLENGE_TH7_DRAGON","뜨거운 녀석들"
"TID_CHALLENGE_TH12_BOWIGI","마녀와 함께 볼링을"
"TID_CHALLENGE_TH4_GIANT","자이언트 스매시"
"TID_CHALLENGE_TH7_HOG","호그 러시"
"TID_CHALLENGE_TH7_MINION","공중 습격"
"TID_CHALLENGE_TH8_GOWIPE","거대한 녀석들"
"TID_CHALLENGE_TH8_GOWIVA","파괴의 회오리"
"TID_CHALLENGE_TH9_LAVALOON","라바와 친구들"
"TID_CHALLENGE_TH9_BABYDQW","앵그리 베이비"
"TID_SPELL_RADIUS","효과 범위: <number>칸"
"TID_BOOSTER_LAB_POTION","연구 포션"
"TID_BOOSTER_LAB_POTION_ALT_2_LINE","연구 포션"
"TID_BOOSTER_LAB_OFFER_INFO","연구 포션 x<num> - 연구소의 업그레이드 속도가 <time> 동안 <multiplier>배 빨라집니다."
"TID_BOOSTER_LAB_POTION_INFO","건강에 좋아 보이는 이 포션을 마신 연구소의 마법사들이 <time> 동안 <multiplier>배 빠르게 연구합니다. 마을에서만 사용할 수 있습니다."
"TID_POPUP_BOOST_RESEARCH_TITLE","연구소 가속"
"TID_POPUP_BOOST_RESEARCH_TEXT","<time> 동안 연구소의 속도를\n<multiplier>배로 가속할까요?"
"TID_TUTORIAL_ARTO_COMPLETE_1","자, 이제 완성!"
"TID_TUTORIAL_ARTO_COMPLETE_2","모두에게 인사드려요, B.O.B!"
"TID_TUTORIAL_ARTO_COMPLETE_3","반가워요, 인간 친구!"
"TID_LEGENDS_MULTIPLAYER","멀티플레이어"
"TID_LEGENDS_MP_ATTACK","공격"
"TID_LEGENDS_MP_DEFENCE","방어"
"TID_LEGENDS_ATTACKS_LEFT","남은 전투:"
"TID_LEGENDS_LEAGUE_DAY_ENDS","현재 리그일 종료까지:"
"TID_LEGENDS_LEAGUE_DAY_STARTS","다음 리그일 시작까지:"
"TID_LEGENDS_DEFENCE_LAYOUT_TITLE","배치 설정"
"TID_LEGENDS_DEFENCE_LAYOUT_TEXT","다음 리그일의 마을 방어에 사용할 배치를 설정하세요!"
"TID_LEGENDS_DEFENCE_LAYOUT_BUTTON","선택"
"TID_LEGENDS_DEFENCE_CC_TITLE","클랜 성 병력 설정"
"TID_LEGENDS_DEFENCE_CC_TEXT","다음 리그일의 마을 방어에 사용할 클랜 성 병력을 설정하세요!"
"TID_LEGENDS_DEFENCE_CC_BUTTON","선택"
"TID_CHALLENGE_TH10_MINER","광부 마니아"
"TID_NPC_CHALLENGE_TH10_MINER_ARCHER_QUEEN","<c9916c8>아처 퀸</c>을 배치하세요. 시계 반대 방향으로 마을을 이동합니다."
"TID_NPC_CHALLENGE_TH10_MINER_HEALERS","<c54a0fe>치유사</c>를 배치해 <c9916c8>아처 퀸</c>을 보호하세요!"
"TID_NPC_CHALLENGE_TH10_MINER_TEST_WALL_BREAKER","<c54a0fe>해골 돌격병</c>을 배치해 장벽 근처에 <cf70d16>폭탄</c>이 있는지 확인하세요."
"TID_NPC_CHALLENGE_TH10_MINER_WALL_BREAKERS","다른 <c54a0fe>해골 돌격병</c>을 배치해 장벽을 부수고, <c9916c8>아처 퀸</c>이 안으로 진입할 수 있도록 하세요."
"TID_NPC_CHALLENGE_TH10_MINER_WIZARDS1","<c54a0fe>마법사</c>를 배치해 건물을 일부 제거하세요. <c9916c8>아처 퀸</c>이 마을 안으로 진입합니다."
"TID_NPC_CHALLENGE_TH10_MINER_RAGE","<cf70d16>인페르노 타워</c>가 <c54a0fe>치유사</c>를 없애기 전에 진입로에 <cf07bf8>분노 마법</c>을 사용해서 빠르게 제거하세요!"
"TID_NPC_CHALLENGE_TH10_MINER_MINERS","이제 <c54a0fe>광부</c>의 진입 경로가 확보되었습니다."
"TID_NPC_CHALLENGE_TH10_MINER_WIZARDS2","<c54a0fe>마법사</c>를 배치해 구석 및 측면에 있는 건물을 제거하고 <c54a0fe>광부</c>가 공격에 집중할 수 있도록 도와주세요."
"TID_NPC_CHALLENGE_TH10_MINER_BARBARIAN_KING","<c9916c8>바바리안 킹</c>을 배치하세요. 적 방어 시설들이 <c54a0fe>광부</c>를 공격하지 못하게 주의를 끌어줍니다."
"TID_NPC_CHALLENGE_TH10_MINER_WIZARDS3","남은 <c54a0fe>마법사</c>를 배치해 <c54a0fe>광부</c>가 마을 안에 머물 수 있도록 도와주세요."
"TID_NPC_CHALLENGE_TH10_MINER_HEALS","<c54a0fe>광부</c>가 맹공격을 받아도 계속 살아남을 수 있도록 치유 마법을 사용하세요!"
"TID_LEGENDS_SET_CASTLE_TROOPS_TEXT","다음 리그일 방어에 해당 클랜 성 병력을 사용할까요?"
"TID_LEGENDS_SET_CASTLE_TROOPS_EMPTY_WARNING","현재 클랜 성에 병력이 없습니다!"
"TID_CHALLENGE_TH9_WITCH","마녀의 전략"
"TID_NPC_CHALLENGE_TH9_WITCH_FUNNEL_WIZARD","<c54a0fe>마법사</c>를 하나 배치해 집합소를 제거하세요."
"TID_NPC_CHALLENGE_TH9_WITCH_ARCHER_QUEEN","이제 <c9916c8>아처 퀸</c>을 배치하세요. 집합소가 제거되어 아처 퀸은 시계 방향으로 이동하게 됩니다."
"TID_NPC_CHALLENGE_TH9_WITCH_GOLEMS","<c54a0fe>골렘</c>을 배치하세요. 골렘이 마을로 돌진해 대부분의 피해를 흡수할 수 있습니다."
"TID_NPC_CHALLENGE_TH9_WITCH_WITCHES1","<c54a0fe>마녀</c>를 배치해 측면에 있는 건물들을 제거하세요."
"TID_NPC_CHALLENGE_TH9_WITCH_WITCHES2","<c54a0fe>마녀</c> 대부분을 배치해 <c54a0fe>골렘</c>을 지원하세요."
"TID_NPC_CHALLENGE_TH9_WITCH_WIZARD","남은 <c54a0fe>마법사</c>를 배치해 남은 건물들을 깔끔히 제거하세요."
"TID_ARTO_TASK_GEAR_UP","\n마을 건물 3개를 개조해서 완료하세요."
"TID_ARTO_TASK_UPGRADE_GENERIC","\n<name> <level>레벨로 업그레이드해서 완료하세요."
"TID_ARTO_TASK_GEAR_UP_FLUFF","첨단 기술엔 뛰어난 사고력이 필요하죠! 마을에서 특별한 작업을 완료하면 첨단 기술에 필요한 통찰력이 생깁니다."
"TID_ARTO_TASK_CANNON_CART_FLUFF","바퀴를 제대로 다루는 건 어려운 일입니다. 대포 카트를 완벽하게 완성하면 바퀴 축을 잘 정렬할 수 있습니다."
"TID_ARTO_TASK_MEGA_TESLA_FLUFF","충분한 전력은 모든 작업에 중요하지만, 메가 뇌전탑이 완전히 업그레이드되면 전력이 너무 넘쳐날 수 있습니다!"
"TID_ARTO_TASK_BATTLE_MACHINE_FLUFF","자동화는 까다로운 작업입니다. 다행히 배틀 머신은 '안전성이 뛰어나고 마을 친화적인 플랫폼'이라 여러 가지를 테스트할 수 있습니다."
"TID_MOVE_MASTER_BUILDER_ERROR_VILLAGE_HV","마스터 장인은 현재 장인기지에 있습니다."
"TID_MOVE_MASTER_BUILDER_ERROR_VILLAGE_BB","마스터 장인은 현재 마을에 있습니다."
"TID_NOT_ENOUGH_WORKERS_TEXT_ARTO","진행 중인 건설을 완료하고\nB.O.B을 불러올까요?"
"TID_SELFHELP_UNAVAILABLE","현재 '도움말 및 지원'을 이용할 수 없습니다. 나중에 다시 시도해 주세요."
"TID_CHALLENGE_TH11_EDRAG","일렉트로 쇼"
"TID_NPC_CHALLENGE_TH11_EDRAG_FUNNEL_EDRAG1","이 마을은 <c54a0fe>일렉트로 드래곤</c>에 매우 취약합니다. 일렉트로 드래곤 하나를 배치해 연쇄 번개로 <cf70d16>대공포</c>를 파괴하세요."
"TID_NPC_CHALLENGE_TH11_EDRAG_ARCHER_QUEEN","<c9916c8>아처 퀸</c>을 배치해 돌파구를 완성하세요."
"TID_NPC_CHALLENGE_TH11_EDRAG_BATTLE_BLIMP","<c54a0fe>전투 비행선</c>을 사용해 <c54a0fe>일렉트로 드래곤</c>을 마을 중앙으로 보내고 <cf70d16>독수리 포탑</c>을 파괴하세요."
"TID_NPC_CHALLENGE_TH11_EDRAG_RAGE1","<cf07bf8>분노 마법</c>을 사용해 공격력을 증가시키세요."
"TID_NPC_CHALLENGE_TH11_EDRAG_CLONES","<ca0c0fe>복제 마법</c>을 사용해 중앙에 <c54a0fe>해골 비행선</c>을 추가로 생성하세요."
"TID_NPC_CHALLENGE_TH11_EDRAG_DEPLOY_BLIMP","<c54a0fe>전투 비행선</c>을 활용해 클랜 성 병력을 배치하세요."
"TID_NPC_CHALLENGE_TH11_EDRAG_FUNNEL_EDRAG2","<c54a0fe>일렉트로 드래곤</c> 하나를 배치해 측면을 제거하세요."
"TID_NPC_CHALLENGE_TH11_EDRAG_EDRAGS","남은 <c54a0fe>일렉트로 드래곤</c>을 일렬로 배치하세요."
"TID_NPC_CHALLENGE_TH11_EDRAG_GRAND_WARDEN","<c9916c8>그랜드 워든</c>을 배치해 <c54a0fe>일렉트로 드래곤</c>을 지원하세요. 그랜드 워든을 공중 모드로 설정해 지상 함정들을 회피하세요!"
"TID_NPC_CHALLENGE_TH11_EDRAG_BALLOONS","마지막으로 <c54a0fe>해골 비행선</c>을 배치하세요."
"TID_NPC_CHALLENGE_SPELLS_TO_CLEAN_UP","남은 마법을 사용해 마을을 완파하세요!"
"TID_LEGENDS_MATCHMAKING_ONGOING","상대 찾는 중!"
"TID_LEGENDS_ATTACKS_EXHAUSTED","오늘의 공격을 모두 완료했습니다!"
"TID_UPGRADE_TASKS_TITLE","업그레이드 조건"
"TID_UPGRADE_ARTO_INFO","업그레이드하려면 아래 작업을 완료하세요. 4개 작업을 모두 완료하면 마스터 장인의 최신 발명품인 B.O.B을 잠금 해제할 수 있습니다!"
"TID_ARTO_UNLOCKED","B.O.B 완성!"
"TID_ARTO_UNLOCKED_INFO","이제 B.O.B이 마을 일을 돕습니다! 부디 장인들이 아무런 낌새도 알아채지 않아야 할 텐데요."
"TID_LEGENDS_GUARD_NOT_ENABLED","전설 리그에서 이용 불가"
"TID_BUTTON_SEND_AWAY_MASTERBUILDER","이동"
"TID_LEGENDS_MATCHMAKING_SOON","곧 종료"
"TID_OBSTACLE_BIRTHDAY2019","7주년 깜짝 선물"
"TID_ARTO_BUILDING_INFO","마스터 장인의 최신 발명품인 O.T.T.O가 충전하며 쉴 수 있는 곳입니다. 완전히 업그레이드되면, O.T.T.O는 장인 기지의 추가 장인이 되어 마스터 장인은 마을과 장인기지 사이를 자유롭게 이동할 수 있게 됩니다."
"TID_LEGEND_LEAGUE_INFO_TAB0_HEADER","개요"
"TID_LEGEND_LEAGUE_INFO_TAB1_HEADER","방어"
"TID_LEGEND_LEAGUE_INFO_TAB2_HEADER","보호막"
"TID_LEGEND_LEAGUE_INFO_TAB0_TEXT","전설 리그는 뛰어난 플레이어들이 누가 최고의 공격력과 마을 배치를 보유하고 있는지 겨루는 곳입니다. 전설 리그에 있는 플레이어들은 매일 정해진 수만큼 공격 및 방어를 합니다. 공격 시 트로피를 최대 <num>개까지 획득할 수 있으며 트로피는 손실하지 않습니다. 공격 버튼을 누른 후에는 상대 검색 시간이 없습니다.\n\n리그일 종료 시 트로피 수가 너무 낮으면, 전설 리그에서 강등되며 일반 멀티플레이 모드로 돌아갑니다.\n\n전설 리그에 참가했을 때, 첫째 날의 공격 및 방어 수는 감소할 수 있습니다."
"TID_LEGEND_LEAGUE_INFO_TAB1_TEXT","전설 리그에서는 다른 플레이어가 내 마을을 정찰할 때 봤던 배치와는 다른 배치를 방어에 사용할 수 있습니다. 방어 탭에서 방어용 배치나 클랜 성 병력을 변경할 수 있습니다. 방어 설정은 중간에 변경하거나 리그 전설에서 강등되기 전까지는 그대로 유지됩니다.\n\n마을에서 플레이하고 있는 도중에도 방어할 수 있습니다. 전설 리그에서는 공격을 받아도 자원을 약탈당하지 않으며, 공격받는 중에도 계속 플레이할 수 있습니다."
