"TID","ES"
"TID_BOOSTER_CLOCKTOWER_ALT_2_LINE","Pócima del tiempo"
"TID_BOOSTER_MOVE_OBSTACLE_ALT_2_LINE","Pala para obstáculos"
"TID_BOOSTER_HERO_POTION_ALT_2_LINE","Pócima heroica"
"TID_SETTINGS_DARK_CLOUDS","Mostrar nubes oscuras en el emparejamiento"
"TID_STREAM_EVENT_PROMOTED_AUTOMATICALLY","ha sido ascendido automáticamente."
"TID_NPC_CHALLENGE_TH11_LAVALOON_INFO_EAGLE","Comienza el ataque destruyendo el <cf70d16>águila de artillería</c> antes de que comience a disparar."
"TID_NPC_CHALLENGE_TH11_LAVALOON_INFO_QUEEN","También tendrás que decidir cómo lidiar con la <cf70d16>reina enemiga</c>."
"TID_NPC_CHALLENGE_TH11_LAVALOON_JUMP","¡Usa el <c85ff3b>hechizo de salto</c> para que la <c9916c8>reina arquera</c> alcance los objetivos!"
"TID_NPC_CHALLENGE_TH11_LAVALOON_ICE_GOLEM","Despliega al <c54a0fe>gólem de hielo</c> para que al morir congele la mayoría de los edificios defensivos."
"TID_NPC_CHALLENGE_TH11_LAVALOON_BARBARIAN_KING","Despliega al <c9916c8>rey bárbaro</c>."
"TID_NPC_CHALLENGE_DEPLOY_ARCHER_QUEEN","Despliega a la <c9916c8>reina arquera</c>."
"TID_NPC_CHALLENGE_TH11_LAVALOON_KING_ABILITY","Activa la <c9916c8>habilidad del rey bárbaro</c> antes de que sea derrotado."
"TID_NPC_CHALLENGE_POISON_TO_SLOW_DOWN_QUEEN","Usa el <ce98714>hechizo de veneno</c> para ralentizar a la <cf70d16>reina arquera</c>."
"TID_NPC_CHALLENGE_TH11_LAVALOON_HASTE1","Como los globos son lentos, usa el <cf07bf8>hechizo de aceleración</c> para que sean más rápidos. Trata de usar varios dedos."
"TID_NPC_CHALLENGE_TH11_LAVALOON_HOUNDS1","Comienza con los <c54a0fe>sabuesos de lava</c> para proteger a los <c54a0fe>globos bombásticos</c>."
"TID_NPC_CHALLENGE_TH11_LAVALOON_BALLOONS1","Despliega la mayoría de los <c54a0fe>globos bombásticos</c>."
"TID_NPC_CHALLENGE_DEPLOY_AIR_GRAND_WARDEN","Despliega al <c9916c8>gran centinela</c> ¡y usa el modo aéreo!"
"TID_NPC_CHALLENGE_TH11_LAVALOON_STONE_SLAMMER","Despliega el <c54a0fe>arrojapiedras</c>. Protegerá a los <c54a0fe>globos bombásticos</c> y destruirá las estructuras defensivas."
"TID_NPC_CHALLENGE_TH11_LAVALOON_BALLOONS2","Despliega algunos <c54a0fe>globos bombásticos</c> para destruir esta zona rápidamente."
"TID_NPC_CHALLENGE_TH11_LAVALOON_HOUNDS2","Despliega otro <c54a0fe>sabueso de lava</c>."
"TID_NPC_CHALLENGE_TH11_LAVALOON_BALLOONS3","Despliega los <c54a0fe>globos</c> restantes."
"TID_NPC_CHALLENGE_RAGE_TOUGH_TARGETS","Los <cf07bf8>hechizos de furia</c> ayudan a acabar con los objetivos más fuertes."
"TID_NPC_CHALLENGE_TH11_LAVALOON_WARDEN_ABILITY","Activa la habilidad del <c9916c8>gran centinela</c> para que tus <c54a0fe>globos bombásticos</c> sean invulnerables a los ataques."
"TID_NPC_CHALLENGE_TH11_LAVALOON_HASTE2","Usa el <cf07bf8>hechizo de aceleración</c> para que los <c54a0fe>globos bombásticos</c> destruyan las estructuras restantes."
"TID_NPC_CHALLENGE_TH11_LAVALOON_MINIONS","Despliega a los <c54a0fe>esbirros</c> para que destruyan las estructuras restantes."
"TID_NPC_CHALLENGE_TH9_BABYDQW_ARCHER_QUEEN","Despliega a la <c9916c8>reina arquera</c> para abrirte camino hasta el centro de la aldea."
"TID_NPC_CHALLENGE_HEALERS_TO_SUPPORT_QUEEN","Despliega a las <c54a0fe>curanderas</c> para que curen a la <c9916c8>reina arquera</c>."
"TID_NPC_CHALLENGE_TH9_BABYDQW_INFO_WAIT","Espera a que la <c9916c8>reina arquera</c> destruya la <cf70d16>torre bombardera</c>."
"TID_NPC_CHALLENGE_TH9_BABYDQW_WALL_BREAKERS","Despliega los <c54a0fe>rompemuros</c> para ahorrar tiempo."
"TID_NPC_CHALLENGE_TH9_BABYDQW_POISON","Usa el <ce98714>hechizo de veneno</c> para ralentizar a los <cf70d16>héroes enemigos</c>."
"TID_NPC_CHALLENGE_TH9_BABYDQW_RAGE","Usa el <cf07bf8>hechizo de furia</c> para potenciar tanto a la <c9916c8>reina arquera</c> como a las <c54a0fe>curanderas</c>."
"TID_NPC_CHALLENGE_TH9_BABYDQW_BARBARIAN_KING","Despliega al <c9916c8>rey bárbaro</c> para despejar esta esquina."
"TID_NPC_CHALLENGE_TH9_BABYDQW_JUMP","Usa el <c85ff3b>hechizo de salto</c> para que el <c9916c8>rey bárbaro</c> se incorpore al ataque principal."
"TID_NPC_CHALLENGE_TH9_BABYDQW_BABY_DRAGONS","Ya has destruido la mayoría de los <cf70d16>cohetes de defensa</c>. ¡Es el momento ideal para desplegar a los <c54a0fe>bebés dragón</c>!"
"TID_NPC_CHALLENGE_TH9_BABYDQW_SPELLS","Usa el <cf07bf8>hechizo de furia</c> y el <cffe346>hechizo de curación</c> para rematar el ataque."
"TID_LOCAL_NOTIFICATION_BP_SEASON_ENDING","Gana más puntos y recibe más recompensas en los desafíos de temporada antes de que acabe la temporada."
"TID_LOCAL_NOTIFICATION_BP_SEASON_ENDING_MAXED_POINTS","Reclama las recompensas de los desafíos de temporada antes de que acabe la temporada."
"TID_SKIN_NOT_AVAILABLE","Desbloquea este aspecto en los desafíos de temporada."
"TID_BP_REWARD_GET_GEM_ALTERNATIVE_TEXT","No hay espacio en el almacén de objetos mágicos para todas las recompensas. ¿Quieres vender las recompensas sobrantes por <amount> gemas?"
"TID_BP_PERK_UNLOCKED_IN_REWARDS","Debes reclamar la mejora en la pestaña de recompensas."
"TID_SKIN_ALREADY_OWNED","Ya tienes este aspecto."
"TID_SKIN_OFFER_INFO","Aspecto de <name>"
"TID_SHOP_OWNED","Tienes:"
"TID_SKIN","Aspecto de <name> para <hero>"
"TID_BUTTON_SHARE_LAYOUT_CHAT","Compartir en el chat"
"TID_BUTTON_SHARE_LAYOUT_LINK","Compartir como enlace"
"TID_LAYOUT_LINK_COPIED_TO_CLIPBOARD","¡Se ha copiado la distribución al portapapeles del dispositivo!"
"TID_HOG_GLIDER","Aeropuerco"
"TID_CHARACTER_INFO_HOG_GLIDER","Son los auténticos jinetes del cielo, con un historial impecable en lo que a superar muros se refiere. No obstante, sus habilidades de aterrizaje dejan bastante que desear."
"TID_HOG_RIDER","Montapuercos"
"TID_CHARACTER_INFO_HOG_RIDER","Sin el planeador, vuelven a ser los temerarios originales que todos conocemos. A este dúo dinámico no le cuesta ni un poquito trepar los muros."
"TID_HOG_GLIDER_ABILITY_NAME","Aterrizaje forzoso"
"TID_HOG_GLIDER_ABILITY_HELP","Al impactar en el objetivo, lo aturde durante <num> segundos."
"TID_STREAM_SHARED_LAYOUT","ha compartido su distribución."
"TID_ARCHER_QUEEN_GLADIATOR","Reina gladiadora"
"TID_STREAM_SHARED_LAYOUT_HOME","ha compartido una distribución de aldea de ayuntamiento de nivel <num>."
"TID_STREAM_SHARED_LAYOUT_WAR","ha compartido una distribución de base de guerra de ayuntamiento de nivel <num>."
"TID_STREAM_SHARED_LAYOUT_BUILDER_BASE","ha compartido una distribución de base del constructor de taller del constructor de nivel <num>."
"TID_WARNING_CANNOT_SHARE_INCOMPLETE_LAYOUTS","Solo se pueden compartir distribuciones completas."
"TID_WARNING_SHARED_LAYOUT_NOT_AVAILABLE","La distribución ya no está disponible."
"TID_BUILDING_LAVA_LAUNCHER","Escupelava"
"TID_LAVA_LAUNCHER_INFO","Arroja piedras de lava desde grandes distancias. Incendia el terreno y calcina a las tropas terrestres enemigas."
"TID_WARNING_INVALID_LAYOUT_CODE","Este enlace de distribución no es válido."
"TID_WARNING_TH_LEVEL_TOO_LOW_TO_COPY_LEVEL","Necesitas un ayuntamiento de nivel <num> para copiar distribuciones."
"TID_WARNING_BH_LEVEL_TOO_LOW_TO_COPY_LEVEL","Necesitas un taller del constructor de nivel <num> para copiar distribuciones."
"TID_PRIZE_SHOP_ITEM_COOLDOWN","Espera <time> para volver a comprar esto: <item>."
"TID_WARNING_CANNOT_COPY_LAYOUT_WHILE_EDITING","No puedes copiar una distribución mientras editas otra."
"TID_TOWNHALL_DIVIDER_TEXT","Ayuntamiento de nivel <level>"
"TID_TRAINING_LEVELS","Práctica"
"TID_CLEARED_LEVELS","Niveles superados:"
"TID_TRAINING_LEVELS_DESCRIPTION","¡Perfecciona tus habilidades y prueba diferentes estrategias de ataque gratis! Conforme mejores el ayuntamiento, se desbloquearán nuevos niveles de práctica."
"TID_PRESTIGE_VERSUS_TROPHIES","Prestigio"
"TID_BATTLE_PASS_UNCLAIMED_REWARDS","Pendientes"
"TID_BATTLE_PASS_CLAIMED_REWARDS","Reclamadas"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_LIGHTNING","Rayos y centellas"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_HEAL","Curación mágica"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_RAGE","Furia desatada"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_JUMP","Salta, salta, salta"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_FREEZE","El grito en el hielo"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_CLONE","Don clon"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_POISON","Envenenamiento"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_HASTE","Pisa el acelerador"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_EARTHQUAKE","Actividad sísmica"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_SKELETON","Equipo de esqueletos"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_BAT","Temporada de bandadas"
"TID_CLANGAMES_TASK_WIN_STARS_USING_LIGHTNING_INFO","Gana <num> batallas multijugador usando <num2> hechizos de rayo."
"TID_CLANGAMES_TASK_WIN_STARS_USING_HEAL_INFO","Gana <num> batallas multijugador usando <num2> hechizos de curación."
"TID_CLANGAMES_TASK_WIN_STARS_USING_RAGE_INFO","Gana <num> batallas multijugador usando <num2> hechizos de furia."
"TID_CLANGAMES_TASK_WIN_STARS_USING_JUMP_INFO","Gana <num> batallas multijugador usando <num2> hechizos de salto."
"TID_CLANGAMES_TASK_WIN_STARS_USING_FREEZE_INFO","Gana <num> batallas multijugador usando <num2> hechizos de hielo."
"TID_CLANGAMES_TASK_WIN_STARS_USING_CLONE_INFO","Gana <num> batallas multijugador usando <num2> hechizos clonadores."
"TID_CLANGAMES_TASK_WIN_STARS_USING_POISON_INFO","Gana <num> batallas multijugador usando <num2> hechizos de veneno."
"TID_CLANGAMES_TASK_WIN_STARS_USING_HASTE_INFO","Gana <num> batallas multijugador usando <num2> hechizos de aceleración."
"TID_CLANGAMES_TASK_WIN_STARS_USING_EARTHQUAKE_INFO","Gana <num> batallas multijugador usando <num2> hechizos de terremoto."
"TID_CLANGAMES_TASK_WIN_STARS_USING_SKELETON_INFO","Gana <num> batallas multijugador usando <num2> hechizos esqueléticos."
"TID_CLANGAMES_TASK_WIN_STARS_USING_BAT_INFO","Gana <num> batallas multijugador usando <num2> hechizos de murciélagos."
"TID_MASTER_BUILDER_BUILDING","Choza del constructor maestro"
"TID_ARTO_BUILDING","Choza de O.T.T.O."
"TID_MASTER_BUILDER_INFO","El segundo hogar del constructor maestro. Mientras esté en la aldea, estará disponible como constructor adicional."
"TID_MOVE_MASTER_BUILDER_CONFIRMATION_TITLE","¿Todo listo para el viaje?"
"TID_MOVE_MASTER_BUILDER_CONFIRMATION","¿Quieres enviar al constructor maestro a la aldea?"
"TID_MOVE_MASTER_BUILDER_CONFIRMATION_BB","¿Quieres enviar al constructor maestro a la base del constructor?"
"TID_MOVE_MASTER_BUILDER_ERROR_HUT","Tienes que construir la choza del constructor maestro en la aldea."
"TID_CHALLENGE_TH6_GIWIWA","Tanque importante"
"TID_CHALLENGE_TH11_LAVALOON","Más LavaLoon"
"TID_CHALLENGE_TH5_LOON","Desfile de globos"
"TID_CHALLENGE_TH7_DRAGON","Calcinación"
"TID_CHALLENGE_TH12_BOWIGI","De bolos con brujas"
"TID_CHALLENGE_TH4_GIANT","Golpes gigantescos"
"TID_CHALLENGE_TH7_HOG","Rebelión en la granja"
"TID_CHALLENGE_TH7_MINION","Incursión aérea"
"TID_CHALLENGE_TH8_GOWIPE","Pesos pesados"
"TID_CHALLENGE_TH8_GOWIVA","Hacha mágica"
"TID_CHALLENGE_TH9_LAVALOON","LavaLoon"
"TID_CHALLENGE_TH9_BABYDQW","Bebés enojados"
"TID_SPELL_RADIUS","Radio: <number> casillas"
"TID_BOOSTER_LAB_POTION","Pócima de investigación"
"TID_BOOSTER_LAB_POTION_ALT_2_LINE","Pócima de investigación"
"TID_BOOSTER_LAB_OFFER_INFO","Con <num> pócima(s) de investigación tu laboratorio investigará <multiplier> veces más rápido durante <time>."
"TID_BOOSTER_LAB_POTION_INFO","Este brebaje aparentemente saludable ayuda a los misteriosos magos del laboratorio a investigar <multiplier> veces más rápido durante <time>. ¡Funciona en la aldea!"
"TID_POPUP_BOOST_RESEARCH_TITLE","Acelerar la investigación"
"TID_POPUP_BOOST_RESEARCH_TEXT","¿Quieres acelerar el laboratorio <multiplier>x durante <time>?"
"TID_TUTORIAL_ARTO_COMPLETE_1","Y... ¡hecho!"
"TID_TUTORIAL_ARTO_COMPLETE_2","Saluda, B.O.B."
"TID_TUTORIAL_ARTO_COMPLETE_3","¡HOLA, COMPI HUMANO!"
"TID_LEGENDS_MULTIPLAYER","Multijugador"
"TID_LEGENDS_MP_ATTACK","Ataque"
"TID_LEGENDS_MP_DEFENCE","Defensa"
"TID_LEGENDS_ATTACKS_LEFT","Partidas restantes:"
"TID_LEGENDS_LEAGUE_DAY_ENDS","El día de liga actual termina dentro de"
"TID_LEGENDS_LEAGUE_DAY_STARTS","El próximo día de liga empieza dentro de"
"TID_LEGENDS_DEFENCE_LAYOUT_TITLE","Establecer distribución"
"TID_LEGENDS_DEFENCE_LAYOUT_TEXT","Elige una distribución para la defensa de la aldea el próximo día de liga."
"TID_LEGENDS_DEFENCE_LAYOUT_BUTTON","Elegir"
"TID_LEGENDS_DEFENCE_CC_TITLE","Elegir las tropas del castillo del clan"
"TID_LEGENDS_DEFENCE_CC_TEXT","Elige las tropas del castillo del clan que defenderán la aldea el próximo día de liga."
"TID_LEGENDS_DEFENCE_CC_BUTTON","Elegir"
"TID_CHALLENGE_TH10_MINER","Mineromanía"
"TID_NPC_CHALLENGE_TH10_MINER_ARCHER_QUEEN","Despliega a la <c9916c8>reina arquera</c>. Se moverá en el sentido contrario a las agujas del reloj alrededor de la base."
"TID_NPC_CHALLENGE_TH10_MINER_HEALERS","Despliega a las <c54a0fe>curanderas</c> para mantener a la <c9916c8>reina arquera</c> con vida."
"TID_NPC_CHALLENGE_TH10_MINER_TEST_WALL_BREAKER","Despliega a un <c54a0fe>rompemuros</c> para comprobar si hay <cf70d16>bombas</c> cerca del muro."
"TID_NPC_CHALLENGE_TH10_MINER_WALL_BREAKERS","Despliega a otros <c54a0fe>rompemuros</c> para romper el muro y que la <c9916c8>reina arquera</c> pueda entrar."
"TID_NPC_CHALLENGE_TH10_MINER_WIZARDS1","Despliega <c54a0fe>magos</c> para despejar algunas estructuras. Así te asegurarás de que la <c9916c8>reina arquera</c> permanezca en la aldea."
"TID_NPC_CHALLENGE_TH10_MINER_RAGE","Usa un <cf07bf8>hechizo de furia</c> en la entrada para acabar rápidamente con la <cf70d16>torre infernal</c> antes de que carbonice a tus <c54a0fe>curanderas</c>."
"TID_NPC_CHALLENGE_TH10_MINER_MINERS","Ahora tus <c54a0fe>mineros</c> tienen el camino despejado alrededor de la base."
"TID_NPC_CHALLENGE_TH10_MINER_WIZARDS2","Despliega los <c54a0fe>magos</c> para destruir estructuras periféricas, así los <c54a0fe>mineros</c> podrán concentrarse en su objetivo."
"TID_NPC_CHALLENGE_TH10_MINER_BARBARIAN_KING","Despliega al <c9916c8>rey bárbaro</c> para que evite que las defensas enemigas ataquen a los <c54a0fe>mineros</c>."
"TID_NPC_CHALLENGE_TH10_MINER_WIZARDS3","Despliega a los <c54a0fe>magos</c> restantes para que los <c54a0fe>mineros</c> no se salgan de la base."
"TID_NPC_CHALLENGE_TH10_MINER_HEALS","Usa hechizos de curación para mantener a los <c54a0fe>mineros</c> con vida cuando los ataquen."
"TID_LEGENDS_SET_CASTLE_TROOPS_TEXT","¿Quieres usar estas tropas del castillo del clan como defensa en el próximo día de liga?"
"TID_LEGENDS_SET_CASTLE_TROOPS_EMPTY_WARNING","¡No hay tropas asignadas al castillo del clan!"
"TID_CHALLENGE_TH9_WITCH","Brujas al poder"
"TID_NPC_CHALLENGE_TH9_WITCH_FUNNEL_WIZARD","Despliega un <c54a0fe>mago</c> para despejar el campamento."
"TID_NPC_CHALLENGE_TH9_WITCH_ARCHER_QUEEN","Ahora despliega a la <c9916c8>reina arquera</c>. Sin campamento, comenzará a atacar en el sentido de las agujas del reloj."
"TID_NPC_CHALLENGE_TH9_WITCH_GOLEMS","Despliega los <c54a0fe>gólems</c> para cargar contra la base. Absorberán el grueso del daño."
"TID_NPC_CHALLENGE_TH9_WITCH_WITCHES1","Despliega a las <c54a0fe>brujas</c> para destruir estructuras desde la esquina."
"TID_NPC_CHALLENGE_TH9_WITCH_WITCHES2","Despliega a la mayoría de las <c54a0fe>brujas</c> como apoyo para los <c54a0fe>gólems</c>."
"TID_NPC_CHALLENGE_TH9_WITCH_WIZARD","Despliega al <c54a0fe>mago</c> restante para destruir las estructuras que siguen en pie."
"TID_ARTO_TASK_GEAR_UP","\nSe completa al perfeccionar tres estructuras en la aldea."
"TID_ARTO_TASK_UPGRADE_GENERIC","\nSe completa al mejorar esto al nivel <level>: <name>."
"TID_ARTO_TASK_GEAR_UP_FLUFF","La tecnología más vanguardista requiere una planificación acorde. Completa proyectos especiales en la aldea para conseguir ideas interesantes."
"TID_ARTO_TASK_CANNON_CART_FLUFF","A veces es difícil montar bien las ruedas a la primera. Perfeccionar el cañón con ruedas servirá para alinear los ejes."
"TID_ARTO_TASK_MEGA_TESLA_FLUFF","Los proyectos necesitan energía, y una megatorre Tesla suministra cantidades ingentes."
"TID_ARTO_TASK_BATTLE_MACHINE_FLUFF","La automatización no es fácil. Por suerte, la máquina bélica es un robot con el que podrás poner a prueba nuevas tácticas sin riesgo alguno para los aldeanos."
"TID_MOVE_MASTER_BUILDER_ERROR_VILLAGE_HV","El constructor maestro está en la base del constructor."
"TID_MOVE_MASTER_BUILDER_ERROR_VILLAGE_BB","El constructor maestro está en la aldea."
"TID_NOT_ENOUGH_WORKERS_TEXT_ARTO","¿Quieres terminar la tarea anterior para liberar a B.O.B.?"
"TID_SELFHELP_UNAVAILABLE","El servicio de ayuda y asistencia no está disponible en este momento. Inténtalo de nuevo más tarde."
"TID_CHALLENGE_TH11_EDRAG","Electroquirófano"
"TID_NPC_CHALLENGE_TH11_EDRAG_FUNNEL_EDRAG1","Esta base es muy vulnerable a los ataques con <c54a0fe>dragones eléctricos</c>. Despliega uno para destruir los <cf70d16>cohetes de defensa</c> con una cadena de rayos."
"TID_NPC_CHALLENGE_TH11_EDRAG_ARCHER_QUEEN","Despliega a la <c9916c8>reina arquera</c> para abrirte camino."
"TID_NPC_CHALLENGE_TH11_EDRAG_BATTLE_BLIMP","Usa el <c54a0fe>dirigible bélico</c> para enviar al <c54a0fe>dragón eléctrico</c> al centro y destruir el <cf70d16>águila de artillería</c>."
"TID_NPC_CHALLENGE_TH11_EDRAG_RAGE1","Usa el <cf07bf8>hechizo de furia</c> para que el ataque sea más potente."
"TID_NPC_CHALLENGE_TH11_EDRAG_CLONES","Usa <ca0c0fe>hechizos clonadores</c> para crear más <c54a0fe>globos bombásticos</c> en el centro."
"TID_NPC_CHALLENGE_TH11_EDRAG_DEPLOY_BLIMP","Activa el <c54a0fe>dirigible bélico</c> para desplegar las tropas que están dentro del castillo del clan."
"TID_NPC_CHALLENGE_TH11_EDRAG_FUNNEL_EDRAG2","Despliega un <c54a0fe>dragón eléctrico</c> para despejar la esquina."
"TID_NPC_CHALLENGE_TH11_EDRAG_EDRAGS","Despliega a los <c54a0fe>dragones eléctricos</c> de forma alineada."
"TID_NPC_CHALLENGE_TH11_EDRAG_GRAND_WARDEN","Despliega al <c9916c8>gran centinela</c> como apoyo para los <c54a0fe>dragones eléctricos</c>. Recuerda ponerlo en modo aéreo para evitar las trampas terrestres."
"TID_NPC_CHALLENGE_TH11_EDRAG_BALLOONS","Por último, despliega los <c54a0fe>globos bombásticos</c>."
"TID_NPC_CHALLENGE_SPELLS_TO_CLEAN_UP","Usa el resto de los hechizos para destruir las estructuras restantes."
"TID_LEGENDS_MATCHMAKING_ONGOING","Buscando rivales..."
"TID_LEGENDS_ATTACKS_EXHAUSTED","¡Has agotado tus ataques de hoy!"
"TID_UPGRADE_TASKS_TITLE","Requisitos de mejora"
"TID_UPGRADE_ARTO_INFO","Completa estos requisitos para aplicar la mejora. Una vez completados los cuatro, se desbloqueará la última invención del constructor maestro: ¡B.O.B.!"
"TID_ARTO_UNLOCKED","¡B.O.B. completado!"
"TID_ARTO_UNLOCKED_INFO","¡B.O.B. está echando una mano en la aldea principal! Con suerte, ninguno de los constructores notará nada raro."
"TID_LEGENDS_GUARD_NOT_ENABLED","No disponible en la Liga de Leyendas."
"TID_BUTTON_SEND_AWAY_MASTERBUILDER","Zarpar"
"TID_LEGENDS_MATCHMAKING_SOON","Pronto..."
"TID_OBSTACLE_BIRTHDAY2019","Sorpresa por nuestro séptimo aniversario"
"TID_ARTO_BUILDING_INFO","¡Un muelle de carga que acogerá la última invención del constructor maestro! Una vez mejorado al nivel máximo, O.T.T.O. se convierte en un constructor adicional en la base del constructor y le permite al constructor maestro viajar de una aldea a otra a su antojo."
"TID_LEGEND_LEAGUE_INFO_TAB0_HEADER","Resumen"
"TID_LEGEND_LEAGUE_INFO_TAB1_HEADER","Defensa"
"TID_LEGEND_LEAGUE_INFO_TAB2_HEADER","Escudos"
"TID_LEGEND_LEAGUE_INFO_TAB0_TEXT","En la Liga de Leyendas combaten los jugadores de élite para demostrar quién es capaz de llevar a cabo los mejores ataques y de diseñar las distribuciones de base más ingeniosas. Cada día hay un número determinado de ataques y de defensas. Puedes obtener hasta <num> trofeos y no perderás ninguno al atacar. No existe tiempo de búsqueda tras pulsar el botón Atacar.\n\nSi tu número de trofeos es demasiado bajo cuando termine un día de liga, volverás al sistema multijugador común.\n\nEs posible que el primer día que te unas a la Liga de Leyendas tengas menos ataques y defensas disponibles."
"TID_LEGEND_LEAGUE_INFO_TAB1_TEXT","En la Liga de Leyendas se puede usar una distribución defensiva diferente a la que ven otros jugadores cuando visitan tu base. Puedes cambiar la distribución y las tropas defensivas del castillo del clan en la pestaña de defensa del menú de ataque. Los ajustes defensivos que selecciones permanecerán activos hasta que se cambien o abandones la liga.\n\nPodrás defenderte incluso cuando juegues en la aldea. En la Liga de Leyendas no se pierden recursos al defenderse y se puede seguir jugando pese a sufrir un ataque."
"TID_LEGEND_LEAGUE_INFO_TAB2_TEXT","En la Liga de Leyendas no se obtienen escudos ni guardias automáticos tras sufrir un ataque, pero es posible comprar escudos para tomarse un respiro. Si hay un escudo activo cuando termina un día de liga, puedes no atacar ni defenderte el día siguiente. No se puede comprar ni eliminar un escudo durante un mismo día de liga, solo puede hacerse para el día siguiente.\n\nSi has comprado un escudo para el siguiente día pero no logras mantenerte en la Liga de Leyendas, el escudo seguirá activo en el sistema multijugador común."
