"TID","JP"
"TID_BUY_PRIZE_SHOP_ITEM_HEADER","<item>の購入"
"TID_BUY_PRIZE_SHOP_ITEM_TEXT","本当に<item>を買いますか？"
"TID_PRIZE_SHOP_ITEM_PURCHASED_INVENTORY","<item>をインベントリに追加しました"
"TID_PRIZE_SHOP_ITEM_PURCHASED_TREASURY","タウンホールに<item>を追加しました"
"TID_PRIZE_SHOP_ITEM_PURCHASED_RESOURCE","<count><resource>を追加しました"
"TID_WL_INFO_SIGNUP_TAB1_TEXT","<cFCE27F>どうすれば参加できるの？</c>\n\n登録期間中であれば、リーダーまたはサブリーダーがリーグへ参加登録することができます。初めて参加する時には、クランメンバーの上位15人の強さに基づいたリーグに入ります。同じリーグから他の7つのクランがマッチアップされると、すぐにラウンド1の準備日が始まります！<cFCE27F>\n\nクランがあまり強くなくても参加すべき？</c>\n\nもちろんです！15人以上のメンバーがいるのであれば参加しましょう。上位リーグに昇格できなくても、嬉しい報酬がもらえますよ！"
"TID_WL_INFO_SIGNUP_TAB2_TEXT","<cFCE27F>クラン対戦リーグでもらえるものは？</c>\n\nいわずもがな、輝かしい栄光です... が、それ以外にもクラン対戦リーグに参加しなければ手に入らない特別な報酬もあります！戦闘週間に星を獲得するとリーグメダルを獲得でき、上位のリーグに所属していれば、もらえるリーグメダルも多くなります。苦労して手に入れたリーグメダルは、ショップで希少な魔法アイテムやその他の賞品と交換しましょう。\n\n<cFCE27F>リーグメダルを入手する方法は他にもある？</c>\n\nクランリーダーは、一定数のボーナスメダルを参加メンバーに支給できます... 戦闘を行わなかったメンバーにもです！勝利するたびに追加ボーナスが1つ手に入り、リーグが上位になればもらえるボーナスも増加します。"
"TID_WL_INFO_LIVE_TAB0_HEADER","戦闘週間"
"TID_WL_INFO_LIVE_TAB1_HEADER","スコアとランキング"
"TID_WL_INFO_LIVE_TAB2_HEADER","結果と報酬"
"TID_WL_INFO_LIVE_TAB0_TEXT","<cFCE27F>戦闘週間とは？</c>\n\n各戦闘週間では、クランは同じリーグに所属する他の7つのクランとグループを組まれます。次の7日間にわたって、クランは他のクランと一度ずつ対戦を繰り返し、グループの頂点を決めることになります！良い戦績を収めたクランは1つ上のリーグへ昇格することができ、一方で最下位になったクランは1つ下のリーグへと降格してしまいます。\n\n戦闘週間が始まると、クランはまず初戦の戦闘日に向けた準備日に入ります。準備日には、参加を表明したリーグメンバーの中から、次の対戦で戦う参加者を選択します。24時間が経過すると、最初の戦闘日が始まると同時に、2回戦の準備日もスタートします！"
"TID_WL_INFO_LIVE_TAB1_TEXT","<cFCE27F>ランキングの仕組みは？</c>\n\n所属クランが他の7つのクランに対してどの順位にいるのかは、ランキングから確認できます。ランキングは戦闘週間を通した各クランの戦績を示しており、これは獲得した星の合計数に基づきます。クランが対戦に勝利すると、その都度さらに10個の星を獲得できます。星の獲得数が多ければ多いほど、クランの順位も上がります！"
"TID_WL_INFO_LIVE_TAB2_TEXT","報酬上限は、クランの所属リーグレベルとシーズン終了後の順位に基づきます。報酬は少なくとも20％で、獲得した星1つにつきさらに10％ずつ入手できます。星8個以上を獲得すれば、すべての報酬を入手することになります。"
"TID_WL_INFO_LIVE_TITLE","対戦リーグ 戦闘週間"
"TID_EFFECT_TIME","効果時間：<number>秒"
"TID_VALUE","お得！"
"TID_BOOSTER_CLOCKTOWER","時計塔ポーション"
"TID_BOOSTER_CLOCKTOWER_INFO","魔法の歯車をすり潰して作られたこの濃厚なエリクサーは、<time>にわたって時計塔をブーストします。大工の拠点でのみ使用できます。"
"TID_EVENT_TITLE_6TH_ANNIVERSARY_PACK","6周年記念パック"
"TID_LOCAL_NOTIFICATION_EVENT_6TH_ANNVERSARY_PACK","チーフ、お待たせしました！特別な6周年記念パックを今すぐチェックしましょう！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOKS_AND_RUNES_INFO_9999","• ヒーローの本<booster1>冊 - 実行中のヒーローアップグレードを瞬時に完了します\n• 建物の本<booster2>冊 - 実行中の建物アップグレードを瞬時に完了します\n• ゴールドのルーン<booster3>個 - 金庫をいっぱいにします\n• ダークエリクサーのルーン<booster4>個 - ダークエリクサータンクをいっぱいにします\n\n• 収容量制限なし！\n• このパックの購入は2回限りです！\n\n期間限定の記念パックを、どうぞお見逃しなく！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOKS_AND_RUNES_INFO_4999","• ヒーローの本<booster1>冊 - 実行中のヒーローアップグレードを瞬時に完了します\n• 建物の本<booster2>冊 - 実行中の建物アップグレードを瞬時に完了します\n• ゴールドのルーン<booster3>個 - 金庫をいっぱいにします\n• ダークエリクサーのルーン<booster4>個 - ダークエリクサータンクをいっぱいにします\n\n• 収容量制限なし！\n• このパックの購入は4回限りです！\n\n期間限定の記念パックを、どうぞお見逃しなく！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOK_AND_RUNES_INFO_1999","• ゴールドのルーン<booster1>個 - 金庫をいっぱいにします\n• ダークエリクサーのルーン<booster2>個 - ダークエリクサータンクをいっぱいにします\n• 建物の本<booster3>冊 - 実行中の建物アップグレードを瞬時に完了します\n\n• 収容量制限なし！\n• このパックの購入は10回限りです！\n\n期間限定の記念パックを、どうぞお見逃しなく！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOK_AND_GOLD_INFO_999","• <res0>ゴールド\n• 建物の本<booster1>冊 - 実行中の建物アップグレードを瞬時に完了します\n\n• 収容量制限なし！\n• このパックの購入は20回限りです！\n\n期間限定の記念パックを、どうぞお見逃しなく！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOKS_AND_ALLRUNES_INFO_9999","• 壁リング<booster1>個 - 壁を瞬時にアップグレードします（ハイレベルの壁には複数のリングが必要です）\n• エリクサーのルーン<booster2>個 - エリクサータンクをいっぱいにします\n• ゴールドのルーン<booster3>個 - 金庫をいっぱいにします\n• ダークエリクサーのルーン<booster4>個 - ダークエリクサータンクをいっぱいにします\n\n• 収容量制限なし！\n• このパックの購入は2回限りです！\n\n期間限定の記念パックを、どうぞお見逃しなく！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_RING_AND_ALLRUNES_INFO_4999","• 壁リング<booster1>個 - 壁を瞬時にアップグレードします（ハイレベルの壁には複数のリングが必要です）\n• エリクサーのルーン<booster2>個 - エリクサータンクをいっぱいにします\n• ゴールドのルーン<booster3>個 - 金庫をいっぱいにします\n• ダークエリクサーのルーン<booster4>個 - ダークエリクサータンクをいっぱいにします\n\n• 収容量制限なし！\n• このパックの購入は4回限りです！\n\n期間限定の記念パックを、どうぞお見逃しなく！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_RING_AND_GOLD_ELIXIR_INFO_1999","• <res0>ゴールド\n•<res1>エリクサー\n• 壁リング<booster1>個 - 壁を瞬時にアップグレードします（ハイレベルの壁には複数のリングが必要です）\n\n• 収容量制限なし！\n• このパックの購入は10回限りです！\n\n期間限定の記念パックを、どうぞお見逃しなく！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOK_AND_GOLD_ELIXIR_INFO_999","• <res0>ゴールド\n•<res1>エリクサー\n• 建物の本<booster1>冊 - 実行中の建物アップグレードを瞬時に完了します\n\n• 収容量制限なし！\n• このパックの購入は20回限りです！\n\n期間限定の記念パックを、どうぞお見逃しなく！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_POTION_AND_GOLD_ELIXIR_INFO_1999","• <res0>ゴールド\n•<res1>エリクサー\n• 大工ポーション<booster1>個 - 大工の作業速度が1時間にわたって10倍になります\n\n• 収容量制限なし！\n• このパックの購入は10回限りです！\n\n期間限定の記念パックを、どうぞお見逃しなく！"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_POTION_AND_GOLD_ELIXIR_INFO_999","• <res0>ゴールド\n•<res1>エリクサー\n• 大工ポーション<booster1>個 - 大工の作業速度が1時間にわたって10倍になります\n\n• 収容量制限なし！\n• このパックの購入は20回限りです！\n\n期間限定の記念パックを、どうぞお見逃しなく！"
"TID_LOCAL_NOTIFICATION_EVENT_6TH_1_GEM_BOOST","6周年記念がやって来ました！資源の生産を2倍にしましょう！わずか1エメラルドで資源生産施設をブーストできます。"
"TID_EVENT_TITLE_END_OF_SUMMER_OFFER_TH0712","ダークパワーパック"
"TID_EVENT_TITLE_END_OF_SUMMER_OFFER_TH0206","ビクトリーパック"
"TID_LOCAL_NOTIFICATION_EVENT_END_OF_SUMMER_OFFER_TH0212","そろそろ夏も終わりです... が、戦いの熱は収まりません！特別なセール品をお見逃しなく！"
"TID_ENDOFSUMMER_OFFER_INFO_9999_4999","• <res0>ダークエリクサー\n• ヒーローの本<booster1>冊 - 実行中のヒーローアップグレードを瞬時に完了します\n• <res1>ゴールド\n• <res2>エリクサー\n\n• 収容量制限なし！\n• このパックの購入は2回限りです！\n\nチャンスは期間限定の今だけです！"
"TID_ENDOFSUMMER_OFFER_INFO_TH0712_1999","• <res0>ダークエリクサー\n• ヒーローの本<booster1>冊 - 実行中のヒーローアップグレードを瞬時に完了します\n• <res1>ゴールド\n• <res2>エリクサー\n\n• 収容量制限なし！\n• このパックの購入は5回限りです！\n\nチャンスは期間限定の今だけです！"
"TID_ENDOFSUMMER_OFFER_INFO_TH0712_0999","• <res0>ダークエリクサー\n• ヒーローの本<booster1>冊 - 実行中のヒーローアップグレードを瞬時に完了します\n\n• 収容量制限なし！\n• このパックの購入は5回限りです！\n\nチャンスは期間限定の今だけです！"
"TID_ENDOFSUMMER_OFFER_INFO_TH0206_1999_0999","• <res0>ゴールド\n• <res1>エリクサー\n• パワーポーション<booster1>個 - ユニットと呪文が1時間にわたってラボの最大許容レベルになります\n• 大工ポーション<booster2>個 - 大工の作業速度が1時間にわたって10倍になります\n\n• 収容量制限なし！\n• このパックの購入は5回限りです！\n\nチャンスは期間限定の今だけ！"
"TID_LOCAL_NOTIFICATION_EVENT_GEM_BOOST_ATTACK","今だけ1エメラルドでブースト！ユニットの訓練、呪文の生成、ヒーローの回復をブーストして、いつもより4倍速く出撃しましょう！"
"TID_CLAN_GAMES_THEME_DARKHEROIC","ダークヒーロー\nゲーム"
"TID_EVENT_TITLE_REGULAR_THEMED_BUILD_TH0212","嵐の前の静けさ"
"TID_LOCAL_NOTIFICATION_EVENT_REGULAR_THEMED_BUILD_TH0212","チーフ、安心してください...戦闘の嵐が来るまでまだ時間があります。今のうちに、今回の特別セールで防衛をアップグレードしましょう。"
"TID_REGULAR_THEMED_BUILD_OFFER_INFO_TH0712_9999","• <res0>ゴールド\n•<res1>エリクサー\n• 壁リング<booster1>個 - 壁を瞬時にアップグレードします（ハイレベルの壁には複数のリングが必要です）\n• 建物の本<booster2>冊 - 実行中の建物アップグレードを瞬時に完了します\n\n• 収容量制限なし！\n• このパックの購入は表示の期間内に1回限りです\n防衛強化の大チャンスをお見逃しなく！"
"TID_REGULAR_THEMED_BUILD_OFFER_INFO_TH0712_4999","• <res0>ゴールド\n•<res1>エリクサー\n• 壁リング<booster1>個 - 壁を瞬時にアップグレードします（ハイレベルの壁には複数のリングが必要です）\n• 建物の本<booster2>冊 - 実行中の建物アップグレードを瞬時に完了します\n\n• 収容量制限なし！\n• このパックの購入は表示の期間内に2回限りです\n• 防衛強化の大チャンスをお見逃しなく！"
"TID_REGULAR_THEMED_BUILD_OFFER_INFO_TH0712_1999","• <res0>ゴールド\n•<res1>エリクサー\n• 建物の本<booster1>冊 - 実行中の建物アップグレードを瞬時に完了します\n\n• 収容量制限なし！\n• このパックの購入は表示の期間内に3回限りです\n• 防衛強化の大チャンスをお見逃しなく！"
"TID_REGULAR_THEMED_BUILD_OFFER_INFO_TH0712_999","• <res0>ゴールド\n• 建物の本<booster1>冊 - 実行中の建物アップグレードを瞬時に完了します\n\n• 収容量制限なし！\n• このパックの購入は表示の期間内に4回限りです\n• 防衛強化の大チャンスをお見逃しなく！"
"TID_REGULAR_THEMED_BUILD_OFFER_INFO_TH0206_1999","• <res0>ゴールド\n•<res1>エリクサー\n• 大工ポーション<booster1>個 - 大工の作業速度が1時間にわたって10倍になります\n\n• 収容量制限なし！\n• このパックの購入は表示の期間内に3回限りです\n• 防衛強化の大チャンスをお見逃しなく！"
"TID_REGULAR_THEMED_BUILD_OFFER_INFO_TH0206_999","• <res0>ゴールド\n• 大工ポーション<booster1>個 - 大工の作業速度が1時間にわたって10倍になります\n\n• 収容量制限なし！\n• このパックの購入は表示の期間内に4回限りです\n• 防衛強化の大チャンスをお見逃しなく！"
"TID_EVENT_TITLE_REGULAR_THEMED_PREPARE_TH0212","鍛冶場のフルパワー"
"TID_LOCAL_NOTIFICATION_EVENT_REGULAR_THEMED_PREPARE_TH0212","戦闘に備えて戦力を強化！今回の特別セールでヒーローやユニットをアップグレードし、強力な呪文を生成しましょう！"
"TID_REGULAR_THEMED_PREPARE_OFFER_INFO_TH0712_9999","• <res0>ダークエリクサー\n•<res1>ゴールド\n• ヒーローの本<booster1>冊 - 実行中のヒーローアップグレードを瞬時に完了します\n• 呪文の本<booster2>冊 - 実行中の呪文アップグレードを瞬時に完了します\n\n• 収容量制限なし！\n• このパックの購入は表示の期間内に1回限りです\n• ヒーローやユニットをアップグレードして、強大な呪文を生成しましょう！"
"TID_REGULAR_THEMED_PREPARE_OFFER_INFO_TH0712_4999","• <res0>ダークエリクサー\n•<res1>ゴールド\n• ヒーローの本<booster1>冊 - 実行中のヒーローアップグレードを瞬時に完了します\n• 呪文の本<booster2>冊 - 実行中の呪文アップグレードを瞬時に完了します\n\n• 収容量制限なし！\n• このパックの購入は表示の期間内に2回限りです\n• ヒーローやユニットをアップグレードして、強大な呪文を生成しましょう！"
