"TID","TH"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDER_POTION_WITH_GOLD_INFO","• ทองคำ <res0> เหรียญ\n• น้ำยาช่างก่อสร้าง <booster1> ขวด\n• คลังเก็บไม่จำกัด!\n\nทุกสิ่งที่ต้องใช้ในการอัปเกรดการป้องกันและศาลากลางของคุณ!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDING_BOOK_WITH_BUILDER_POTION_AND_GOLD_INFO","• ทองคำ <res0> เหรียญ\n• ตำราสิ่งก่อสร้าง <booster1> เล่ม\n• น้ำยาช่างก่อสร้าง <booster2> ขวด\n• คลังเก็บไม่จำกัด!\n\nทุกสิ่งที่ต้องใช้ในการอัปเกรดการป้องกันและศาลากลางของคุณ!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDING_BOOK_WITH_GOLD_INFO","• ทองคำ <res0> เหรียญ\n• ตำราสิ่งก่อสร้าง <booster1> เล่ม\n• คลังเก็บไม่จำกัด!\n\nทุกสิ่งที่ต้องใช้ในการอัปเกรดการป้องกันและศาลากลางของคุณ!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_FIGHTING_BOOK_WITH_ELIXIR_INFO","• น้ำอมฤต <res0> หยด\n• ตำราการต่อสู้ <booster1> เล่ม\n•คลังเก็บไม่จำกัด!\n\nทุกสิ่งที่ต้องใช้ในการอัปเกรดกองกำลังของคุณ!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_FIGHTING_BOOK_WITH_SPELL_BOOK_AND_ELIXIR_INFO","• น้ำอมฤต <res0> หยด\n• ตำราการต่อสู้ <booster1> เล่ม\n• ตำราอาคม <booster2> เล่ม\n•คลังเก็บไม่จำกัด!\n\nทุกสิ่งที่ต้องใช้ในการอัปเกรดอาคมและกองกำลังของคุณ!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_HEROES_BOOK_WITH_ELIXIR_INFO","• น้ำอมฤต <res0> หยด\n• ตำราผู้กล้า <booster1> เล่ม\n•คลังเก็บไม่จำกัด!\n\nทุกสิ่งที่ต้องใช้ในการอัปเกรดผู้คุมยิ่งใหญ่ของคุณ!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDER_BASE_BUILDER_POTION_WITH_GOLD_INFO","• ทองคำช่างก่อสร้าง <res0> เหรียญ\n• น้ำยาช่างก่อสร้าง <booster1> ขวด\n• คลังเก็บไม่จำกัด!\n\nทุกสิ่งที่ต้องใช้ในการอัปเกรดการป้องกันและหอช่างก่อสร้างของคุณ!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDER_BASE_BUILDING_BOOK_WITH_BUILDER_POTION_AND_GOLD_INFO","• ทองคำช่างก่อสร้าง <res0> เหรียญ\n• ตำราสิ่งก่อสร้าง <booster1> เล่ม\n• น้ำยาช่างก่อสร้าง <booster2> ขวด\n• คลังเก็บไม่จำกัด!\n\nทุกสิ่งที่ต้องใช้การอัปเกรดการป้องกันและหอช่างก่อสร้างของคุณ!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDER_BASE_BUILDING_BOOK_WITH_GOLD_INFO","• ทองคำช่างก่อสร้าง <res0> เหรียญ\n• ตำราสิ่งก่อสร้าง <booster1> เล่ม\n• น้ำยาช่างก่อสร้าง\nขวด\n• คลังเก็บไม่จำกัด!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDER_BASE_FIGHTING_BOOK_WITH_ELIXIR_INFO","• น้ำอมฤตช่างก่อสร้าง <res0> หยด\n• ตำราการต่อสู้ <booster1> เล่ม\n• คลังเก็บไม่จำกัด!\n\nทุกสิ่งที่ต้องใช้ในการอัปเกรดกองกำลังช่างก่อสร้างของคุณ!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_HEROES_BOOK_WITH_DARK_ELIXIR_INFO","• น้ำอมฤตมืด <res0> หยด\n• ตำราผู้กล้า <booster1> เล่ม\n•คลังเก็บไม่จำกัด!\n\nทุกสิ่งที่ต้องใช้ในการอัปเกรดราชันคนเถื่อนและราชินีธนูของคุณ!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_FIGHTING_BOOK_WITH_DARK_ELIXIR_INFO","• น้ำอมฤตมืด <res0> หยด\n• ตำราการต่อสู้ <booster1> เล่ม\n•คลังเก็บไม่จำกัด!\n\nทุกสิ่งที่ต้องใช้ในการอัปเกรดกองกำลังมืดของคุณ!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_FIGHTING_BOOK_WITH_SPELL_BOOK_AND_DARK_ELIXIR_INFO","• น้ำอมฤตมืด <res0> หยด\n• ตำราการต่อสู้ <booster1> เล่ม\n• ตำราอาคม <booster2> เล่ม\n•คลังเก็บไม่จำกัด!\n\nทุกสิ่งที่ต้องใช้ในการอัปเกรดอาคมและกองกำลังมืดของคุณ!"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDER_BASE_HEROES_BOOK_WITH_ELIXIR_INFO","• น้ำอมฤตช่างก่อสร้าง <res0> หยด\n• ตำราผู้กล้า <booster1> เล่ม\n•คลังเก็บไม่จำกัด!\n\nทุกสิ่งที่ต้องใช้ในการอัปเกรดเครื่องจักรการรบของคุณ!"
"TID_DIAMOND_BUNDLE_BUILD_PACK","แพ็คก่อสร้าง"
"TID_DIAMOND_BUNDLE_RESEARCH_PACK","แพ็ควิจัย"
"TID_DIAMOND_BUNDLE_ELIXIR_HERO_PACK","แพ็คผู้กล้าน้ำอมฤต"
"TID_DIAMOND_BUNDLE_HERO_PACK","แพ็คผู้กล้า"
"TID_DIAMOND_BUNDLE_DARK_RESEARCH_PACK","แพ็ควิจัยมืด"
"TID_DIAMOND_BUNDLE_BUILDER_BASE_PACK","แพ็คฐานช่างก่อสร้าง"
"TID_DIAMOND_BUNDLE_BUILDER_BASE_RESEARCH_PACK","แพ็ควิจัยช่างก่อสร้าง"
"TID_DIAMOND_BUNDLE_BUILDER_BASE_HERO_PACK","แพ็คผู้กล้าช่างก่อสร้าง"
"TID_ACCOUNT_DELETED_ON_REQUEST_TEXT","บัญชีนี้ถูกปิดการใช้งานเนื่องจากคำขอให้ทำการลบและไม่สามารถกู้คืนได้อีกต่อไป"
"TID_ACCOUNT_DELETED_DUE_INACTIVITY_TEXT","บัญชีนี้ถูกปิดการใช้งานเนื่องจากไม่มีการเคลื่อนไหวและไม่สามารถกู้คืนได้อีกต่อไป"
"TID_ACCOUNT_DISABLED_TEXT","ปิดใช้งานบัญชีแล้ว"
"TID_NOTES_LAST_EDITED","แก้ไขครั้งสุดท้ายโดย: <cffffff><name></c>"
"TID_CLANGAMES_TASK_INFO_USE_MEGAPEKKA","ได้รับดาว <num> ดวงจากศึกช่างก่อสร้างโดยใช้ P.E.K.K.A จอมพลัง <num2> ตัว"
"TID_DIAMOND_BUNDLE_MAGICITEMS_BUILDING_BOOK_AND_HERO_BOOK_INFO","• อัญมณี <gems> เม็ด\n• ตำราผู้กล้า <booster1> เล่ม\n• ตำราสิ่งก่อสร้าง <booster2> เล่ม\n• พื้นที่คลังไม่จำกัด!\n\nช่างก่อสร้างไม่ว่างหรือ? มีทรัพยากรให้ใช้มากไปและมีเวลาไม่พอใช่มั้ย? ใช้แพ็คตำราเวทมนตร์เพื่ออัปเกรดผู้กล้าหนึ่งคนและสิ่งก่อสร้างหนึ่งหลังเสร็จทันทีสิ!\n\nอย่าพลาดข้อเสนอนี้เชียว!"
"TID_CLANGAMES_TASK_USE_MEGAPEKKA","P.E.K.K.A จอมพลังอัดแมร่มเลย"
"TID_DIAMOND_BUNDLE_MAGICITEMS_HERO_BOOK_WITH_RESOURCES_INFO","• ตำราผู้กล้า <booster1> เล่ม\n• น้ำอมฤตมืด <res0> หยด\n•คลังเก็บไม่จำกัด!\n\nอัปเกรดผู้กล้าเสร็จทันทีด้วยตำราผู้กล้า!\n\nอย่าพลาดข้อเสนอ <cffec78> <value> มูลค่า </c> แค่ครั้งเดียวนี้เชียว!"
"TID_CLAN_GAMES_BUILDER_THEME","เกมช่างก่อสร้าง"
"TID_UPGRADE_HOME_TH_LOCKED_INFO","สร้างสิ่งก่อสร้างต่อไปนี้เพื่อปลดล็อคเลเวลต่อไปของศาลากลาง!"
"TID_WARTOOLS_EMPTY_NOTES","แตะเพื่อเพิ่มบันทึก"
"TID_WARTOOLS_ATTACK_CONFIRMATION","มีผู้เล่นท่านอื่นครอบครองเป้าหมายนี้ไปแล้ว ท่านยังต้องการโจมตีหรือไม่?"
"TID_WARTOOLS_CLAIM_TARGET","ครอบครองเป้าหมายนี้"
"TID_WARTOOLS_REMOVE_CLAIM","ยกเลือกการครอบครอง"
"TID_TARGETS_FULL","มีผู้ครอบครองเป้าหมายนี้ไปแล้ว"
"TID_NO_MORE_CALL_FOR_TARGETS","ท่านครอบครองเป้าหมายไปแล้ว"
"TID_REQUEST_IS_PENDING","คำขอของท่านกำลังรอดำเนินการ"
"TID_ADVANCED_SETTINGS","การตั้งค่าเพิ่มเติม"
"TID_ADVANCED_SETTINGS_BUTTON","แสดง"
"TID_PERSONALISED_SHOP","ข้อเสนอส่วนบุคคล"
"TID_ACCOUNT_DELETION_WARNING_TITLE","คำเตือนการลบบัญชี"
"TID_ACCOUNT_DELETION_WARNING_TEXT","จากคำขอของท่าน บัญชีของท่านจะถูกลบภายใน <time> หากท่านเปลี่ยนใจ กรุณาติดต่อฝ่ายความช่วยเหลือและการสนับสนุนเพื่อยกเลิกคำขอลบบัญชี"
"TID_EVENT_ACHIEVEMENT_BOOSTER_XP_REWARD_CLAIMED","อีเวนท์เสร็จสิ้นแล้ว! ท่านได้รับ <booster> x <number> และ <xp> XP!"
"TID_HULK_SMALL","ฮัลค์"
"TID_HULK_BIG","ฮัลค์คลั่ง"
"TID_FLYING_GOBLIN","ก็อบลินบิน"
"TID_LUMBERJACK","คนตัดไม้"
"TID_SIEGE_MACHINE_RAM","เครื่องถล่มกำแพง"
"TID_CHARACTER_INFO_HULK_SMALL","เมื่อการก้าวหน้าเริ่มยากเข็ญ ความยากเข็ญก็จะยิ่งสร้างความก้าวหน้า!"
"TID_CHARACTER_INFO_HULK_BIG","เมื่อความยากเข็ญยิ่งสร้างความก้าวหน้า ความก้าวหน้าก็จะยิ่งยากเข็ญ!"
"TID_CHARACTER_INFO_LUMBERJACK","อย่าไปไหนโดยไม่มีขวดคลุ้มคลั่ง และอย่าแบ่งจนกว่าเขาจะถูกน็อค"
"TID_CHARACTER_INFO_FLYING_GOBLIN","ภัยเหินหาวที่สร้างความหายนะแก่หมู่บ้าน หวังว่าจะเป็นหมู่บ้านศัตรูนะ"
"TID_CHARACTER_INFO_SIEGE_MACHINE_RAM","เครื่องถล่มกำแพงมีไว้เพื่อวัตถุประสงค์สองประการ คือ บุกตะลุยผ่านทุกอย่างที่ขวางหน้าและส่งกองกำลังปราสาทแคลนตรงไปยังใจกลางหมู่บ้าน เครื่องนี้สร้างจากวัสดุที่มีความทนทาน สามารถรับการกระหน่ำโจมตีได้หนึ่งชุดก่อนจะพังลง มีความต้านทานต่อผลของอาคม"
"TID_NOT_ENOUGH_BOOSTERS","ท่านมีไอเทมเวทมนตร์ไม่พอจะทำเช่นนั้น"
"TID_SIEGE_WORKSHOP","โรงทำงาน"
"TID_SIEGE_WORKSHOP_INFO","โรงทำงานนั้นมีไว้ใช้ผลิตเครื่องจักรถล่มเมือง อัปเกรดโรงทำงานเพื่อปลดล็อคเครื่องจักรถล่มเมืองแบบต่างๆ"
"TID_REQUIRED_SIEGE_WORKSHOP_LEVEL","ต้องมีโรงทำงานเลเวล <number>"
"TID_WAR_ATTACK_CONFIRM_SIEGE_MACHINE_TEXT","เครื่องจักรถล่มเมือง: <number>"
"TID_DIAMOND_BUNDLE_TH3","แพ็คศาลากลาง 3"
"TID_DIAMOND_BUNDLE_TH3_REVISED_INFO","• อัญมณี <gems> เม็ด\n• ทองคำ <res0> เหรียญ\n• น้ำอมฤต <res1> หยด\n• น้ำยาช่างก่อสร้าง <booster1> ขวด\n\nไม่มีขีดจำกัดคลัง!\n\nอย่าพลาดข้อเสนอ <cffec78>มูลค่า X<value></c> เพียงครั้งเดียวนี้!"
"TID_DIAMOND_BUNDLE_TH4_REVISED_INFO","• ทองคำ <res0> เหรียญ\n• น้ำอมฤต <res1> หยด\n• น้ำยาช่างก่อสร้าง <booster1> ขวด\n\nไม่มีขีดจำกัดคลัง!\n\nอย่าพลาดข้อเสนอ <cffec78>มูลค่า X<value></c> เพียงครั้งเดียวนี้!"
"TID_DIAMOND_BUNDLE_TH5_REVISED_INFO","• ตำราการก่อสร้าง <booster1> เล่ม\n• ทองคำ <res0> เหรียญ\n• น้ำอมฤต <res1> หยด\n\nไม่มีขีดจำกัดคลัง!\n\nอย่าพลาดข้อเสนอ <cffec78>มูลค่า X<value></c> เพียงครั้งเดียวนี้!"
"TID_DIAMOND_BUNDLE_TH6_REVISED_INFO","• ตำราการก่อสร้าง <booster1> เล่ม\n• ทองคำ <res0> เหรียญ\n• น้ำอมฤต <res1> หยด\n\nไม่มีขีดจำกัดคลัง!\n\nอย่าพลาดข้อเสนอ <cffec78>มูลค่า X<value></c> เพียงครั้งเดียวนี้!"
